p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22
0.331257,0.29733855,0.24531178,-0.9440547,0.19964658,0.13864793,-0.45756945,0.13344239,-1.3933512,0.72784716,0.36012256,-0.02610172,0.9517651,1.0694373,-1.2077514,0.24445774,0.53112113,0.66511804,0.86666304,-0.1497381,0.50059825,-0.21192281,0.83210224
0.8281274,0.50539637,-0.2464343,-1.1613044,0.2623707,0.057692498,-1.0132173,-0.024259496,-1.3224263,0.41834494,0.009060869,-0.2505583,0.87879986,0.83136845,-1.2139349,0.16819015,0.03514797,0.79924,0.9044043,-0.0030876382,0.9363951,-0.05862516,0.8228301
0.049569223,0.31931004,0.27895266,-1.2226307,0.41687283,0.42082748,-1.1489552,0.24918666,-1.3281612,0.6366273,-0.016318481,-0.028650517,1.0353905,0.95781285,-1.2588732,0.394158,0.31681484,0.26310018,0.82904625,0.112023845,0.2682471,0.13885531,0.7646171
0.5265742,0.37745333,0.19756633,-0.48637554,0.12524131,0.318201,-0.8329627,0.41893047,-1.4371775,0.25860724,0.09421103,-0.017847018,0.704831,0.93191355,-1.0105336,0.28956985,0.37467515,0.9070203,1.1113187,-0.051978245,0.73690975,-0.16091496,0.49181113
0.30596608,0.66540116,0.5466927,-0.574048,0.15168579,0.43054792,-0.62724745,-0.1856699,-1.4509182,0.43556726,0.060524423,-0.016506748,1.160396,0.7109757,-1.1517109,0.13615476,0.09439049,0.81770086,0.92521155,0.027324244,0.71957934,-0.07192931,0.80215305
0.08277932,0.5945639,0.2156763,-0.7285375,0.058712415,0.28501964,-1.0228561,0.16247493,-1.2080152,0.48590407,0.08784891,-0.05540711,0.9125219,0.8440225,-1.0450197,0.5226973,0.48417708,0.78119475,0.6787548,-0.07578039,0.97229236,-0.16704738,0.8061029
-0.029127741,1.1572531,-0.075631864,-0.7597754,0.37455338,-0.2469106,-1.609279,-0.4599027,-0.9497849,0.3980632,-0.61415446,0.4908796,2.136403,0.7952916,-1.1496724,0.5454689,0.3167873,0.59782004,-0.7569209,0.31988165,0.28047124,-0.36795357,1.4967153
0.27475592,0.5335555,0.184693,-0.82974166,0.12778948,0.137135,-1.2461107,-0.08047331,-1.3377392,0.71197087,0.24622151,-0.0660812,0.88512254,0.8544853,-1.1828507,0.42171627,0.31884578,0.6606218,0.9006901,0.2521391,0.6963607,0.15208614,0.59561944
0.19328366,0.32981598,0.21264464,-0.5688224,-0.36451814,0.5547352,-0.40127668,0.08258009,-0.48309436,1.2838377,1.0584713,0.33212662,0.07222944,1.7009481,-1.6095215,0.06614094,0.19648053,1.1140355,1.1262306,0.84380156,0.19869457,-0.6841202,0.35615036
0.55313426,0.47793317,0.15175192,-0.8972719,0.09447531,0.15935354,-0.76161087,-0.05405141,-1.5978043,0.5642605,0.34611836,-0.32616073,1.0169948,0.9292387,-1.0692194,0.26461488,0.2685431,0.84703463,0.9508243,0.05858138,0.7729287,-0.05766454,0.6679572
0.21933419,0.8036632,0.37388864,-0.73571914,0.0872357,0.18795256,-0.81384635,0.3342749,-1.2098955,0.54348165,0.2877836,-0.079490185,0.97605413,0.6911742,-1.0180534,0.08162859,0.4615345,0.6506353,0.7763327,0.018917507,0.62850827,-0.20964983,0.982857
0.19212313,1.626013,1.228924,-0.7480616,-0.56565857,-0.34545544,-1.1797704,0.35497475,-0.84666705,-0.15877722,-0.12211275,-0.32533664,1.2471508,0.8630398,-1.549146,-0.938893,0.37675866,-0.09806904,0.048503324,-0.36648652,1.2265028,0.30620787,1.5704964
0.47871354,0.19685626,-0.012015096,-1.0834854,0.38684532,0.4407977,-0.8867654,0.06563983,-1.3343112,0.27578115,0.3154852,0.043632336,1.2876023,0.6420109,-1.1837288,0.34292808,0.17774373,0.83842814,0.7132927,0.22649455,0.9185929,0.124721795,0.62584704
0.61928517,0.21931565,0.43238905,0.04391131,-0.23658372,-0.08904062,0.4589266,0.78751296,0.017573185,0.38706055,0.095614485,0.27393875,0.63387454,0.68679667,-0.5274764,1.0192201,-0.06751344,0.1640154,0.057644695,-0.53793555,0.23434891,0.20485535,-0.2232374
0.9143373,-0.008713504,-0.5666352,-0.20944954,-0.44477633,-0.48533475,-0.06516807,0.14658545,-0.815268,0.5841371,-0.47213334,1.0363432,0.34084168,0.3816969,-1.4752011,-0.13379778,-0.5208699,-0.30239686,0.15643719,0.15152271,0.09322385,-0.09731266,0.028557595
0.91092473,0.724273,-0.46845365,-0.97055435,-0.2673949,-0.5575086,-0.7458747,0.6045011,-1.7811567,0.8081188,0.0716918,0.09046304,0.5126378,0.5411003,-2.091843,-0.24733849,-0.8986533,0.16895203,-0.1684766,0.32046083,0.095062025,-0.07136123,-1.086895
0.5345875,0.34575844,0.5452538,0.6890358,0.09593001,0.18168168,0.33840522,0.8301733,0.27743593,0.344681,0.7239608,0.44874287,0.18522803,0.44194457,-1.215061,1.0319506,-0.19647086,-0.3653182,-0.71843493,-0.09534984,0.62765884,0.53162843,-0.73015344
0.4509766,0.29090354,0.7908183,0.5192138,0.12224599,-0.09669528,0.30873632,0.73502314,0.47841883,0.114728935,0.7911364,0.49039078,0.30154493,0.5308887,-1.095437,0.7199069,-0.14978848,-0.28986382,-0.85687315,-0.18896554,0.62315726,0.6087745,-0.6540371
0.43366936,0.22565435,0.7316039,0.4737247,0.1156332,0.013220558,0.24774982,0.5839762,0.3846885,0.21792103,0.63667154,0.47749364,0.38711515,0.42323935,-1.1075041,0.6388114,-0.018984588,-0.1716989,-0.97395533,0.04470916,0.61339134,0.85074216,-0.66859347
0.6196271,0.28757784,0.7797826,0.6476355,0.24086519,0.0498435,0.15350486,1.0702074,0.33902934,0.059086844,0.68164235,0.4037735,0.33191785,0.5843635,-1.1683574,0.8917052,-0.049007945,-0.08699273,-0.7987067,-0.043791488,0.5879984,0.49992487,-0.70817316
0.34583345,0.108816996,0.739808,0.6417395,-0.03964839,0.14037624,0.21798125,0.83439106,0.46800032,0.1044189,0.7231854,0.50742894,0.27344915,0.50937504,-0.98939943,0.67101747,-0.09929747,-0.030802896,-0.921549,-0.11039542,0.6791223,0.57730556,-0.7579599
0.4966913,0.23220332,0.3948282,0.54761827,-0.088667095,0.018681874,0.34964484,0.859305,0.28419557,0.3542492,0.6850267,0.49236515,0.13929838,0.38643432,-1.086844,0.82621336,-0.25772026,-0.27902284,-0.9275344,-0.01145653,0.64836746,1.0207783,-0.66401327
0.8826851,0.19679195,0.36842602,0.33149958,0.055370606,0.16382012,0.2317123,1.1655198,-0.29201964,0.37569866,0.5085167,0.56604844,-0.1665185,0.93112946,-0.8746555,0.46629912,-0.27041247,-0.59578454,0.069190286,-0.060561556,1.024669,0.9355276,-0.563022
0.80407923,0.09167579,0.34146747,0.30512008,-0.200228,0.011842605,0.3191065,1.0995882,-0.34526557,0.41719452,0.4438434,0.5958532,-0.15103357,1.0573449,-0.7293091,0.2369141,-0.23994489,-0.6787729,0.04624802,0.31563142,0.9251408,1.1348494,-0.4022127
0.68578786,0.18931556,0.32901844,-0.049199305,-0.18803008,0.07283321,0.49643064,0.89021266,-0.43873116,0.286456,0.6564476,0.6452061,-0.06926565,0.8373943,-1.0317339,0.325227,-0.4059438,-0.6839955,-0.033962492,0.13404521,1.0660285,1.156861,-0.4142198
0.78694737,0.16705462,0.27124777,0.20436212,-0.014086628,-0.028540673,0.29803777,1.0054559,-0.20225275,0.1971935,0.52380896,0.5727547,-0.061987016,0.95933735,-0.9505896,0.533404,-0.29393098,-0.5353292,0.012412497,0.10015191,1.0130475,0.9114698,-0.46651676
0.84812486,0.120628275,0.3941816,0.35633114,-0.035899553,-0.017601639,0.26717573,1.0197355,-0.27911696,0.21688318,0.5093685,0.5680895,-0.11120342,0.9877332,-0.8642364,0.27360955,-0.39482883,-0.51412505,-0.023373496,-0.023709444,0.95982486,0.9030259,-0.5806827
0.83256346,0.18946327,0.25081438,0.26287845,0.041809183,-0.14625292,0.33249256,0.85342735,-0.16514145,0.3166981,0.50509775,0.5838345,-0.062879376,0.8807028,-0.9737008,0.549507,-0.4245075,-0.61926895,-0.0048253364,0.097942285,1.0979766,1.0892211,-0.49892518
1.1785724,0.5205245,1.2832205,-1.0852616,0.57802594,-0.2759629,-0.45141253,0.16900347,0.70834494,0.079967566,-0.08615942,0.4340071,1.918755,1.1736038,-1.5232661,-0.58422744,-0.32040992,0.24485195,-1.1617781,-0.7569451,-0.0935158,0.53910214,-0.83614415
1.1030377,0.22336015,0.558128,-1.501121,0.15131555,-0.14324091,-0.1737523,0.33575878,0.23481305,0.17874606,-0.2407514,0.75390935,1.0305825,1.5992132,-1.1460882,-0.70846844,-0.4770392,-0.25903624,-0.18574491,-0.5025883,0.60975945,0.8109204,-0.5517487
0.26816392,0.0263143,0.119313754,0.59294003,-0.4675168,-0.2701826,0.09580081,-0.0026424367,0.25478593,0.67201436,-0.2543086,0.33783045,0.8757916,0.32366207,-1.1903177,1.0844105,0.75617826,-0.06384175,-0.7390761,1.1425782,-0.33512142,0.054416973,-0.05856973
0.08464141,0.10651683,0.011094584,0.5651103,-0.49866974,-0.32027906,-0.010679574,0.07145504,0.30253133,0.73180443,-0.24507008,0.09738093,1.1093769,0.383688,-1.3206345,1.1037874,0.772729,0.09714564,-0.67919105,1.1162326,-0.5183405,0.16419998,-0.08155628
0.3862048,0.11777187,0.12116746,0.34997657,-0.44132966,-0.5600531,0.1855466,0.19136703,0.07015373,0.71137214,-0.19875647,0.3952244,0.9800617,0.5226604,-1.1950697,1.3487655,0.6852512,-0.04004817,-0.57882386,0.94567966,-0.16848212,0.18403448,0.09395033
0.17934845,0.023270527,0.2140782,0.46848714,-0.35065094,-0.1994188,0.31115386,0.06869144,0.057183355,0.55032426,-0.31417918,0.05413038,0.72996294,0.52713233,-1.26652,1.124041,0.6091373,0.17932948,-0.50127274,0.9477545,-0.32278442,0.027465815,-0.06075768
0.26495188,0.17770174,0.146237,0.25159708,-0.33001873,-0.4744237,0.10968847,0.18298118,0.052897368,0.6003566,-0.17828663,0.18941362,1.0189532,0.4807101,-1.3118082,1.2511221,0.5992924,0.049753048,-0.40592647,0.8000044,-0.36181718,0.15743265,0.074058644
0.7300788,0.43719146,0.32797146,0.04350111,0.18084009,-0.2750148,-0.12515302,0.64764714,-0.57003564,0.94724214,0.44165656,-0.21572201,0.76786876,0.86713976,-1.3593526,0.4132315,0.1973409,-0.23508854,-0.30531168,0.04232326,0.53172225,0.23234993,0.09077502
-0.5097703,1.0175807,0.87873167,1.1250325,-0.28854132,-0.6660067,-0.1556093,0.977573,-0.0724533,0.32853058,-0.66958517,-0.78817093,1.2286339,-0.3288123,-1.7923425,1.2653993,0.8074633,-2.9599655,-1.3000928,-0.56499934,-1.3139901,-0.05607973,-0.659203
0.5856268,0.32617897,0.3992344,-0.06918692,-0.35566643,-0.0841111,0.09400076,0.74470884,-0.50175446,0.57140946,0.73479766,0.6983678,-0.34944832,0.35850316,-1.7590363,1.101128,0.8314747,-0.7053373,-0.55393773,0.2445612,1.058153,0.55963176,0.3676135
0.370347,0.48856348,0.21014926,-0.26316077,0.17453746,-0.9767904,-0.2787194,0.6253653,-0.44931132,-0.40446538,0.6868731,-0.26057217,0.94662696,0.46182594,-1.290312,0.25250572,-0.3432777,0.13091797,-0.60186577,0.4732084,-0.7962417,1.0837512,-0.5364473
0.26806536,0.6710118,0.10829271,-0.34199247,-0.11538865,-1.138236,-0.28529146,0.7199822,-0.15415399,-0.34872666,0.5306616,-0.43267468,0.7006593,0.39558226,-1.0581459,0.78636867,-0.16081847,-0.0342319,-0.7524364,0.91985273,-0.9286228,0.80372673,-0.74128586
0.29489943,0.7369175,0.6097986,-0.23174268,0.20454834,-0.776068,-1.0543383,1.3852372,-0.56341887,0.4124517,0.83116317,0.23283277,1.0519831,1.0426154,-1.3276235,-0.2830042,-0.48907292,0.30291796,-0.77747935,-0.03811134,-0.09778164,1.2555093,-0.28065252
0.5529573,0.63750535,1.0662183,0.0014388893,-0.09253281,-0.68192303,-0.8175536,1.9479512,-0.84742755,0.87037516,-0.008870456,0.17180225,0.52561706,0.4543757,-1.0130471,-0.44532666,-0.43556255,0.12735407,-0.5648626,0.1504639,0.006398089,1.1203641,-0.84319377
0.5178189,0.67853063,1.2394508,-0.05413823,0.35958296,-0.47187313,-0.6680258,1.9823718,-0.79266274,0.5727764,0.338527,0.12829168,0.6466318,0.5588684,-0.7036505,-0.30546135,-0.31410986,-0.08752772,-0.4906833,0.13898952,0.012884258,1.0315893,-0.5742212
0.5870095,0.88918924,0.845976,-0.2746655,-0.14030732,-0.6002153,-0.53063834,1.8732841,-0.8154039,0.61169994,0.348691,0.28223264,0.77178985,0.38997564,-0.76705223,-0.3735142,-0.20994753,0.2421944,-0.6313471,0.19370954,0.11694018,0.88401496,-0.950586
0.57063884,0.7262621,0.8730018,-0.38490245,0.3464055,-0.46366104,-0.6688183,2.0060918,-0.7578111,0.42931828,0.47120312,-0.004093644,0.71523315,0.29825956,-0.87621695,-0.1559087,-0.3429717,0.1027391,-0.43306473,0.19475943,-0.5400806,0.8641253,-0.8278179
0.28776366,0.79152524,0.8875051,-0.047299903,-0.03819245,-0.3357427,-0.6420159,1.8795928,-1.014072,0.702823,0.031317208,0.22517939,0.69165224,0.44614097,-0.7173135,-0.47636354,-0.3667949,-0.06191392,-0.68205494,0.042526755,-0.14483398,0.99981767,-0.63747644
0.25301716,0.7364076,0.6490796,-0.2187631,0.12984447,-0.9604069,-0.9790668,1.3294151,-0.38994956,0.28133544,0.515803,0.28298333,1.0531468,0.9770924,-1.334872,-0.11016346,-0.49122113,0.25216416,-0.75068843,0.10122212,-0.22019844,1.3758725,-0.5403748
0.46197253,0.6633431,0.7761153,-0.19694802,-0.0258375,-0.36464632,-0.6254937,1.9300177,-1.0530643,0.67370474,0.33016488,0.27628645,0.5607889,0.6384642,-1.0490403,-0.6002224,-0.39304632,-0.025496835,-0.4762525,0.2697554,0.47527063,0.9879416,-0.6821212
-0.08094359,1.4016099,0.7181538,-0.85567456,-0.042240918,-0.7057776,-0.43013465,2.4181223,-0.04232796,0.14172892,0.83971596,-0.20845173,0.3848171,0.96692413,-0.614926,-0.15125915,-0.7688511,-1.086898,-0.5773161,0.59706336,-0.3080823,0.5452367,-0.37444052
0.5447038,0.6659195,1.0284071,-0.02955992,0.056214243,-0.5974371,-0.72706413,1.8577307,-0.79483,0.6415853,0.0396743,0.16694227,0.73470783,0.36570922,-0.97086453,-0.34196013,-0.37007135,-0.07552086,-0.39586523,0.06681927,0.117325984,0.84171987,-0.91501856
0.5792683,0.68853956,1.0226147,-0.13260582,-0.044673033,-0.26983774,-0.5889081,1.8957781,-0.7014774,0.64988387,0.16395958,0.05028404,0.6519242,0.45295697,-0.9095397,-0.57350093,-0.27563494,-0.029375032,-0.56623787,0.18341506,0.047994222,0.8394652,-0.81095386
0.6547996,0.45695,1.0877357,-0.1264053,-0.16203381,-0.41385275,-0.63649315,1.9955899,-0.80018556,0.63972735,0.24685976,0.22729465,0.79397225,0.20228478,-0.8188217,-0.40000144,-0.46536723,-0.005212516,-0.47013333,0.13847508,0.080832444,0.7538652,-0.9100667
0.33231658,0.82476044,0.6019873,-0.21098192,0.08274919,-1.038529,-0.9954462,1.3807367,-0.5646252,0.4003746,0.71138245,0.17447655,0.99341315,0.9883594,-1.3700439,-0.24380955,-0.42205676,0.15896115,-0.808998,0.022496035,-0.046958562,1.244483,-0.56012726
0.14793348,0.62052363,0.39621416,-0.5134592,0.31079125,-1.3200264,-0.27537626,0.26414543,-0.040389955,-0.31405303,0.86489785,-0.6992792,0.82481784,0.4318623,-0.97144544,0.5677931,-0.42073175,0.07385284,-0.536598,0.84310377,-0.83392555,0.5368797,-0.8069986
0.063494675,0.64622974,0.45249218,-0.45657003,0.33529538,-1.3324566,-0.5574382,0.43392494,-0.20951714,-0.55110544,0.6122281,-0.3949349,0.9752418,0.37871763,-1.3371369,0.36038202,-0.7114686,0.28410122,-0.68041277,0.39430848,-0.5697499,0.87710285,-0.5318804
0.6585558,1.3909154,-0.02643727,0.06337121,-0.43525594,0.5857274,-0.033102077,1.0947804,0.5346669,0.7941839,0.676809,0.08019533,1.2731621,-0.17304032,-0.016416647,-0.03092664,0.1350224,0.28421113,0.31965363,0.0067397715,0.711199,0.7470032,0.8780911
1.414234,1.7512615,0.25992617,-0.56562746,0.5122309,-0.6604,1.070636,-0.46836415,-0.8732684,0.41790876,-0.51787424,-0.21836637,0.741051,0.10732159,-0.35481173,-0.27912852,0.5908922,0.41943935,0.32480523,-0.23998858,0.81581944,0.60031706,-0.35888705
1.3346764,1.409105,0.43175495,-0.8249253,0.2612489,-0.3362494,0.3290202,0.16506691,-0.61734265,0.6347633,-0.15457746,0.15464573,0.6772913,0.27058205,-0.52802134,0.06320731,0.49724272,-0.369276,0.4450008,0.09258802,0.5474852,0.12574536,-0.24795182
1.3638554,1.7880021,0.28359848,-0.52536595,0.507515,-0.40979707,1.0813184,-0.17559665,-0.9037214,0.5671456,-0.44177613,-0.15767793,0.4707743,-0.06035517,-0.43912512,-0.06401676,0.31557098,0.50160366,0.3812695,-0.14575869,0.6661054,0.5940783,-0.25233072
0.296445,1.3490304,0.24248897,-0.613552,0.46617553,0.14948352,0.03261727,0.76045024,-0.4371973,-0.06018635,1.1127671,-0.28866827,0.35062826,-0.37529233,-1.221106,0.22484228,-0.19667453,0.18844523,-0.12649812,-0.2048309,0.24423997,0.32920742,0.93667793
1.0807337,1.7022041,-0.050353345,-0.22403389,0.27110463,0.0031496335,0.085221246,0.4393487,-0.07530648,0.1494585,0.6039093,-0.13573524,0.80937904,0.22691917,-0.7573568,0.38786113,0.1901948,0.19189265,0.26650497,-0.3091326,0.29457882,0.08652417,0.23784491
0.8295045,1.5906657,-0.02407862,-0.72837454,0.55969435,0.28168523,0.30296853,0.89512503,-0.3326982,-0.057939194,1.5377828,-0.12999786,0.7940029,-0.6379625,-1.6858714,0.23405232,0.04330481,0.35942775,-0.13731512,-0.33949116,0.41427612,0.25747174,0.9919832
0.61409134,1.8469043,0.35275996,0.119515814,-0.69388247,-0.026565261,0.27876255,0.25665712,-0.42697337,0.5319271,1.2688174,-0.9679453,0.6734068,-0.21306469,-0.116546296,0.5836119,0.54089946,-0.4854607,0.573129,-0.23694588,0.20654526,-0.4048861,0.6922432
0.48717195,2.503483,-0.0595895,0.42820662,-0.5038479,-0.10908484,1.1477499,-0.08468059,-0.6330329,0.9080934,0.20564075,-1.0875612,0.20555454,-0.6892553,-0.51857805,0.49090368,-0.16137795,0.22397259,0.52460337,0.013398448,0.20126987,0.25113854,0.41092896
0.4624362,2.2499416,0.16399026,-0.14286716,-0.5160679,0.062770255,0.17181431,0.6640435,-0.37852624,0.7859937,0.69024175,-0.5720958,0.27216065,-0.40212196,-0.8108108,0.86431944,-0.08643365,-0.4189582,0.44041154,0.33445758,0.13733739,-0.45721868,0.48481488
0.46644017,2.5776188,-0.19024132,0.37888438,-0.42622796,-0.12172347,1.1936133,0.108377516,-0.7600477,0.9361757,0.3568178,-0.9103727,0.04508692,-0.86938643,-0.6076561,0.7508278,-0.262581,0.21199696,0.48981583,0.09213612,0.17812793,-0.0303465,0.2609254
1.1016413,1.5524981,0.9962462,-0.6291006,0.37395453,0.9561948,-0.6239825,-0.37084174,-1.0934902,0.8184188,0.67747,-0.025126971,1.0420349,0.062923424,-0.49026343,-0.055391934,1.0407734,0.8207785,0.48714417,0.16481782,0.43594322,0.209717,1.2188044
1.0274007,1.6739542,-0.007047977,-0.22422105,0.22702736,0.01383347,0.049881414,0.4538564,-0.18941352,0.27393952,0.69081926,-0.17773524,0.7420157,0.06994601,-0.8248158,0.4386383,0.29886764,0.023080612,0.20164236,-0.3433295,0.40595382,0.13655543,0.32479176
0.29465047,0.2714612,-0.90315837,1.0196279,0.17757404,0.4586527,0.94426346,-1.1033698,-0.6031183,0.6924673,-0.07396627,-0.08694649,0.9570773,0.82438874,-2.0302403,0.323754,0.7033737,0.11755211,-0.8690631,0.14998493,-0.25461364,0.37170997,0.21374221
-0.047011256,-0.46069044,1.1125115,0.26057073,0.61749303,-1.0572816,0.16220045,0.30718488,-0.8415812,-1.1656495,-0.43720052,0.9381749,-0.59941995,1.2811596,-2.4006822,0.92843103,2.2433958,-1.2569621,-1.1258714,2.3076544,-0.26834494,-0.76016414,-0.4279773
1.0520127,0.30072603,1.2935551,-0.5216998,0.0052681165,-0.009127722,-0.62518716,0.056966666,-0.7240844,-0.07623993,0.82382464,0.9033019,-1.2830303,0.54826564,-1.7852411,1.0326779,1.6383971,-0.92015463,-0.5775165,0.5631827,1.3804784,0.70779014,0.397695
1.242681,1.677348,-1.728362,-0.7512008,0.15425485,-0.12455275,0.081328206,0.8666681,-1.2120135,1.3287039,-1.6062498,-0.5457917,0.78912634,1.2131345,-1.9079131,-0.6394197,0.71354544,-0.18403451,-0.50928766,-0.1932712,0.3118141,-1.0688698,-0.09758479
1.0343496,1.8249881,-1.5510755,-0.6876475,0.22178592,-0.14803787,-0.051746685,0.5296809,-0.88826054,1.4490356,-1.697296,-0.64621127,0.77332544,1.2249664,-1.7753632,-0.5200934,0.8160238,0.035135835,-0.46733814,-0.08883661,0.40451986,-1.0486252,-0.034001764
2.708773,1.2898293,1.1202984,-0.7202226,1.6523999,-2.0275314,0.85491186,0.17262314,-2.1983204,0.30737492,-1.3253126,-0.2820197,-1.0504537,0.36093417,-1.0305738,0.62286305,0.96195513,-1.5164202,-0.9422133,-0.76312095,2.0630243,-0.9296144,-0.93139744
0.40161404,0.18845345,0.17517145,1.0521866,0.07555855,-0.58215946,1.0326471,-0.22904801,0.30890623,0.15146759,0.00580565,-0.29656598,0.9208918,0.9305778,-1.4283906,0.51338214,0.25921726,0.06495357,-0.6526167,0.9374609,0.22525617,-0.31968477,-0.28198102
0.32545832,-0.22196314,0.19434166,0.19009313,-0.31196073,-0.11163143,-0.04539902,-0.1512903,0.57108676,0.37988064,0.60958713,0.44609836,0.4793664,0.6638212,-0.4323954,-0.018258596,0.51687866,0.16679487,-0.68476194,0.25057894,0.51962346,0.032873977,-0.8558758
0.29305387,-0.15254101,0.28962606,0.49602765,-0.33578703,0.0009719037,-0.039891638,-0.13074867,-0.4115771,0.4074347,0.25790182,-0.13593349,0.513221,0.31990707,-0.50876415,0.089719504,0.29887393,-0.40116006,-0.16839968,0.08472313,0.37886682,-0.26890796,0.12261016
0.27222937,-0.1388212,0.29746065,0.4925596,-0.29569313,0.022150384,-0.049059797,-0.052437026,-0.44275776,0.36203602,0.27593315,-0.15205689,0.5529275,0.40604812,-0.5230411,0.09093509,0.25314337,-0.3749461,-0.1287774,0.020459034,0.32435414,-0.25200707,0.14772162
0.21343446,-0.23793131,0.28601784,0.49108613,-0.33182704,-0.04693914,-0.016031614,-0.2621664,-0.47815946,0.30587742,0.25303787,-0.14188422,0.46147072,0.30904382,-0.4896946,0.03216545,0.2992737,-0.361932,-0.15040274,0.09348055,0.31847093,-0.25811955,0.11237392
0.56345594,0.6673978,0.6060892,-0.269136,1.1785842,-0.65089816,-0.073824726,0.08554792,-0.69136506,-0.03319543,1.064794,-1.1836247,1.9458785,2.3214402,-1.6542712,0.07063067,-1.382532,-0.8884939,0.30101424,1.5192122,1.2544963,-1.1250424,-0.22770628
0.28700843,0.11660441,-0.43093762,0.58607835,0.41387722,-0.4685297,0.11937213,0.657566,0.07397674,-0.3709719,0.6341475,0.14859772,1.3822486,1.6542165,-0.97322816,0.22733566,-1.0583373,-0.9569937,1.0927376,1.2649018,1.470577,-1.036315,-0.29443377
1.1850873,1.280678,-1.1115608,0.3879003,-0.26895592,0.96298707,1.0075016,1.3122534,0.37935567,0.53574055,1.1404892,0.23445989,-0.010299832,0.6546005,-1.3412794,0.8098629,0.45876402,0.23517324,-0.3525622,1.2152908,0.44899124,0.16948915,0.06678438
0.6902534,-0.6581643,0.09315715,0.5901381,-0.694771,1.0639156,0.13589726,1.1879017,0.36524922,0.48771954,0.412448,-0.41301244,1.3907125,0.50169474,0.19064803,0.66059685,-0.13382436,-0.49374786,0.011203999,-0.23127094,0.8368183,0.42392355,0.66840714
1.3663465,-0.021472603,1.1343272,-0.60373425,-0.0023078958,0.828739,1.4953614,0.15152831,-1.114241,0.9854815,-0.77121574,-0.8606756,1.2601316,0.8474117,-0.110323995,0.6291971,-0.09728037,-0.61348265,0.05032975,0.43523696,1.0040138,0.08387125,0.33571252
0.09497274,0.2347543,0.4809189,-0.1614459,-0.068058684,0.47317696,0.4029035,1.0741496,-0.47202682,0.37727892,0.5073582,-0.3695151,0.6501035,-0.20645292,-1.3164585,0.8485493,-0.12543102,-0.32983884,-0.4954151,0.07839337,0.5051959,-0.077562235,0.61619073
0.91705304,0.1895085,-0.54920226,-0.084669374,-0.40063998,0.12153035,0.042303957,0.4689992,-1.001436,0.49695617,-0.40940887,-0.54448634,0.832463,0.4607415,-0.89663917,-0.013501186,-0.43894413,-0.42300528,-0.19140022,0.6577424,0.4851814,0.060765546,0.21103303
1.5275849,0.10579586,-0.1605542,-0.08955747,-0.5008652,0.090236105,-0.0045717377,0.0625215,-0.7751814,0.4656393,-0.3899397,-0.55044734,1.1219543,0.7123074,-0.81873184,0.122865655,-0.67096615,-0.5040196,-0.34751895,0.702942,0.6163823,-0.35583663,0.26794842
1.3845319,-0.01708726,-0.03321711,0.25785777,0.21368532,0.11633845,0.19574052,0.12590258,-1.6950779,0.5588946,-0.18695606,-0.9154147,1.1806082,0.5147308,-0.67072314,0.16317645,-0.75043625,-0.32351893,-0.35687056,0.6814092,-0.07889641,-0.25982893,0.4649044
1.478793,-0.399017,1.0778135,0.11609785,-0.526209,0.6744008,1.2216303,0.6391996,-1.3099287,1.1566656,-0.93290234,-0.4357367,1.3209009,0.670967,0.005148661,0.6278842,0.5769795,-0.07209649,0.072941616,-0.2336772,0.8269759,-0.44401756,0.47016934
0.95928085,-0.023566598,-0.075116985,0.32243124,-0.291432,0.1136253,0.14795126,0.57076824,-1.0596156,0.41221452,-0.2038723,-0.66544807,0.4798539,0.3226224,-1.1290514,0.4735576,-0.5086269,-0.3815669,-0.77825326,0.70168525,0.34817284,-0.1906134,0.19651575
1.0411644,-0.8624456,0.7335475,-0.31453103,-0.01230968,1.3217922,-0.16868734,0.45881394,-1.2000382,0.4354358,0.39861643,-0.59797215,1.5377219,0.54058695,-0.08403326,0.81134963,0.786616,-0.04691605,-0.022796102,0.0865823,1.0761832,-0.09129666,1.0050385
1.3761194,-0.10670871,-0.09559698,-0.106637985,-0.59765977,0.46907532,0.0404781,0.32781985,-1.5071074,0.5999111,-0.511924,-0.82512474,1.2135725,0.8724958,-0.5074803,0.1255593,-0.5814973,-0.4270139,-0.5584131,0.8105497,0.29514608,-0.48118573,0.66305953
0.68218523,-0.20723766,0.3011822,1.0133287,0.33687502,-0.9279905,0.09061594,0.18408214,-0.15329456,0.9429507,0.5384189,-0.4904525,0.19512118,0.16848883,-1.0773025,0.42411706,0.2676846,-0.20238675,0.5061035,0.24153663,0.089698896,0.60669774,-0.44442746
-0.07088044,-0.08782698,0.9412804,-0.25424975,0.68214035,-0.2526063,0.7152809,0.062321093,-0.06564791,0.36168686,1.1359471,-0.4471387,1.068991,0.18874817,-1.1040618,0.35725215,-0.9297169,-0.08206482,0.9163382,0.7872152,0.28146303,0.043789797,-0.35879815
0.16213982,0.36389887,0.4808879,0.123815216,-0.3294339,-0.941682,0.28752935,0.1868404,-0.061529003,0.6797551,0.84314597,-0.054223772,0.7808144,0.24073187,-1.068101,0.63045126,-0.61681616,-0.27545246,-0.05570178,0.18485634,0.5803803,0.6837885,-0.072953664
