p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23,p_24,p_25,p_26
0.8755455,0.4046625,-1.7926959,-0.19437791,0.5763481,0.60919684,0.49580583,0.37391478,-0.54956037,-0.83116305,0.6461533,-0.28434122,-0.32992342,0.096312836,-0.104439676,0.34912482,0.27343535,-1.486994,-0.35562432,0.27233434,1.2950852,0.40930936,-0.10538433,-0.6538682,0.122859634,0.12832487,-0.36259764
0.57263863,0.96947527,-1.2258105,-0.00435696,-0.005737118,0.29906413,0.59152263,0.15708424,-0.7459227,0.15453424,0.22735892,-0.3511598,-0.37116227,0.050061088,-0.10935571,-0.6572252,0.040322006,0.66694975,-0.8341293,0.48130304,1.3474348,-0.18599695,0.2834228,-0.06667554,-0.43697405,-0.15928438,-0.45187175
1.914109,0.57136357,-0.04645937,-0.24750356,0.50982803,1.3610386,-0.5417992,-0.2876858,-0.20971355,-0.12146852,0.39716798,-0.33705655,0.62795687,0.16774319,0.18911305,0.075086094,0.9535174,-0.5840554,-0.46998644,-0.03405201,0.933388,0.11188986,1.0759003,-0.18104626,0.9627426,-0.272037,-1.3701798
1.1681145,0.52455115,0.11091108,-0.5219964,-0.12518464,0.44246125,0.21411943,-0.17649287,-0.26411438,-0.44897786,0.11845023,-0.39919794,0.27011412,-0.2544908,0.12234757,-0.09410923,0.46365505,0.23243648,-0.9375419,-0.22513643,0.98305017,0.14967528,1.0160047,0.2846341,1.4472222,-0.18895017,-0.38676733
1.0117084,1.0722367,0.42315352,-0.3337951,-0.15253153,0.6189671,0.30023035,0.5587608,0.22440784,-0.11506592,0.14393914,-0.8742144,1.2048312,0.7132491,0.1596158,-0.37224498,-0.14728542,0.3017531,-1.0126079,-0.5128661,0.8413254,0.17901663,1.3591113,0.3868407,1.1612585,-0.07118834,-0.520073
1.2262079,0.61864114,0.5947315,-0.43786427,0.10860192,0.68810457,-0.4265433,0.8289746,-0.38852715,-0.12687962,-0.33675134,0.35061908,0.02457127,0.9758524,-0.11496872,-0.06724137,-0.11932954,0.65169483,-1.7262915,-0.5613975,0.8650201,0.41642737,1.9810431,-1.2236842,1.1828204,-0.06409336,-0.62587583
0.7283571,0.33259192,-0.07983069,-0.397717,0.15657528,0.7453987,-0.13639715,0.3803808,0.12486801,0.043448046,0.5517231,0.08959301,-0.061099567,0.2895001,-0.36704868,-0.41935042,-0.098459266,0.16586171,-1.4967548,-0.85324603,1.2802866,0.97365975,1.1854361,-0.77280426,1.8910415,-0.5479714,-1.1874326
0.9755156,0.3796417,0.94262743,-0.7410001,-0.3693712,0.9295211,0.0301431,0.3670768,0.8870482,-0.5830857,-0.09530726,0.14567989,1.3186063,-0.52472043,0.56420493,0.5855358,0.39431968,0.4647156,-0.7534026,-0.55834496,1.2729573,0.33827567,1.4888982,-0.34562707,0.87730926,-0.42228752,-0.8492213
0.4234499,1.3541142,0.4944941,-1.0658113,-0.10274871,-0.2582163,0.901353,1.3024749,0.42765507,0.40578014,-0.00877079,0.20546034,1.0702693,1.0184577,1.1667875,-1.1411101,-0.23406386,0.080808505,-0.6514619,-0.8429853,0.41937146,-0.13594343,1.4452094,0.6739849,0.51221097,-0.46433306,0.7109119
0.41555184,-0.7268111,0.76748145,-0.47935015,0.23889518,0.3738852,-0.5422391,-0.33002052,-0.6043778,-1.5547786,0.71208715,-0.2092538,0.6695481,-0.4799313,0.7068675,-0.12206908,0.60334855,0.5109791,0.022993835,0.6203436,1.672588,0.17946228,1.265687,-0.5087216,3.6736562,-0.55070883,-0.47727907
0.17717268,0.5590776,-0.11577441,-0.65279824,0.091091685,0.8447509,0.36211967,0.64744663,-0.5218874,-0.84182256,-0.19480562,-0.6374579,-0.029890852,0.23870747,0.48630303,-0.27969453,0.032494888,-0.1850822,-0.35113436,-0.48863065,0.79417175,0.51500285,0.19487393,0.19194774,-0.1541819,-0.01309868,-5.960089e-05
0.054076668,0.47006842,-0.11470788,-0.98649466,0.05458644,1.0865326,0.31600773,0.7809599,-0.5479128,-1.1715784,-0.24240714,-0.87440944,0.25954998,0.13192628,0.6014881,-0.29176664,-0.13237967,-0.5227391,-0.29899055,-0.35639808,0.6023567,0.7608741,0.20494486,0.49219304,-0.30151793,0.17531937,0.099697165
-0.51028943,0.42068845,-0.16097929,-0.9569832,0.14282995,1.0300645,0.3362029,0.5343917,-0.51322085,-0.98853964,0.10109673,-0.54931325,-0.070571445,0.5613276,0.37200674,-0.47924054,0.0001960781,-0.122228436,0.02373435,-0.15725964,1.043238,0.6702084,-0.11438667,-0.41643456,-0.20411526,-0.14055866,-0.2977084
0.71157414,0.2077187,-0.31451163,-0.3639411,0.18999581,0.53894114,0.31648973,0.0914886,0.17246886,-0.017724775,-0.49125466,-0.2775696,0.5686202,0.3085471,0.27660516,0.32781622,0.052287515,0.19754873,-1.1180288,-0.48945302,0.83631027,-0.24436076,0.26579463,-0.03464974,0.31588587,-0.40221915,-0.017796546
1.013433,0.30696014,0.34182462,0.30947238,-0.71811277,1.0615042,0.23147038,1.7174939,-0.026902601,0.10467532,-0.20793273,0.6347811,-0.34794718,0.48345459,-0.41062912,0.19866489,-0.8297049,-0.120206565,-1.4490291,-1.4348497,1.0840629,0.63177824,1.3001496,-0.60757786,-0.45132104,0.017766766,0.14128198
0.6964607,0.19530942,0.17804916,0.2819525,-0.7121696,0.9214839,0.23036572,1.3979397,0.22039287,0.081109695,0.8565334,0.23552442,-0.41207856,-0.27129245,-0.61444294,-0.17022859,-0.622325,-0.44022042,-0.95030564,-1.4729159,1.4437575,1.2297896,1.043716,-0.24202941,0.37420297,-0.5104094,-0.47851002
1.3597312,0.429694,-0.28725132,-0.089746445,-1.0792838,1.4441152,-0.18269259,1.3785712,-0.10963676,0.47882837,-0.11262709,-0.58261275,-0.64247936,-0.58213854,0.13589881,-0.033092916,-0.03838279,-0.8915104,-1.1676809,-0.8900407,1.1125026,0.29703486,1.3192545,0.40014464,-0.569865,-0.67878443,0.22971436
0.1935098,0.3714592,0.05758534,-0.3509842,0.0924572,0.07385321,0.39463815,0.16214408,-0.078022204,-0.31438583,0.10061764,-0.27646562,-0.17897946,0.10854585,-0.05101253,0.21660028,0.24658598,-0.027775688,-0.06289316,-0.45831823,0.35754973,-0.15011922,0.26047772,0.08579706,-0.08442113,0.017444322,0.15028124
0.23422618,0.61317515,0.13711336,-0.45671567,0.19385801,0.12926377,0.5864513,0.17080557,-0.1415821,-0.31279293,0.12773958,-0.45535403,-0.25522092,0.17314231,-0.19487365,0.34825662,0.28813246,-0.0008263857,0.045758773,-0.58659726,0.24035393,-0.27337825,0.2978012,0.0596969,-0.17054024,0.018088296,0.1594433
1.046795,0.03050626,-0.43678463,-0.24893104,0.274353,-0.85595345,0.02833782,0.51023954,-0.5075654,-0.9493134,0.050082102,-0.0860021,-0.2884271,1.4296597,0.018535635,0.50187767,0.13820912,0.49671152,-0.9950745,-0.06765549,1.0487242,0.100235224,1.1032846,-0.6541119,-0.2088727,0.22897436,0.2869138
0.9226925,0.074870706,-0.21134956,-0.07889362,0.5479729,-0.7944672,0.14731121,0.36330992,0.074642375,-1.0165398,-0.34280553,-0.44379568,-0.24853103,1.3192972,-0.020666255,0.24552338,0.10303379,0.7045687,-1.0159571,-0.095388904,1.073363,-0.14321406,0.87622833,-0.39457193,-0.09128823,0.32062513,0.48858032
0.7134543,-0.012886758,-0.5170652,-0.49422413,0.7933674,-0.92461824,-0.028126178,0.1772289,-0.41383195,-0.8736974,-0.10885063,-0.15108347,-0.13110927,1.6241761,0.08766023,0.06880485,-0.07842636,0.46474278,-0.9459596,-0.14521433,1.0900913,-0.08282212,0.95249546,-0.4313156,-0.28494427,0.109265424,0.63461316
0.8900288,-0.028438771,0.012118588,-0.27385336,0.4537518,-0.749688,0.16690804,0.15213564,-0.29850662,-0.95333713,-0.42920554,0.03477443,-0.2262195,1.1673783,-0.08536677,0.26707098,0.056943294,0.41988292,-1.3409215,0.12719955,0.9522646,-0.50029045,0.96058273,-0.49973592,-0.16058722,0.02430893,0.6065503
0.8464349,0.072548255,-0.06559198,-0.50538546,0.32170182,-0.54006374,0.35849392,0.41133568,-0.23784047,-1.0413523,-0.3051942,0.12771873,-0.32253763,1.0973152,-0.043337144,0.20912457,0.25056332,0.45623627,-0.97463757,-0.18682349,0.82825637,-0.084970996,1.1326069,-0.71941245,-0.17339264,0.12669303,0.7014434
0.944543,0.09883536,-0.10081906,-0.45067573,0.3098553,-0.7953844,0.21702729,0.30808783,0.07551837,-0.8628642,-0.37580788,-0.28104144,-0.21522768,1.2525452,0.22182886,0.17402878,0.33423075,0.5271609,-0.9145689,-0.12679552,1.0428509,-0.02452431,0.9712327,-0.6538286,-0.020432051,0.24320963,0.77929544
0.45551363,-0.27732456,-0.3449327,-0.1807294,0.6013227,-0.38803497,0.064103246,-0.23551813,0.7782355,0.0010148312,0.562288,-0.38194197,-0.40109262,2.045043,0.29532582,-0.17173749,0.49877068,0.6906092,-0.51199365,-1.1454148,1.1780802,0.12412185,1.1895405,-0.30181417,0.21915793,0.85168904,0.8137714
1.0888797,-0.052363146,-0.5032909,-0.30759984,0.705989,-0.87651795,0.15941152,0.35482493,-0.202795,-1.0607167,-0.12247177,0.066255905,-0.5222219,1.3098336,-0.047094204,0.0089163445,0.26299614,0.50372535,-0.89033276,-0.0025339862,1.032561,-0.21277808,1.0220249,-0.6383462,-0.11308098,0.16074091,0.58029747
1.3231424,0.7235436,-1.0067309,-0.39793888,0.0779012,-0.78409487,0.038638406,0.7015735,-0.007302071,-0.5761182,-0.34495416,0.09160254,-0.41746098,0.9914259,-0.41734737,0.27344885,-0.53963006,0.057023462,-1.4929357,0.24747032,1.3826451,-0.6067808,0.6592221,-1.0941151,-0.5563569,0.21752743,0.24621086
0.7322855,0.2762302,-0.16254972,-0.4602371,0.45167282,-0.7621269,0.10242685,0.44055912,-0.21228532,-1.0482315,-0.53382224,-0.2726248,-0.024918947,1.279769,-0.19499923,0.31798166,0.21938005,0.60203046,-1.006367,-0.098209515,0.96291196,-0.42484596,1.2410052,-0.5719474,-0.39299667,-0.028892808,0.5579201
0.8787734,0.13031699,-0.21446007,-0.11458384,0.3348533,-0.83819574,0.2923543,0.20336999,-0.06973058,-1.1989278,-0.075441025,-0.04164425,-0.06446088,1.3849322,-0.036901616,0.16869971,-0.09392757,0.45078632,-0.9482775,-0.1334218,0.9126949,-0.08967598,1.236106,-0.6243567,-0.01905012,0.086177796,0.52231675
0.105635345,0.25310454,0.0023672648,-0.22700416,0.19885541,-1.2568408,0.2273979,0.40492338,0.7678348,-0.89211273,0.10402457,-0.4226073,-0.59593993,1.6424146,0.7262419,-0.31529555,-0.41122332,0.5119291,-1.2441326,-0.76177496,1.4278593,-0.30728316,0.98328567,0.052317195,-0.25862998,-0.4697045,0.78003275
0.82119733,0.065373145,-0.21157648,-0.402334,0.43617633,-0.6836485,0.19263463,0.25208357,-0.39929467,-0.98102695,-0.13389844,-0.06080626,-0.7182285,1.2869378,-0.17994222,-0.044644006,0.24442805,0.24367633,-0.9831022,-0.027059777,0.79985225,-0.345402,0.9542206,-0.4950805,-0.082345665,0.12001016,0.8436288
0.44742167,0.0103357,-0.6123318,-0.48862386,0.3479357,-0.7223206,0.46242228,0.17325614,-0.19349784,-0.8701643,1.1205437,-0.11292233,-0.55959207,0.68817705,-0.6321501,-0.07885827,0.24291922,0.2071537,-0.6292657,0.09678099,1.3553065,0.858116,1.003146,-0.33524296,0.746182,-0.0066517065,-0.15514483
0.22186485,0.027933417,-0.46113068,-0.445625,0.5376616,-0.93250257,0.51256126,0.2775067,0.44574538,-1.0981886,0.87227964,-0.5517105,-0.62065995,0.5536723,-0.76350826,-0.34830204,0.15099685,0.44912636,-0.8890909,-0.026030961,1.3982062,0.76188195,0.9076816,-0.13180268,0.8945571,-0.13412282,-0.0050788303
0.104309365,-0.09913253,-0.72673833,-0.33648232,0.79716974,-0.9291012,0.16883461,-0.088356055,0.0024395322,-1.0135978,1.1879755,-0.5126214,-0.23319936,0.76111805,-0.48555532,-0.3761833,0.1315745,0.16420048,-0.6722789,-0.0146757085,1.6336114,0.6625729,0.886135,-0.041232083,0.87645566,-0.36088237,0.08455883
0.31465155,-0.11604391,0.00780074,-0.33820042,0.44891357,-0.97381055,0.30206776,-0.02973678,0.017636858,-0.9728238,0.97451633,-0.19442844,-0.45305073,0.7403724,-0.47984874,-0.24679075,-0.09091596,0.13203007,-0.6988811,-0.20177841,1.3091661,0.58550686,1.1445888,-0.042375892,0.75307465,-0.3864769,0.047188178
0.20718105,0.005988685,-0.19305654,-0.49477884,0.28759518,-0.60005456,0.5691572,0.11270172,0.01794519,-0.9360551,1.0583401,-0.30318093,-0.3508585,0.57351494,-0.52992886,-0.14305225,0.21778592,0.26263088,-0.6578719,-0.0886678,1.2012954,0.6865741,1.1838688,-0.3399133,0.58586913,-0.48793232,0.1599631
0.38049147,-0.1771329,-0.29402706,-0.51553935,0.35120198,-0.84236914,0.53868556,0.07466835,0.21215355,-0.9257852,0.77821964,-0.5150229,-0.43841636,0.4406946,-0.37814206,-0.29727617,0.2762788,0.29301792,-0.59197205,-0.2059103,1.2457263,0.69863063,0.923573,-0.3346257,0.82219964,-0.26694435,0.27025384
-0.20903565,-0.29987058,-0.47816837,-0.070466176,0.6542055,-0.35067382,0.50808376,-0.67061096,1.1906805,-0.07597403,1.7087165,-0.79534316,-0.4660053,1.0547779,-0.28243208,-0.60246545,0.39098433,0.3890689,-0.18675843,-1.2340164,1.5090033,0.9102124,0.9117804,0.3803759,1.1490295,0.57746345,0.021105666
0.40283686,-0.051895242,-0.5810754,-0.14887676,0.5735366,-0.8519429,0.21103413,0.23007,0.35075355,-1.1128471,0.7600265,-0.13246168,-0.44539878,0.597194,-0.57201326,-0.27851167,0.14164773,0.29642224,-0.68256575,-0.102347374,1.2822862,0.57727665,0.8838421,-0.20511751,0.9377183,-0.30906123,-0.13405068
1.0037081,0.7238979,-1.3892585,-0.27659297,-0.08498999,-0.9053924,0.12382274,0.4615159,0.49193513,-0.7312756,0.98617375,0.004273945,-0.5984012,0.22301432,-0.94549114,-0.06890946,-0.7539687,-0.2711381,-1.3239534,0.27914652,1.9883072,0.033108532,0.64583075,-0.82427776,0.5176068,-0.19932671,-0.44574368
0.294592,0.22537942,-0.21797569,-0.6876037,0.30791909,-0.84005517,0.23450023,0.27646697,-0.07398497,-1.0771948,0.76671785,-0.15994307,-0.34426343,0.6227206,-0.58775145,-0.2397531,0.095683046,0.31654912,-0.5762412,-0.16831881,1.3913891,0.48665315,1.1674894,-0.14999548,0.5890994,-0.5991407,-0.16283433
0.13333064,0.15726446,-0.4532022,-0.30279812,0.17453818,-0.8882824,0.3378846,-0.019679597,0.25117797,-1.1564757,1.0256081,-0.33273998,-0.31401765,0.7872589,-0.5016623,-0.24018265,-0.14991346,0.20680854,-0.6504686,-0.20291291,1.2524161,0.65344006,0.9772007,-0.123198204,0.81736636,-0.28144807,-0.07187935
-0.23145626,0.21606041,-0.54329383,-0.037570234,0.19968541,-1.3482063,0.48002654,0.12846017,1.2692115,-1.08319,1.2311386,-0.6930052,-0.71680677,0.8707897,0.24183288,-0.62850946,-0.46080175,0.17476031,-0.8194152,-0.89483136,1.803647,0.39876482,0.85900015,0.53756464,0.7574254,-0.8730437,0.26437855
0.26777497,-0.07593571,-0.362604,-0.27651098,0.48293793,-0.6106408,0.51313764,-0.06411773,0.09655379,-1.1020645,1.0221528,-0.22511148,-0.64046913,0.5588659,-0.8277563,-0.46904522,0.38490316,0.045317613,-0.77973807,0.022277365,1.1879456,0.43189028,0.93964124,-0.26004234,0.9354175,-0.32848537,0.38791344
0.8208289,0.043413088,-0.055744715,-0.9392763,0.49910745,-0.5048526,1.1811166,0.14663732,-0.33028993,-0.7941252,0.08487797,-0.07241614,-0.46609017,0.016948972,-0.5136394,-0.406462,0.72428745,0.0047330433,-0.12531242,0.5317183,0.78128856,0.14747727,1.2316929,-0.37398785,0.057920095,0.84471625,0.8413472
0.7417581,-0.19363953,-0.14771347,-0.65774477,0.7237352,-0.6512575,1.1386828,0.09244509,0.3762576,-1.2179143,-0.16074221,-0.68519264,-0.43269634,-0.3270141,-0.47223082,-0.5574546,0.676227,0.22708225,-0.17748573,0.31242752,0.63207287,-0.122869074,1.0273625,-0.23143674,0.39154005,0.91572934,1.0735799
0.42902747,-0.19508488,-0.20757361,-0.8918203,0.99962604,-0.5714457,0.9670137,-0.08045974,-0.27175745,-0.74161506,0.17618753,-0.27792117,-0.35722753,-0.010369233,-0.31242207,-0.78081995,0.5936493,-0.1395047,-0.050017264,0.5389205,0.90136385,-0.16014248,1.1607362,-0.32053024,-0.05127897,0.681315,1.2412398
0.5532591,-0.09590513,0.2840094,-0.806806,0.6357683,-0.620393,1.0351707,-0.00058123557,-0.15172331,-0.9311144,-0.08702658,-0.2581782,-0.37670386,-0.12864459,-0.62220854,-0.4750113,0.5656649,-0.070376486,-0.45280942,0.5310566,0.61664146,-0.15172099,1.2326734,-0.13020751,0.07828848,0.56444865,1.0252309
0.5810273,0.05124401,0.29887897,-0.9368261,0.4242056,-0.45635405,1.4278396,0.0045319996,-0.091257766,-0.9080446,-0.10274979,-0.11465025,-0.28696635,-0.19043691,-0.47130045,-0.5515966,0.7448694,-0.04087511,0.10983219,0.29612708,0.5518692,-0.058127128,1.2827988,-0.371423,-0.14220114,0.6768832,1.1795356
0.4470477,-0.033409808,0.13601637,-0.86607885,0.57080567,-0.5750311,1.138595,0.111116394,0.12722453,-0.7586785,-0.14645213,-0.44865665,-0.29138288,-0.061230626,-0.4148154,-0.5396526,0.80575466,0.06829661,-0.302279,0.39718047,0.64685875,-0.016319728,1.1727569,-0.5482988,0.25107715,0.58982,1.210376
-0.01961193,-0.29839057,-0.08424659,-0.7081128,0.83162844,-0.09223392,1.2266574,-0.6218233,1.0773994,-0.0068361806,0.687494,-0.882131,-0.36759368,0.38679987,-0.48660973,-0.94427025,1.0720509,0.18017803,0.29292962,-0.68898684,0.7039826,0.075750716,1.3541067,0.34070876,0.71454906,1.5797851,1.2701654
0.4813582,0.05658587,-0.14258485,-0.74739254,0.7870904,-0.5081733,1.0341363,0.19153945,0.03658234,-0.84204745,-0.0750686,-0.31589484,-0.50186175,-0.22606681,-0.62784255,-0.6363529,0.86338425,-0.055020288,-0.09097349,0.4786326,0.6356976,-0.06678312,1.3214918,-0.30261058,0.19468395,0.8094345,0.973523
1.0333399,0.77618784,-0.8416456,-0.8465483,0.13433519,-0.43377507,1.088755,0.6680547,0.056732804,-0.33253473,-0.055610858,-0.2548803,-0.5749228,-0.4593518,-0.9382663,-0.3858177,-0.20159079,-0.48086694,-0.65368104,0.9520097,1.0259455,-0.5704227,1.0574243,-1.0684782,-0.41163123,0.76956487,0.7941757
0.6058337,0.11544251,0.09429539,-0.8851168,0.55241203,-0.6570992,1.1464313,0.17861491,-0.100692734,-1.0802932,-0.24969569,-0.13352627,-0.2647568,-0.2268332,-0.65588963,-0.4709624,0.7183756,0.011941552,-0.09621005,0.22861038,0.69157374,-0.32646862,1.4681243,-0.3211815,0.0276421,0.40967017,1.0775223
0.4600835,0.10910192,0.05099429,-0.70469576,0.521718,-0.59705836,1.1649498,0.075012736,0.09690791,-1.0576663,-0.013550897,-0.2491457,-0.41011542,-0.0071908296,-0.3273283,-0.59043574,0.38959295,0.021641409,-0.087444745,0.3577244,0.52805686,-0.14719595,1.3467106,-0.328525,0.10636972,0.7423655,1.1395168
-0.56751406,0.36628553,0.39568022,-0.7239275,0.3385068,-0.93467295,1.4457736,0.54240394,1.0639547,-0.65978336,0.27149463,-0.7462226,-0.72243863,0.17791477,0.117490366,-1.272287,0.07873052,0.040375844,-0.26211426,-0.21701524,0.78639245,-0.31287575,1.2753353,0.14817807,0.17821808,0.20012833,1.5972041
0.6678838,0.0291511,0.031354412,-0.7935303,0.6213362,-0.32402548,1.309213,0.089228414,-0.018353553,-1.0061424,-0.12936063,-0.29277405,-0.4776271,-0.0102755735,-0.7128334,-0.8231057,0.7547823,-0.14916489,-0.040022183,0.17224395,0.35443836,-0.22533484,1.1139982,-0.22361182,0.1859547,0.69623107,1.2447072
0.7136839,0.4441863,-0.10380512,0.20150895,-0.028299127,0.36512792,0.44659704,0.1406766,-0.09239089,-0.60554665,0.28500387,-0.049421772,0.10698473,0.37575656,0.41014096,-0.112777434,0.47651014,-0.23659639,-0.6497006,-0.23414202,0.47658226,0.084244706,0.8802342,-0.21897295,0.79681,-0.13018125,0.10292462
0.6915771,0.9082575,-0.3907209,-0.47612172,0.4166292,-0.12128353,0.8508581,0.24673438,0.045278843,-0.31525764,-0.3434846,-0.36605117,-0.17992814,-0.1440212,-0.13163468,-0.65167105,0.03872031,-0.6597239,0.6307071,-0.006859695,0.9095898,0.15339448,0.1451246,-0.36909044,0.39837426,-0.78933346,0.21790609
1.5883754,0.8202337,-0.34046155,-0.6213065,1.4776695,-0.2786367,1.1574477,0.3812434,-0.123127885,-0.4147887,-0.991579,-0.5231649,-0.66905326,-0.40412003,-0.069905005,-0.034768354,-0.4300011,-1.1088902,-0.01940197,0.9892791,1.0164057,-0.69107634,0.71829534,0.69402444,0.247291,-1.2224845,0.6163129
0.7393312,0.9386287,-0.17538099,-0.16843084,-0.34372616,0.8649311,0.7045592,-0.09043832,-0.20618148,-0.09838606,0.37560508,-0.7042314,-0.755288,0.4407811,0.7015981,-0.16951807,0.41126785,-0.076779924,-0.6244445,-0.096020155,0.69927824,0.20708464,0.66051424,0.35334322,0.93257874,-0.086255245,-0.42140043
0.5320863,0.7070424,-0.19532059,-0.13855773,-0.32390127,0.9765532,0.7151552,-0.004695109,0.08235794,0.039055243,0.6475111,-0.5652525,-0.9063272,0.4816378,0.62266225,0.113911174,0.32808185,-0.050366834,-0.49735883,0.010852083,0.810897,0.11465923,0.6196594,0.37268114,0.96404845,-0.33861464,-0.36124936
0.42284358,0.5618665,-0.37538928,-0.1114247,-0.30006164,1.0596559,0.7800376,0.23993506,0.08749558,0.053504948,0.5895782,-0.41251597,-0.8362533,0.50827295,0.55617714,-0.0055809733,0.49036312,-0.1786738,-0.3402226,-0.06821778,0.5958468,-0.026326846,0.69271624,0.3820742,0.80941373,-0.39610994,-0.3862594
0.7120427,0.67086923,-0.2657101,-0.15083785,-0.38582858,0.8441637,0.8274368,-0.035257403,-0.17891279,0.055158466,0.52868956,-0.6342632,-0.758606,0.4431481,0.49324277,0.011228748,0.39651212,0.11933656,-0.65369266,-0.028014043,0.90485567,-0.0789751,0.75174123,0.4617869,0.8850466,-0.30717438,-0.31702587
0.41180435,0.6643677,-0.34018347,-0.1921362,-0.49097893,0.88021475,0.6307169,0.18031864,-0.11878655,0.020161096,0.6373497,-0.5282603,-0.74146426,0.46515644,0.5253217,0.12877066,0.4040697,-0.023060279,-0.5050552,-0.032346886,0.6619775,-0.053099275,0.5609766,0.46135587,1.048058,-0.31942523,-0.41740552
0.55425066,0.8613766,-0.25280052,-0.13375486,-0.5680967,1.1571187,0.6716657,0.2839504,-0.012084738,-0.039416496,0.2924615,-0.5191638,-0.854964,0.4850599,0.6362834,-0.21094048,0.33704522,-0.18718052,-0.58359045,-0.13085562,0.50324136,0.19969922,0.8352947,0.45526296,0.911152,-0.33365998,-0.3755086
0.828446,0.3317491,-0.25497028,-0.6326838,-0.08592893,0.44500425,0.6089647,0.390928,-0.39720592,-0.5078482,-0.20081244,-0.3136178,-0.87921226,0.057331573,0.51012486,0.29517668,0.24939403,-0.33603865,-0.24197029,-0.08532023,0.7882118,0.18194917,1.0558615,0.23100737,1.062007,-0.4146436,-0.3209274
0.680369,0.25456256,-0.3134762,-0.81446195,-0.109431185,0.58962935,0.35137802,0.5063309,-0.32462198,-0.38260177,-0.3156309,-0.19598001,-0.96314883,0.08706385,0.51185113,0.35920444,0.27127016,-0.591651,-0.19702871,-0.07554051,0.86367893,0.16614294,1.1582513,0.12660648,0.82566506,-0.6067634,-0.22561888
0.70361775,0.4361546,-0.2576352,-0.8029439,0.025634497,0.6996675,0.38950622,0.46514955,-0.13245699,-0.6400842,-0.36631045,-0.28786483,-1.0544472,0.32183602,0.72099173,0.25407654,0.34823397,-0.5561806,-0.16622427,0.15901126,0.5952044,0.19515735,0.945133,0.24640575,0.98703814,-0.6509052,-0.090372466
0.78780156,0.48417506,-0.30245548,-0.61268646,-0.04074644,0.5416755,0.47455433,0.21849512,-0.1941535,-0.5916162,-0.3321525,-0.3123505,-0.9401254,0.3647543,0.50275886,0.30517244,0.23079748,-0.31551754,-0.31858045,-0.010069545,0.82510763,0.14219551,1.010059,0.13051258,0.9812032,-0.43535864,-0.24645588
0.7299528,0.41171476,-0.2469521,-0.5726448,-0.12106758,0.5489006,0.46254027,0.37885982,-0.2037769,-0.5257468,-0.3053224,-0.28578973,-0.9371794,0.17627251,0.43568397,0.398359,0.19589473,-0.42037833,-0.2972157,0.02543587,0.84281665,0.070804164,0.9471904,0.29246882,1.0229418,-0.41108194,-0.2138162
0.81501544,0.44675153,-0.3011445,-0.44256896,-0.122284725,0.72282976,0.5178366,0.28754535,0.022646086,-0.6917486,-0.33715868,-0.34322983,-0.98517007,0.3533455,0.5043976,0.28588313,0.14746697,-0.4398788,-0.20096298,-0.030674124,0.76765984,0.18692902,1.0793612,0.08655616,0.9643883,-0.40158424,-0.35128546
0.58157814,0.46852103,-0.81517386,0.98017627,0.3175521,-0.044575185,1.6065415,0.4233326,1.2480013,0.16529408,1.2851098,0.8731325,-1.4748398,-0.3508053,0.6732033,-0.3622299,-0.16471379,-0.5825994,0.009604731,0.56151336,1.102847,-0.017233623,0.6255527,1.3828932,0.6419879,-0.44089758,0.016973102
0.5512606,0.05815802,-0.6660374,0.14044735,0.41652095,-0.40977147,1.0274043,0.59824574,1.0373785,-0.6839144,0.28277227,1.0579766,-1.2848617,-0.34522516,0.5470015,0.06582655,-0.13235036,-0.9608936,0.25356758,0.6104065,0.8564117,0.18911861,0.9160967,0.91436684,0.64780957,-0.5112182,0.15055823
0.12169155,0.75847054,-0.048441056,-0.101582415,-0.29538977,0.522591,0.12238235,-0.42376986,0.11564215,0.21449085,0.57274467,-0.31215414,0.85361433,0.70852137,-0.3454912,-0.885157,1.044553,-0.3394716,-0.30307713,0.008188699,0.8213906,-0.01323574,0.85461223,0.45872372,-0.120995566,0.20688613,0.17853086
0.02608302,0.87698615,-0.025825823,-0.117491804,-0.30037513,0.4634264,0.12040075,-0.29177028,0.19408125,0.22881444,0.6226146,-0.314542,0.87596524,0.7775283,-0.17737019,-1.0605292,1.0121567,-0.2200607,-0.2927414,0.059678998,1.0178946,0.12570001,0.9309675,0.5575568,-0.4040102,0.36259508,0.2353221
0.23758498,0.65896505,-0.010551383,-0.117622204,0.012799516,0.48288026,0.20977747,-0.39438352,0.12522115,-0.036258653,0.6133773,-0.25755227,0.7447791,0.64134616,-0.31036794,-0.7431512,1.1004678,-0.2025593,-0.6188028,-0.034813713,1.0287017,0.18634994,0.96720207,0.34380105,-0.027801394,0.072219566,0.12589428
0.19434446,0.7192041,-0.05214037,-0.237326,-0.38056067,0.34588087,0.22105065,-0.30274478,-0.10753798,0.06401983,0.5891708,-0.41432083,0.6880679,0.5715389,-0.26854607,-0.8600585,0.9398636,-0.111815326,-0.48505116,-0.014698685,0.809895,0.15020308,0.7626146,0.33669052,-0.28085452,0.08944577,0.25303462
