p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19
-0.13896185,2.449528,-1.1503991,0.16475926,-1.3905013,1.5912273,3.2497885,3.0479562,-0.7353113,-0.93392944,0.6493438,-0.13092424,1.0218183,0.10491536,1.6056634,-0.41978803,0.6390742,-2.3168721,0.008423943,-0.7104323
0.47682187,-0.104643255,-0.110316075,0.4553992,-0.8594427,0.3828181,-0.16878286,1.53239,-1.3792682,0.9859309,-0.5316666,0.26583907,0.792747,-0.14408867,1.6640552,-0.63661635,1.3755485,-0.6219893,-0.31553677,-1.3315451
0.55543095,-1.129057,0.7346022,0.18230304,-1.2185979,-0.23827356,0.41357726,0.9381297,-1.4200854,1.2719691,-0.36114606,-0.65220964,0.582805,0.28411132,1.796309,1.5232059,0.00813333,0.4546377,-0.8959544,-1.5086157
0.31271237,-1.4105139,-0.10823234,1.663233,0.8414579,-0.18106005,1.2100692,1.494207,-1.9724908,0.6104996,0.8592294,0.5231597,1.6805365,-0.091303505,0.5240376,0.05744269,0.9676771,0.55396366,-0.6916032,-0.9401577
0.24816556,-1.3446119,0.07760289,1.6180167,0.62462777,-0.025458733,0.91935194,1.433178,-1.6934774,0.50568724,0.793242,0.6185416,1.4176697,0.27181023,0.7886492,-0.3024471,1.180843,0.51656824,-0.55883706,-0.6708256
0.43516433,-1.2324995,0.109120846,1.6862484,0.6328158,-0.18653022,0.95269877,1.5989659,-1.6094038,0.46208742,0.7031359,0.60007757,1.4907073,0.29953676,0.76482886,-0.2475949,0.92016506,0.4820896,-0.6526333,-0.73645264
-0.8832266,0.26825643,0.05498323,0.66292435,0.48436376,0.14568053,-0.27801484,1.1348804,-1.3400898,0.14863744,0.28026393,-0.6950889,0.5342977,1.5396236,-0.02714127,0.044471987,1.2293909,-0.18688945,-1.5430824,0.52364755
-0.9135114,0.49983793,-0.015049756,0.86571485,0.34702292,-0.36096638,-0.24064213,0.63608676,-1.5577402,0.38510364,-0.09180615,-0.5924671,-0.33046398,0.9528089,0.7328581,-0.18461542,0.5501978,-0.4852685,-0.72855616,0.012750201
-1.1677341,0.24296899,0.10732507,0.5345815,0.23937245,-0.12266488,0.025205314,0.9227921,-1.2988001,0.099902,0.08188583,-0.7901008,0.76752573,1.8717793,-0.2527208,0.05206855,1.0014386,-0.13118948,-1.5936639,0.3945233
-0.976461,0.13240667,-0.22568697,0.4737485,0.19425565,-0.5697957,0.14293058,0.56588846,-1.310762,0.27800626,-0.032316152,-0.834241,0.032332294,1.3450677,0.36700833,-0.033289615,0.352389,-0.40425408,-0.9523603,-0.1493221
-1.0950629,0.2891731,-0.29778478,0.54206866,0.25532916,-0.44904855,0.015600372,0.47166634,-1.2368189,0.27884603,-0.09483861,-0.7780275,0.24578218,1.2660892,0.3800564,-0.23201475,0.47686946,-0.33101365,-0.7797117,-0.01112017
-1.4194062,0.88776207,1.1247369,0.3418442,-2.3317385,0.9901807,1.8772172,2.0926838,-1.6056161,-0.83374447,-0.4609902,0.043641288,0.26102522,1.5625681,-1.2825428,-0.8490395,-0.14091527,-0.92020565,-2.9120553,-1.8847636
-0.8679891,-0.39399913,0.03705201,1.0120503,-0.2535522,-0.14596288,-0.42257532,-0.43466818,-2.667548,-0.7837273,1.0181925,0.4376156,0.6053707,-0.5476436,-0.21007194,-0.11915253,0.5334364,-1.0617169,0.34213957,-1.1796535
-0.53853947,1.0846189,-0.23097576,1.3303636,-0.31859034,-1.3464069,0.19403481,-0.0004280744,-0.9407713,0.04524756,2.7883055,2.3806005,1.6666712,-2.6459336,-0.09220089,-1.1163309,0.45019937,-0.3024938,1.3926083,-1.7326897
-1.9335204,-0.63153964,0.3952255,0.7393608,-0.09521719,1.2900862,0.98989934,0.60404855,-2.9444673,0.11150815,0.3241337,-2.0141153,3.4616632,-1.0532346,0.6688273,-2.673024,0.27826843,-0.75791085,0.90442127,-1.038184
0.38441905,1.7617652,1.015808,1.3314654,-1.0002763,0.101130955,-0.09867479,1.5642557,-0.33887076,0.05680935,0.56505287,-0.30626082,-0.7539673,-0.6886848,0.18866794,0.7502293,1.8108666,-1.6053772,0.089775324,0.09514572
0.17871584,1.9624252,1.009442,1.2156208,-0.9330036,0.16597681,-0.15631744,1.7552686,-0.5466127,0.10404324,0.26340157,-0.2946288,-0.6654006,-0.8187301,0.24685739,0.997166,1.9317273,-1.6002982,-0.1361177,0.1554892
-0.39018297,0.51601714,1.0309305,1.7513577,0.1779998,-0.40096253,0.53986156,0.8136085,0.060995467,0.59315056,0.6999564,-0.2837134,-0.7669279,0.3415985,0.65726537,0.47742483,1.0991348,-0.9280918,-0.95023257,-0.0089139
-0.2745708,0.60205597,0.99139345,1.8287262,0.24361002,-0.16433641,0.5263975,1.001787,-0.041692875,0.4220153,0.76857346,-0.3869483,-0.9843809,0.0009731104,0.70036507,0.36879864,1.0643034,-0.5965928,-0.99925494,0.13349548
-0.7239675,0.23344949,1.4335616,1.6249611,0.1621723,-0.4303316,0.2807315,0.40718278,0.121679515,0.54866475,1.2361704,-0.16794144,-0.48204154,0.5914965,0.68623286,1.0488013,0.89485437,-0.7204297,-0.8507861,-0.14560616
-0.37536088,0.36211562,1.2349861,1.7491456,0.21133675,-0.38590744,0.3270661,0.7115608,0.33575547,0.29009795,1.3296659,-0.13964602,-0.83474207,0.34932032,0.724866,0.9872077,0.97673225,-0.8224926,-0.74641234,-0.13820986
-0.078320816,1.3808414,-1.2768173,0.9349255,-0.4409204,1.4788983,0.8376805,0.7537661,-0.8067113,0.0025224232,0.22166985,0.72927904,1.362199,0.82136214,0.4715135,-0.62219167,2.2298462,-1.6920322,-1.4037391,-2.6044421
0.38349408,0.25506896,1.5802296,1.7506007,-0.945011,-0.033232845,0.024984157,-1.1751179,-1.273145,0.06766483,0.79257256,-0.8116057,2.045026,-2.2389717,-0.20156732,-1.7606311,1.4225472,-0.7370574,-0.020249927,-1.3164227
-0.2102523,-0.37269735,-0.73794514,0.32669538,0.2872237,-0.9647799,1.3645053,0.9863259,-0.29770944,0.32667464,1.881813,1.0110772,0.26275024,-0.028605737,1.1037265,0.6566873,0.7068976,-0.64361334,0.8952487,-1.0820642
0.34169492,-0.19629669,-0.5460428,0.7478287,-0.16502182,-0.52201134,0.43088162,1.25435,-0.58119637,0.31467047,1.8631206,1.0815835,0.65968955,0.12502198,1.2598596,0.6274081,0.5942452,-0.9659752,0.20680949,-0.8595249
0.22838789,-0.0029441402,-0.20989159,0.94932204,-0.21651514,-0.63854337,0.6859964,1.273924,-0.5145087,0.32829306,1.9418646,1.0139084,0.7673289,0.29740512,1.3440696,0.6074345,0.37485877,-0.7920927,0.071845025,-0.69130284
0.18222448,-0.7764203,-0.26528364,0.029281292,0.2809991,-0.30214858,-0.48006585,1.2762341,-0.6529906,0.65710455,1.9130424,1.171227,0.7505214,-0.8307596,1.9223611,0.5227858,0.69122314,-1.8265167,0.4506555,-0.39782748
0.5427578,0.091868035,-0.14267981,0.99365,0.031247506,-0.68449897,0.5165317,1.3292079,-0.53896666,0.37249926,1.937694,1.0805241,0.79070896,0.08841153,1.4203458,0.35835204,0.4305259,-0.99588424,-0.029032394,-0.85292476
0.1379773,0.05037866,-0.4196403,0.8225026,-0.2838885,-0.7872869,0.3167584,1.1993034,-0.53446585,0.45881313,1.9569764,0.9501333,0.96665806,0.2233415,1.3634132,0.6525925,0.55124116,-0.9212497,0.1951223,-0.80835366
0.24176483,0.075977154,-0.30467683,0.67133975,0.08579552,-0.7777282,0.63812035,1.1176903,-0.5555097,0.60235006,1.8715726,1.0217018,0.8296006,0.17451683,1.3791956,0.7096439,0.661218,-0.9084675,0.24333209,-0.59349966
-0.6078413,-0.5349766,1.6169107,1.1298726,-1.9174547,-1.4414593,-1.0367855,1.5353496,-0.5132919,1.3982838,-0.06314129,1.3559225,2.1649294,-1.8692487,1.3996956,-0.82121927,-0.34379038,-0.31283373,-1.228188,-0.4499427
-0.94455135,-0.07418569,0.94834775,0.47327068,0.28650513,0.06535125,1.8848702,-0.23252338,-1.3796378,0.085345045,1.1120678,0.3611903,0.8751291,-0.49100184,-0.38030362,0.33495843,0.756439,0.24785855,-0.7054869,-1.2033217
-0.5315527,0.7071542,0.81070817,0.26163813,0.17586434,-0.11064404,0.4026912,0.122479856,-1.4202182,0.4025955,1.2008843,-0.03691263,0.7853768,-1.6867466,-0.5745491,-0.26746053,0.3450045,0.44770235,-1.2483299,-1.1559732
0.24891917,0.52667606,-0.88912916,1.2062726,0.6040887,0.070931755,-0.016208865,0.21428928,-0.1374779,-0.6952597,0.38794306,-0.65184265,0.7158266,-0.12719618,-0.17521262,0.11770635,1.4406636,-0.3134251,-0.38966402,-1.1853855
-0.15328851,0.8255266,-0.04351527,1.1424199,0.4008148,-0.10769651,-0.12226721,-0.4273751,-0.28797606,-0.35528842,0.20946747,-0.64737236,1.166385,-0.026545577,-0.108409,0.4695554,1.7411302,-0.29213274,-0.24348632,-1.6441039
-0.6816417,1.6851143,0.41307986,0.03981166,-0.98744696,-0.69342464,0.5548429,0.17986958,-0.44422117,-0.23259239,-1.1714315,-0.13499874,1.6772767,-0.6402412,-0.5350172,1.1527036,2.029469,-0.556642,0.9032825,-1.7110169
0.30822814,0.5721183,-0.85339737,1.112654,0.6132072,0.07340624,-0.07747874,0.36882234,-0.13375333,-1.1212944,0.22666688,-0.56162685,0.6696245,-0.2919516,0.065960556,-0.45034993,1.1304649,-0.029299663,-0.30277798,-1.0784814
0.19552797,1.0984162,-0.2660579,1.1848891,0.07001425,-0.33075598,0.056957908,-0.10131659,-0.11290325,-0.5881505,0.15743412,-0.4814771,1.0747743,-0.21100648,0.13219613,0.010829261,1.4670098,-0.33050963,-0.9156023,-0.56087524
-0.11796042,-0.043013386,0.13359442,-0.17780568,0.001734916,0.22493201,0.70364887,0.07285533,-1.0709854,-0.057531383,0.114092745,-0.55080163,-0.5763545,0.67635405,0.3030992,-1.121854,2.0387664,-1.05032,0.32641867,-1.0726625
0.13351303,-0.06817428,0.08068649,-0.20945962,-0.45996693,-0.06805663,1.0109303,-0.24671525,-1.1198417,-0.33637112,0.4332145,-0.7842452,-0.3030788,0.88874876,0.13399512,-1.4486006,2.051015,-1.0617032,0.03701411,-0.9225366
-0.30435294,-0.07238597,0.21255407,-0.0883983,-0.17698075,-0.1253,1.2053447,-0.11444945,-0.91544956,0.008592101,0.37858167,-0.6149414,-0.300068,0.93845606,-0.045064427,-0.8193845,2.0504134,-1.0007955,0.060242638,-1.0576935
0.008299225,0.16501538,0.16724485,-0.19167057,-0.03553733,0.25025105,0.5420592,-0.61603534,-0.79066676,-0.29620564,0.28348204,-0.21099798,0.096869074,0.88484305,0.0077479603,-0.8552586,2.14509,-1.0417784,0.50511146,-1.7837731
0.17229511,-0.12146564,-0.25982445,0.5198023,0.6384413,-0.19640428,0.5583223,0.86242205,-0.6166428,0.04209707,0.7681458,-1.1807265,0.5162688,-0.21916567,0.22296382,-0.19046886,1.1182083,-0.2989142,0.51823944,-1.2751313
0.1634473,-0.20896333,-0.24246655,0.678356,0.072580844,-0.34678552,0.86790276,0.4847643,-0.4753465,-0.012186403,0.7878249,-1.1688933,0.694876,-0.087842524,0.27877384,-0.60598963,1.2895001,-0.3567745,0.12891766,-1.3654077
-0.32337362,-0.38702816,0.035417333,0.65142524,0.3580477,-0.1576023,1.1965775,0.5017998,-0.3970196,0.5692239,0.71084046,-1.1770009,0.27710864,-0.27599078,0.198968,0.01719404,1.3615122,-0.4409314,0.005749876,-1.4169242
0.23920998,0.12826003,-0.04900437,0.76437193,0.4377198,0.12579614,0.43584263,0.25825024,-0.22699359,0.014812093,0.727945,-0.7181446,0.7228658,0.37865415,0.023026492,-0.027939253,1.1547945,-0.6297494,0.35105896,-1.5151663
0.6304256,0.32949585,-0.18955542,0.2203684,1.2287073,-0.9966741,-0.17348063,0.75174874,-1.0664189,-0.1335705,0.08378661,-0.6467685,0.81204647,-0.39833772,1.3093119,0.088801935,1.205475,-0.5477721,0.42690384,-1.2577404
1.0294553,0.3688127,-0.13391824,0.18135221,0.79703516,-1.3919418,0.16198504,0.87590563,-0.8959512,-0.18435396,0.06662612,-0.5905702,1.0452695,-0.23955569,1.0318052,-0.24276292,0.96049064,-0.6336149,0.28365347,-0.9786949
0.9323697,0.2556962,-0.21241705,0.13979968,1.1114668,-1.0985533,0.42347243,0.88872665,-0.6151033,0.20040743,0.38470253,-0.8865996,0.84814644,-0.13626406,0.85834354,0.23066771,1.4516348,-0.95582664,0.4468702,-1.1454182
0.7567172,0.38587648,0.26246658,0.47007564,1.274567,0.06587494,-0.023504158,0.5155646,-0.6005478,0.86043257,0.5478492,-0.406637,1.2118475,0.65108263,1.2735714,0.1186432,1.3764937,-0.96442175,1.2206799,-2.0181599
0.7182413,0.45112225,0.19664957,-0.4626234,0.40535623,0.029425705,1.0226192,-0.035890248,-1.3551655,-0.69570184,0.85878277,-0.8156261,0.92084044,0.28446105,0.83505076,0.008343542,0.20558876,-0.12154441,0.019558301,-0.91522586
0.71721196,0.41104925,0.21283627,-0.40915206,0.48724866,0.091740996,1.0001979,0.003863763,-1.4077097,-0.78066736,0.82355195,-0.7898765,0.8550811,0.23231034,0.8034015,0.061567675,0.20460747,-0.27517664,-0.05399718,-0.92586434
0.17679216,0.009041917,0.316661,0.16837949,-0.18226746,0.03475182,0.35623193,0.1384357,-0.19400878,-0.3092197,0.25989002,-0.2518618,-0.059012752,-0.081579596,0.733939,0.07256888,0.63870895,-0.003755985,-0.4447772,0.0048277816
0.21005014,-0.53885615,1.5148158,0.15335764,-0.042941436,0.16925444,0.44759986,-0.121690705,-0.24434672,-0.9544964,0.7425434,-0.79467374,0.15907739,0.001628194,1.1440768,1.1252849,0.5731953,0.29697824,-0.66101044,0.09053083
0.26683313,-0.5129195,0.3221147,-0.016806245,-0.28879422,0.5032443,0.4132297,0.08314208,-0.32911813,-0.18751921,0.48751873,-0.15140653,-0.16015251,0.16393907,0.6796196,0.4414981,0.69355077,0.1032911,-0.15780555,-0.041530162
-0.32497957,-1.3232278,0.35516626,0.5311447,0.69960606,0.56784815,0.27440366,0.2191445,0.267619,-0.81974554,0.13507059,0.80231255,1.2268399,-0.47545436,-0.6128398,0.7035469,0.9784196,0.06303209,0.0383042,-0.41226345
-0.31018084,-0.23641883,0.6667175,0.284252,-0.13599497,-0.1926972,0.422307,-0.15586092,-0.12429229,-0.998094,0.5078064,-0.014673635,0.1493894,-0.14339781,0.8387238,0.24920185,1.2868313,-0.030657854,-1.1024714,0.028212842
0.008582163,-0.14870225,1.106087,0.109701246,-0.16106808,-0.059040107,0.5055377,0.1663217,-0.16783051,-0.67348707,0.6031812,-0.5903179,0.00048238414,0.078368425,0.9663586,0.6987161,0.5719975,0.2652946,-0.39763778,-0.008824467
0.10239877,-0.09065833,1.2860979,0.5506583,0.6254251,0.2715005,-0.39862654,-0.61748064,-0.0051167286,-0.8222452,0.40243292,-0.8132131,-0.16234288,0.65716463,0.3666205,2.2495923,0.90604866,-0.022989165,0.17739467,0.3972182
0.34961653,0.22210701,0.046567652,0.7226597,0.6222393,1.4407474,0.58753973,1.348767,-1.1229732,0.17892218,-0.4875215,1.683505,1.0996878,1.0066981,0.16828175,-0.19725756,1.894302,-0.94338214,-2.4213004,-0.6830189
0.96365,-0.48967028,0.5567791,0.62649167,-1.0980153,-0.42821363,0.3194855,0.35786405,-0.5951064,-0.1172408,1.4687904,0.5457352,0.40194997,0.11821347,-0.16586818,0.6884262,0.17334749,-0.43149433,-0.36113268,-1.3067243
-0.68629205,-0.5771329,0.6556968,0.7865469,0.04165114,0.5944671,-0.10199296,1.1168352,-0.49889743,-0.7215311,0.015387561,0.65323925,-0.25268796,-0.43603474,0.26240736,-0.23923919,1.2238282,-1.2300472,0.09523376,-0.39117262
-0.8026757,-0.51731414,0.7813405,0.89522815,0.17688878,0.7830408,-0.13759394,1.3333868,-0.44249153,-1.08253,0.21354172,0.74888617,-0.33519003,-0.4275792,0.41503,-0.17157306,1.3890266,-1.1732906,0.03470729,-0.44424528
0.07705211,1.2933584,-1.1177049,0.28378853,-0.55517465,-0.074135214,-0.116965815,1.3569635,-0.28432328,-0.86777747,0.8959094,0.48826113,0.33102882,-0.14749733,0.53758883,-0.42066607,0.2835328,-1.3062972,-0.042560022,0.25115797
-0.7177412,0.03866517,0.24046548,0.17578119,-0.72210866,0.13966581,-0.3713707,1.4772112,-1.3197632,1.1707435,0.3865862,0.84753686,0.06951131,0.047606155,0.49386874,0.8060236,0.18585701,-0.2393654,-1.2562358,-0.30343044
-0.43297425,0.05630967,-0.23054463,-0.027349623,-0.10894894,-0.5283502,-0.6185946,0.3417865,-0.81791586,0.4360929,1.677787,0.43227258,0.29367676,0.68377286,0.6652446,1.2704995,0.741368,-0.53480184,-0.3199401,-1.0679784
-0.6203455,0.08453737,0.03971556,0.0185949,-0.10302391,-0.780767,-0.68549824,0.16998227,-0.6812189,0.4488945,1.7067854,0.34254912,0.2894959,0.7303316,0.8970047,1.136069,0.7512072,-0.3976868,0.102608316,-1.391778
0.14389446,-0.07753521,-0.15915985,-1.0804616,-1.1629297,-0.79689544,-0.22401461,0.21439429,-1.0120354,0.9830282,1.7051721,1.1911519,0.18804407,0.64894116,1.4002141,1.5281907,0.87660754,-0.2916986,0.052077416,-0.75587475
-0.41643548,-0.038859133,-0.27643496,0.004457071,0.12487212,-0.66847855,-0.4442319,0.39852628,-0.6216606,0.42917818,1.8152584,0.5054921,-0.17713612,0.4045077,0.87899554,1.2029227,0.56773233,-0.72632533,-0.08145461,-1.5080767
-0.18845184,-0.17117311,0.060700078,-0.0027272615,-0.34411308,-0.071107805,-0.05453689,1.105154,-0.84274316,0.010676359,1.8640416,1.6028048,1.6674868,0.6149788,-0.05647392,-0.34293568,0.8158525,-0.59918886,-0.051269464,-0.5408326
0.9226813,-0.19396505,0.84378135,-0.9313666,-0.44043788,-0.88130444,0.9834408,1.1468476,0.23023713,0.15133333,2.395264,-0.8411563,-0.36312357,-0.5129037,-1.0336055,0.61399096,1.7556558,-0.96244633,-0.73220605,0.27309427
-0.33889812,0.5530025,-0.37044424,0.5341762,-0.8011203,-0.35170674,0.112989545,0.9050829,-0.9928754,0.7934063,2.2265043,1.7216063,0.81246483,0.88249624,0.36351877,0.25643006,0.16679876,-0.28577903,-1.021531,-0.27581853
-0.5136544,-0.5171008,2.0473514,1.5402691,0.44875476,-0.090664804,0.07121506,1.5042462,-0.87435323,-0.82372874,1.2604265,0.73318136,-0.492797,-0.25256345,0.8097336,-0.30327615,-1.2458962,-0.21646976,-1.6730672,-0.073714286
0.28556564,0.80969846,1.6252447,1.2677674,1.8774341,0.5427937,-0.4917132,0.54322773,-0.61466175,0.16442695,2.9189432,0.78475493,-0.21551816,0.02468089,-0.35104415,0.07385247,2.3418288,-0.4770612,-0.9525147,-1.8260473
0.16743316,-0.20571618,2.226037,1.0371221,2.5248935,0.74411595,-0.11950682,-0.22541578,-0.94763863,-0.8208878,3.656738,1.3867983,0.61303896,-1.6378424,0.07407649,-0.94285744,2.0245543,-0.33069333,-2.4770882,-1.8434658
0.75348353,-0.53650194,0.12798233,0.8112267,-1.3810602,-0.34830067,0.19092336,-0.1865721,-0.64139545,0.21951662,1.4821181,0.23058791,1.0662181,-0.5211186,-0.72037286,0.47380564,0.04623476,-0.59719276,0.4118128,-2.3265953
0.045389988,0.718827,0.62863845,1.0767184,0.18351094,-0.3661354,-0.90829843,0.36381438,-1.1924863,-0.13196526,1.4914356,0.3209021,1.4507726,0.40422848,0.30035746,-0.725579,1.035432,-1.2462394,-0.59168625,0.45728505
-0.05584553,0.782889,0.85068893,1.0961233,0.116825745,-0.37790582,-0.89285403,0.20919901,-1.2608001,-0.058341898,1.3483349,0.15394497,1.5639256,0.5774931,0.4324387,-0.82112765,1.0910941,-1.2437406,-0.5076393,0.6023436
-0.3182391,-1.4317598,2.1330864,1.0323938,0.16645283,0.32905644,0.39138794,-0.15692425,-1.2112315,-0.5092128,0.83054686,-0.68817884,1.8948903,-0.6044756,-0.41760963,2.172345,-0.030597743,-0.7210387,0.67951196,-0.30131277
0.23495427,-0.29880294,0.76697963,1.1756963,0.0256285,0.47082594,0.25636882,0.040593904,-1.4037114,0.068523884,1.0079383,-0.19336008,1.3905461,-0.3121858,-0.046460073,0.69230527,0.5255206,-0.7302674,0.17133465,-0.51411504
0.038919125,-0.44585276,0.52885115,0.9198795,0.056814693,0.39915186,0.06697565,-0.00975103,-1.2471348,-0.009599632,1.0952475,-0.15241987,1.3986218,-0.33113948,0.013676656,0.84925556,0.6425176,-0.60170436,-0.20441532,-0.5906812
0.09104418,-0.36299935,0.57442683,1.0805181,0.1925146,0.43026862,0.088698775,0.09378326,-1.209685,0.12319125,0.93200755,-0.16699424,1.3929665,-0.08569147,-0.04735236,0.8195688,0.64051485,-0.65091246,-0.14094132,-0.45601788
0.686078,-0.19740532,0.60490733,1.5445848,0.030035105,0.6970235,-0.42468566,-0.08612417,-0.22029305,0.26340017,1.4728105,-0.3046969,0.8346193,-1.1248568,1.2361213,0.82456553,0.6206938,-1.1185056,0.016641485,-1.71245
1.318044,-0.25745806,0.12652315,1.8845903,0.021857977,0.5418266,0.20435762,-0.09541341,-1.111791,-1.0831722,0.40189332,-0.31137145,1.4578397,-0.55188674,1.3114386,0.40841842,-0.0036094573,0.19495966,-0.33563256,-1.8902229
0.72732955,-1.0340202,0.7610713,1.5960561,-0.6937256,0.6277082,-0.70060545,0.17973927,-0.4382356,-0.4178782,0.69335145,-0.48521826,1.1323014,-0.8441119,1.3686494,0.63618577,0.23081668,-0.58134776,-0.17962512,-1.3120725
0.61841744,-0.09310197,0.45903087,1.8764153,0.3540538,0.85268044,-0.7215014,-0.261643,-2.4482656,0.84678555,0.6074745,0.76232696,1.7393593,0.32194445,0.08672247,-0.100045964,0.54211754,-1.0198287,0.8232492,-1.0793236
0.06671536,-0.21393141,0.69832283,1.6680045,-0.028069433,1.2913913,-0.20357537,-0.35770282,-1.8237708,0.93123865,0.9481324,0.3273053,1.7741503,0.16248901,0.10669585,0.47402278,0.91619754,-1.0406412,0.049480677,-1.3176669
-0.083038144,1.1113318,0.13887216,1.1106043,0.23254618,0.46825507,0.11258273,1.3238184,-0.7161374,-1.1343764,0.59120995,0.6701795,1.9540666,0.46227187,0.5278825,-1.4425738,0.5394701,-1.1354177,-0.40069988,0.06856129
-1.4755383,0.28179792,0.24146555,1.2478224,-0.6405995,0.7167064,1.320567,1.4426409,0.13781753,0.43640533,1.0406542,0.9950966,2.7271967,0.51635987,-0.31352326,-1.08102,1.5750862,-1.2684112,-0.34644943,-0.04327881
-0.23810029,0.1668766,0.03829343,-0.42467293,0.19783929,0.6526555,1.089666,-0.06251076,-1.3495986,-1.008925,1.1579443,-0.2045673,-0.030523825,-0.13842279,0.18770073,0.39934558,0.3948571,-1.1137754,-0.402352,-1.0678126
0.6176324,-0.51398724,-0.13395718,0.95487374,-0.4410661,-0.2363553,-0.112606876,0.15098903,-0.7062303,0.32162508,0.908155,-0.26627004,1.3825979,-0.28210256,-0.120226264,1.0120615,-0.43008107,-0.85843897,-0.65228385,-1.0295056
-1.5957385,-0.52055806,0.7497612,1.9624748,-0.6017707,0.64068955,-0.86020374,0.32599336,-0.09076158,1.045346,1.6221092,1.4339627,-1.0128585,0.7909496,1.1308025,-0.79193515,1.108247,-0.82382506,-1.1913012,-0.5507117
-0.6705159,-0.6181181,-0.21573895,1.1445069,-0.46639934,0.41630897,0.7010908,1.6326357,0.57556635,-0.5831712,0.121268116,0.3235728,-1.542731,-0.6487451,1.5823658,0.87219363,1.0072635,-0.13206583,-1.9391474,-0.6795582
2.0008314,-1.4264491,1.1411593,0.2734695,-1.1847919,-0.5346403,0.25943542,0.74412405,-1.9750038,0.15830328,1.5040178,0.0025095732,0.08722569,0.24031858,0.41795585,0.7127403,-0.24583583,0.24618544,-0.17559375,-1.4617716
0.3809411,0.5550501,-0.15819298,0.4334836,-1.1039366,-0.2287001,0.2900602,0.47668174,-0.5674539,0.11902276,1.3955941,0.11362973,0.9463721,0.3826227,-0.2267897,1.0502974,0.08407642,-0.10997715,-0.35949528,-0.8280149
-1.1702869,-0.1119268,-0.56232405,-0.7639305,-0.14502591,-1.0685154,-0.08279673,1.522663,-0.7615025,-0.2073928,-0.35527745,0.7647481,0.5981704,0.5832772,0.9145211,0.7437987,1.0241008,-0.0019044997,-2.127714,-1.7669729
0.9237854,-0.28500995,0.5454944,0.6121096,-0.98091567,-0.604741,0.14601322,0.44747892,-1.0410109,0.08159732,1.3801453,0.49576196,0.3268959,0.20143268,-0.1670206,0.48622698,0.07391451,-0.29093763,-0.27320454,-1.3171015
0.58729625,-0.317488,1.0327228,0.9658266,-1.1330922,-0.401821,0.8860529,0.5045939,-0.3221424,0.060062606,1.0587105,-0.14407437,0.17191738,0.27053156,-0.34064,0.7908262,0.6839438,-0.87533534,-0.24174939,-0.99566656
-1.3906001,0.735686,1.8878396,1.0680152,-0.19546768,-0.41708142,-0.13718167,-0.95054024,-0.36492702,0.6157599,0.52650905,-0.3136561,0.62893826,1.0634086,1.1473808,0.4298876,0.74286324,0.5784935,0.3716599,-0.13546091
-0.17465065,-0.17922446,0.9601608,0.96103674,-0.112512074,-0.13345979,0.7011544,0.022895375,-0.5245734,-0.15959783,1.1666803,-0.32361025,-0.13810481,0.17645067,0.31859675,0.47445634,0.7240271,-0.66978043,-0.11998133,-0.07838791
-0.043685988,-0.14134128,1.0124577,1.0315512,-0.045201547,-0.104463436,0.7297864,-0.090971775,-0.5695515,-0.15696046,1.072039,-0.22779128,-0.018049818,-0.027196202,0.33291984,0.689286,0.81358296,-0.6584715,0.0046621137,-0.11382885
1.1644269,-0.22362763,1.72531,0.08560291,-0.5115316,-1.2531941,0.55782646,-1.1539563,-0.5406266,0.12981349,0.9060303,-0.6172108,0.45864823,-0.37077892,1.0373617,0.31251544,0.51882213,-0.55668443,-2.3742378,-0.16914505
1.1514314,0.614521,2.1047118,0.2733571,-0.43580565,-1.6606756,0.41499087,-0.0010677382,-0.090727456,1.3657689,1.5935379,-0.76687944,0.19451953,-0.041225053,0.83875906,0.3639253,1.7212019,0.49497774,-1.9101881,0.09806247
-0.54194087,0.88589597,1.8462971,1.6855052,0.08482487,-0.27279803,0.94506025,1.5229081,-0.70278007,-0.89846104,2.784812,1.9951271,0.7501478,0.11282078,0.022070745,0.03274133,0.04217895,0.8002636,0.5256755,-0.0743363
2.0703235,0.95457876,0.69474024,0.16924766,-1.6051902,-0.55334616,0.9508001,0.56881565,-0.49318984,1.1172462,2.2386699,-0.7859552,1.0649346,-0.015092468,-0.23036338,1.4095224,0.09848963,0.05061684,-0.59094167,-0.5232336
1.0141132,2.1601462,-1.0473317,-0.25584316,-0.7190399,-2.4210796,0.14534235,1.6226745,-0.006646335,0.39481795,1.0715137,1.1631551,0.053308915,0.05120149,1.2694908,1.140302,0.6946099,-2.5958614,-0.707262,-0.13861707
0.65012306,1.7135636,-0.17287846,1.3298035,-0.67644346,0.608757,1.062913,-0.013540091,-1.194182,0.37458497,2.5662997,1.6607883,0.574576,1.1145964,0.50110716,0.55116713,0.4823692,-0.9768755,-0.46531373,-0.24565078
0.8781907,-0.29462928,0.45140377,0.55679804,-1.0303034,-0.495275,0.15237066,0.51635665,-0.71279335,-0.13042547,1.4416437,0.3972802,0.24428253,0.18125029,-0.17795412,0.7896955,0.0819326,-0.43297914,-0.35090232,-1.3251969
