p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23,p_24,p_25
0.28766525,-1.0325209,0.52259463,1.0859135,0.9622973,0.31159323,1.5270867,0.7432216,0.92702377,0.19943373,-0.50078744,-0.22672167,-1.3366657,-1.125965,-0.0964536,1.2525142,-0.35792577,-1.2165185,-0.41075113,-0.22983159,-1.1114464,0.4234521,1.575316,0.6146773,0.9406516,-0.47554114
1.083338,-0.22257751,0.50210726,-0.0373986,0.43016484,-0.19682282,1.7358187,1.623984,0.7843525,0.7214852,-0.039699737,0.06232593,-0.99307775,-0.7007563,1.2007473,0.8629745,-0.67548084,-1.4293768,0.28490713,-0.11717444,0.15534784,0.1932814,1.0911239,-0.13069709,0.5401048,-0.5372448
0.8366952,1.1017159,0.9289847,0.027786333,0.48343182,-0.20861337,0.7351251,1.9048432,1.2605888,0.21237458,0.6878607,-0.35383844,-0.24027097,0.85968536,-0.4735821,0.9752771,-0.24986821,-1.0409428,0.13618626,-0.5742363,0.037440736,-0.2082478,-0.020955065,0.3780598,1.7301741,0.7069459
0.5589502,-1.1931541,0.882522,0.76030177,1.1888372,0.9178617,-0.056370113,1.9531094,0.4524597,-0.0785812,-0.076997794,-0.5199913,-0.71532506,0.61522734,-1.1991444,-0.22048613,-1.4195758,-1.1049299,2.5825582,-0.47860205,0.66141415,0.90271413,1.2361978,1.2019715,0.4273758,-1.040755
-0.32397982,0.5417643,-0.16534674,0.3214133,0.45821506,-0.4725071,0.30671012,0.46321487,0.3437739,0.87798345,-0.14042298,-0.0072214724,-0.5200302,-0.18408673,0.07059336,0.54985493,0.10543469,0.6157164,-0.42317212,-0.07007074,-0.68120295,0.16153404,0.089132436,0.12274839,1.3879669,-0.46959594
-0.6077052,0.80359423,-0.23253231,0.7257808,0.37946782,-0.5905594,0.09079664,0.18908194,0.5570168,0.7246822,0.06893559,0.17315586,-0.4476999,-0.19933401,0.1001101,0.51294404,0.12511836,0.9788242,-0.6254584,-0.31172884,-0.9933147,0.2743993,-0.13762811,0.3241171,1.5138493,-0.65739703
-0.0027935505,0.5031765,-0.28202304,-0.016620701,0.25573695,-0.65920603,-0.1735534,0.58210814,-0.023220042,0.78061676,-0.5175865,0.07809579,-0.3565708,0.40340063,-0.35226414,1.2081798,0.52181107,0.17114913,-0.1190961,0.27297667,-0.8302476,-0.15375662,0.6310457,0.4624288,0.9995643,-0.42729715
0.34828752,0.37977585,0.094518945,0.3587695,0.5134665,0.22263001,0.35766658,0.22165872,0.8011634,0.5060604,0.58464456,0.4411456,-0.80558044,-0.3750884,-0.0343624,0.8837138,-0.20995454,-0.51311266,-0.09385387,-0.105859965,-0.29853547,0.12120957,0.4137063,-0.17087385,0.34459215,0.3419372
0.13507378,-0.5996901,0.11986867,0.5088147,0.22687939,-0.41257128,1.3908253,0.70633155,0.8468568,0.35657707,0.60761863,0.0019955214,-1.565671,-0.9684296,0.5904113,-0.6944209,-0.47818613,1.1482303,-0.19784018,-1.2338496,-1.0790623,0.33706912,0.28108898,-0.33779177,0.7869376,-0.3455359
0.054704357,-0.5580924,-0.117584094,1.3632678,0.2683389,-0.2835965,1.3793105,0.18986997,0.69619036,0.39058197,-0.2851201,0.082645096,-1.5010223,-0.7731079,0.63588685,-0.28384906,0.028755793,0.49368578,-0.38064063,-1.2385988,-1.2260623,0.33544478,1.0437118,0.2390998,1.2162774,-0.875678
0.1407147,-0.36171824,-0.7226909,0.85369,-0.23673946,-0.22575593,0.98891413,0.6957982,1.5859202,1.3490485,0.5047171,0.02282882,-0.8278806,-0.5406249,0.7004573,-0.46002334,-0.36890504,0.12219897,-0.5197417,-1.381079,-1.1681697,-0.4633632,0.3120119,-0.2283966,1.406975,-0.7688169
0.07992581,0.43444696,-0.030351214,0.07974949,0.051516015,-0.049834188,0.06201899,0.17127414,0.33903348,0.58157486,0.32716376,-0.21171343,-0.0827942,0.18717484,-0.111497775,0.27303344,-0.22858986,0.18599541,0.3667263,-0.104913265,-0.12422751,0.08480491,0.05080473,-0.16610055,0.35224304,0.35102937
0.1859645,0.5979086,-0.048903473,0.035710797,0.01995361,-0.015770711,-0.14610305,0.25444207,0.3594851,0.59411293,0.37728128,-0.28643677,-0.036581233,0.21577555,-0.0466776,0.35098258,-0.3748558,0.24511142,0.35607862,-0.08697748,-0.20473446,0.28409976,0.12059077,-0.35130224,0.3207568,0.5040066
-0.57144094,-0.12995619,0.1887522,0.24705425,0.110151276,-0.73836553,0.90088594,0.71702266,-0.11767872,0.3230499,0.9850264,-0.14574733,-1.6559693,-0.47037992,-0.7376052,0.12834556,-0.3074269,-0.06666768,1.1000881,0.25243124,-0.384371,0.6297203,-0.22363722,0.06968747,-0.13846312,-0.039911952
-0.24137387,0.29632843,0.41902253,-0.07059425,0.080523975,-0.7394996,0.91520816,0.35305712,-0.041083205,0.5797914,0.89083534,-0.33047205,-1.3661834,-0.44836524,-0.9142146,-0.029706802,-0.59043455,-0.17000413,1.1763664,0.3638629,-0.216655,0.6244621,-0.40385336,0.09202753,-0.10356183,0.28285882
-0.38933957,0.14011012,0.27106032,-0.26599,0.04764663,-0.8012478,0.74536985,0.44165984,0.16412319,0.32607037,1.3708973,-0.21882099,-1.4135381,-0.390116,-0.88239586,0.051648762,-0.62148887,-0.050862268,1.224843,0.6804576,-0.578728,0.24042217,-0.72331214,0.2543919,-0.22782797,0.31079438
-0.54779613,0.38754514,0.26174805,0.09677721,0.21953887,-0.4956265,0.9742879,0.59842885,0.10153264,0.493161,1.1649826,-0.06428284,-1.1423271,-0.3764675,-0.8284126,-0.15514478,-0.2736757,0.2578079,1.1340067,0.26721892,0.21762717,0.323694,-0.27681676,0.26418287,-0.11067701,0.6021728
-0.44891462,0.10093853,0.20564415,0.124703534,0.17399941,-0.8484857,1.1444397,0.79020196,0.033324126,0.53658295,1.0347422,-0.19993928,-1.2235004,-0.21897268,-0.83256465,0.27453566,-0.43241334,0.19360249,0.81932884,0.067750394,-0.064776726,0.42422202,-0.28405765,0.18049523,-0.056280483,0.520992
-0.5176403,0.14884128,0.48472628,-0.114576094,0.4616956,-0.59627587,0.9459658,0.7319644,0.08844646,0.54980063,1.0162084,-0.152991,-1.553035,-0.31394556,-0.8951663,0.10576857,-0.27091485,0.117122784,1.0562327,0.22840501,0.16240326,0.3407097,-0.16027254,-0.1031932,0.06121317,0.26475433
0.20822616,0.29041773,0.91649324,-0.4718704,0.64650947,-0.85152787,0.49743244,0.20034024,-0.66618884,0.36375985,0.5268935,0.25557742,-1.951648,-0.44428328,-1.4274563,0.40799755,-0.23535159,-0.06170462,0.9149414,-0.17313148,-0.42410612,-0.08804898,-1.6244398,0.38757944,0.24098274,0.5465557
-0.4051568,0.2476001,0.3345078,-0.030486062,0.22268368,-0.6563596,1.0750988,0.3129891,0.11845529,0.54657775,1.0925022,-0.37686172,-1.5407588,-0.42799032,-0.977404,0.08512535,-0.4046214,0.22997935,0.97385275,0.15658846,-0.42882302,0.388782,-0.57126004,0.30090985,-0.2565597,0.50283825
-0.8877287,0.3407887,0.1509279,0.2665737,-0.1334891,0.01871747,0.7738478,1.5734979,0.39406145,0.5986934,0.6900067,-0.74080676,-1.2892773,-0.9702157,-0.75120455,-0.009335479,-0.45688862,0.2486542,0.7429827,1.1731588,-0.8371103,-0.4851669,-0.51030064,-0.31303003,0.43631876,0.29116064
-0.632526,0.15600137,0.4433894,0.07209833,0.08249752,-0.813013,0.9078059,0.5552055,-0.016702069,0.7299963,1.247934,-0.037113756,-1.2378116,-0.53594154,-0.8907388,0.06726407,-0.659506,0.26309478,0.9742185,0.37781838,0.038837016,0.4319116,-0.2974899,-0.13062808,-0.11942461,0.27443558
-0.22433776,0.08632007,0.43367687,0.061070055,0.03738564,-0.69086814,1.0083878,0.55805016,-0.22259696,0.641659,1.0131825,-0.4914625,-1.3541328,-0.6416255,-0.6970192,-0.07055709,-0.36918578,-0.011669442,1.148865,0.31632408,-0.2120907,0.5969035,-0.25313774,0.111777544,-0.20773944,0.31864342
-0.11785686,1.2230805,0.47312275,-0.047099523,0.9026339,-1.1593984,1.3348253,0.84958196,0.24698602,0.10254996,0.5974479,0.4402511,-1.8406374,-0.14498137,-0.7388236,-0.04341037,0.09667089,0.103847705,0.94821537,0.5493641,-0.10622525,0.17059182,-0.56747353,0.038569853,0.32954615,0.117775805
-0.63784236,0.35009483,0.19600326,-0.082619615,0.18455683,-0.46331823,0.93879914,0.6171239,0.17327149,0.39956215,1.1322147,-0.30864242,-1.1724926,-0.18630366,-1.1817567,0.012431123,-0.40304196,0.23719186,0.81847924,0.24614374,-0.39801064,0.18758026,-0.4360836,0.24670936,-0.03127391,0.3655618
-0.61233234,0.121623755,-0.08989609,1.3137767,-0.29519558,-0.55785877,1.1152527,0.17293341,-0.23586613,0.3918845,-0.21032372,-0.1473809,-1.3666185,-0.30937633,-0.8352801,0.8481431,0.13242286,-0.49057692,0.5331867,-0.044766977,-0.78178906,0.69914025,0.41864017,0.6029599,0.42686698,-0.3579781
-0.27904573,0.46857506,0.09149045,1.3228688,-0.46073663,-0.61792,1.3731706,-0.18213397,0.020978507,0.5995183,-0.33623245,-0.39381364,-1.2439941,-0.39665306,-1.0780416,0.6713912,-0.14731838,-0.74292237,0.49472365,0.2232159,-0.6514602,0.7848317,0.4907233,0.58280784,0.47985318,-0.26241538
-0.29011324,0.259013,0.11239634,1.1896566,-0.22398835,-0.6103103,1.0028365,-0.2763648,-0.06925099,0.49394372,-0.037839785,-0.35588813,-1.435252,-0.16875903,-0.86777604,0.5251743,-0.23691233,-0.60612714,0.6612199,0.42897704,-0.9176412,0.45682836,0.32932916,0.83891463,0.36322516,-0.3911663
-0.4142844,0.43050486,-0.051487446,1.192009,0.08719432,-0.6597449,1.2924235,-0.21159865,-0.010387324,0.2409076,-0.013228628,0.018960128,-1.2900074,-0.36450157,-0.72059286,0.5561894,0.19634534,-0.44719684,0.5582856,0.11151731,-0.3264667,0.72830784,0.4504865,0.68232846,0.325792,-0.10188434
-0.42298105,0.342841,0.08635629,1.4621677,-0.099508286,-0.8199271,1.2561074,0.15942761,-0.085327074,0.5668691,-0.1422176,-0.025517676,-1.318579,0.010202404,-0.68378013,0.7153886,0.059023682,-0.40366444,0.23390083,0.00756832,-0.43582684,0.5815027,0.43881485,0.71957934,0.27196,-0.23757929
-0.4575788,0.3427592,0.14512242,1.1521691,0.00994458,-0.5219717,1.2391534,0.0038884026,0.12816097,0.42642772,-0.12058164,-0.12684354,-1.4484181,-0.037458394,-0.8529596,0.65568584,-0.00063450914,-0.34642234,0.45247823,0.03219755,-0.30048025,0.5137255,0.6576812,0.432937,0.3348537,-0.15606196
0.37201783,0.43852845,0.95610166,0.67566043,0.39820912,-0.83747053,0.6489055,-0.49774784,-0.8359582,0.3401895,-1.0158205,0.441437,-1.719808,-0.43607864,-1.2727057,0.9557903,0.113619804,-0.6111562,-0.018833006,-0.49181744,-0.7916679,0.22294067,-0.95451194,0.8424419,0.8240649,0.037810497
-0.10755366,0.30163297,0.27066752,1.2776474,-0.026548441,-0.59699357,1.2729095,-0.19617064,-0.008037049,0.46443853,-0.26924703,-0.42244193,-1.3401601,-0.47364137,-0.8108643,0.31676725,-0.12669615,-0.49658042,0.42393973,0.05558347,-0.6105648,0.64919245,0.34596726,0.5433499,0.2505663,-0.06763368
-0.71130985,0.574259,-0.31429878,1.6297776,-0.26195908,0.25720567,0.9585797,0.8647963,0.37567392,0.6388089,-0.82035834,-0.9319421,-1.5493789,-0.922527,-0.7496145,0.36938384,-0.11502035,-0.31520072,0.538972,1.0126703,-1.3184456,-0.22753026,0.50044364,0.07433791,0.90428585,-0.22576359
-0.5542801,0.12668829,0.04532283,1.2360567,-0.019939583,-0.640017,1.3964866,-0.08563343,0.060262855,0.56533647,-0.15061212,-0.016797045,-1.0957756,-0.5408419,-0.68259484,0.6966876,-0.15977703,-0.5447626,0.4706599,0.021513386,-0.53827333,0.5588545,0.57691365,0.32878226,0.27777904,-0.33700806
-0.2649791,0.11635598,0.26674786,1.0780756,-0.13167949,-0.47014427,1.3547705,0.027108647,-0.23674119,0.5700549,-0.27171144,-0.24053504,-1.3352299,-0.56485295,-0.6908111,0.3017505,-0.004016519,-0.5630608,0.43513235,0.16590366,-0.558258,0.70118797,0.24956834,0.4208282,0.43662283,-0.2917682
0.073133975,1.4598094,0.3912889,1.1515208,0.88624585,-0.9074562,1.5869259,0.24332191,0.21693766,0.10962602,-0.75779575,0.34580263,-1.9070402,-0.10934981,-0.77464247,0.39873663,0.64164686,-0.45520896,0.45896724,0.33777446,-0.6301282,0.40350384,0.16759956,0.24850534,0.7424528,-0.4591535
-0.5795368,0.6020236,0.11066408,1.2898632,-0.13622609,-0.5057951,1.1844765,0.022975635,0.06913369,0.4257292,-0.11690672,-0.5192062,-1.1698619,-0.18956193,-1.1539953,0.43098593,-0.13544051,-0.20354925,0.35923553,-0.03254324,-0.6252627,0.3953344,0.43499628,0.8792184,0.4789027,-0.118923716
-0.7503187,0.57344425,-0.68928444,0.19311883,-0.5654833,-0.47199437,0.75488865,0.14797735,0.061145175,0.8520615,0.7355509,-0.5339457,-0.48312935,0.028097576,-1.1896948,1.3528848,0.090920545,0.24358888,0.70532054,-0.22598086,-0.3273778,0.5865198,0.2113347,0.52885705,0.25464934,0.038304973
-0.061187614,0.9272339,-0.43997425,0.0644576,-0.6985384,-0.2678951,0.76102626,-0.37306297,0.19801278,1.1351669,0.5270267,-0.969491,-0.5706054,0.21511663,-1.5606735,1.194813,-0.37830687,0.19862674,0.86387265,-0.02922102,-0.17857279,0.55569726,0.20649137,0.2738668,0.0043087145,0.30379745
-0.4830891,0.6561844,-0.6321158,-0.16612904,-0.5497666,-0.4256965,0.5776099,-0.16070284,0.11469878,1.0290738,1.0678898,-0.7700683,-0.44610992,0.26886573,-1.2957253,1.1328851,-0.21606945,0.33789897,0.81370693,0.3114156,-0.5811174,0.0074013006,-0.14276117,0.76499784,0.032693688,0.3397685
-0.6022716,0.7982841,-0.46216056,0.2985479,-0.55483395,-0.30480886,0.8817641,-0.13555256,0.18585208,1.0156314,0.8928846,-0.44815528,-0.33442622,0.16697833,-1.1891568,0.98615915,0.09008249,0.4199695,0.6940409,-0.013193126,0.120868534,0.45162094,0.2308293,0.46750015,0.16992378,0.38132164
-0.5546116,0.7854775,-0.59488785,0.03629835,-0.4542694,-0.6798159,0.77409893,0.039274722,0.049511395,1.0682744,0.84501207,-0.58131623,-0.27237645,0.24604398,-1.1879369,1.4323043,0.103653856,0.53390616,0.46679124,-0.14871077,0.0023427433,0.42620552,0.041875184,0.56030023,0.10125071,0.3363631
-0.5707079,0.6308946,-0.2736708,0.22289248,-0.35801628,-0.44221103,0.83947355,0.25529355,0.120926164,0.95774925,0.8502585,-0.5050574,-0.620268,0.2668043,-1.4244376,1.0801109,-0.021126444,0.47831684,0.4514481,0.0013535877,0.22012702,0.3076448,0.42596593,0.35949868,0.25354013,0.35312957
0.15778019,0.9512907,0.43320385,-0.5270668,-0.20912056,-0.71550465,0.22718851,-0.4576227,-0.6611948,1.0611017,0.3425285,-0.050651636,-0.84855515,0.08183549,-2.100318,1.4748217,0.036918834,0.4027692,0.2319403,-0.58673555,-0.22726591,0.07940179,-1.3246039,0.7012953,0.68825805,0.5694073
-0.2759844,0.6630867,-0.43909937,0.030050753,-0.63423455,-0.3479659,0.6828034,-0.2329178,0.050952017,1.2248131,0.9111797,-0.5777803,-0.49884635,0.09024748,-1.4570625,1.09194,-0.052562177,0.54276127,0.39847764,-0.052476157,-0.20173384,0.45821452,0.08750224,0.560814,0.2615214,0.33271918
-0.9196662,1.0122433,-0.7393679,0.5067891,-0.94138217,0.36446905,0.46347886,1.0117389,0.4295641,1.3282809,0.45992494,-1.0930846,-0.54589075,-0.3217458,-1.1093383,1.1343969,-0.1200946,0.57580674,0.21379516,1.0140564,-0.8424464,-0.5143054,0.12136231,-0.029700806,0.55826616,0.048061423
-0.5586486,0.67143214,-0.53045094,0.16615717,-0.5052724,-0.5273637,0.81828994,-0.1540328,0.1262436,1.168958,0.8808577,-0.6775298,-0.3279105,-0.01996565,-1.3584563,1.2175057,-0.10503288,0.52516454,0.77063894,-0.029475152,-0.07194652,0.3112305,0.34413818,0.19142792,0.11955466,0.23757327
-0.28532866,0.5637346,-0.37129295,-0.1400526,-0.6104616,-0.31972456,0.874826,0.12626971,-0.104849294,1.1044014,0.89888215,-0.78443354,-0.48135424,0.020122126,-1.2138705,1.0099218,0.038883723,0.37542516,0.66450006,0.05701978,-0.20313878,0.4473388,0.044287063,0.3202696,0.07769083,0.28716666
-0.19431598,1.993731,-0.07701868,-0.07125801,0.3366774,-0.83014596,1.242994,0.49642608,0.10825364,0.5275653,0.641006,-0.045329228,-0.6619714,0.46916902,-1.538836,1.1550661,0.61317325,0.79730445,-0.020561729,0.40151456,-0.0810842,0.18371886,0.017639235,0.27087298,0.6206271,0.06342959
-0.5096427,1.0565808,-0.4492505,-0.09366531,-0.47385952,-0.48010972,0.500733,0.043137416,0.2763069,0.82076126,0.89985067,-0.8393372,-0.28133845,0.16481094,-1.5452013,1.1599268,-0.16037238,0.5304625,0.45985964,-0.23178464,-0.3151465,0.34900546,0.029188728,0.35342377,0.2900314,0.34103656
0.051671535,0.07375949,0.13180652,0.1251912,0.5805292,-0.1055739,0.27153718,0.45883143,-0.052894033,0.9214124,0.40422118,0.026436225,-0.6235275,-0.67355084,-0.31181768,0.04417288,0.072711356,-0.048513833,0.7759688,-0.54438925,-0.43904546,-0.18223363,0.6588369,0.1392086,0.5166684,0.27599114
-0.023169141,0.7321095,-0.097604506,0.076913424,0.4623218,-0.3131341,-0.04066065,0.5007582,0.59861726,0.91278356,0.40301135,-0.36128625,0.2821086,-0.35774532,-0.39164054,1.0329553,0.28812227,-0.28880998,0.21515542,-0.11725226,0.17311087,0.20846416,0.3645329,0.9286184,0.3295622,-0.4427851
0.12285519,1.8039043,-0.38592938,1.0649158,-0.06630539,0.019073758,0.35348088,0.39282802,1.5083611,1.9811556,0.8859481,-0.9740282,1.0940026,0.6456379,-0.43066278,0.752596,0.2427364,-1.4013947,0.6837034,0.19865642,-0.44552436,0.58082634,-0.57970905,1.4158951,-0.13090754,-0.3374907
-0.3461157,0.071576536,0.7039957,0.14908776,0.84116626,0.4011049,0.17095505,0.9331474,0.34429803,1.3120925,0.4819309,0.3916047,-0.35851339,-0.52877927,-0.15877442,-0.15952693,-0.16157708,-0.07396048,0.5224151,-0.8921687,-0.70140153,0.14815743,-0.19231363,0.33606738,0.60872424,-0.17694384
-0.22362489,-0.0173651,0.41989744,0.27660665,1.0103992,0.45588395,0.059968114,1.1009606,0.29553062,1.2517407,0.3797176,0.47552982,-0.47144186,-0.4193379,-0.37139565,-0.32530382,0.11840868,-0.054485265,0.4824515,-0.84125125,-0.6694102,0.28243414,-0.19166222,0.34135064,0.40143046,-0.22267544
-0.10176364,-0.15990357,0.3848008,0.44439852,1.2079847,0.24971288,-0.095774494,0.8314751,0.276836,1.0632589,0.39377257,0.38960674,-0.21142694,-0.3235829,-0.35800615,-0.13794598,0.13477288,-0.22229786,0.34558988,-0.883027,-0.81849265,0.3393233,-0.3109131,0.3546839,0.5418999,-0.101909555
-0.30170912,-0.0018850405,0.59577465,0.32941535,0.8797129,0.5034856,0.10989713,1.0500892,0.37261125,1.2040396,0.5223712,0.4634849,-0.49729457,-0.15497503,-0.18952832,-0.16624351,0.04897934,0.012667859,0.47884336,-1.0745335,-0.68085283,0.18616244,-0.11988501,0.3773428,0.5853987,-0.09055678
-0.28515452,-0.24697728,0.5858909,0.45645958,1.0621039,0.50708044,-0.018192537,0.94987166,0.22592555,1.0076082,0.534324,0.43978122,-0.3075843,-0.34512678,-0.4336925,-0.3609307,-0.019086517,-0.0450846,0.45135787,-0.9698616,-0.5608572,0.27470067,-0.23885944,0.2731834,0.58518654,-0.19472943
-0.15788817,-0.11962421,0.47492307,0.3546337,0.92308325,0.158022,0.21414484,1.0523679,0.4813498,1.3008188,0.40114963,0.291354,-0.20948711,-0.61788726,-0.23869687,-0.3987527,0.02104109,-0.32917577,0.27675736,-0.98764426,-0.786119,0.30695724,-0.27725607,0.19946942,0.56715626,-0.18596779
-0.5192536,-0.18283904,0.3289483,0.6462177,0.3774426,-0.21449608,0.38085043,0.8727791,1.0243691,1.0138781,0.076924145,0.2867785,0.039661482,-0.21857072,-0.48905584,0.18004388,-0.4056271,0.07819343,0.971031,-0.7747155,-1.0369407,0.21577477,0.21217947,0.21024394,0.293772,-0.19081657
-0.33716354,-0.31128812,0.0024302858,0.7540349,0.188811,-0.48729354,0.27609032,1.031344,1.1529199,1.0696665,0.11201628,0.20198488,0.10520293,-0.10480937,-0.58195287,0.2025655,-0.3226469,0.13669665,0.77592564,-0.66664284,-1.0515289,0.17276229,0.035788152,0.27441487,0.334084,-0.21970206
-0.36138195,-0.07373658,-0.02031683,0.61999124,0.37863263,-0.48853368,0.15964498,1.1247011,1.0351521,1.143042,0.24686767,0.15342642,0.34858596,-0.25627905,-0.65474325,0.08622701,-0.19066675,-0.18442072,0.9209532,-0.5869032,-1.0286546,0.19003469,0.092178605,0.12638491,0.1688156,-0.2913605
-0.54957443,-0.039812542,0.18004158,0.5863696,0.274331,-0.22405003,0.18446736,1.0610837,0.9809275,1.1018832,0.10805138,0.13870122,-0.0414033,-0.13729978,-0.4421561,0.13464087,-0.3210874,0.073345,0.9226827,-0.6859458,-1.0503612,0.26542136,0.16579945,0.13295905,0.24781048,-0.17118247
-0.44360915,-0.1441413,0.047802363,0.67990553,0.38061616,-0.18252055,0.22853723,0.965698,0.9768662,1.1123385,0.02767997,0.16232716,0.037740573,-0.19394405,-0.55215216,0.037819706,-0.3358056,0.08618606,0.9476846,-0.7433715,-0.878339,0.30892017,0.15808795,0.13954654,0.2594889,-0.17553452
-0.41571233,-0.14512256,0.052771073,0.5945867,0.4684664,-0.31185672,0.2036294,1.0408013,0.9992073,1.1948724,-0.050100747,0.072544664,-0.07464052,-0.23247933,-0.34609205,0.14205189,-0.23608491,0.013835508,0.90907085,-0.64414775,-1.0802959,0.34879,0.14722598,0.035630442,0.1943018,-0.25367916
0.6629786,1.3624092,-0.06604263,1.408428,1.4495534,0.1911251,0.10586053,-0.11000987,0.026194992,0.8954531,-0.0059167496,-0.13284385,-0.96252656,-0.665067,-0.90297437,-0.66658306,1.27746,-1.4219707,0.24616444,-0.7655855,-1.3213848,0.11267046,0.20674625,1.2010472,-0.57621485,-0.7127594
0.43204942,1.0571822,-0.5006597,1.5230657,0.93315107,-0.64590746,0.13228025,-0.10954701,0.6079842,0.6327937,-0.43309048,-0.43230143,-0.5693899,-0.47377077,-0.8992469,-0.0877532,0.38088825,-1.1282253,0.7404669,-0.30962524,-1.4592408,0.23843694,0.34522247,0.7340407,-0.7907415,-0.7473306
0.90812016,-0.065229334,0.13248484,-0.18660542,-0.012554683,-0.15840472,-0.78331053,-0.017837234,-0.584314,0.8877139,0.7846612,0.2704827,-0.7499305,-0.07892768,-0.1273155,0.48455417,-0.22709338,-0.24869633,0.16661711,-0.6367721,-0.4746778,-0.14000046,-0.3945897,0.2604695,1.2648628,-0.06303013
1.0169207,-0.069171526,0.06657804,-0.15734032,-0.12788029,-0.29509988,-0.6755515,-0.037992578,-0.7204676,0.9797595,0.9300171,0.27532804,-0.8905942,-0.18932556,-0.057364505,0.45801342,-0.1132039,-0.13941784,0.1905283,-0.6761762,-0.3909994,0.0132236155,-0.4236225,0.1271054,1.4326344,0.07440812
0.76623046,-0.05124985,0.2087982,0.079768896,-0.068836346,-0.39784807,-0.47594103,0.027824571,-0.60596305,0.8923682,0.7656724,0.31066176,-0.96336865,-0.100319095,-0.20236301,0.56594294,-0.25967506,-0.22800255,0.48994684,-0.6065586,-0.58869773,-0.134795,-0.055498164,0.39176816,1.278299,0.030915067
0.5485558,-0.054946546,0.14303333,0.055101298,-0.17342554,-0.103703246,-0.4957714,0.14449568,-0.6219767,0.85009706,0.88772917,0.3881033,-0.7235798,-0.11955374,-0.15002434,0.41526228,-0.11989511,-0.17037024,0.12230451,-0.6181959,-0.524332,-0.19281174,-0.21052673,0.1456135,1.2984129,0.04795993
0.7292309,-0.06854092,0.12610333,0.054589115,-0.056199726,-0.3577057,-0.38533723,0.057841167,-0.68739194,0.94306743,0.84982497,0.3550416,-0.86118245,-0.21086395,-0.109258026,0.5550292,-0.006962794,-0.28406686,0.46599218,-0.6040182,-0.52218455,-0.03542602,-0.10551179,0.21327664,1.2555534,0.11153105
-0.20427376,0.76653814,0.19416012,0.29447234,0.20656008,-0.29648477,0.3985573,0.42732474,0.314984,1.5560228,0.2494104,-0.09933401,-0.32186452,0.06761637,0.25608078,0.62195206,0.09417554,-0.4296311,0.46294028,-0.37037274,-1.0356791,0.15117644,0.068067916,0.27739415,0.67775995,0.1496252
1.1703998,1.285082,0.54309666,-0.8595385,0.82304156,0.07223856,-0.2964565,-0.9150931,-0.101192355,1.4919807,0.27779526,2.3052967,-1.5568948,-0.25875613,1.8177665,-0.021570962,-0.4504435,0.86988044,1.0121427,-0.97821385,-0.34941208,-0.31056798,-0.16094376,0.26931676,1.62989,-0.62340266
-0.22722967,0.36309862,0.56243885,-0.32234192,-0.25195855,0.23633285,0.12628153,1.6319779,0.418997,1.4648335,0.5369944,-0.021476053,-0.36314335,-0.39005762,0.23216619,-0.034686457,-0.71736985,0.22590663,0.81145185,-0.2312229,-0.90795034,0.96677405,0.34462118,0.8521135,0.67857045,-0.41531622
0.51064473,0.48234826,-0.38780835,-0.337943,0.03466233,0.54743314,-0.103512585,0.10742789,0.86456233,1.4745975,0.018299647,0.1881309,-1.0626178,0.5894374,-0.25550482,-0.054743633,0.73099965,-0.15938003,-0.17896464,-0.513954,-1.1477678,0.32498053,0.21567659,0.8728717,0.083711065,0.5302565
0.7997752,0.4899194,-0.2666404,0.036826447,0.11603828,0.55082315,-0.62720615,0.38900912,0.8503569,1.2557129,-0.021876775,0.12878452,-0.98921204,0.5959626,0.05151691,-0.16302249,0.5589298,-0.19314234,-0.104452126,-0.4640263,-0.8329714,-0.21935932,-0.022035863,0.96806103,0.35698065,0.79656255
0.22068396,0.7198117,-0.48702472,0.37221217,0.102048896,0.06546869,0.9597534,0.46331197,0.6166939,1.6092478,0.34512302,0.14299497,-1.0100832,0.31417134,-1.0567507,-0.38042793,0.6849093,-0.63605326,0.12849559,-0.47031033,-1.471471,0.93528634,-0.42870077,0.653467,-0.025225502,0.017943652
0.5377612,0.45350686,-0.29914832,0.6612696,-0.05275988,-0.5264768,0.75044954,0.49650884,1.1048849,1.574858,0.5634609,0.014531852,-0.5707692,0.41912436,-0.29079217,-0.8367291,0.7755163,-0.33912772,0.38138813,-0.47699404,-1.4233066,0.5985138,-0.4616342,0.83655137,-0.34154072,-0.11515281
0.3515235,0.21120891,-0.21115293,0.61617965,0.038220916,-0.47171757,0.7379299,0.8013992,0.80661833,1.5989033,0.39747038,0.23566742,-0.5255873,0.558809,-0.49185959,-0.5602455,0.69100887,-0.14712429,0.37928835,-0.67422736,-1.374392,0.36027804,-0.63830227,0.58124334,-0.3961308,-0.25702277
0.6484404,0.41926512,-0.09816761,0.90791035,-0.16568404,-0.40153754,0.575566,0.7885179,0.9109483,1.6297631,0.47586918,0.29017395,-0.3482094,0.19432563,-0.5520013,-0.76645124,0.6307293,-0.26338133,0.49896315,-0.34270918,-1.3738586,0.49481222,-0.42325762,0.56996197,-0.3679009,-0.054964457
