p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23
-0.62932837,0.6251064,1.3846749,0.03753973,-0.53414804,-0.5078599,-0.45314497,0.952529,-0.623351,-0.639728,0.69785154,0.847203,0.41076747,-0.04604153,0.6818123,-0.057849355,0.22032675,0.6764539,0.15275252,-0.4439766,-0.25647166,-0.11464652,0.5658328,0.52676934
-0.103676945,1.0357164,1.3826469,0.5880822,0.020879611,-0.39541844,-0.91996175,1.2340242,0.020776043,-0.5557489,1.5627897,0.16967238,-0.32151076,-0.55078524,0.9873897,-0.33699974,0.07831312,0.5771717,-1.0219359,-1.3021075,0.23758037,0.2684279,0.988732,0.2809154
-0.350015,0.50956804,1.4418054,0.12563942,-0.6986681,-0.99392676,-0.5015616,0.54953545,-0.44485027,-0.57808393,0.63591504,0.54354316,0.60715747,-0.1085184,0.53837657,0.1913186,0.4749095,0.55132514,0.12217786,-0.26998016,0.08761796,-0.34603855,0.78502125,0.45029706
-1.03852,0.46348262,1.1949762,-0.18012269,0.17421547,-0.8547226,-0.68392605,-0.08603471,-0.2561613,-1.1784022,0.7675368,1.2681208,0.36651096,0.7877989,-0.5773964,0.26497158,0.103846096,0.10006631,-0.45013723,-0.5774411,-0.04118911,-0.4910575,0.8118198,0.54353905
-0.99359554,0.4952402,1.205621,-0.05084669,0.2780854,-0.9316345,-0.7988075,-0.033042673,-0.3037102,-1.0348321,1.0988888,1.0093719,0.7798342,0.44363564,-0.24863407,0.2795356,-0.2000041,-0.1288299,-0.26391098,-1.300859,-0.2135764,-0.45485708,0.71427,0.6095456
-0.9295867,0.3723145,1.1570407,-0.43289956,0.17567182,-0.79993665,-0.78429234,-0.0708791,-0.21289212,-1.3298315,0.8256739,1.1574388,0.5934701,0.56513584,-0.35091132,0.2421284,0.13346788,0.024057634,-0.25994655,-1.0699426,0.035714347,-0.093471475,0.7786057,0.49158457
-1.1056707,0.4830633,1.129541,-0.39967826,0.23227267,-0.873801,-0.5429417,-0.041596707,-0.3037711,-0.8324732,0.7439898,0.95198834,0.4825318,0.07797859,-0.18714616,0.11541898,-0.07410954,0.10194645,-0.34497112,-0.8783379,-0.115675814,0.054005347,0.77287227,0.88580847
-0.9373502,0.3788102,1.2343695,-0.26146084,0.15726985,-0.7454584,-0.39930323,-0.1241459,-0.42030388,-1.1524553,0.9184156,0.8631016,0.38239273,0.34196967,-0.49898586,0.10288761,-0.07792825,0.40448672,0.13110818,-0.96853304,-0.040433913,-0.3618921,0.7758937,0.7115828
-0.7890375,0.23173802,1.1866285,-0.40007284,0.043438576,-0.6089485,-0.47961375,-0.13086027,-0.18788421,-0.95196116,1.0282449,1.2440003,0.5032923,0.32979447,-0.3065134,0.22820193,-0.16680834,-0.15427695,-0.2877524,-1.0916754,-0.2121876,-0.1030806,0.6692568,0.66634774
-0.34794113,0.51790863,0.7783727,-0.69862604,0.9894696,-0.6111166,-1.4276546,0.33402157,-0.4954053,-1.2441192,1.691925,0.9532535,-0.24972981,0.4142165,-0.3687321,0.85617554,-0.19994076,-0.27437457,0.85956615,-0.1797743,-1.0267557,0.38950038,0.98542833,-0.18630005
-0.84111047,0.7082813,1.0356505,-0.19338818,0.5448599,-0.8810111,-0.7427301,-0.052801307,-0.17174676,-0.89995503,0.7325965,1.2616093,0.77520406,0.2779169,-0.099790946,0.36212492,-0.00014132417,-0.0059866617,-0.14847279,-0.85545385,-0.11586153,-0.2867975,0.75099343,0.6612472
-1.119893,1.0769913,0.42297676,-0.08102909,0.7392765,-1.6043828,-0.9599824,0.6273451,-0.25380006,-0.43517423,1.199673,0.8392559,0.4856285,1.0772601,0.60871285,-0.028171213,0.32841402,0.2700207,-0.50274014,-1.2031993,-0.045532215,-0.23952207,0.98658746,0.14020188
-1.1288664,0.26230022,1.0904971,-0.17747888,0.16136347,-1.1686552,-0.548599,0.13028073,-0.09036455,-0.88462,0.8376898,0.83943784,0.7942416,0.16681644,-0.47209466,0.06728451,0.016149135,0.08699067,-0.14952588,-0.97369564,-0.026431134,-0.289011,0.79292256,0.72266585
-0.9546052,0.3426692,0.9692717,-0.24422844,0.29747355,-0.86364156,-0.7169139,0.12515508,-0.41387197,-0.9828276,1.00308,0.9563542,0.45791698,0.44188392,-0.20637769,0.2029669,-0.10176252,-0.010411897,-0.28849885,-0.8035963,-0.31936827,-0.15028368,0.6642536,0.5319387
-0.76950616,0.89787686,0.7950712,0.39151073,1.2205322,-0.46732304,-1.2397796,0.22423653,0.10737946,-0.8702498,1.8641056,0.6285857,0.104187705,0.096124366,0.018064868,-0.120498754,-0.26385215,-0.1235252,-1.3693876,-1.6867204,0.17757891,0.40262678,1.250606,0.20139535
-0.8228854,0.17638974,1.135602,-0.29006797,0.31291342,-1.1652614,-0.5967206,-0.28025556,-0.2742199,-0.90180933,0.8165067,1.0907604,0.92250544,0.44787717,-0.27343935,0.62679803,0.006810518,0.2442168,-0.28674483,-0.70376635,-0.16349246,-0.32150194,0.99390525,0.48983774
-0.074040465,-0.3718471,1.6437978,-0.21593861,-0.7634537,-0.49113393,-0.5073002,0.32990673,0.29845628,-0.649001,0.42361662,0.8168825,0.45598763,0.6106869,-0.073881276,0.3386753,-0.69074076,0.22212785,-0.732982,-0.011145153,-0.6416987,-0.19959138,1.1916019,0.14881186
-0.030990083,-0.41970655,1.4639068,-0.10037902,-0.7325977,-0.31421602,-0.71693957,0.18128936,0.26843154,-0.63188255,0.58225787,0.6895998,1.1680355,0.43176797,0.49996787,0.50877863,-1.0077815,-0.12520526,-0.51283604,-0.5851459,-0.8351773,-0.09410503,0.968867,0.033809256
0.17202683,-0.5306976,1.6891941,-0.5785734,-0.8368648,-0.40271488,-0.5778906,0.24012479,0.5369341,-0.6149307,0.42723823,0.4945228,0.5814625,0.58706963,0.30377942,0.317702,-0.53985846,0.22529632,-0.5018983,-0.19854917,-0.5443988,0.26352414,1.1761498,0.050175894
-0.21778424,-0.44353524,1.4486936,-0.34842277,-0.8760706,-0.49611366,-0.15225382,0.2334522,0.28929895,-0.33524975,0.42041063,0.42124715,0.5479421,0.05104165,0.5100311,0.52841604,-0.8852244,0.22399953,-0.71773833,-0.45679933,-0.5910397,0.09249109,1.0417609,0.25087833
0.077078305,-0.5700626,1.7458953,-0.3074565,-0.8612286,-0.37115866,-0.29869705,0.4245751,0.15957056,-0.50845003,0.4075619,0.35985306,0.55951613,0.21585926,0.1330542,0.25462553,-0.98102874,0.34154406,-0.42406252,-0.15662502,-0.70168936,0.023055648,1.1525056,0.13636348
0.059797987,-0.4180419,1.5355178,-0.4513679,-0.8985904,-0.38187566,-0.18353117,0.33199924,0.28393868,-0.38444167,0.93833745,0.74245685,0.48983815,0.29814094,0.2572963,0.6440315,-0.88847154,0.1510988,-0.6452609,-0.52718735,-0.7448913,0.053565495,0.80622995,0.24024674
0.52391946,-0.3873186,1.1052641,-0.6016472,-0.38197985,-0.2120953,-1.0749211,0.72038525,0.05765152,-1.0110513,1.1931977,0.5136258,-0.018016439,0.34046072,0.5199839,1.2528083,-1.1082402,-0.24073946,0.37014854,0.24470907,-1.7462124,0.53602546,1.3344363,-0.80641085
0.1963018,-0.13400833,1.5044067,-0.362353,-0.67758024,-0.58601236,-0.41762522,0.22063091,0.50341725,-0.4936449,0.55992204,0.62270147,0.7292248,0.4227423,0.2307617,0.8177668,-0.91174704,0.11709291,-0.5159229,-0.13719144,-0.85283095,0.09160216,1.1937286,0.18078087
0.01987433,0.08639916,1.0220008,-0.12022484,-0.68294203,-1.0671126,-0.2990154,0.992187,0.5010176,0.11101386,1.1113218,-0.2318693,0.477697,1.3181926,0.91605526,0.07761178,-0.42708832,0.52716875,-1.0152034,-0.41298226,-0.9295501,0.069513306,1.3491485,-0.23636834
-0.17419814,-0.58352065,1.6030643,-0.21297652,-0.7978121,-0.60435086,-0.20802443,0.46992135,0.36697683,-0.44054407,0.47209424,0.45584664,1.0283002,0.21205907,0.28124246,0.38497564,-0.94870794,0.2908173,-0.6283938,-0.45372546,-0.6761998,0.05722375,1.1210667,0.0053724754
0.03869507,-0.41822505,1.5674573,-0.29105318,-0.7512121,-0.15700783,-0.5199499,0.3446168,0.28739402,-0.4032633,0.6316852,0.5289539,0.6043024,0.37138662,0.29760453,0.43084225,-0.8990696,0.15486711,-0.6637387,-0.1708203,-0.890582,0.2684744,1.0728514,0.08773312
0.5472124,-0.06855203,1.3861505,0.33407885,-0.19746882,0.14244254,-0.67629176,0.60743546,0.857079,-0.34883818,1.5466791,-0.25462672,0.25215948,0.2288932,0.52261734,0.27309585,-1.166775,0.19670282,-2.023236,-1.0647326,-0.7316433,0.74169886,1.4177735,-0.17709494
0.18955766,-0.6121976,1.4234302,-0.066322796,-0.79106236,-0.6318183,-0.35663673,0.34710482,0.14650117,-0.36335424,0.48981547,0.55447406,1.153949,0.3715932,0.1342395,0.65922326,-0.7196168,0.08148611,-0.4674255,0.11783638,-0.88728774,0.018312234,1.3155414,-0.04112417
-0.43880635,0.24900618,-0.34484485,0.030880637,-0.14443633,-0.016845766,-0.7160466,0.2960829,-0.10019144,-0.8919408,0.42775086,0.6232089,0.41046697,0.028603718,-0.4194284,0.29629648,-0.17849615,0.47298408,0.13257977,0.25506195,-0.038746502,-0.47477922,1.047321,0.5137473
0.24385937,0.6393272,0.48033008,-0.24156682,-0.69263065,-0.18140031,-0.39761707,1.079821,0.6634452,-0.1598068,0.72866833,0.42349848,0.24967404,-0.41764045,-0.3387826,0.43832216,0.06366102,-0.6324554,0.2871751,0.1090347,0.22102773,-0.7029828,0.9529332,-0.11087876
-0.17535217,1.047236,0.9394708,-0.60536534,-1.144292,0.25012755,0.5391974,1.3878493,1.2221262,-0.1310223,-0.08660159,0.098101184,1.048744,-0.28864682,0.5736157,-0.3535625,-0.36870784,-0.26491463,-0.44932622,-0.159604,0.68733853,-0.5984092,2.2162824,-0.42876008
-0.33381972,0.47779873,-1.1264315,-0.17091481,-0.32889855,0.46379742,-0.77828807,0.1769512,-0.059079465,-0.6646263,0.5921482,0.3677165,0.18390748,0.07370707,-0.5233599,0.2741357,0.1628834,0.66142195,-0.15036802,-0.016191088,0.13279969,-0.1454115,1.6993964,0.7377605
-0.12074952,0.61159325,-1.0396115,-0.072082184,-0.006328984,0.4891411,-0.62596923,-0.08166259,-0.33462757,-0.65299314,0.6070364,0.30369464,0.13067882,0.02804534,-0.513753,0.31566867,0.35321623,0.7014487,-0.32146412,-0.072682835,0.15916166,-0.17897025,1.7759781,0.52160126
-0.18063623,0.53424495,-1.0043383,0.023620779,0.032699198,0.47009483,-0.50830656,-0.10212269,-0.40861452,-0.6987747,0.49630433,0.36984396,-0.09604449,0.044246417,-0.7018265,0.1423372,0.40570894,0.44073322,-0.119304545,-0.09923045,0.35845372,-0.26033553,1.699697,0.25649405
-0.30069566,0.5081864,-1.0123305,-0.12678123,-0.2881756,0.40694514,-0.6228534,0.023612063,-0.37686253,-0.6474028,0.5667517,0.36196902,-0.0013921007,-0.16855967,-0.46169388,0.18974997,0.3308651,0.5835382,-0.107326075,-0.13747819,0.015918959,-0.24007413,1.8769032,0.59846556
-0.2619897,0.63446236,-1.1216828,-0.03890382,-0.13212343,0.39878547,-0.5212114,-0.0710707,-0.38573316,-0.6695653,0.6321499,0.28428864,0.01569548,-0.19381166,-0.73572946,0.2051897,0.44226772,0.48272112,-0.11249387,-0.12129424,0.18069945,-0.19294053,1.5224044,0.43057704
-0.27815926,0.6613419,-1.1475062,0.15007035,-0.1900001,0.5130334,-0.5142426,0.03984536,-0.10244045,-0.7019943,0.6907533,0.26867023,0.07602407,0.09997385,-0.66968346,-0.02805923,0.021074774,0.62724626,-0.2706937,0.17039356,0.36383286,-0.31431773,1.7690238,0.46575105
-0.65871656,0.3214889,-0.8135921,-0.075384796,-0.86455643,0.08206246,0.057344366,-0.32522878,0.19216043,-0.42008328,0.57721186,0.6563204,0.46046248,-0.10958978,-0.12856172,-0.1745374,0.19114918,0.4435766,-0.5357953,-0.6697845,0.42783996,-0.38849762,1.6394699,0.5725578
-0.52853715,0.37033752,-0.7802244,-0.010590371,-0.89958006,-0.02190766,0.31313694,-0.3152377,0.043263294,-0.4022242,0.7974573,0.63922876,0.34131092,0.1307433,-0.015837273,-0.31931183,0.14265394,0.51479083,-0.6817852,-0.67738074,0.5702546,-0.38714734,1.6320864,0.36997196
-0.45439124,0.37653244,-0.68022174,0.16856878,-0.78261775,0.2879628,0.33068645,-0.15365462,0.18891768,-0.16132466,0.71159756,0.6263422,0.6076568,0.09039288,-0.2602107,-0.242898,0.29797366,0.516824,-0.7682369,-0.5923368,0.6784826,-0.29467696,1.6962682,0.33901668
-0.5535964,0.2677086,-0.77929425,0.023558594,-0.8027959,0.14875434,0.120142326,-0.12861922,0.1359768,-0.21538393,0.558127,0.61107415,0.44974178,0.09643036,-0.047348335,-0.06957462,0.22835094,0.60630846,-0.6758432,-0.70972645,0.35903227,-0.36240157,1.6699255,0.502117
-0.5658587,0.413318,-0.81743366,-0.023050876,-0.73392415,0.040848546,0.10447038,-0.214323,0.061414745,-0.26736462,0.6047318,0.45821658,0.49781865,-0.09180766,-0.11108058,-0.14988628,0.120502554,0.48534507,-0.6214508,-0.6221205,0.48202395,-0.3873843,1.6374114,0.42081806
-0.48947594,0.27599284,-0.85103464,0.15827659,-0.6227093,0.24354535,-0.037626702,-0.22170058,0.1614969,-0.29558572,0.4298572,0.59457856,0.4535536,0.07789074,-0.030962424,-0.17514208,0.09852868,0.6377783,-0.7028012,-0.6340842,0.52982855,-0.5083856,1.7358283,0.3568763
-0.1183518,1.3777797,0.22706038,-0.6033283,1.2429166,0.4186825,-0.6933672,-0.19138099,0.46679562,-0.9842519,-0.4303081,0.4523606,0.24999377,0.049267348,-0.5338325,-0.22471564,-0.24703568,0.5835788,-0.45278013,-0.18871824,0.012711616,-0.13551384,2.5891275,-1.2457875
-0.35419515,0.8381219,0.35194638,-0.24075525,0.46603528,0.09609842,0.25191084,-0.4952843,0.73020715,-0.4865455,-0.106040284,0.77823734,0.79827243,0.04141594,-0.3960316,-0.35062885,-0.069028765,0.4940766,-1.0077953,-0.84088016,0.30291972,-0.49765265,2.1561716,-1.4102494
0.5681071,-0.23242384,-0.086616166,0.08130462,-0.36812308,-0.41880605,-0.10909255,0.98289084,-0.54854286,-0.44102904,0.5802001,0.33355126,-0.587153,1.0302675,-0.6643295,0.61535513,-0.5810901,-0.04803232,-0.07542291,-0.05976396,-0.24353622,0.24692,1.3040594,-0.49474135
0.61116093,-0.19071946,0.07909806,0.422502,-0.40083498,-0.5110307,-0.19106089,1.1329699,-0.551656,-0.63807833,0.41171917,0.3002367,-0.733801,0.9626934,-0.6980358,0.827681,-0.5823374,0.18078128,0.0013956819,-0.09817786,-0.19928707,0.1606667,1.3158562,-0.49916056
0.32319507,-0.31712085,0.11435651,-0.048136167,-0.16025403,-0.3622553,-0.09440871,1.0739865,-0.46963638,-0.50464284,0.82153857,0.51451504,-0.42349264,0.9554099,-0.56853753,0.7107126,-0.69119716,0.043914754,-0.1080607,-0.2079438,-0.06803763,0.29260412,1.3986427,-0.21887499
0.41591647,-0.32013258,-0.026443442,0.13256492,-0.40015775,-0.42706355,-0.0488428,0.952374,-0.4651093,-0.60231763,0.4749141,0.27615878,-0.49629205,0.90140325,-0.6307861,0.55622846,-0.32857093,0.2549836,-0.007560785,-0.24954155,-0.20722015,0.36261004,1.2439471,-0.26049146
0.293603,-0.25656694,0.24634485,0.03343774,-0.2333694,-0.3980161,-0.112856485,1.1669699,-0.5237982,-0.52935064,0.5075714,0.45984757,-0.49739358,0.8038856,-0.47437137,0.6699691,-0.5777423,0.16996703,0.0067083766,-0.24110818,-0.055764165,0.29279283,1.390478,-0.22483706
-0.17032033,-0.2465842,0.30166203,-0.06079261,-0.60275674,0.1302808,-0.5760297,0.383515,0.2319306,-0.85894865,0.50925463,0.37869278,0.3060348,0.44556987,-0.06798524,0.037361227,-0.2105518,0.2167875,0.46222055,-0.7288817,0.5048154,-0.26497507,1.7056848,0.35685885
0.14578888,-0.59655714,-0.86796004,0.228016,-0.88401127,0.7124758,-1.9388068,1.7959231,0.97331405,-1.1226865,0.8060372,-0.3765532,-1.6617188,-0.093878604,0.11311549,1.8867276,-0.4573928,-0.5238139,-0.40079314,-0.6921043,0.04511334,0.79839605,1.4004201,0.41288477
-0.50645417,-0.39307654,-0.7477455,-0.32780668,-1.1160494,0.33699888,-0.5939224,0.61908996,-0.6541305,-0.60802734,0.8716024,0.41175145,0.8147197,0.24009393,-0.11702463,1.0358407,0.20437478,0.33428857,-0.3534854,-0.053862326,0.5646644,-0.46502993,1.4093406,0.6253829
0.15410303,0.914347,0.087298006,-0.4104634,0.0022934875,0.4408258,0.43629253,0.18126865,-0.4345799,-0.7014114,0.0039886483,-0.37221178,-0.00021677907,0.5225597,0.7888736,0.25988328,-0.22986037,-0.14346084,0.3036351,-0.21714777,0.5997107,-0.073185064,2.0643854,0.683061
-0.056360446,0.50316286,-0.3494288,-0.2608525,0.10992555,0.6218974,0.77444494,0.49654686,-0.6078335,-0.6968914,-0.20819522,-0.20027989,0.018544499,0.68754435,1.0259657,0.4687952,-0.23627001,0.30033585,0.16150771,-0.18023956,0.9644438,0.2584197,1.7416129,0.7727646
-0.5503421,1.2767128,0.45236507,-0.36291286,-0.33386052,-0.13824008,-0.08670435,-0.1505633,-0.29872665,-1.0410336,0.24023739,-0.27721435,0.27173287,0.26734012,0.62121344,-0.22169437,-0.30525988,0.16427353,-0.879327,-0.3282123,0.2909577,-0.39822853,2.5454936,0.4503694
-0.81967837,1.066021,0.19054456,-0.014778915,-0.4879747,-0.02615615,0.4363123,-0.14698696,0.12608288,-0.92927176,0.06394411,-0.4744226,0.16215774,-0.16223085,0.5192846,0.03860845,-0.73868996,0.7631392,-0.5731585,0.2284796,0.3624605,-0.11894007,2.5178282,0.3819711
-0.5111769,1.0153662,0.028170185,-0.12641673,-0.75031084,0.095569804,0.10001725,-0.5023032,-0.0114512695,-1.1178282,0.270369,-0.20942621,-0.10078934,-0.3099763,0.4910357,-0.025677852,-0.45037556,0.6270926,-0.6870465,0.27708942,0.2645357,-0.14129564,2.425666,0.2818407
-0.94848204,1.3393465,0.045861613,-0.063840196,-0.416565,0.24821635,0.36938846,-0.11693634,0.049274083,-0.76575434,0.36045137,-0.18715192,0.070610866,-0.24864006,0.5747837,0.009036565,-0.5407542,0.7188133,-0.62120706,0.103913754,0.31919593,-0.21476068,2.3086858,0.15267316
-0.7002196,1.2226567,0.17019235,0.011839022,-0.6580053,0.21924521,0.48398623,-0.20023432,0.11262994,-0.7071315,-0.02992562,-0.18643643,-0.119172916,-0.14847142,0.61282885,0.11575638,-0.6744096,0.5105734,-0.19143164,0.16049832,0.18328944,-0.19953497,2.3850186,0.29144493
-0.8654436,0.94549423,0.16416736,0.21277635,-0.73625106,0.18177651,0.28545305,-0.34774843,0.20265172,-0.9149705,0.4058686,-0.40060133,-0.1593856,-0.22709137,0.44856882,-0.15482172,-0.620991,0.50826854,-0.6647621,0.01445106,0.21832517,0.018269446,2.230202,0.4264681
-0.4549343,1.3572302,0.21136591,-0.48031887,-0.14147948,-0.011527721,0.15920512,0.061442003,-0.37826863,-1.1625937,0.38758802,-0.35089502,0.11501892,0.32872093,0.7239349,-0.16910006,-0.20631622,0.2377372,-0.85991,-0.22625269,0.30410734,-0.18448032,2.5160959,0.52790666
-0.8154127,0.9872955,0.22162437,0.16698465,-0.9061918,0.117306605,0.3793177,-0.03608489,-0.0075984527,-0.9848886,0.3615468,-0.30403405,0.17199953,-0.1318018,0.3978369,-0.16577603,-0.25061873,0.7929186,-0.92107433,0.011987087,0.12450972,-0.14960888,2.409202,0.31812346
-1.4015876,0.5590781,-0.27589592,0.70073575,-0.045353673,0.6320355,-0.21321711,0.5433154,-0.03993323,-0.7829324,0.95656794,-0.71104467,-0.22915925,0.3075725,1.544065,-0.13505445,0.35752064,0.7057363,-0.6912151,-0.30947024,0.42865276,0.6644471,2.2109802,0.12281022
-0.62252796,0.9535835,-0.0063410425,0.16768105,-0.62914616,0.106823094,0.39913145,-0.082329646,0.080646046,-1.0813302,0.02534987,-0.25938383,0.1863815,-0.25430074,0.41330102,0.14542234,-0.5387826,0.6448293,-0.7685392,0.053027365,0.3843347,-0.10999439,2.3964734,0.1512881
-0.6532056,1.1191806,-0.13069208,0.18585205,-0.7589985,0.12494004,0.18816656,-0.17970979,0.35336545,-0.91355634,0.2118909,-0.2190984,0.00028949784,-0.20765945,0.4846776,0.021949591,-0.7580708,0.5765211,-0.7907683,0.10127084,0.2523954,-0.10726802,2.2482986,-0.026020776
-0.94805557,1.0819381,0.056260407,0.30930397,-0.4944673,0.12946907,0.5494224,-0.07336619,0.06525647,-0.66521436,0.2753142,-0.26928884,0.15810634,-0.28868884,0.35387146,-0.24152307,-0.761356,0.6255904,-0.7270867,0.10687902,0.21391024,-0.12986855,2.4032526,0.25812593
-0.6339015,1.1993525,0.3057368,-0.21362583,-0.15858018,0.021429228,0.18542589,0.030312559,-0.22618581,-1.1032188,0.2381549,-0.3528326,0.3780307,0.2656691,0.64278096,-0.21199611,-0.33060354,0.29048693,-0.8961896,-0.38782337,0.37661028,-0.5246174,2.5508156,0.5495005
0.28875956,0.1064097,-0.0267969,-0.2734596,0.25286025,0.5791904,0.42530003,0.30740926,-0.82456553,-0.50120157,-0.6997237,-0.52064055,-0.07603957,1.0142912,1.1977268,0.2842886,-0.2677252,0.3069839,0.001257484,-0.34275627,1.1714427,-0.042245075,1.8393686,0.23351294
0.55894625,0.78727293,0.21854958,-0.52632916,0.18074158,0.4805874,0.40364468,0.2712493,-0.67227346,-0.696911,-0.45515355,-0.64031506,-0.12968889,0.9690329,0.92451406,0.33642903,-0.33691704,-0.08597278,-0.2583934,-0.54245716,0.5663834,-0.25235856,2.1345541,0.35422245
0.33613843,0.22025998,0.9806994,0.19215918,-0.03650537,0.48863795,-0.64306957,0.5121538,-0.065334566,0.035331633,0.9136367,1.0858879,0.7824724,-0.07609041,0.72702235,-0.8506589,-0.2234236,1.4941459,-0.10566993,0.29614168,-0.26385665,-0.7814419,0.6075548,0.6276736
-0.512883,-0.63309,0.77237785,0.5459249,-0.11436008,1.3778929,-0.37442404,-0.6618971,0.018052882,-0.5181171,0.7710589,0.73670274,0.53562117,0.098988116,-0.5768131,1.1836816,-1.4676577,-0.041430894,0.79467285,-0.58577883,-0.90156543,-0.6505824,1.0392686,-0.5852833
0.12383921,-0.5858234,0.6108447,-0.05714579,-0.1648742,1.3766803,-0.54785,0.05413141,0.6541683,-0.2142283,0.5865986,0.62850446,0.69695103,-0.35395783,0.21422836,0.40322727,-0.5683046,0.13692205,0.27990794,-0.61045843,-0.07753206,0.084734134,1.2926717,-0.5187569
-0.2908121,-0.39284253,0.71752816,0.55122536,-0.24665193,1.3166008,-0.22363155,-0.50478095,0.3409651,-0.40677425,0.74615335,0.7921061,0.5296134,0.032418106,-0.24834716,0.82642263,-1.5992342,0.09250716,0.6906452,-0.23892747,-0.70470923,-0.71269387,1.1026864,-0.35550126
0.2894954,0.17660059,-0.10880368,-0.13981777,-0.22875437,0.61090916,-0.15993474,0.35238183,0.5498449,0.35136768,0.291725,-0.21079881,0.51781255,0.042144652,0.2880979,0.14434534,-1.1320556,1.2973157,-0.38437194,-0.5376799,-0.25922978,-1.2500044,0.9435124,0.41592443
0.16220394,-0.28869402,0.15937656,-0.29418898,0.18449204,0.9845339,-1.018196,0.37843758,0.21496023,-0.19499128,0.34115794,0.80816126,0.7870013,0.021645252,0.5603752,-0.05810352,-0.6699383,0.5671282,0.028426187,-0.6683288,-0.49732634,-0.40114695,1.1714338,0.16276816
0.5021619,0.20393533,-0.034103766,0.16229959,0.13279897,1.0569904,-0.38071024,0.8102211,0.5337709,0.77742684,0.48267373,0.25471467,1.1702853,0.28424436,0.24449499,0.051498294,-1.2254776,1.2866066,-0.24609824,-0.79186755,-0.40165213,-1.1369462,1.2507174,0.5481048
0.65730697,-0.14940755,0.13116972,0.3584407,-0.15966938,0.8322015,-0.9431769,0.6242818,-0.18164322,-0.7018525,0.53399307,0.8238846,0.46234939,-0.63385737,0.9164677,-0.5486069,-1.1176219,0.79385376,0.25388172,-0.6018979,-0.04507634,0.18682608,0.40091515,0.273214
0.81003034,-0.38730705,0.20281142,1.124909,-0.37055817,0.7362925,-0.41899467,0.54188627,-0.1870869,-0.8061494,1.4442537,0.29631844,-0.08009125,-0.22180699,0.255432,1.1342442,-1.5687097,0.6868565,1.0480257,-0.29991835,-0.83733505,-0.5767964,0.33763993,0.65942943
1.1905209,-0.17010237,0.0118558,0.38298896,-0.44206798,0.9900664,-0.54063714,1.1634094,0.59596664,-0.57815033,1.093927,0.32388934,0.3370181,-0.43975067,1.1260775,0.1919536,-0.77038085,0.74938464,0.30566692,-0.4091483,-0.1400519,0.04079286,0.8153369,0.44007307
0.7420815,-0.16842254,0.03176209,1.0534079,-0.52340883,0.8814422,-0.3400586,0.80932933,0.020961152,-0.85958934,1.3057561,0.36057907,-0.013144585,-0.31134227,0.70909,0.69152635,-1.6937311,0.50031245,1.0300323,-0.08642318,-0.6225986,-0.64837885,0.3851466,0.7099755
1.2700394,-0.90230817,1.2227975,-0.548353,-0.4634056,0.5798087,-0.8679816,-0.035871148,0.6259389,0.19391951,0.6503472,0.76200354,0.9140654,0.23244031,0.36523038,-0.32101062,-1.4696119,0.722289,-0.9207392,0.5051226,-1.0163106,-0.08523511,1.0693876,0.003487147
0.21362267,-0.30165792,0.15100616,-0.16881476,0.18160075,1.0173017,-1.0367087,0.43409643,0.15163977,-0.1157931,0.26918918,0.8541647,0.72916037,-0.056764476,0.51472265,0.006854949,-0.75400126,0.6688855,0.045169774,-0.5872284,-0.3210789,-0.514345,1.1346625,0.32091105
0.64818364,-0.30189604,-0.1610198,-0.595036,-0.6550573,0.1276513,-0.5444178,0.722216,-0.16352527,-0.27717686,-0.32100958,1.2382481,-0.2718291,0.825736,-1.3534713,-0.3990183,-0.391515,-0.073808,0.82680494,-0.23802875,-1.2293799,-0.7780949,1.4860628,0.7402584
0.51361275,-1.3261745,-0.53393745,-1.495333,-3.3647947,1.0215209,-0.41408756,-0.048088495,-0.6190556,-0.50190765,0.86221915,-1.5331124,-0.44042143,1.8779142,-0.5130458,1.9049917,0.95025975,-0.62836057,0.07057726,-1.0706509,0.780613,0.37013966,1.2302448,-0.15682195
-0.3482508,-0.025979655,-1.3861165,-1.068987,-1.0959607,0.87844634,-0.29575953,-0.6090242,-0.15837994,-0.44966236,-0.34386593,0.8701244,0.9577839,0.96361387,0.3393722,0.65885,1.1316701,-0.03580001,-0.5465488,-0.8113185,1.2397282,-0.4217623,1.4962989,0.2148951
-0.44345042,-0.034728315,0.7163984,-0.30865762,-0.68155533,0.13988577,0.0476177,2.034634,1.3154035,-0.8767264,0.5907137,1.4763466,0.24797627,-0.67328423,-0.13095555,0.7815126,0.39513478,0.124352194,0.83276874,-1.2648292,-0.740935,-1.0890924,1.2704093,-0.9138728
-0.28911808,-0.079743944,0.70127225,-0.39935592,-0.40169218,0.12169221,0.050537474,1.928456,1.1671866,-0.9704777,0.40471864,1.3981372,0.30307564,-0.47783712,-0.075434305,0.74663115,0.39138654,0.22944787,0.9021892,-1.2552383,-0.8414765,-1.2012144,1.0726936,-0.9084575
-1.9898077,-0.044546217,0.038038053,-2.2287498,-1.3025743,2.4071238,0.7639153,0.74994874,2.0181956,-1.2596436,-0.9406895,1.346796,1.1036144,-0.99740213,-0.2556112,0.66095537,0.043171618,-0.48422188,2.252772,-0.801286,1.7063093,-0.049740467,1.0476724,-1.2581961
