p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17
0.22523361,0.33366334,0.1510604,0.15707745,0.022177994,0.68486404,-0.15459968,-0.16413043,-0.27981097,-0.22862153,0.8522777,0.33901653,0.18168454,0.28001794,0.16095704,-0.015833989,0.49831855,-0.22091632
0.11424543,0.27409205,0.21928483,0.18441167,0.05071561,0.72005224,-0.13167459,-0.101288274,-0.29127568,-0.24168201,0.86685026,0.40254778,0.07830376,0.28483927,0.1905685,-0.04735322,0.46600226,-0.3049312
0.19007514,0.36311978,0.14776367,0.22551292,0.048430175,0.67160654,-0.12484978,-0.08510078,-0.27905953,-0.20227762,0.8651983,0.3441853,0.21673463,0.28779384,0.12604415,-0.11139335,0.4803064,-0.2625706
0.8536255,0.2594277,0.6861373,-0.5063337,-1.1090488,0.62887764,-1.4047823,-0.07350778,-0.88254493,-1.9995459,0.47838265,1.4582623,-3.1950727,-1.51057,1.5799875,1.8911092,1.772898,0.2592522
0.80283934,0.81900054,-0.47575134,-0.5604953,-0.9488392,1.0212137,-0.557159,-0.29335085,-1.1597424,-1.4476045,0.37866062,1.2671412,-1.9824679,-0.3890368,0.6790942,0.8874162,1.1079125,0.31655556
0.44295728,0.01334717,0.6657522,-1.9610145,-0.18487108,0.43761876,-1.0605434,-0.5437022,-1.4845924,0.33051938,0.15949303,0.23107977,-0.006709607,0.2754737,1.1482642,1.8208973,1.199154,-0.5260868
-0.38928992,-0.69225407,0.5483139,0.111725606,-0.00798113,1.1206956,0.005894795,0.96312857,-0.20330784,-0.52128404,1.6407288,1.4212028,-0.40023306,1.0029986,0.4481335,-0.0338888,0.33402047,0.66006607
-1.0287113,-0.5331745,1.135971,0.3039398,-0.08187615,-0.17767282,-1.0820985,-1.1372143,-0.111048125,-1.1895475,1.4297961,-0.09058726,-0.21635766,0.87545806,1.3668667,-0.3629674,1.0348166,1.5538266
0.29360828,0.22335674,0.75443614,-0.024852104,0.7194572,0.5884393,-0.4950439,-0.5107772,-0.4500741,-0.24889866,1.3217402,0.4005439,0.2398785,0.7710334,0.05222915,0.62596875,0.9333327,0.04491526
0.51865476,-0.31241667,0.97403246,-0.1546905,-0.5639343,0.3953655,-0.7280045,-0.18227069,-0.04857586,-0.5184181,1.3386432,-0.39102584,-0.69809806,0.62005323,1.0132546,0.7445123,0.72074765,0.5522385
0.43475527,-0.47497737,0.8862099,0.02105547,-0.47312826,0.20573266,-0.76449865,-0.09466206,-0.06276292,-0.74381953,1.2578697,0.1912379,-1.5415918,0.78023773,0.7112912,0.73477125,0.85405076,0.8098826
0.839556,-0.83220977,0.92494667,-0.20684245,-0.535803,0.33341435,-1.3568445,0.12334672,0.13234852,-0.98380053,1.3356544,-0.6896125,-0.6888194,0.8134432,1.0955516,0.875511,1.1514878,0.6393437
-0.7038872,-0.17607762,1.2742108,0.4105285,-0.6763333,-0.045834657,-0.9085823,-1.161475,0.08364593,-0.9006115,1.6016241,0.28915852,-0.22137995,0.8996283,1.6516283,-1.2236303,0.839215,1.0951724
0.30882564,-0.45299852,0.8870857,0.35348678,-0.45974144,0.15880932,-0.31114477,-0.7142864,-0.0014700105,-0.13102998,1.3944131,0.15165013,-0.12989767,0.39300656,0.9914941,0.78831285,0.9433623,0.4048395
-1.3923932,-0.897863,1.4397249,1.1379141,0.7141727,0.75355965,-0.13804518,0.44938275,-0.17853492,-0.81163114,1.6416343,0.21998073,0.2581828,0.12460432,0.55440754,-0.3887663,1.2086738,0.6548279
0.40906906,-0.5684629,0.9481619,-0.02018804,-0.67125696,0.17561723,-1.1830889,0.07916631,-0.09637494,-1.0026149,1.8234924,-0.6267722,-1.3264905,1.115743,1.0757544,0.40581965,1.1003783,0.6827141
0.6492576,-0.5030956,0.03396917,-0.10597159,0.17376536,0.5357713,-0.42845353,-0.8464371,-0.5249154,-0.5352518,-0.19866192,-0.01438434,0.77058804,0.9517744,1.0542606,0.7389973,1.5754524,0.74004114
0.40775073,0.13649914,0.1922093,-0.8020575,0.005767836,0.4545893,-0.31360677,0.268994,-0.392659,-1.2924873,-0.15118897,0.6332047,-0.032380063,0.21173407,0.6400833,0.78510284,2.1993911,0.75760347
0.29691616,0.04019393,0.3814126,0.0679482,0.70417273,0.8336197,0.25500137,-0.16871847,-0.51597244,-0.38923496,0.08448924,1.0674889,0.24923253,0.5684772,1.1665448,0.82925737,1.1389782,0.5139299
-0.36666593,-0.17872588,0.5837182,0.04926134,-0.3088802,0.8464661,-0.266763,-0.43967438,-0.6045697,-1.0598352,-0.036212776,0.8408887,-0.13208112,0.640695,0.0073881825,0.1453259,0.040461194,-0.055586886
-0.41887575,0.31754145,0.4003204,0.77101225,0.5304188,0.5364985,-0.8375437,-0.27349174,-1.3856246,0.029836398,0.8469323,0.22774966,1.2195456,0.002454769,1.2247602,0.7588075,0.79576695,-0.16301228
-0.65845144,1.319688,0.606419,-0.20215751,0.16100258,-0.51192427,-0.4925373,-1.4835082,-0.85359,-1.1892467,-0.04530599,0.84680444,-0.09921255,0.41124704,1.3434291,1.3864794,0.48808467,-1.7377424
0.96879995,-0.35227317,1.7398895,-0.1789261,-0.40008983,-0.3807306,0.5576715,-2.1953692,-0.9456344,-0.24362066,0.21943514,-1.1847167,-2.0939214,0.31035966,-0.623275,0.96656936,0.8745922,0.28356725
0.11744822,0.022587627,0.40139017,-1.5132666,2.049537,0.9307575,1.5281454,-0.6234259,0.07221524,-0.32559618,-0.27994373,1.4913108,-0.65436965,1.7673043,0.3574324,1.6700033,1.6607518,-1.7670859
-2.0333278,0.24603184,-0.0771858,-0.22110161,-1.0077425,0.9161387,0.29600456,-1.5623058,0.039806444,-1.0821455,0.25757334,1.9671286,-0.7679093,-0.79869753,1.1251656,0.89479077,0.5740609,-0.8824954
-1.0658469,1.0302873,1.5192777,1.9694117,-0.20477507,-0.6159022,-0.18811697,-1.1880281,-0.70346886,-1.667688,1.0945833,2.283457,-0.4279301,0.8902528,0.6432815,0.8725922,-0.08173474,0.322687
-0.18310982,1.5946968,2.040779,1.133387,0.92326975,0.94403553,0.55742514,-1.1861176,0.24705236,-1.1025882,1.0068588,0.6765463,-0.39630157,1.3744767,1.5895483,0.13989505,0.47226194,-1.5631803
-1.4132055,0.81843454,2.2456732,1.4893467,0.08388609,-0.5642218,0.9723195,-1.1673688,-0.6766841,-1.1428254,0.83155453,1.4638325,0.09315041,1.0026278,0.9267931,0.4202121,0.44021085,-0.17942849
0.3115041,-1.1177605,2.2784357,0.16519235,0.8448159,0.5502079,-0.22220817,-1.2965975,0.0009795747,-0.22483063,-0.89955634,0.35500473,-0.7364615,-0.6637834,-0.45340726,1.8424959,2.2167647,-0.6470751
-0.28939125,-0.35463968,1.1345587,0.3973285,-0.16176918,1.1164625,-0.42303294,-0.98984045,-0.84966516,-1.3916312,-0.39027947,-0.008865687,-0.3523893,0.97991246,0.28145456,0.5217506,-0.79342616,1.1592755
0.16777934,0.45950305,0.669434,0.35440293,0.09492955,0.5944211,-0.090339504,-0.30471152,-0.023193384,-0.6490724,0.6181439,0.8314094,0.35202488,-0.030115845,0.12617128,0.11743084,0.6553722,-0.6179621
0.15904051,0.586503,0.5268912,0.3683532,0.19689438,0.5665172,-0.010545749,-0.26812515,-0.16678607,-0.67994255,0.6069615,0.7471499,0.5308423,0.05786266,0.08989111,0.214682,0.7415316,-0.6863167
0.07821194,0.50269175,0.64557934,0.3728809,0.17772678,0.653064,-0.020922618,-0.2781296,-0.15099242,-0.58873355,0.64189047,0.71100616,0.4298319,0.029406631,0.09630587,0.06427295,0.6367823,-0.5130572
-0.4537275,0.13107167,0.40153897,0.3946833,0.47574228,1.4619561,0.4399828,-0.9075805,-0.059380002,-0.8094059,0.2678067,0.6019612,0.5703247,0.5289006,-0.8956931,0.19717652,1.3446746,-0.12709098
-0.35648894,0.25327158,0.5354404,0.2878904,0.36076942,1.5056362,0.38381973,-1.0149188,-0.00433859,-0.8706199,0.33069852,0.42274374,0.85419786,0.4268459,-0.6633531,0.3169403,1.2693821,-0.35902834
-0.26232708,0.023062697,0.5479047,0.6891137,0.5280998,0.8353975,-0.1367965,-0.63881016,0.028714474,-0.6622774,1.0144001,-0.021766134,-0.18784657,0.9574151,-0.825308,-0.288109,1.6697247,0.1342971
-0.22531965,0.17594923,0.48158967,0.6492083,0.48949504,0.8215764,-0.29382092,-0.64720166,0.23765637,-0.69743747,1.0856351,-0.006070024,-0.024117257,1.0308257,-0.7721079,-0.15768369,1.5224329,0.053071342
0.7834021,-1.3302642,0.17141314,0.68392587,0.40880367,2.4643197,-1.1472663,0.51743555,-1.0588087,-1.231955,0.6603118,-0.6144746,0.51193154,-1.2026573,-0.56222373,3.0356393,1.6098828,-1.6255714
0.22220246,0.5274609,0.2645204,-0.9182508,-0.23771167,0.5715648,-0.26751214,-0.4536411,-1.1984919,0.052766535,0.61277646,0.16483855,-0.109780446,0.548963,0.6708232,0.31163317,0.32057884,-0.47973505
0.85698664,0.36000988,1.3447094,0.47157043,0.40835539,0.34109905,0.66754794,-1.0375679,-0.21177338,0.23914146,0.47249842,-0.10534302,0.28575465,-0.37081152,0.9185497,1.1066366,1.2510601,-0.4115202
0.26241773,-0.4131498,0.02193742,-0.52741003,0.9803514,0.9274072,-0.0036045182,-1.4719518,-0.32262897,-0.017868938,-0.2611506,0.36960095,0.1643388,-0.022490524,0.17271177,0.5069698,1.8496685,-0.72946835
0.6462257,0.14137647,2.2569597,-0.7373665,0.5318921,1.2333719,-0.60854685,0.0351806,0.35042596,-0.5366495,0.1517596,-0.20682667,-0.48478824,0.68266207,-0.7106314,1.2276555,1.7007746,0.15709078
0.80814624,0.1488868,0.4792948,-0.66577005,1.1988769,0.39030227,0.3640147,-0.35045162,-0.59955084,-0.55486625,0.7238526,0.9791848,-0.040582843,1.2049862,0.3871942,0.91765535,1.5087266,-1.5256553
-0.30922288,0.20145692,-0.043719422,-0.76675093,-0.02623617,0.38467917,-0.54666704,-1.5063076,0.85647905,-0.64115316,1.3061844,0.339633,-0.4583054,0.018136665,0.5300215,-0.12282329,0.5194707,-0.062339623
-0.52999735,0.44142804,-0.29904982,-0.19912069,-0.76198107,0.72155035,-0.90266865,-1.3104986,0.46023074,-0.8510094,1.2527405,0.0047474196,0.06670255,0.4847934,0.41461313,-0.06162046,0.5970037,0.29602447
-0.2203668,0.38236392,0.004883264,-0.5391883,-0.47788087,0.38381672,-0.2860208,-1.1232928,0.45887026,-1.0271937,0.90451926,-0.038382057,0.28908145,-0.10634556,0.6251859,0.1154844,1.161259,0.020046564
-0.29123107,0.13726553,-0.06629003,-0.70459,-0.5387337,0.5761858,-0.5138501,-1.3296512,0.47445944,-0.80155903,0.76809055,-0.04286035,0.39753228,0.3112796,0.30371442,-0.14800532,0.9884191,0.1557347
-0.6151468,0.235194,-0.10157879,-0.80801815,-0.16017452,0.43179727,-0.89858246,-1.6832973,-0.05227544,-0.32231963,1.3376153,-0.4759973,-1.0010446,0.42949224,1.1577451,-0.56239265,1.1106162,0.43071935
-0.4661538,-0.28581145,0.55527884,-1.4520831,0.38819864,0.26424462,0.0815727,-1.1561806,0.26588082,-0.46747044,1.1186169,0.24793412,-0.75078434,-0.30579272,0.9277229,-0.346966,0.85914505,0.11022975
-0.5308796,-0.5453474,0.84477603,-1.5056462,0.8429384,-0.04717594,0.039216872,-1.378076,0.15197659,-0.5292105,1.117668,0.24438961,-0.7086892,-0.3123586,0.38632873,-0.37114766,0.6948088,0.05165902
-0.58881396,-0.54279834,0.8778016,-1.6183718,0.09111191,-0.11838533,0.11374514,-1.2609764,0.17071608,-0.5543677,0.8501834,0.3960667,-0.7666802,-0.2637182,0.5974319,-0.19825049,0.4865525,0.3227134
-0.066491686,-0.4873191,0.8479954,-1.4242048,0.2551353,0.22068484,-0.13210507,-1.2195563,0.60328835,-0.59141654,0.911404,0.22463086,-0.5269219,-0.12921488,0.5166954,-0.124010034,0.66783434,-0.14036852
-0.34020245,-0.16885905,0.6594315,-1.4268636,0.30458304,-0.041306213,0.19637215,-1.6232051,0.14272267,-0.48864424,1.0980469,0.22182627,-0.97887194,-0.11352894,0.8455996,-0.6324758,0.69593656,0.1629675
-0.4081281,-0.50707585,0.8947414,-1.5746825,0.28209165,-0.24491377,0.21096927,-1.2956796,0.22015236,-0.20868401,0.9223247,0.5503558,-0.76398647,-0.07795718,0.6755144,-0.38201594,0.7241591,0.079981446
-0.603909,-0.1661169,0.254164,-1.8429147,0.48023587,0.67147005,-0.81626564,-1.0825038,-0.0029977201,-0.7682917,0.8800076,0.6630301,-0.46931955,-0.07423627,0.14137787,-0.15034872,0.79667926,-0.28183442
-0.21634921,-0.1573731,0.9289315,-1.2774928,0.60294384,-0.05197798,-0.027084012,-1.442826,0.42299968,-0.26441565,1.4496413,0.3691317,-1.0756925,-0.35744587,0.60937065,-0.48170197,0.6299249,0.39317745
-0.75053513,-0.22364885,0.85870177,-1.2202519,0.6584558,-0.19415359,0.11619296,-1.2919205,0.27020302,-0.4786965,1.3198364,0.18869546,-0.7997079,-0.13549568,0.6645673,-0.25611,0.6457512,0.116928115
-0.29934013,-0.42350918,0.61199915,-1.5241323,0.45786923,-0.0745285,-0.24206387,-1.4081502,0.564337,-0.37918934,1.1666324,0.5473431,-0.6646752,-0.2142669,0.74883246,-0.27134398,0.6578329,0.26536268
-0.4629994,0.16409908,0.056196347,-0.9552272,-0.3062197,0.530226,-0.6981618,-1.9984004,-0.03002047,-0.4749111,1.3977146,-0.3905765,-0.8012545,0.21475217,1.016921,-0.64144087,1.2176397,0.5678799
0.48756072,-0.33365968,-0.53893185,-0.41087052,-0.46057433,0.66161764,-0.9865274,-0.8580303,0.24826513,-0.9931242,0.7216291,-0.6139742,0.37224403,-0.07256142,0.0790098,0.54973054,1.9658554,1.3769732
0.44574222,0.061777633,-0.5530046,-0.4599755,-0.5203286,0.53989446,-0.9881579,-0.69255507,0.22789803,-1.3366032,0.72667605,-0.46619084,0.19559763,-0.25965425,0.6272295,0.36928877,1.9546844,1.0400859
-0.20587818,0.2067367,-0.7175968,0.14982411,-0.6344078,0.76068753,-1.2137816,-0.9930078,0.53245604,-0.6091652,1.1426086,-0.41155657,-0.26183924,0.32318243,0.53958404,0.25752217,1.2755022,0.9482987
-0.39528343,0.3309635,-0.3120346,-1.3204502,0.09023329,0.6808488,-0.7671143,-1.3311975,0.31463853,-0.7638216,1.4998323,0.78699994,-0.3435654,-0.04847275,0.37662074,-0.2523434,0.8037134,-0.15259765
-1.888461,0.30090186,2.419312,1.2782658,-2.1179953,0.49051479,-2.3564537,-1.3336364,0.027955854,-0.08761459,0.07792663,1.0892397,-0.81605875,-0.7149551,3.1302452,0.39702702,0.14852977,-2.9804006
0.8590109,0.60348195,0.62749004,0.48195902,0.74324447,0.13925326,-0.7695753,-1.9221681,0.048710167,-0.70129097,1.2880702,0.6709814,-0.31502587,0.25040242,2.4478123,0.3700265,0.03143343,-0.2063261
-0.4538738,1.8980234,1.0189105,-1.9880416,0.9122096,0.279224,-1.609302,-1.4689966,-0.6052564,0.8010334,1.551917,-0.5586857,0.059326526,1.3073186,0.36475274,1.7489755,1.0540425,0.13597746
-0.89412665,-0.24581385,1.5654132,-1.2994537,-0.89289546,2.03668,-1.9956245,-0.6264998,0.26608726,0.23979078,1.9407814,0.9514564,-0.60471255,-0.2613863,0.90360713,0.53573436,0.635889,-0.085765816
-0.992498,-0.42194128,1.3325737,-1.1798259,-0.8126408,1.9475505,-1.6278958,-1.0531225,0.2672209,0.00605677,1.7217529,0.66505265,-0.23110053,0.08985445,0.80672866,0.34554642,0.5366758,-0.039889205
-0.98467183,-0.3954532,1.3586892,-1.0552351,-0.879806,1.978557,-1.754498,-1.096586,0.38040853,0.11682477,1.6413879,0.57735276,-0.52503383,0.056482356,0.6225214,0.49020228,0.63753664,-0.18852644
-1.7715082,-0.2658733,1.9566587,-0.015801141,-0.19931574,1.0313466,0.20234457,-0.42217487,-0.74421024,-0.66470224,-0.035954084,-0.6276404,0.5418719,0.5715027,0.57914716,1.3302776,0.7422307,-0.44280028
-0.9629091,-0.18519779,1.220972,-0.370117,0.2960184,0.290745,0.5624895,-0.15787238,-0.2650614,-0.75512415,0.47045246,-0.216697,0.09687746,1.270529,0.6761976,1.13519,0.23422456,-0.41589394
-1.4100908,0.17142029,1.7962054,-0.08401749,-0.35375854,1.1288148,0.86862683,-0.22502083,-0.8137245,-0.5190152,-0.2240226,-0.67506415,0.44049564,0.3882463,0.80796176,1.5885661,0.86269677,-0.3628225
-0.7738511,0.2470016,1.3242803,-0.1308031,-0.033342097,0.18483697,1.0279907,0.026797527,-0.5898941,-0.5398976,0.36118832,-0.18709067,0.09115511,0.7573822,0.74148977,1.3967642,0.5116675,-0.6415709
-0.83244884,0.123385854,1.3153071,-0.14867623,0.06941369,0.3174926,1.1704062,-0.006984514,-0.3614674,-0.44525334,0.17428927,-0.1943202,0.0205546,0.7184391,0.7390484,1.3939174,0.46304464,-0.50453585
-1.3908535,0.8467731,1.2143781,2.253387,0.83027107,1.4305942,-1.9490222,-0.67782855,1.8366345,-2.1534617,-1.6348053,2.1103246,0.8704324,0.77343154,1.8897631,1.1144418,1.2879807,-0.9838795
-1.2528825,-0.12095078,1.1269064,-0.5129432,-0.46512893,1.2709398,1.3689706,-0.23588909,1.0928053,-1.0053245,0.48600748,1.4393209,-0.03635223,0.0800283,0.46486476,1.1834538,1.105999,0.54330844
-0.66063553,0.40073514,0.93834877,-1.1066947,-2.4091377,0.84315985,-1.6581099,0.0015357183,-0.17582001,0.04664223,-1.7679962,2.0299256,-1.6787885,1.7180688,2.5203328,0.52327776,-1.0965267,-0.2536537
-3.305806,1.1236553,2.1544397,0.04255625,0.017035827,0.41187122,2.4119654,-2.8285136,0.77590466,-0.2678431,0.18684888,2.034994,-1.6302811,0.8339537,1.9057002,-1.0536087,-0.47615525,1.0278978
-0.10339625,-0.10958462,0.6159891,1.3212314,0.46457908,1.2485784,-1.520536,-0.23497716,0.24066322,0.54480076,0.48674834,-0.48964372,-1.3544897,-0.35360077,1.3158587,1.381221,1.375963,-1.7718314
-0.05998674,-0.21538989,0.7655456,1.4399729,0.6805042,1.3066068,-1.531035,-0.4154058,0.2239059,0.30833915,0.4275109,-0.6236436,-1.8109486,-0.50494844,1.380058,1.3656545,1.465163,-1.702466
-0.7799267,0.02335434,0.12796547,0.25261578,0.32583174,1.5357985,-0.9146456,-0.5795016,-0.38324526,1.4208976,1.3620752,0.13030644,-0.52332157,-0.07357901,1.3346689,0.60815686,1.0850472,-0.029571615
-0.6391781,-0.23193663,0.20902427,0.3955345,0.2557711,1.4630218,-1.0134287,-0.5235896,-0.23781064,1.4480505,1.1852877,0.17786719,-0.7565234,-0.055418532,1.1739895,0.31370547,1.1586264,-0.015623867
-1.0370361,0.10229735,0.03950856,-0.081092305,0.17891602,1.9359593,-0.61449337,-0.23416851,-0.93017983,1.4536233,0.622668,0.090593114,-0.48155877,0.034459367,1.4845886,0.77597034,1.2052275,-0.31822115
-0.88131416,0.09782801,0.2658474,0.1742071,0.042297628,1.7373663,-0.67685586,-0.36023295,-0.8903015,1.819509,0.84011257,0.14972527,-0.52706754,-0.10298845,1.272624,0.66224986,1.2572418,-0.51435465
0.37638637,0.81352043,0.5689105,-0.60179985,1.5868684,1.4214939,-1.4196914,-2.9087176,-0.59773064,-0.41983238,0.2388491,1.6212143,0.9762049,-0.60794103,2.6402526,1.7742716,-1.4516782,-0.69273484
-1.9515771,-0.024610529,-0.11346717,0.08670803,-2.2500882,1.6387391,1.6356081,-0.515493,1.8730984,-0.505389,0.8523224,2.2986634,-1.2869908,0.6291922,1.608278,1.0224028,0.45452267,0.84356225
0.05299449,0.83829284,1.6579434,-0.966489,-0.33911306,0.49195892,-0.54235667,-0.62894076,-1.5352749,0.11662553,0.5432446,1.4422427,-0.07238173,0.02137856,0.5283087,0.3494384,-0.6044548,-1.39815
0.49212897,0.8433626,1.3662153,-0.7113796,-0.56141543,1.0058161,-1.1913255,-1.0825022,-1.0677711,-0.18990271,0.4336583,1.3952916,-0.18658915,0.411076,0.34504282,0.838878,-0.17196037,-1.1201637
0.50082684,0.72797436,1.1780546,-0.940577,-0.7842895,0.9738777,-1.083328,-1.1546562,-1.1557075,-0.09828998,0.33747974,1.2130065,-0.23885074,0.7573012,0.43697286,0.7346757,-0.054574843,-1.2379845
0.32626086,1.1552202,1.182664,-0.63899857,-0.67564493,0.46293557,-1.1948128,-1.3570887,-1.1233146,-0.7340973,0.9333768,1.5316966,-1.8003194,-0.9863556,-0.0030030967,1.1614075,-0.35932603,-1.1435035
0.50743383,0.80367005,1.1867343,-0.6585953,-0.6880616,1.0136664,-1.2679808,-1.3055532,-0.92381537,0.023908583,0.19879079,1.3302885,-0.51652104,0.7136978,0.5411588,0.9661031,0.06571399,-1.1428828
0.5224502,0.56879187,1.2051377,-0.8245077,-0.6835708,1.1203905,-1.023318,-1.1071029,-1.21371,-0.31333962,0.39342564,1.2789199,-0.28644854,0.7909424,0.3095162,0.9544428,-0.40293026,-1.1190814
0.23482695,0.79366016,1.3514882,-0.81180894,-0.8959204,1.0714016,-0.855793,-0.8636721,-1.1734325,-0.051023822,0.37881932,1.2357495,-0.27259594,0.5547424,0.41215256,1.0960233,-0.221203,-1.1657522
0.009232157,-0.03194247,-0.013239685,-1.0295292,1.0113206,-0.17159328,-1.406187,-2.1949308,-0.7924827,-1.4384842,-1.1610281,-0.2535562,0.5514781,2.1444137,2.4263191,0.4397978,0.9434941,1.9327381
-0.7606334,0.23250502,1.1552014,-0.7186966,-0.566721,2.1389391,0.5857284,1.1863408,0.4344163,-0.14567116,0.25902733,1.4919307,-0.2800344,0.23131971,1.2524664,1.0838088,1.1483618,0.33463606
-1.3067349,-0.8123786,0.10585639,-0.3251532,-0.46591422,1.8763505,0.5761548,-0.014165157,-0.82636714,-1.4796579,-0.8723934,1.8293109,-0.17862174,0.11078334,0.73083323,0.34658206,0.9820324,0.56781256
0.707351,-0.19354461,0.11291568,0.88370466,-0.23290734,0.7302425,-0.33053523,-0.56620324,0.6869781,0.20589262,1.2439077,1.0608485,0.11088171,0.81590694,0.64440817,0.4740481,0.0016859081,-0.6904918
0.60142535,0.20173964,-0.38870838,0.57856315,0.24335743,1.4763091,-0.05751381,-0.29961887,0.6844279,0.03606719,1.041516,1.2472733,-0.23914872,0.9976806,1.2108533,0.9463587,-0.2250987,-0.6323625
1.2580136,0.57266426,0.49821484,-0.7308931,0.87940294,1.2786762,1.6918771,0.22405955,1.2665815,0.45802006,0.27467838,0.51100934,-0.9339259,1.6802195,1.739016,0.99125504,-0.076458976,-1.1647415
0.488119,-0.05386526,-0.024036476,0.793616,-0.25049135,0.44454032,-0.39426968,-0.81186616,0.8168328,0.16693057,1.0975317,1.0036016,-0.023866782,0.88888294,0.18344547,0.18919149,0.038172327,-0.5093815
0.2548702,-0.33316693,-0.47760883,0.14737664,-0.35813376,0.86619484,-0.20851487,-0.16157416,0.44740787,0.31072387,0.98791957,0.9871799,-0.3307005,0.7655697,1.0227649,0.97415304,0.4145857,-0.6403344
-0.83724535,0.8811162,0.5533046,1.0274161,1.03309,-0.49502847,-0.010522098,-1.4694141,0.33662757,-0.10651977,1.4143482,-0.0887811,0.3509155,0.43592286,0.8335098,0.93586636,0.8669242,-0.21351445
-0.83711326,1.152782,0.2110167,0.9810151,0.5969904,-0.69571453,0.32481855,-1.7859881,0.27247187,-0.36869708,1.431435,-0.15613848,0.26560974,0.7127024,0.94201547,1.228336,1.1201471,-0.30365515
-0.66769487,0.97034883,0.5182806,0.89362365,0.85233444,-0.39063296,0.47746053,-1.5163363,0.10813719,-0.028785955,1.2001851,-0.053676613,0.20291494,0.6263443,1.101832,1.0913182,1.0345204,-0.47078994
-0.20146628,1.4877346,0.15519468,0.70629996,1.0763792,0.07208906,0.16812624,-1.3936964,0.42917225,0.16306578,1.3518329,0.3084558,0.19610868,-0.037115518,1.1665257,1.4212639,0.37775415,-0.50711673
-0.011503435,0.4950679,1.6055164,0.9233805,-0.15233818,0.8670018,-0.10766259,0.14727102,-0.07837404,-0.25177166,1.2593666,0.76413494,-0.08352394,1.1505175,0.5994672,0.034538224,-0.15696457,-0.61962306
-0.1947036,0.8164012,1.128136,0.66305315,-0.36421776,0.7246102,0.42641896,-0.15648745,-0.21872197,-0.37670246,1.4522079,0.90666574,-0.074227214,1.1334409,0.6193901,0.18064879,0.16878384,-0.57604283
-0.4202561,0.50081986,1.4745371,0.7111689,0.03828451,0.694168,0.60814047,-0.0115770055,-0.27464858,-0.11655013,1.1529536,1.1096281,-0.10182543,1.0634059,0.81887805,-0.11934351,0.30150676,-0.80858034
0.178944,0.65605044,1.1094263,0.30507973,-0.08224992,1.2739675,0.20463875,0.055180773,0.23913686,0.16339636,1.2394173,0.9201125,0.2765844,0.5116724,0.6994505,0.6622451,-0.14386205,-0.8893343
0.065897934,0.27716842,1.2681181,0.8011009,-0.096965976,0.45772195,-1.2643318,-0.22937366,-0.108966075,-0.031120006,1.3437171,0.38475454,-0.8111201,1.3919399,0.5275913,1.1732379,-0.524855,-0.04561675
0.3120271,0.36362055,1.128713,0.57080036,-0.5508338,0.438414,-0.8030329,-0.23787642,-0.2580196,-0.07661178,1.473691,0.09731532,-0.7025571,1.3683766,0.47414392,1.1899086,-0.23228404,0.12909615
0.29774502,0.4813992,1.6751839,0.8306286,-0.44058388,0.44379082,-0.8222578,-0.0821603,-0.20707135,0.15765227,1.6540046,0.28582582,-0.46037686,1.3872976,0.57340705,1.2064165,-0.29565814,-0.41067833
-0.023626702,0.78791785,1.6499742,0.17495833,0.4311617,1.7382087,-0.65649587,-0.017654343,0.102960095,0.37999743,1.828502,0.7240509,-0.08976269,0.6942882,0.23078498,1.7230399,-0.9398098,-0.4772489
0.3308521,0.48153895,0.35406938,0.09735832,0.68614143,0.47953844,-0.7960883,-0.10342243,-1.2760125,-0.4825403,-0.0035270855,1.1069349,0.2117376,1.4308883,-0.24784158,0.5392842,0.90277773,0.14548409
0.3915647,0.51535463,0.52998495,0.1476254,0.6248616,0.4738023,-0.9557931,-0.15759929,-1.2409673,-0.41422847,-0.06355813,1.0532314,0.080775246,1.4677925,-0.19349866,0.5753804,1.004508,0.21128903
-0.14289892,0.028467745,0.22690223,0.1689538,0.039262623,0.124537334,-0.24587874,-0.3016051,0.017430108,0.2124973,0.63113683,0.31242445,-0.20881201,0.05827022,0.17793764,0.6371988,0.5028546,0.20607534
-0.16556227,0.78767824,0.75536835,0.5049676,-0.06513955,0.8663926,-0.46478787,0.20690691,0.30408153,0.7035428,0.5778038,1.1622603,-0.32509616,0.07554069,-0.05348563,1.3452034,0.6216559,0.8821208
-0.18840754,0.25901574,0.19064546,-0.076054186,0.38742045,0.2997624,-0.40805486,-0.29222947,0.3634624,0.14889042,0.46387312,0.7554391,0.33342627,-0.089909226,0.068888664,0.6577517,0.70829815,0.1436117
1.1269536,-0.64937115,0.7388467,0.21343245,0.28523684,0.7598028,0.5962894,-0.18670563,0.49676546,-0.03674171,-0.8333388,1.474744,-0.051739138,-0.89215803,0.9561736,-0.36120602,0.05655702,0.8416146
0.014210007,-0.273533,0.4242209,0.526354,-0.07118038,0.25964117,0.12606195,-0.3028508,-0.13025983,0.2710885,0.51167756,1.0740491,-0.48960546,-0.35527882,0.6104114,1.1175697,0.72928894,0.65163386
-0.2154517,0.6043481,0.76693636,0.33089334,-0.021063186,0.78796715,-0.22366841,0.1655688,0.14455098,0.34205338,0.60824716,0.6362747,-0.3711628,0.07731195,-0.059725117,0.99229246,0.46059448,0.6043691
