p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23,p_24,p_25,p_26,p_27
0.21841873,-0.020894255,0.8003398,0.53844124,0.10365911,-0.21020629,-0.25386998,-0.60500145,-0.3438564,-0.62377954,0.27863058,1.1268147,-0.6229215,0.349171,0.37365797,0.094790585,-0.00062534166,0.41963598,-0.25658596,0.47948715,0.08530501,0.31094247,-0.07682628,-0.38017616,0.80047554,-0.15165232,1.2988492,-0.0088658435
0.378287,-0.24210969,0.872892,0.8303386,0.28851017,0.028269751,-0.28911582,-0.6843221,-0.26677594,-0.59438264,0.18223256,1.0646471,-0.5583729,0.38522917,0.3472816,0.07452015,0.1283715,0.4496679,-0.009284194,0.6292732,0.13660753,0.173454,-0.015775535,-0.4248121,0.76809925,-0.23944388,1.370372,-0.031652324
0.036543243,0.28136063,-0.01590624,0.5402028,0.11395735,-1.0050564,-0.27552453,-0.70570415,-0.57008564,-0.5983695,0.43439993,0.70695114,-0.10411567,0.12498571,0.9860133,0.05668749,-0.7197636,-0.030120932,0.12209861,0.68237823,0.07430744,-0.1773944,1.2739545,0.1303721,0.6019456,0.27892825,1.0295999,0.08359088
0.16974832,0.31430975,-0.24247852,0.38781142,0.07809322,-1.3311579,-0.10123589,-0.6379469,-0.64298946,-0.68228877,0.2610553,0.7013851,-0.10643471,0.1025646,0.8196103,-0.0030765755,-0.7874282,-0.03300832,0.24381763,0.5101092,0.11135762,0.2320027,1.0735061,0.2000161,0.29079622,0.56977415,0.8571505,0.048518114
0.2951326,0.22761619,-0.167729,0.50795937,0.003017786,-1.2084212,0.06198159,-0.6588168,-0.60629195,-0.70803314,0.30424866,0.6945336,-0.01722889,0.115964755,0.7218578,0.04864977,-0.7521274,-0.093547165,0.13407396,0.46981376,0.018393187,0.25220847,1.1350287,0.15015787,0.40810302,0.38918605,0.87479144,0.21969907
-0.38664597,0.08594018,0.49243897,0.31067973,0.35201478,-0.12669101,-0.311033,-0.9876818,-0.34238026,-0.74964076,0.36687142,0.68183696,1.0477263,0.33441263,0.22836183,0.72712976,0.24985202,-0.17070012,0.11700861,0.22929843,-0.02580753,0.2555923,0.72379494,0.2476587,1.2868682,0.26750058,1.4509091,0.6029857
-0.23784591,-0.005828664,0.40494272,0.33448488,0.38184923,0.02821487,-0.42615795,-0.8573173,-0.23687723,-0.65353245,0.45970234,0.65548664,0.8290525,0.5008856,0.24548087,0.48756835,0.23074983,0.14805129,0.26936644,0.4809097,-0.021997819,0.20943497,0.6619327,0.14305831,1.2297686,0.20836617,1.2715623,0.53565896
-0.4543633,-0.11207064,0.44523606,0.4420396,0.42345577,0.1683115,-0.19223517,-0.857683,-0.13163723,-0.706371,0.45413643,0.668017,1.0897908,0.4588513,0.033868726,0.618365,0.474178,-0.0017675918,0.48327485,0.22934641,0.06534653,0.44357806,0.3774932,0.24649377,1.1683598,0.23083553,1.319531,0.7331761
-0.4155523,0.033948094,0.27877992,0.43297496,0.5835897,0.05485701,0.12238841,-0.7753378,-0.18675636,-0.8064064,0.38066956,0.6280627,1.0050825,0.470395,-0.04559795,0.41397843,0.43678856,-0.046175122,0.32439724,0.14747846,0.054633066,0.5048757,0.68213415,0.15447825,1.1590986,0.23815092,1.1146041,0.6950419
0.39286792,0.43500844,-0.5141752,0.33789346,0.63129175,-0.62674254,-0.062124588,-1.1763545,-0.063457936,-0.34231958,-0.6569363,0.7587508,-0.51602334,0.4638885,-0.7266113,0.59358674,0.006822568,1.0285174,0.57968104,1.3515927,-0.63726044,-0.18324849,0.3872391,-0.70721656,0.26102152,0.7794441,0.22434004,-0.70006794
-0.33118665,-0.28652003,0.025296379,0.8935489,0.6274221,-0.20820172,0.37040585,-1.1837453,0.81592894,0.3415042,0.15076444,0.46072337,-1.0672226,0.33363494,-0.59072065,0.5703568,0.3560664,0.44575855,1.097557,1.183034,0.16584818,0.3228728,0.49091655,0.08002502,0.40040335,-0.11371308,-0.040254872,0.055202466
0.44356585,0.8206585,-0.5251568,0.756053,0.9957564,-0.58210826,-0.6460651,-1.199271,-1.402173,0.18628637,-0.9473327,0.5987597,-0.275707,-0.3072834,0.35453615,1.0971469,-0.56462985,0.14560343,0.84434026,0.042982526,0.01919005,0.5573577,0.7521906,-0.44623822,0.72498554,-0.34781858,0.91241777,0.37195203
-0.16195276,0.018074876,-0.4186865,0.4001345,0.50309664,-1.1509751,-0.36810803,-1.1162491,-0.48973432,-0.11980767,-0.30920696,0.5940574,0.15035883,-0.2684272,0.19548175,0.68018603,-0.6748423,0.7833529,0.55043745,-0.06986055,0.13242626,0.967424,0.14112759,-0.019143065,0.4509479,-0.6992916,0.6409167,0.88473994
-0.58635455,-0.76075655,-0.29656023,0.21041848,0.99835336,-0.57964146,-0.08665237,-1.0924603,-0.478639,-0.3394515,-0.095286936,1.4398025,0.45371127,-0.18644741,0.38778016,0.56201667,-0.34663254,0.96335757,0.90434784,-0.3158624,-0.27408156,1.4213533,0.39931777,-0.7221756,0.3400396,-0.5087029,0.1509679,1.1829451
0.15849094,-0.75854087,0.22922643,1.5269532,0.5120521,-0.1627323,-0.62719345,-0.69665015,-0.33280486,0.12131039,-0.6596676,1.394407,-0.83973193,0.000633194,0.2978998,0.31591251,-1.2416773,0.73267466,0.9568314,0.72273237,-0.08997642,0.50284004,0.05147369,-1.1021706,0.5189963,-0.827257,1.2535495,0.8044527
0.029407732,-0.27142078,-0.7575771,1.1367286,0.3492112,-1.5172333,-0.34215656,-0.940649,-0.5834198,0.05433792,-0.4029276,0.7534901,-0.25233248,-0.38016582,0.87605864,0.4621733,-2.033524,0.34983286,1.0326139,0.5038666,-0.23795344,0.21444339,1.3015703,-0.27922398,0.012522695,-0.10424429,0.6851072,0.8873546
-0.8497126,-0.6228032,-0.2860757,1.0867984,0.83423704,-0.026424477,-0.22312693,-0.92085105,-0.3468816,-0.12496864,-0.26337388,0.38505802,0.999551,0.23147725,0.114723645,0.6275576,-0.7411311,0.14915621,1.4164741,0.39502907,-0.29709426,0.5342457,0.65365237,-0.29100734,1.0667509,-0.43811467,1.1747673,1.6247725
-1.0009601,-0.57814294,0.5416373,0.45126155,0.54745656,-0.2193175,1.1269476,-1.5395702,-0.78467846,0.005314569,0.08826021,1.0464338,-0.074134536,-0.52431595,0.3489518,0.24664249,0.14571133,1.2321447,0.3651436,0.0344883,-0.3332287,1.7613746,-0.45732313,-0.51425385,0.5149103,-0.539793,0.081671305,1.0837799
0.16202249,-0.6938519,-1.1285357,1.2956576,-0.06291759,-0.88277304,-0.40740293,-2.3400514,-1.2071418,0.39747992,-0.74193984,-0.0402301,-0.49285245,-1.4134742,-1.4816136,0.54493684,-1.2994424,-0.66917306,-0.30258256,-0.7279957,0.51836437,0.9278908,-0.7181719,0.52805525,0.60099036,-1.4285606,1.6919392,0.8930199
0.09878314,0.46074694,-0.043699574,0.08348218,0.27454886,-0.40461022,0.20520653,-0.76419926,-0.4676843,-0.6336343,0.17455953,1.2248142,-0.17796278,-0.11475457,-0.18058255,-0.018187838,0.16784261,0.67813116,0.06908411,0.72834873,0.42299137,0.48286915,0.06329135,0.19439392,0.49461845,0.69947517,0.2227318,0.6631701
0.12147132,0.6441012,0.19752446,-0.16422096,0.17674276,-0.4239869,0.5105498,-0.94080544,-0.56681025,-0.72145784,0.0053734086,1.5104228,-0.16878729,-0.43276075,0.10763979,-0.12546007,0.17976898,1.0214047,-0.11335468,0.72914165,0.4276898,0.5544072,-0.23264743,0.24848168,0.63713443,0.98342526,0.23113228,0.4701665
0.7176143,0.46941978,0.043352008,0.14730835,0.037538037,-0.50143003,0.81603587,-0.9127494,-0.5436773,-0.38050914,0.25481573,1.1162498,-0.5486668,0.39202863,-0.23179924,-0.10097964,0.024467127,0.23501034,0.072652064,1.3501416,0.12693402,0.20587893,0.07384343,0.26203808,0.13856101,0.60125005,-0.17310652,0.4341222
-0.06585073,0.035907432,0.42656898,0.6667906,0.36454827,-0.4538043,-0.0066483496,-0.76258296,-0.01364823,-0.46700308,0.12557967,0.7598293,0.2605513,0.27537188,0.068752155,0.47712412,-0.21183024,0.6330026,0.757222,-0.36521342,-0.12219829,0.22408278,0.78621733,-0.27416918,0.07018732,-0.28197303,0.18414317,0.06657003
0.006349575,-0.06269266,1.1827911,1.0378205,0.11408801,-0.62328964,-0.09322919,0.07947277,0.8164355,-0.18750387,0.08122455,0.42762625,-0.43697992,-0.28470862,1.0363303,0.487794,-0.5796258,0.94676495,-0.89199966,0.8635307,1.2906193,-0.013538809,0.17573157,-1.187903,1.1756768,-0.08211897,1.4424547,0.31478328
-0.3307091,0.27412003,0.18639293,0.8361769,-0.016370201,-1.5920022,0.16106178,0.02419404,0.5207127,-0.3177341,0.4365004,0.006253724,-0.04389844,-0.541818,1.4037054,0.5770722,-1.1844449,0.49444154,-0.7490874,0.6918565,1.2493002,-0.05596645,1.1188226,-0.4279254,0.7816909,0.38962594,1.0714986,0.395148
-0.7295918,0.6079394,0.28481993,0.75700325,0.16673185,-0.8787815,-0.4879272,-0.18050158,0.60483754,-0.28387716,0.9727743,0.68651813,0.0061856555,0.07156744,1.1118002,0.53303987,-0.48918995,1.3242543,-0.41069904,0.662953,1.2858896,0.7568129,0.74520415,-0.6788813,1.6699822,0.7557211,0.9498405,0.5445693
0.042840555,-0.14687388,0.017412454,-0.11631215,-0.05401342,-0.057056937,0.047949754,-0.5191071,-0.16401523,-0.37524247,0.21116336,0.25002947,0.31105217,0.08932617,0.19399358,0.21358195,0.010708525,0.08916501,0.2513629,0.10071656,0.27567956,0.13083012,-0.04613028,0.23514582,0.160489,-0.04150474,0.34697047,0.0907754
0.09820708,-0.23312077,0.13449845,-0.23085397,-0.10161147,0.052541412,0.012732466,-0.76914245,-0.2595372,-0.39376935,0.15832041,0.30898932,0.42026463,0.13246517,0.32401693,0.2488555,-0.04529037,0.039572593,0.46410832,-0.008988517,0.34119886,0.059846997,0.017455949,0.3009898,0.13614663,-0.026944833,0.3687559,0.10060515
0.18522972,-1.0991558,0.3754887,0.6256156,0.11427438,-0.4906362,0.22198126,0.045821413,-0.21720546,-1.0865686,-0.2804192,0.8726289,-1.0407516,0.21599902,-0.7038497,0.39972866,-0.33455628,0.6129994,0.019055715,0.5803441,-0.0268264,0.094338655,-0.032362234,-0.095810026,-0.2262427,-0.88557345,1.3244817,0.22292094
0.18322794,-1.011847,0.34925234,0.6899666,0.4262416,-0.6038802,0.27368733,0.074021906,-0.2669697,-0.83625144,-0.22893059,0.80139875,-0.79777336,0.13263774,-0.32628667,0.568556,0.18526341,0.49143752,-0.029181594,0.5587821,-0.04128949,0.26292196,-0.36495924,-0.25602648,-0.20233662,-1.3483965,1.0322903,0.14263932
0.036508948,-1.1545205,0.4327025,0.63747525,0.5560813,-0.4415944,0.42493895,0.13936538,-0.25281957,-0.656036,-0.36082715,0.7166144,-0.87521666,0.08093466,-0.50842315,0.36968806,-0.18542391,0.80220467,0.10732912,0.56153685,-0.21861678,0.32616654,-0.24687633,-0.39050555,-0.27102765,-1.0341754,1.4194193,0.03113266
0.33966982,-0.7985053,0.6320377,0.6053271,0.2198544,-0.58949244,0.17401415,-0.22686367,-0.36275148,-0.42479822,0.11083339,0.77522796,-0.5796245,0.081923865,-0.5986374,0.2207378,0.055071916,0.87778175,0.06215477,0.42678055,-0.13979818,0.15176347,-0.38357478,-0.22906056,0.0034761515,-1.5207547,1.0333517,-0.015041505
0.2932262,-0.8092711,0.40115026,0.87134105,0.18840939,-0.36895144,0.41711074,0.14778058,-0.39220756,-0.79557276,-0.0038909914,0.5608885,-0.8135206,0.12857386,-0.41037875,0.4295034,-0.0056498805,0.9175991,0.039225593,0.61598283,-0.08595617,-0.031204434,-0.15523927,-0.35812682,0.028813252,-1.1401837,1.122632,0.2581002
0.37412268,-1.1476338,0.548044,0.6799183,0.1860367,-0.4881903,0.5815089,-0.09407457,-0.08452209,-0.75239867,-0.3344748,0.49409688,-0.67783856,0.0056540747,-0.3765325,0.62816334,0.17396191,0.5615379,0.17656367,0.5564847,-0.21113035,0.37035125,-0.25459462,-0.25604525,0.06737068,-1.1654254,1.2385781,-0.09637391
0.03903182,-1.5073892,0.6776053,0.92774576,0.47193205,-0.44829512,0.45184767,0.29011214,0.09995092,-0.76918775,-0.41970184,0.17398654,-0.8601715,0.13924594,0.6689943,1.3537068,-0.21424855,0.33043402,0.23282966,0.8366088,-0.21697685,0.99379104,-0.5113422,-0.26366478,-0.37201908,-1.059142,0.73146284,-1.0041621
0.11121226,-1.2271695,0.21747519,0.5606525,0.2661708,-0.6092562,-0.012718398,0.0809678,-0.23264371,-0.6691833,-0.1834279,0.4757832,-1.1268071,0.105237536,-0.4091528,0.56027246,0.04772455,0.9571505,0.24699159,0.6996633,-0.082889296,0.19617957,-0.19268537,-0.37581253,-0.13112366,-1.4127605,1.2763168,-0.024868017
0.09045372,-1.0452311,0.41667694,0.74573326,0.5297676,-0.74326754,-0.46939883,-0.08514304,-0.42871645,-0.42576545,-0.65358055,1.7877032,-0.9671028,0.41184473,-0.5337112,0.52431566,0.19577408,1.2329171,0.49939516,0.8138956,-0.12155085,-1.0405152,0.2579398,-0.16489008,0.17314672,-0.814591,0.52602035,-0.22747794
0.38862684,-0.97081596,0.61121583,0.7536941,0.6068689,-0.45556772,0.7377422,0.14197314,-0.26700717,-0.5212408,-0.16159745,0.9837086,-0.72502273,0.023502527,-0.369711,0.40113002,0.13218398,0.7125936,-0.07178702,0.3954209,-0.06110944,0.17867391,-0.2396254,-0.35828772,0.09096492,-1.2107275,1.2517773,0.21184562
0.12796964,-0.92622524,0.321174,0.9079464,0.38768578,-0.63830984,0.18175843,-0.07395165,-0.18752052,-0.9941371,0.054408807,0.72360486,-0.8769679,0.19083919,-0.105950356,0.3403951,-0.048823383,0.5706085,-0.08603429,0.39429116,-0.1437613,0.09609887,-0.15289274,-0.2275136,-0.41963536,-1.3472359,1.187635,0.00885356
0.2917624,-1.9910935,0.36014777,0.39201522,0.5732321,-0.1430644,0.55775446,-0.04352654,-0.06800646,-0.45137826,0.428983,1.0393283,0.11819273,-0.20857902,-0.070336215,0.56015486,0.045178298,1.0468656,-0.33538985,1.2145952,-0.14526317,0.7706093,0.1854412,-0.28390762,0.27434343,-1.0506206,1.0370355,-0.26744086
0.35443783,-1.1256126,0.26757994,0.6377894,0.1110268,-0.74065346,0.12901197,0.023144692,-0.3878888,-0.48437762,-0.20144396,0.6771342,-0.98470443,-0.031174101,-0.4157189,0.12883447,0.16449308,0.92289525,0.2686527,0.6413749,-0.15954542,0.31949258,-0.47456878,-0.05715442,0.102358334,-1.0861499,0.93763953,-0.034601208
0.15797482,-0.71400106,-0.6404936,0.3985032,-0.042986296,-1.8113389,0.7588546,-0.16069971,-0.5785207,-1.0755157,-0.18463936,0.09886053,-0.69102395,0.12258146,-0.07451445,0.2881911,-0.79706913,0.41954488,0.36025637,0.47824574,0.13583732,-0.07256738,0.8489739,0.65538275,-0.49202353,-0.36499703,0.58322746,0.16091923
0.06591036,-0.73692703,-0.81276125,0.4407666,0.26342985,-2.1822846,0.99306685,-0.053793445,-0.68812186,-0.92542446,-0.038735133,0.08278539,-0.4103592,0.01584396,0.28556657,0.22009403,-0.43201438,0.3076212,0.30146292,0.45472383,0.08602267,-0.025072264,0.85129035,0.52376175,-0.4980031,-0.8413799,0.44295207,0.29090875
-0.12116349,-0.7583686,-0.7644976,0.40516257,0.32773626,-2.031745,0.9344877,-0.1837602,-0.74384737,-0.7724064,-0.020639252,0.013052552,-0.6033945,0.01785623,-0.025440227,0.44285744,-0.6723388,0.2617763,0.21631138,0.18726799,-0.17055629,0.1849244,0.87353957,0.6040168,-0.5472123,-0.482513,0.82641774,0.10135498
-0.03119527,-0.51213896,-0.33896554,0.5122923,0.090776384,-1.8785976,0.7296668,-0.2636752,-0.77457565,-0.7180228,0.3347514,0.020561486,-0.25093356,-0.34540728,0.19005409,-0.038046785,-0.7036182,0.32875887,0.23157422,0.20137694,-0.086078554,0.30849242,0.58887106,0.70157886,-0.68642515,-0.81926227,0.7402949,0.03829924
-0.09897405,-0.5019061,-0.5366446,0.69298434,0.16521856,-1.825275,0.9680582,0.027062071,-0.7629033,-0.8247789,0.31625387,-0.08242615,-0.5607925,-0.020618677,-0.037730817,0.32615936,-0.6230197,0.52441317,0.10739385,0.17570667,-0.023223266,0.06368267,0.88782156,0.50961274,-0.2743664,-0.61293447,0.4354275,0.28921998
0.10815506,-0.700263,-0.4117294,0.3400254,0.17457737,-1.7816696,1.0659968,-0.24974433,-0.34069633,-0.82555825,-0.056884177,-0.2979638,-0.4529026,-0.17583254,0.06750607,0.33746976,-0.32027093,0.18746927,0.28092358,0.39464882,-0.14833444,0.17878234,0.7947353,0.55313766,-0.37245688,-0.6820144,0.80077857,0.11836892
-0.09988538,-1.1094513,-0.4617274,0.6618208,0.4190375,-1.7138401,0.9994266,0.0463898,-0.12227072,-0.77958065,-0.29753605,-0.45122033,-0.29472095,-0.16546318,1.4721838,1.2967235,-0.6903652,-0.27947882,0.32128906,0.48175755,-0.0046029626,1.0104927,0.592043,0.59719557,-0.82910407,-0.42952165,-0.035947632,-0.8861711
-0.026543576,-0.7760706,-0.7946698,0.41719353,0.22096264,-1.8289031,0.42772362,-0.19219412,-0.60762453,-0.73442394,-0.0020351396,-0.13436583,-0.6278918,-0.100073196,0.22436902,0.32224184,-0.53201133,0.22410718,0.31617376,0.19397105,0.02888645,-0.064957835,0.9959491,0.29174677,-0.4868766,-0.9630178,0.88785654,0.17023158
-0.11265377,-0.70425785,-0.55606353,0.45191887,0.42667928,-2.1540155,-0.22859864,-0.51134706,-0.86341137,-0.52004254,-0.4288618,1.123354,-0.7231729,0.2898797,0.12357155,0.6056981,-0.4233773,0.68109393,0.5128438,0.48718607,-0.14593081,-1.2291266,1.4627753,0.710123,-0.35425025,-0.36267105,0.23494558,-0.15109862
0.0873805,-0.6586199,-0.31915265,0.61177063,0.3532638,-1.8982167,1.0577478,-0.13285157,-0.7610338,-0.5099116,-0.024159478,0.11670607,-0.3111375,-0.35758582,0.19787854,0.104742296,-0.6351893,0.4116559,0.19247544,0.20332745,0.11191824,0.0712204,0.8526395,0.4867773,-0.45998996,-0.41134372,0.99310553,0.48160642
-0.07409234,-0.703674,-0.5953535,0.67053056,0.20821342,-1.8779668,0.6660968,-0.15390465,-0.5123021,-0.7675145,0.09433376,0.17297477,-0.35815543,0.010610398,0.42269945,0.25320625,-0.6095063,0.16073708,0.16512837,0.18836324,-0.02237391,0.10434663,0.8564729,0.42707998,-0.77782714,-0.7376236,0.611636,0.08034905
0.039242472,-1.9404762,-0.82941085,0.21094698,0.3930242,-1.5108669,0.8657283,-0.4096947,-0.600957,-0.41701555,0.50806904,0.35175574,0.3852742,-0.34608182,0.7978083,0.30782878,-0.52915794,0.48148528,-0.36602408,1.0016695,-0.0094987,0.93094033,1.5889094,0.50639206,-0.17594543,-0.5387295,0.40518168,-0.15258934
0.29149896,-0.7228505,-0.73687875,0.48056188,0.050713602,-2.1079118,0.57594,-0.2784465,-0.79304934,-0.65431,0.086963266,-0.09728211,-0.78300124,-0.19324201,0.2067416,0.15114503,-0.402146,0.4903651,0.33448818,0.40198165,-0.07660133,0.093232855,0.5967402,0.70485646,-0.14720462,-0.83104414,0.2721962,0.04822223
0.3299418,-0.53855807,-0.35166326,0.2539055,-0.1646248,-0.7989914,0.96616644,-0.108179756,-0.388045,-1.2211759,-0.041587587,0.038319375,-0.1776258,0.39765775,0.028332954,0.24456716,0.20820372,1.3742952,0.50310457,0.9102874,0.18153429,-0.4393399,-0.6216587,0.7793867,0.11539546,-0.30513415,0.5156492,-0.056045536
0.19036329,-0.46564218,-0.60581183,0.07178413,0.14309089,-1.0156349,0.984065,-0.11660796,-0.41878945,-1.0622913,-0.056109715,-0.13591169,-0.21417978,0.46712258,0.47307515,0.3174114,0.83142275,1.1384853,0.0857238,0.8949866,-0.08913452,-0.38329002,-0.79767513,0.7649948,0.10129228,-0.8891884,0.5674722,-0.06255617
0.105471075,-0.52482665,-0.44266793,0.32416007,0.18453975,-0.81131685,1.0247358,-0.008503004,-0.43848547,-0.7130465,0.09703754,-0.07709586,-0.2922974,0.33572972,0.018264301,0.28047466,0.326348,1.4843358,0.41287997,0.9356459,-0.21406679,-0.33760077,-0.8181832,0.6982359,0.17301352,-0.36630037,0.5813798,-0.262298
0.30934235,-0.21137363,-0.15824747,0.2608091,-0.05803153,-1.0306007,0.94544953,-0.116338715,-0.5310894,-0.733534,0.3342234,0.088138305,0.052239645,0.29460827,0.10573129,-0.003961834,0.40553188,1.3555708,0.36259222,0.73162013,-0.10161494,-0.2237091,-0.75026697,0.68917006,0.19958898,-0.88599825,0.46632627,-0.13558875
0.27662572,-0.30397922,-0.3212958,0.3927667,-0.070633054,-0.545383,1.0961462,0.2070367,-0.5995916,-1.0224906,0.28946176,-0.08456205,-0.077765055,0.3024822,0.20687905,0.25715643,0.5332455,1.6140112,0.25590426,0.76820236,-0.03631269,-0.41629896,-0.79803175,0.6780274,0.32087168,-0.55767345,0.3679644,-0.046330154
0.4578954,-0.55487645,-0.2364595,0.37475327,0.021328745,-0.8207949,1.3373537,-0.020525113,-0.21534675,-0.82337195,0.07299869,-0.17099093,-0.19895436,0.22469902,0.15055841,0.26935792,0.5741073,0.96649426,0.54566777,0.8313902,-0.19840589,-0.29282865,-0.55034137,0.54038924,0.4187328,-0.72097784,0.53624594,-0.22885886
0.19414552,-0.85417086,-0.29112908,0.49419788,0.31496036,-0.77577454,1.42426,0.34045386,0.035068218,-0.9347142,-0.33995384,-0.4302372,-0.017411387,0.3711637,1.7043437,1.2204599,0.42374384,0.75384754,0.57916635,0.99554515,-0.0425434,0.6827114,-1.0654173,0.6992947,0.04751952,-0.6462233,-0.2621869,-1.2645696
0.25396106,-0.4581126,-0.7096545,0.2691159,-0.0093955,-0.81791955,0.875408,0.14700401,-0.32938224,-0.83629125,0.12394331,-0.0057558105,-0.33199683,0.43004227,0.30092797,0.29068345,0.42373523,1.2927562,0.6430347,0.80874133,-0.011242567,-0.39346337,-0.6924352,0.5571824,0.37611473,-0.7452854,0.5851023,-0.18018912
-0.08875592,-0.396122,-0.43155345,0.3454489,0.32240787,-0.9957178,0.25400025,-0.13758355,-0.46417585,-0.66904205,-0.25354484,1.3479345,-0.44496596,0.7221757,-0.027006473,0.30270395,0.70929325,1.7503392,0.66661775,1.0238032,-0.20436001,-1.4760283,-0.104907006,0.75176436,0.45799914,-0.18464066,-0.19395141,-0.45017448
0.44158605,-0.4980912,-0.2765793,0.28085393,0.21850109,-0.7372513,1.2639791,-0.07179653,-0.49487194,-0.7320984,0.14221543,0.12391683,-0.04246594,0.2534578,0.4139109,0.100812994,0.48805732,1.424874,0.15105335,0.70316243,-0.065413326,-0.45456785,-0.7201998,0.6530144,0.37092555,-0.59744936,0.78833306,0.08389611
0.13792577,-0.5586031,-0.44766176,0.49566418,0.08481183,-0.709035,0.8129026,-0.0069268676,-0.17938672,-0.9810821,0.24726497,0.06694005,-0.14335954,0.5205663,0.5003116,0.09466822,0.51704586,1.2236562,0.32671982,0.74702173,-0.07473095,-0.2675583,-0.7240959,0.63529485,-0.032783523,-0.6899673,0.577736,-0.23404203
0.31537426,-1.5592513,-0.49678364,0.22826116,0.29310772,-0.26316318,1.3213043,-0.05615794,-0.12950559,-0.65119165,0.6578371,0.50685495,0.6153931,0.164693,0.6768038,0.17073876,0.65295863,1.5107023,-0.21245019,1.441445,-0.072166786,0.2661872,-0.25805512,0.55001193,0.70974785,-0.56255126,0.23071171,-0.49656534
0.442373,-0.48344025,-0.5163176,0.240653,0.061080143,-0.82871735,0.8038924,-0.09275554,-0.5496671,-0.9148655,0.0020960798,-0.011107205,-0.41947758,0.052387107,0.60040134,-0.11752701,0.78662235,1.2839181,0.4908849,0.8730405,0.009783786,-0.15431742,-0.9722563,0.6819786,0.42194885,-0.60068125,0.33288258,-0.27107227
-0.120441,-0.09984924,-0.54224735,0.83767986,0.06439567,-0.41556042,0.020543713,-0.732394,-0.22353218,-0.9257208,0.081827335,0.16701679,-0.0028219898,0.12934199,0.21297044,0.4038656,-0.088945955,0.69798315,0.34226882,0.11544273,0.15431464,0.26543322,-0.014764554,0.07042162,0.43935284,-0.08689121,0.40257198,0.18417406
-0.2573627,0.18329443,-0.4823284,0.4434129,-0.0061856266,-0.33837274,1.088933,-0.4787007,-0.72062314,-0.118349254,-0.27118954,-0.5174367,-0.47172564,0.067897566,-0.25732046,0.57336867,0.33896694,0.7611596,0.78606564,-0.120349556,0.43470335,0.534501,-0.06561649,-0.37863296,0.12655434,-0.56967455,0.67711586,-0.5004719
0.22083485,0.21108939,-0.09422291,0.2320149,0.59158343,-1.009328,1.0248306,-0.8587209,-0.5405937,0.4466622,0.5402061,0.09019936,-0.96972066,0.12554726,-0.28385332,0.07642392,1.200002,2.1103613,0.50847375,-0.48818317,0.6577415,0.5386799,0.6937607,-0.71627045,-0.13926029,-0.5349792,1.1628697,-0.66925275
0.13791612,0.13623284,-0.9854786,0.6229721,0.28815147,-1.1398475,-0.39537442,-0.79505634,-0.0051239906,-0.6081663,-0.12267244,0.65160614,-0.025183732,0.16538092,0.09580134,0.3962871,-0.26246473,0.6730356,0.3172401,0.07553848,0.7500973,0.9733423,0.052077293,0.05375507,0.37453285,0.051011313,0.03856411,0.14576356
0.13322593,-0.06430038,-0.94192916,0.50432545,0.3803192,-1.2228689,-0.4729877,-0.65764236,-0.037212558,-0.44464946,0.09907338,0.5109215,-0.011313899,0.47549957,0.05719195,0.3199743,-0.34432253,0.5231305,0.23276252,-0.03112532,0.94674563,1.0055858,-0.06767842,0.14612137,0.28452012,0.028380377,0.0799876,-0.18289264
0.31256422,0.15290815,-1.0308474,0.38165504,0.28383693,-1.0861206,-0.37355125,-0.6437047,-0.096973665,-0.48321322,0.023727888,0.39971367,-0.33899868,0.5301789,0.23078986,0.32360566,-0.43923822,0.46860403,0.18522249,0.03765519,0.77620596,1.0698005,-0.07146156,-0.050495405,0.2470682,0.113868326,0.12110599,-0.24558239
0.1940303,0.03436562,-0.74315035,0.47758475,0.35875797,-1.3677194,-0.45708805,-0.920185,0.05307609,-0.49568468,0.030666081,0.4812641,-0.15913129,0.42176214,0.12406421,0.3671258,-0.2613477,0.559632,0.3453406,-0.13827108,0.81377715,0.96982646,0.035796814,0.11736963,0.44399816,-0.15601136,0.05499261,0.026545271
0.19520442,0.24166395,-0.97505164,0.37764695,0.22723274,-1.2446865,-0.52776647,-0.64774823,-0.11312232,-0.4978223,0.03643015,0.56330585,-0.11415097,0.4858879,0.08786199,0.18013641,-0.28914413,0.34354997,0.18557423,0.04398949,0.7976605,1.0710925,-0.14939317,0.027918847,0.40760323,-0.13499005,-0.097304195,-0.07949712
0.2147233,0.026425736,-0.9090414,0.48460537,0.26001188,-1.0837401,-0.46325338,-0.55632156,-0.0913142,-0.4636694,-0.074423335,0.7323678,-0.21179788,0.31686735,0.26366544,0.28244397,-0.4601342,0.7031067,0.19154084,-0.025805697,0.91236746,1.3525074,0.13260198,-0.033332117,0.27487698,0.12221748,0.11973618,0.15582332
0.45416933,0.49871874,-0.69184643,0.41779354,0.1367187,-1.1057876,0.3108647,-0.8148068,-0.2698946,-0.07971884,-0.055241976,0.29138824,-0.22421654,0.13393612,-0.42630205,0.25577974,-0.56250226,1.350908,-0.019044632,0.31412452,0.87494904,0.5417138,0.48064837,0.08474427,0.38677415,-0.06427259,0.34420022,0.05316527
