p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14
-2.5621905,1.3948667,-1.9125124,-0.52258307,3.3098967,1.589052,-0.28187463,0.00745473,1.1202453,-0.007166443,2.2927365,1.0211984,-0.52262694,-1.8630744,-0.80143785
-0.05800692,1.2784234,0.014849962,-2.1448927,0.47043654,-2.7478843,-1.3787296,1.5959814,0.060178887,-1.6681935,2.3640728,-1.0328348,1.8739922,-2.9439218,-1.1745789
-1.6801664,0.53581035,1.6542598,-0.74275553,0.24597596,1.2467293,1.0558378,-1.5407435,0.7112937,1.4992049,-0.03860827,-0.17212893,-0.3246053,-1.408911,-0.93129003
-1.735723,0.45256016,1.8132657,-0.7927067,0.30759162,0.9759019,1.3135109,-1.6032604,1.0027308,1.413841,-0.21303764,0.037850752,-0.060693122,-1.1651686,-1.1204219
-0.56737703,1.5557985,0.9963096,-0.6819766,0.42355835,0.2832726,0.14032757,-1.2452495,0.036201186,1.4046823,-0.060918417,1.5191486,-0.44002935,-1.0344285,-0.5021778
-0.63482493,1.684515,0.91971827,-0.79131603,0.47557813,0.37087563,0.40227878,-1.0358257,-0.03088707,1.3792294,-0.28850797,1.4604496,-0.24330041,-0.9814695,-0.46705088
-0.4940241,1.0438784,1.4372566,-0.97963995,0.10453886,0.04035217,0.07735342,-1.2058173,-0.20359343,1.8389955,0.22696304,1.2773635,-0.52603143,-0.79350054,-0.34661332
-0.6565749,1.187581,1.1919872,-1.1550951,0.19307414,0.25623128,0.056278985,-1.2528104,-0.32886449,1.8142445,-0.080929965,1.3862255,-0.45366952,-0.99236745,-0.60438764
-2.499825,0.13910627,0.7627365,1.5448704,-0.9950502,-0.48672286,-2.5205922,-0.77040774,-0.2030085,0.81644064,3.4861786,0.69779456,0.6462322,-0.86051506,-2.0209346
-0.5292862,-0.057124432,-0.85257035,-1.8304771,1.9609579,-1.2657048,-1.0580095,0.031708118,-0.042658105,0.22371118,2.451199,0.3114771,-0.24848725,-3.2340245,-0.041909166
-1.7360264,0.74540466,0.024048662,-0.9450867,-0.041984223,1.1640506,-1.5742534,-1.0207031,0.8016696,-0.423948,2.0349882,-0.012503556,0.22524957,0.39535722,-0.9416927
-1.891503,0.40765536,0.23738816,-0.7533722,0.17420116,0.8140243,-1.1653645,-0.6693493,0.40813756,0.15123457,2.0987587,0.2084139,0.719143,0.5031626,-1.5015208
-1.9194547,0.44545305,0.2767705,-0.8138752,0.45994756,0.9011335,-0.7837839,-0.66567403,0.49335268,0.13952444,2.2162385,0.3287527,0.7001439,0.63478756,-1.1719228
-1.9611104,-0.41781077,0.45820114,-1.0752015,-0.018973427,0.13903181,-1.6118684,-0.95150125,0.93332314,0.14767039,1.8984761,-0.17768191,0.69660693,8.5603475e-05,-1.5690165
-1.9925923,0.34073502,0.269207,-0.7242599,0.38329285,0.78659916,-0.8438865,-0.657986,0.41201076,0.47327983,2.216703,0.37623522,0.80235463,0.28607577,-1.3191652
-1.9996544,0.34210974,0.4133316,-0.8996372,0.06839332,0.71955556,-0.9827017,-0.9113267,0.4710884,0.21751735,2.1165197,0.38943508,0.70465314,0.5157742,-1.2201134
-1.8739028,0.3761188,0.44361666,-0.82084787,0.33764136,0.72475314,-1.0546722,-1.023993,0.54296666,-0.0065520653,2.194896,0.2322468,0.6155302,0.5494507,-1.1028951
0.6232069,1.0617689,-0.82653046,-1.5787277,2.9358423,0.763504,1.7510836,0.28680313,0.92013097,0.36112043,0.9959248,1.7930987,0.68882376,-1.4546145,-2.4886925
-0.83580375,1.1396374,0.37379235,-1.4452978,0.81659025,-0.15747967,-1.6643221,1.6538067,0.91996586,-0.18169504,1.3620743,0.707315,-1.0379641,-0.9213108,-0.83439946
0.11930608,0.6939238,0.80261546,-2.2896774,0.59222364,-0.33697826,-0.71472776,1.4865831,0.18312944,0.029909065,2.1073725,-0.21643445,-0.7941729,-0.394547,-0.028932132
-0.07788539,0.3045876,0.2805677,-0.60051066,-0.4069723,0.86187154,-1.2780783,0.55737317,0.39667928,0.61791694,1.0296708,0.13069226,0.1857205,-1.8546889,-0.12508671
-0.23753113,0.1837916,0.65171826,-0.56002116,-0.8766675,0.52336717,-1.1199826,0.34982136,0.36146456,0.85475695,1.4029219,0.38018408,0.011864087,-2.2236335,0.14201201
-0.68389434,0.31229624,1.7541095,-0.7023485,-0.8372765,2.2411861,-1.6946816,0.11222867,0.45080832,-0.41982186,0.82315624,0.2836373,-0.043118156,-2.0436003,0.9154963
-0.24139768,0.037875153,-0.1443801,-0.7378954,-0.22682409,0.9848628,-1.1364843,1.0037829,0.8355038,0.20482238,1.2111686,0.24434333,0.28961167,-1.6162524,0.21957938
0.0814453,0.07912742,0.52486473,-0.61340857,0.117993295,0.9192978,-0.85579455,0.049772907,0.6223635,0.61665094,1.2435882,0.5877423,-0.42168608,-1.8302715,0.11965049
-0.7060448,-0.33038586,0.44627634,0.16113111,-0.799677,-0.6150451,0.14868563,-0.57608503,0.6345437,-0.7303857,1.3929707,-0.022329684,0.5730715,-1.9695127,-1.4149342
-0.49619874,-0.70711917,0.2403292,-0.006558656,-0.5651651,-0.5880815,0.19517593,-0.5910168,0.5610425,-1.1246793,1.8398201,0.19915687,0.2982854,-2.0754437,-1.5405419
-0.5943345,-0.27160943,0.680258,0.06696322,-0.87169355,-0.49783775,0.15146565,-0.67799485,0.4043381,-0.9466623,1.4487638,0.061119996,0.1596242,-2.0145025,-1.6426483
-0.6364614,-0.61300135,0.4721619,0.20144723,-1.3063282,-0.2341731,-0.59509766,-0.4004649,-0.05457837,-0.5675526,1.434311,0.14960909,0.4469994,-2.1909504,-1.2576693
-0.3373105,0.98236203,0.5678973,-1.2572901,-0.56355804,-0.18090586,-0.805626,0.247405,0.12329514,-0.16954494,1.5286307,-0.39859015,0.49277493,-1.4613787,-0.12801127
-0.49018234,0.9523158,0.24333301,-1.2167577,-0.48611048,-0.22438374,-0.8456855,0.19642103,0.09966363,-0.5107417,1.7880311,0.24164025,0.06939215,-1.5475157,-0.23816858
-0.35521993,1.4311267,0.692493,-1.1884584,-0.74932414,-0.64725316,-0.6501188,-0.085253336,0.18350427,-0.40803686,1.062385,0.1487406,0.15104888,-1.5936085,-0.59926254
-0.4004264,0.68254995,0.64649236,-0.7265629,-0.7590877,0.23065375,-1.3654207,0.15005894,-0.16702382,0.1851799,1.3803488,-0.2290584,-0.17457747,-1.5543233,-0.3214775
-0.043313507,0.2072702,0.7471825,-0.5037742,-0.24440734,0.37371466,-0.076101504,-0.21982774,0.3575903,0.47829008,1.8645033,-0.35119677,1.6906972,-1.6242135,0.050308753
0.09095955,0.36335185,0.3917473,-0.36920708,0.13591737,0.5913673,0.043920904,-0.32655796,0.24732973,0.10350018,2.162052,-0.22931078,1.4218985,-1.5143381,-0.02925129
-0.042851668,0.90052116,0.75699884,-0.51112354,-0.33414394,0.59152067,-0.20596828,-0.7546872,0.10353444,0.20299415,1.7962974,-0.60047895,1.5170373,-1.9171057,-0.3441254
-0.8793682,1.1535165,1.0323355,-0.037580997,-1.2853528,0.54617244,-1.0258632,-0.9130043,-0.5289787,0.89875233,2.0126543,-0.47236025,1.4023498,-1.3417608,0.13761729
-0.42923382,-0.43019462,-0.16810384,-1.6846912,-0.8688758,0.056511648,0.50504446,-0.42214552,0.578395,-0.47901306,1.2672647,0.28907192,0.12434183,-0.5449074,-1.6941382
-0.36237192,-0.22993293,-0.13483042,-1.6800106,-0.84714216,0.17082459,0.62575984,-0.5229627,0.5407327,-0.36767083,1.267752,0.21989007,0.13029628,-0.69804853,-1.7136679
0.26545855,0.18493335,0.47120368,-0.19186223,-0.14995456,0.12931886,-0.0962697,-0.39323574,0.2808245,0.16423465,0.65008086,0.48663175,0.17922099,-0.26224363,0.025078522
1.0683391,0.2223589,0.4075226,-0.9110108,-1.1589767,0.14956544,-0.20343447,-0.06604087,1.1335496,0.41412625,1.3096304,1.2430086,0.1056804,-0.19771989,0.10519144
0.16832013,-0.051013283,0.35956198,-0.27686715,-0.37242576,-0.22889176,-0.5118282,-0.28799433,0.7293959,-0.16184177,0.6587117,0.46514004,0.24283768,-0.011449802,-0.2404077
0.5238407,0.31827688,-0.7153282,-0.76747346,0.08737883,-0.09834682,-1.6037142,0.9627984,1.014723,1.0826449,-0.4643733,-0.00918731,0.2331512,-1.295286,-0.7697821
0.5946661,0.33763582,0.62114775,-0.300111,-0.013633683,0.3641085,-0.50666904,-0.17546295,1.0168853,0.8221431,0.9732133,0.7138329,-0.220691,-0.78120947,-0.057443477
0.5948541,0.4061614,0.62384725,-0.5534942,-0.8031565,0.20182247,-0.013720065,-0.13144393,0.84880465,0.25763214,1.0854244,0.91038734,0.037781727,0.021170862,0.3246394
0.8480851,0.28690588,0.5685291,-0.4736756,-0.80021507,-0.058889993,-0.15931702,-0.10586701,0.903565,0.47560337,0.8048629,0.77215064,0.18022591,-0.13970992,0.07007837
-1.3984054,0.006983216,2.3739374,1.268208,0.6041316,-0.72070074,-0.8482149,-0.3080518,1.1859196,1.8390846,1.9213715,-0.40916708,1.3121352,1.0812824,-1.9505497
-0.024054723,0.119844444,-0.19565618,-0.97629046,0.5856019,0.6687323,-0.34080893,0.4432537,-1.1067392,0.24093485,1.7244226,0.9022268,0.09248616,-0.039771464,-1.6130028
0.43945047,0.6040888,0.7965174,-1.3794383,0.043709278,0.4566505,-0.9545769,-0.5115787,-0.392343,1.2811972,0.23304062,0.78194344,-0.54101545,0.28787097,-1.5986888
0.21664858,0.8967649,0.82744426,-1.6847694,0.06449263,0.44267076,-0.8898948,-0.43205205,-0.52466744,1.5299183,0.19648057,0.6758971,-0.31208518,0.36882284,-1.657469
-1.4025612,-0.08350364,0.29731897,-0.11958195,1.3970743,0.5854499,-0.4662222,-1.6998962,0.07992949,0.8674455,0.85675997,-0.571557,-0.06304613,-0.89998007,-0.31733063
0.36923063,1.2236104,1.2230991,-0.3306853,0.63734037,0.21724302,-0.39067265,-0.318947,0.1320482,0.56439334,1.2607754,1.5584036,-0.48510528,1.167283,-1.1126359
-1.1114186,-0.20570439,1.3585546,-1.4246378,0.61696506,0.6229061,-0.7737244,-0.11117172,0.3751468,0.4538672,1.1662601,1.2369423,-0.990528,0.75792843,-0.67416376
-1.3562692,-0.4025057,1.2734113,-1.4941441,0.38998193,0.5215141,-0.97018164,0.10878815,0.4886058,0.51647663,1.2894506,1.389047,-1.13593,0.6727541,-0.44673464
-1.2482156,-1.0178175,1.4102135,-1.7652771,1.072738,0.34229615,-1.2096668,-0.11737567,0.27225357,0.42802846,0.9906611,1.6150963,-0.6873857,1.6938488,-0.6397767
-1.2501454,-0.47255108,1.0759357,-1.7566344,0.6668316,0.6543592,-0.99557996,0.14722404,0.6566139,0.50522673,0.958894,1.0832415,-1.0231566,0.51035,-0.972417
-1.1233213,0.79984957,0.42220846,-0.50523305,1.6209847,0.213111,-0.8912048,-0.62625754,-0.22856657,1.2293117,1.1043314,0.6043244,0.39579237,0.8099667,-1.6129272
0.4468942,1.1149943,1.3592075,-2.8618686,0.81844425,2.1115825,0.84881014,0.040907018,-1.8805119,-1.384935,0.012913776,-0.22110364,-1.2964016,-0.42705834,-2.0444932
-1.4265621,1.1237141,0.29798636,-0.4649328,1.3769302,0.43598986,-0.4331202,-0.9637004,-0.23129609,0.88899165,1.7829261,1.4521464,-0.18858723,1.5170916,-1.253643
-0.96158844,1.6154684,-0.16020007,-0.28030285,1.5142303,-0.5967985,1.1201562,1.2440404,-0.32150632,2.4611948,0.98837405,0.30731833,0.15777697,-0.15666582,-1.569724
-0.9182024,1.086956,1.439338,-2.0643017,-0.2507791,-0.057752732,-0.46437773,-0.14343458,1.1399204,3.128377,2.435643,-1.5151621,-0.92433834,-0.7836861,-1.1442056
-0.9759893,0.4706183,0.6380443,-3.658725,-0.17135274,0.13603772,-0.34157196,1.0310785,1.9033672,3.5046504,3.8269835,-1.4801908,-1.210441,-0.62277156,-1.0869778
0.13580976,-0.515903,-0.68815494,-1.3377489,0.9378151,0.7277835,-1.024953,0.7219359,-0.9329488,0.44276726,2.454166,0.37338033,-0.008338429,-0.5014812,-1.2199289
-1.1951146,0.7429727,1.06006,-0.1055585,2.0316803,0.119043104,-0.3692835,0.46629944,-0.4410929,1.6188354,1.8044565,0.8675668,-0.66177213,-0.004548206,-0.14295988
-1.3791915,0.5887021,1.1533767,-0.046797138,2.049975,0.089239225,-0.3350088,0.34829408,-0.40049422,1.5825913,1.9011072,1.0569268,-0.79329747,-0.12882498,0.13974363
0.5285177,0.20607494,-0.25201702,-1.6544312,0.7971824,-1.0396051,-1.5256279,1.9158711,0.16219293,1.0729487,0.03239142,0.36141822,-0.3120266,-2.5978842,-1.9289756
-0.4441276,0.5775282,0.39355695,-0.6214048,1.2216086,-0.13747212,-0.8388935,0.9333113,-0.24425398,0.6115856,1.3182348,-0.6310524,0.6073671,-1.4395207,-1.1096338
-0.32102546,0.63826275,0.3069567,-0.6936922,0.818175,-0.060759332,-0.92188376,0.80745643,-0.12343364,0.49664852,1.2755879,-0.35707924,0.6031953,-1.2782784,-1.4164288
-0.39055234,0.62705266,0.45692047,-0.49453333,0.8667211,-0.13184999,-0.8270134,0.87181133,-0.099944025,0.6969882,1.2059722,-0.5234609,0.7753825,-1.2886944,-1.2200534
-0.4318742,1.1004251,0.6274494,-0.9035905,-0.21311815,0.20482072,-2.1287358,0.41348192,-1.6262887,0.7802804,0.6761828,1.0007629,1.086084,-1.9256012,-0.7213871
0.059644446,0.90322244,-0.12693664,0.037868936,0.49642205,-0.08468445,-1.1877631,1.2805247,-1.4510642,0.81128305,0.8509241,1.6813109,1.6615881,-2.1136713,-0.8298336
-0.22148052,0.5783032,0.21336024,-0.6682482,-0.08059461,-0.78147036,-1.776376,0.60781634,-1.7678756,0.78447807,0.5835527,1.1621183,1.508342,-1.500833,-1.0907859
-0.5983181,0.6436867,0.023999188,0.00526473,1.2803329,-0.21343148,-1.1352619,1.4048467,-0.17826495,0.8692722,2.5607116,-0.5068393,1.5157087,-1.6020952,0.18152064
-0.9131554,0.34648958,0.46288085,-0.4536386,1.0000614,0.10994886,-1.5161229,1.7462023,0.17718834,1.0343599,2.3392637,-0.77943414,1.216181,-1.581066,-0.95128155
-0.94443077,0.71442544,0.607985,-0.41736236,1.8284465,-0.6148262,-0.948266,-0.54957646,-1.0608368,2.0492775,1.3706287,-0.14504674,1.0078813,-0.10010921,-0.03246761
-2.2915318,1.2014462,1.6107581,0.11059263,2.670905,-0.48046717,-1.5108919,0.88108575,-1.6531698,1.6385889,0.7016826,0.21956465,0.51875407,0.690828,-1.0698951
0.8172858,0.5401427,0.26720783,-0.3553574,-0.78523964,0.5051588,-0.78325754,-0.21321402,0.0006926715,-0.19433936,1.4944545,0.74739844,0.09896375,-0.035142127,-1.8150816
0.46953726,0.34900102,-0.69276196,-0.56945056,0.4597489,0.4295053,-1.0202839,0.95515996,-0.957698,0.58821315,2.0364866,0.3320638,0.34989712,-0.42204374,-1.3657559
-0.07456856,-0.8471327,1.048302,-1.2980132,-0.4002034,0.27259287,-1.3563534,-0.3539337,-1.9713169,2.859502,1.6295984,1.4752419,-1.7711754,-0.79588884,-1.2049032
0.025445845,0.13060771,1.2047179,-1.1937582,-0.75400585,0.9841282,-0.5282159,0.4428883,0.008646049,1.5503242,-0.90752447,2.2740245,0.10650217,0.15384609,-1.3893723
-0.1258327,-0.15664625,-0.42503294,-2.2878754,-0.9394788,-0.32087147,0.009086776,0.16116019,-1.091754,-0.45735574,1.9065766,1.9018633,0.67538214,-0.040821735,-2.163206
-0.25925118,0.11379406,0.28777054,-0.62868565,0.55490303,0.91610354,-0.72195345,0.4633438,-0.7972282,0.23677622,2.05866,0.8346737,-0.15227626,0.7927572,-0.53503907
0.3055482,0.13001534,2.2583785,0.6446269,-0.5213461,1.8062391,-0.28623593,0.24399158,-0.15025337,0.023546146,1.1057924,1.2840681,0.8587277,0.80055577,-2.0887828
-0.31833103,0.18660143,-0.02836052,-0.89380527,0.7376733,0.6659609,-0.31932518,0.55685383,-0.9227403,0.046136253,1.7388555,0.64933974,0.24388486,0.10904733,-1.6902269
-0.09260257,-0.39207366,0.63921505,-0.9868644,1.175939,0.9251878,-0.12512015,1.9720548,0.050771784,1.0316834,1.4265625,0.9619921,-0.16784723,-0.1786002,-0.9408848
-0.90895915,-0.17702332,1.1407404,-0.3635037,0.058473833,0.79351616,0.122501686,0.9732673,0.9498694,0.570514,1.6969843,1.4985313,-0.652235,-0.46366486,1.0184318
-0.5746022,0.3770872,0.6812605,-0.30137512,0.5103295,0.9388347,0.1935185,1.1202929,0.59431565,0.38007134,1.2444593,0.79190844,-0.5149003,-0.6262954,-0.4824577
-0.6509369,0.2658355,0.7939081,-0.3863965,0.62862283,1.0008813,0.037113134,1.2696425,0.6078289,0.47053662,1.050129,0.73611677,-0.2580217,-0.7782807,-0.36333573
2.0255938,0.57425314,-0.23623955,-0.876288,0.048656646,0.075657554,1.1357201,-1.086763,0.5911513,0.8579178,1.8925737,2.2814214,-0.61966944,-0.54164195,-1.0471581
0.8833631,0.3076306,1.0974673,-1.8968346,0.09193039,1.5499363,2.1280735,-1.1601719,0.061311167,0.98188525,2.0849614,1.977568,-1.2784597,-0.651174,-0.3576973
-2.8203325,1.905316,-0.74248385,-1.8117291,1.5920306,-0.97477823,0.5758942,0.34996116,0.3031932,1.4557588,1.467353,0.5782841,-0.055416342,0.23658694,-0.7269265
0.3121684,0.047093824,0.34278518,-2.3939917,-0.5486235,1.1588073,0.38831243,-0.42607683,-1.4201818,-0.54255784,2.2822688,1.4117125,0.20969604,0.59127176,-0.7973531
-0.93405676,-0.051172953,0.7052203,1.0176749,0.9433266,3.621692,-0.10406068,-3.1737146,-0.8052765,0.066112496,2.9635715,0.72327757,0.9938506,0.0097007295,-1.2216543
-2.4240909,1.1139967,-0.020891553,-0.30093557,1.2909911,-0.039007924,-1.1824522,-0.34571555,-1.4439753,1.351237,1.9611492,1.6147679,-0.6822218,-0.009691636,-0.5927919
-0.1966977,0.3000709,0.026142836,-1.0204753,0.5380603,0.46125817,-0.48981217,0.4454375,-1.1878211,0.3166006,1.4714091,0.7523957,0.20326437,0.29634234,-1.6665815
-0.33259103,0.29919434,-0.07010804,-0.77321255,0.5089589,0.81254894,-0.5285225,0.4987275,-0.8720774,0.18956375,1.6311108,0.5667144,-0.1270276,-0.17686489,-1.7413116
0.020372963,0.2678686,-0.0020119841,-0.7805818,0.4471451,0.47258815,-0.3773602,0.43211737,-1.0698109,0.22916584,1.5370523,0.6522795,-0.14259788,-0.25464317,-1.8838935
0.18540813,0.27848157,-0.16332552,-0.87364507,0.5278701,0.6830833,-0.37146372,0.6468855,-0.9596868,0.43020338,1.6043656,0.94014853,0.2822561,0.2765148,-1.5928376
0.003200514,0.08764377,-0.2348802,-0.9220531,0.47680265,0.9317437,-0.43239352,0.6065089,-0.9176249,0.34435582,1.6366553,0.9977458,0.3397324,0.0043721534,-1.4555011
-0.01770251,0.16248576,-0.15723741,-1.0376412,0.654665,0.50781786,-0.56151414,0.5630352,-1.2189654,0.5418081,1.6680932,0.67569464,0.26756516,0.04166266,-1.5667413
-0.1580926,-0.0071338997,-0.06302589,-1.1150894,0.70668757,0.49174732,-0.50989395,0.529974,-1.1525847,0.37962112,1.583853,0.8037958,0.27035934,0.032423932,-1.5842333
-0.04578018,0.060550116,-0.012636458,-0.7519845,0.48196545,0.6775,-0.3724258,0.59990746,-1.0682367,0.30209252,1.5787827,0.99366623,0.19567965,0.06949113,-1.5778964
0.26118606,0.23603117,2.870316,-1.2661637,0.8584281,0.16188589,-0.9674132,3.2096639,1.6613787,1.471014,0.6085121,-0.29955998,0.16937457,2.8974543,-0.6536016
0.3923648,0.5540629,0.68874025,-0.63572234,0.5260525,-0.8197703,0.66455144,-0.46165487,0.16515782,1.430433,0.48564386,0.9648258,0.40335706,-0.12089121,-1.2592697
0.6305988,-0.33651578,1.8771708,0.4307215,0.327535,0.3190855,-0.044997964,-0.85120755,0.5668814,1.2828301,1.0172921,0.45670214,0.18644978,-0.27063203,-0.22085188
0.5679048,-0.7127537,1.3463128,-0.16888405,0.8738783,-0.7094426,-0.29228,-0.17667812,0.70586133,0.5616299,1.0518625,0.41408604,0.63131315,0.64668477,-1.5767076
0.957008,0.20916504,1.8969978,-0.23699751,0.4016196,-0.48817813,0.21847238,-0.35260516,0.036705926,0.523474,1.1543833,0.66599005,0.9500106,-0.17796238,-0.05444913
-0.28342336,0.079191074,0.3293347,-0.5934767,0.5062871,1.0644982,-0.7876214,0.45352226,-0.8418552,0.13887899,2.1378262,0.7635173,-0.123593524,0.7835524,-0.5588127
-0.15042144,0.12937696,0.31280956,-0.57924694,0.62957716,0.9478159,-0.79029846,0.45403758,-0.9170453,0.13701287,2.140821,0.7025111,-0.027146755,0.78934765,-0.5923277
0.28458622,2.6044092,1.0526878,-0.7860775,-2.0924506,-0.687409,-1.2084695,1.3029048,-0.37536013,0.99848306,1.2642279,0.3952018,1.1153394,-1.1254383,-0.9818687
0.10367685,2.7039702,1.2278967,-0.53919226,-2.2436647,-0.21290518,0.15986404,1.8458203,-0.9393601,1.1665691,1.1692429,-0.38781792,1.5298824,-1.0902084,-0.33515018
-0.96806884,0.98369855,0.07341659,-2.6286242,-3.4646595,-0.2254018,-0.20242386,2.5235956,2.0898237,1.4780746,1.1845535,0.6416866,0.5118939,-1.508663,-1.0662059
0.84227973,0.8914934,0.4171295,-0.40244114,-0.7043974,-0.014303677,0.4444363,-0.22015554,-0.5245343,1.1981598,1.3557949,0.60789776,0.6051398,0.7803977,-1.3011025
-0.22783075,-0.16834567,1.7877065,0.1675951,-1.2189894,0.64919484,-0.24823548,-0.8877699,-0.80882156,0.7502477,1.0031444,0.30402234,1.3492167,0.5324547,-1.8243164
-0.50510657,-0.20270711,1.5157629,-0.06389297,0.052569285,0.8260236,-0.6590562,-0.20764428,-1.1949166,0.19535646,1.6860234,-0.23457134,1.483794,-1.0950074,-0.99256885
-0.55180395,-0.059760634,1.6963018,0.09696404,-0.08241672,0.6410738,-1.1673516,-0.001841953,-0.8304415,0.3344568,1.3861549,-0.14055486,1.1529727,-0.871756,-1.2976388
0.74639994,0.07862966,0.18713713,-0.61556023,-2.7430856,1.1147543,-0.46885848,1.5077723,1.2339643,2.0278327,2.6779525,1.443829,2.0906775,0.008285316,0.28593415
-0.30303553,0.59308076,0.59285694,-0.17394891,-0.008318772,0.18435332,0.7397416,1.4514881,-1.0231113,0.5280985,0.69849193,-0.38762888,0.20375425,-0.42808306,-1.6637062
-0.13045174,0.54575616,0.84205514,-0.24880998,-0.17087437,0.23316124,0.6670083,1.7136767,-0.8892042,0.71890426,0.7136202,-0.3186275,0.3135393,-0.4257619,-1.7209162
-1.0540881,0.93725246,0.81143844,0.09966783,-1.0390309,0.65104425,0.59065145,1.1167704,-0.70318663,0.38772416,-0.27302974,2.2666593,1.0872959,0.37871507,-0.51515824
-0.7487995,1.6674355,0.534109,-0.39711478,0.07533945,-0.3911264,0.7893248,1.5789416,-0.68698007,0.13148831,0.61603373,1.0315195,-0.20437306,-0.2675986,-1.0427754
1.7137803,1.2764719,0.0014719719,-0.97421694,-0.570328,0.3041641,-0.42171514,-0.9374878,-0.43488514,1.4659803,1.1718081,0.81939894,1.1174104,1.3097458,-1.657653
0.84301156,-0.772523,1.0447184,-0.73703086,-0.614881,0.14593692,0.16440892,-0.7660054,-1.1759142,1.2024612,0.16886455,0.4972489,1.0644679,1.4670033,-1.8279959
-0.40372285,-0.5443734,1.0132359,0.15086836,-0.6795227,0.9731684,-0.8560515,-0.3114719,-1.9355295,1.3248744,1.262562,-0.74279374,1.5702937,-0.6202637,-1.4514927
-0.2627827,-0.061517462,1.1287117,0.09636844,-0.7950359,0.6157393,-1.3737586,-0.105585605,-1.7903214,1.2429589,1.0806172,-0.658067,1.4117339,-0.7589303,-1.4708669
0.60745984,2.6938128,0.8326739,-1.3452584,-4.0012293,-1.1262934,-0.69495755,1.1846952,1.2691745,2.5358293,1.169665,0.69656605,1.564915,-0.12193846,-0.8228386
-0.29775316,2.2686093,1.8715719,0.3281707,-2.619201,-0.2715839,-0.24887884,0.24399522,0.18011323,2.3480165,0.4382504,1.0421135,-0.72752994,1.827963,-0.92490464
-1.1007382,0.5181216,1.126043,-0.43940473,0.32917964,0.58175135,0.22741991,-0.10293771,-0.8546333,0.34803697,0.29139104,-0.46456793,0.46281287,0.5612729,-2.4019763
-1.128822,0.43721646,1.2590742,-0.47369263,0.34448355,0.5873414,-0.10258488,-0.107282676,-0.7350843,0.34907132,0.25886428,-0.4347039,0.71451426,0.7566704,-2.2566543
-0.99292153,0.75102,1.1767735,0.5922811,-1.1598821,0.6814659,0.44016904,0.08776872,-0.37821424,-0.37386313,0.058087718,1.1782032,0.7367786,1.3057863,-2.14148
-0.07553648,-0.2588151,0.37100115,-0.91000384,0.33317447,0.33041403,1.0352871,0.8241109,-0.0486483,0.5226097,1.2449024,-0.050102357,0.1636951,0.58204335,-2.1652853
