p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18
-0.090337574,-0.30847883,0.51417303,0.7582538,-0.8302523,0.055231452,0.83772075,0.6836592,-1.3049698,-0.058465634,1.6237886,-0.43715245,-0.28411734,1.3374578,0.13615121,0.86286914,0.17981924,-0.93987757,-0.03557303
-0.2647424,-0.28621256,0.42043248,0.5210878,-0.7021559,0.043376647,0.7138314,0.7288509,-1.2553754,-0.13010335,1.5038488,-0.53615516,-0.42855087,1.3801639,0.11523381,0.7416113,0.06172591,-0.8106131,0.19428448
-0.40532598,-0.40922233,0.4772341,0.47034338,-0.83071995,0.12304127,0.99012846,0.7072957,-1.242726,-0.021241236,1.439296,-0.5885631,-0.61596775,1.4242841,-0.18427064,0.97531277,-0.040479366,-0.7546075,0.14439152
0.09561049,-0.12786128,-0.3570847,1.1648388,-1.0414835,-0.041113183,0.33877033,0.7046291,-0.87484974,0.25813594,1.3196259,-0.37606013,-0.43584037,1.9134446,-0.026596256,0.9678234,0.23718183,-1.1223356,0.09160906
0.43769386,0.46080485,-0.52160907,1.4911929,-0.45063427,0.47182053,0.14838707,-0.21974558,-0.2147762,0.13352993,1.9940007,0.32445806,-0.43943152,0.65567344,0.3584711,0.60217017,-0.5736592,-0.7893097,-0.20229736
0.20632194,0.5601204,-0.5537235,1.4942377,-0.3776773,0.62789094,0.0951064,-0.069495305,-0.07985014,-0.020154284,1.7131318,0.13315254,-0.38316444,1.1833215,0.18232757,0.9873604,-0.364853,-1.0840983,-0.41151083
0.6624276,0.47242996,-0.20914139,0.3534399,0.10845935,-0.89884466,0.17478032,1.1995592,-0.1400628,0.41203907,0.03580405,-1.010958,-1.1099293,1.3553382,-0.48989218,-0.48469248,0.38499454,0.018748343,1.726341
0.78377175,-0.9727961,0.81777304,-0.22006886,0.4645811,0.96344286,-0.0025096925,0.18089347,1.2960327,0.31034657,1.2943524,-0.5015179,0.3507907,1.6327481,0.92737794,-0.3495895,0.9249679,-0.46293983,1.1820406
1.0289893,-1.1642936,0.6937457,0.031369,-0.0476317,0.24615626,0.20731431,-0.13175833,0.55606467,0.27290332,1.1194255,-0.9889804,0.05444093,0.9223887,0.5250233,-0.12933677,0.48492384,-0.3066761,1.2225631
1.0002245,-0.84052235,0.6966628,-0.3396237,0.22930928,0.6761993,0.13728423,-0.12432099,1.039137,0.07792014,1.2620903,-0.7623635,0.14758438,1.6208786,0.87015,-0.5954629,0.82785743,-0.45199564,1.3319751
0.11030774,0.04146652,-0.0426321,0.794672,-0.27614185,-0.5203561,0.20244676,-0.567222,-0.38753945,-0.06185221,0.6913968,-0.47998255,-0.6378261,1.7694924,0.29471952,-0.897223,-0.42694274,-0.015152999,1.6959459
0.8820438,-0.42676678,0.3156787,0.92110264,0.019381281,-0.12694679,0.14327566,0.3764855,0.5142075,-0.12767303,0.39623797,-0.6852883,-0.48408827,1.076857,0.49358028,-0.26858994,0.053456053,-0.7965308,1.4089963
0.22797087,-0.30032876,0.018239995,1.2463756,-0.19475783,0.057270534,0.17117584,-0.504755,0.28564644,-0.055019222,0.64048946,-0.6615211,-1.2514493,1.7928208,0.38263422,-0.8687997,-0.5493845,0.0023307323,2.0616145
0.77300406,-0.9976671,0.57621807,0.43478894,-0.39519316,-0.9351062,-0.27979347,1.2755826,0.66979694,-0.471953,0.18187362,-0.10951668,-0.57598567,0.59878236,0.64744633,-0.7004825,0.05603314,-0.015057492,1.7478138
1.3661923,-0.683984,1.2193619,-0.19066451,0.5187162,-0.6036135,-0.04999554,1.0676391,1.5460923,-0.16605566,0.29303268,0.36150908,-0.6299306,1.9928535,0.53140616,-1.0447257,0.009305697,-0.15268514,0.5809047
1.584696,-0.815717,1.1103251,0.28034082,0.031527698,-0.9750451,0.27572104,0.4730666,0.75545895,-0.2407369,0.42888862,-0.32511988,-0.9210325,1.1330128,0.41034335,-0.73697066,-0.26229313,-0.0518439,0.8992225
1.7474403,-0.7558904,1.0580148,-0.34766755,0.29045695,-0.5535836,0.17194653,0.6388821,1.3706174,-0.35339895,0.47953308,0.11538429,-0.61251587,1.6880387,0.7346532,-1.2428621,-0.18938242,-0.24741122,0.9046851
0.48676577,-0.40737054,-0.41788262,-0.15468298,0.5457194,-0.28142717,-1.113094,-0.0046793655,0.38128394,-0.73862994,0.7617669,-0.93624735,-0.60371727,2.1829777,-0.35790652,-0.82028484,1.1616117,-0.5596414,1.341863
0.82870454,-0.5646684,0.28243175,0.8658972,0.0020311712,-0.12169453,0.16219479,0.4443625,0.5246312,-0.035988107,0.35826433,-0.7070066,-0.44649315,1.0760086,0.3985169,-0.25073597,-0.07522975,-0.50091004,1.414023
1.1577122,0.23750411,0.61644083,0.5962489,-0.3314088,1.7614114,-0.84261954,0.024300428,-0.24229684,-0.2483429,0.60356045,-0.45377165,0.43567148,1.5506123,0.23560558,-1.0923457,-0.8558781,-0.90797585,0.340225
1.0984757,-0.8999221,0.29976565,1.8589178,-1.4223746,-0.22639869,-1.6198757,-1.4753101,-0.44439578,-0.59301645,2.8377213,-0.053996734,-0.2904568,-0.47565487,1.7373718,0.09799565,-0.7657192,1.620223,-1.4693336
1.3294014,-1.2334449,-1.7260706,1.1699554,-0.3546896,-0.06567657,-0.13627252,0.22368963,-1.5542278,0.27604702,1.8785776,-0.2492384,-0.4397412,-0.40860456,1.1594889,0.42728812,-1.656692,0.6296522,0.13688873
1.7112049,-0.3242791,1.7523867,1.0374868,-1.5436572,1.2792419,0.42773104,-0.28342056,0.7342207,-0.5771335,0.084187865,-1.5748703,0.9081745,0.5349483,-0.7141439,-0.2202298,0.3383567,-2.1058168,1.5970393
1.7555923,-0.1668218,1.6147279,1.0356072,-1.2024386,1.2743428,0.32746342,-0.5017029,0.80244094,-0.4652224,-0.022514615,-1.3316263,1.0159671,0.48357484,-0.77644104,-0.19200185,0.13149792,-2.2712471,1.5496839
1.9913591,-2.1299715,0.5854621,0.912971,-1.1388414,2.3640354,-0.96824133,1.0578288,0.48950323,0.51033777,0.810788,-1.2545925,1.9669974,-1.8298006,1.4705832,0.67225796,-1.2840317,-1.3655579,1.1255695
1.2605575,-0.39377147,0.2667779,0.99013275,-0.51316684,0.72801036,-0.64308757,-0.12558137,-0.61655605,0.3184772,0.86253077,-0.15830366,-0.571782,1.2974406,0.8179667,-0.97132623,-0.274926,-0.0891298,-0.074333064
0.2919835,0.22158206,-0.25724158,0.2755773,0.41267526,0.061730046,-0.4548675,0.34523705,-0.79200023,-0.007348599,-0.39772573,-1.2055755,-0.76767075,0.6399945,0.057690587,-0.04951467,-0.12709288,0.41852897,-0.48606357
0.6517112,-0.384526,0.07988994,0.18908255,0.3270164,-0.049188383,-0.027722264,0.4239479,-0.1743093,-0.21445222,0.022674859,-0.53374773,-0.032757033,0.6157744,-0.20187894,-0.18398711,-0.26763818,0.2200834,-0.1953279
0.675417,-0.41015577,0.13687903,0.2857129,0.27463835,-0.08596119,-0.02571915,0.46900553,-0.18751486,-0.26393056,0.09976182,-0.4747693,0.05649673,0.6424879,-0.16530026,-0.15281054,-0.256007,0.2086041,-0.1652088
0.5550443,-0.4141067,0.043158945,0.18073621,0.3929408,-0.061889328,0.027507555,0.39132547,-0.11813725,-0.27376798,0.006823825,-0.50633216,0.014335801,0.62658674,-0.21989855,-0.21189812,-0.24450272,0.2225343,-0.23810032
1.5327036,-1.8181231,0.22054575,2.536269,0.19063418,0.15409023,-0.26142403,-0.11783139,-0.6072982,0.2900541,3.4102466,-0.0035234566,0.21020488,0.8386137,0.70526767,-0.9099512,0.7612732,-1.4786779,-0.6325236
1.543619,-0.86919904,-0.6128674,1.513996,1.2556887,-0.10956402,0.17296734,0.32990733,-0.9217472,0.56308377,1.7819091,-0.9385096,0.011486225,0.46010262,0.76308084,-0.6089421,0.098104455,-1.4520465,-0.34635267
1.2488346,-1.3786954,0.3483001,0.51849526,-0.20588559,-0.23694997,0.58413064,0.044835243,-0.7573758,0.91234773,0.30327815,-0.3885754,-1.6312044,1.2065352,0.14648257,0.35084313,-1.7548661,-0.5208866,1.517295
0.44622338,0.11725836,0.23395114,0.86260444,0.016361794,-0.1338576,-0.11495531,1.8347343,-1.0056942,0.12833169,-0.061648827,-0.77322024,-0.68658924,-0.08916147,-1.3476486,-0.3627084,0.08613047,0.6292325,1.0451722
0.9273446,-1.5612161,0.86698467,0.14454935,0.18123569,1.0209686,-0.8146066,0.3573834,-1.1063457,-0.6944127,1.3075213,-1.2602028,0.51023996,0.17044397,-0.31758726,-0.8131077,1.0813227,0.5938566,1.3316485
0.8251044,-0.57995784,0.25833988,0.9609916,0.048169427,0.18251476,0.32380015,0.0712376,-0.5382769,-0.21937262,0.5535261,-0.6844516,-0.5673831,0.614812,-0.39530453,-0.35802272,-0.65190554,0.50190634,0.95257616
0.59797215,-1.3658742,0.89062667,0.5885202,0.050329108,0.8953044,-0.068348125,0.30403024,-0.7433235,-0.7264855,0.5228427,-0.18508597,-0.06542636,0.69632685,-0.2418604,-0.85012347,0.22533064,-0.7809708,0.0076730046
0.766275,-1.1597563,1.0478902,1.0028002,0.13443762,0.97847575,-0.020283632,0.24840029,-0.8417296,-0.30740142,0.589598,-0.100368164,0.44982475,0.53798765,-0.552716,-0.76290584,0.26730698,-0.7787506,0.38066158
0.38872248,-1.4152833,0.72195035,0.5236888,-0.074926615,1.218185,-0.44388735,0.6367034,-0.71657497,-0.48702592,1.0586777,0.22256102,0.28199756,0.80312675,-0.6547515,-1.1490347,0.15442386,-1.0405872,0.1620947
0.7447768,-1.6159827,1.1796693,0.0280809,0.009674836,0.95187294,-0.15792172,1.0857015,-0.6085599,-0.06328953,0.6838498,-1.0932719,0.75737447,0.24937744,-0.70705754,-0.83484215,1.2024832,0.58465004,1.6736048
0.9448142,-0.87925935,0.3255221,0.75509703,0.12240448,0.487113,-0.12653904,0.3101171,-1.3333627,-0.9799321,0.52313644,-0.4012733,-0.4457068,0.7153592,-0.023649821,-0.6349757,-0.1168049,-0.3224673,-0.034765445
-0.026488576,-0.7719893,-0.30944568,0.3369552,0.57504714,0.53808844,-1.0503786,1.2760613,-0.86531395,-1.0579194,0.6951115,-1.168592,-0.5702152,0.5422551,-1.5469872,-1.0242054,0.73723066,-0.07928835,0.89789176
0.653471,-1.5772684,1.0453594,0.6519257,-0.052692715,1.2394693,-0.48377597,0.646883,-0.9884875,-0.79671663,0.75535184,-0.16259605,0.47273,0.46359774,-0.61839104,-1.318818,0.7710383,-0.77254885,0.44878754
0.4245629,-0.37520513,-0.33161372,0.5249978,-0.10044491,0.31238538,-0.7327361,0.12964927,-0.8731886,-0.6250792,0.7022323,0.106812574,0.30224782,1.3347613,-0.72509617,-0.109168254,-1.220199,0.6161007,-0.44527516
0.14284074,-0.94597006,0.33521923,0.9857493,0.7752705,-0.1391137,-0.535673,0.07594723,-0.14668638,0.7192153,2.0769339,-0.013239006,-0.1767242,0.6728379,-0.031869892,0.26741114,-0.7794577,0.66444856,-0.40407863
0.52180266,-0.44288298,-0.093636364,1.0447509,0.18417689,0.13272499,0.15914261,0.54097587,-0.5262988,0.3671871,0.8469176,0.025385283,-0.04203911,1.0645437,-0.14642814,0.4400799,-0.5429583,0.871709,0.3120251
0.859758,-0.3967875,0.27647477,0.5329089,0.4024963,-0.059780303,-0.43218997,0.24883768,0.09010618,0.068732776,0.87805957,-0.34537804,0.30196068,0.77126485,-0.19276069,-0.09148443,-0.7178935,-0.5060234,0.3800887
0.5424728,0.13244623,-0.2273344,1.7667089,0.29792482,-0.50772876,0.2989087,0.07872854,-0.2917629,-0.1468434,0.7681239,-0.6399342,-0.42522657,0.6789665,0.4619588,0.65097225,-0.48852408,0.7121214,1.4385726
1.8298184,-0.053955343,0.992602,1.2549856,-0.9588556,0.60909456,-0.23246488,-1.304823,-0.5505397,-0.20736457,0.6774601,-0.5337284,-0.40939033,1.9888269,1.0800679,-0.14061175,-0.0050080013,0.90477645,0.037393276
-0.19803742,-1.4892734,1.4214035,0.6785871,-0.7549114,-0.5662126,0.33509386,-0.7840943,-0.707088,-0.41926217,0.18947662,-0.9537734,1.7436627,1.035065,-0.33256653,0.43245783,-1.3142234,-1.2364141,-0.44592604
1.901397,-0.36088964,0.2905145,0.6595433,-0.07748633,-0.33708158,0.24141078,0.10284631,-1.6619303,-0.6196883,0.5758763,0.9570509,-1.2424498,3.2113993,0.5103643,1.2666358,0.45331383,-0.41729414,-0.13076708
0.848158,-0.80097497,1.9159163,1.032516,-0.7875988,-0.026318813,-0.26375479,0.8969117,0.95548254,-0.2757209,0.54666764,-0.92008644,-0.6975411,1.2874541,0.37598526,0.9421989,0.11460942,2.5131943,0.53585696
0.2836633,0.2596483,0.4797183,2.228415,-0.29589355,1.5118235,0.2813404,0.07144386,-0.8694988,0.64223146,0.015488146,-2.6540115,0.5849041,1.1106161,-0.38890013,-0.91057223,0.07644137,1.2751087,0.17817162
1.1882839,0.606869,1.2875117,1.7970488,0.15403068,1.5242671,1.1855795,0.6432038,-0.09011907,0.78507227,0.68871456,-1.2967077,0.8068643,2.9825141,-0.67374086,-0.83401424,0.5010573,0.2377931,-0.6490537
0.27547076,0.939063,0.7073588,1.6139829,0.3275397,1.499078,-0.16701633,0.6042059,-0.992444,0.69447196,0.020504164,-2.4326732,0.0861542,2.0195687,-0.87009746,-0.60046834,0.8505231,0.9635198,-0.03053406
0.36016855,-0.3231798,0.27792403,2.6738698,0.9938234,-0.40678352,0.20688643,-0.7892181,0.77626705,-0.1108182,1.5429076,-1.265659,-0.43861008,1.5557508,0.41395414,0.7726994,-0.63028353,-0.07852514,1.1512388
1.0630307,-0.019720726,0.78368187,0.75045913,0.06742046,0.31125444,-0.38903007,0.060757283,0.5313119,-0.41700038,1.2417768,-0.38356373,1.3210636,0.8652753,-0.291246,-0.510473,-0.97046036,-0.5058559,0.8307478
0.37613404,-0.16062383,0.09409143,0.14371948,0.21086222,-0.23929706,-0.12838063,0.3201953,-0.08455823,-0.13177624,0.36191866,-0.7756922,-0.22350426,1.303878,0.03903642,-0.01958011,-0.35983092,0.30185434,-0.24588698
0.56601024,-0.08189248,0.026090592,0.13092373,0.43389145,-0.2601184,-0.14399192,0.27814883,-0.2076937,-0.078965716,0.20200582,-0.78031945,-0.41865078,1.3301262,-0.013951005,0.02233829,-0.31932837,0.3798009,-0.3136401
0.4216343,-0.09726079,0.0023896806,0.17252567,0.2983943,-0.19278617,-0.24332057,0.55443615,-0.15552323,-0.028593926,0.13786422,-0.8398802,-0.22496557,1.2059048,-0.115565844,-0.044876106,-0.28445226,0.39264598,-0.3604441
0.3241616,0.55600226,1.0199612,1.2138072,0.14794128,-0.37024775,-0.6189748,0.66912735,0.19198787,0.632973,0.13944148,-0.57795,0.30983284,1.408313,-0.4091135,0.6342516,-0.15804967,-1.2350707,-0.80549127
0.393522,0.41249472,0.95523375,1.1401345,0.16094443,-0.18342046,-0.6511898,0.51799315,0.39971414,0.61307955,0.28457472,-0.6626593,0.17916943,1.5741963,-0.18403807,0.6541104,-0.17382663,-1.2468474,-0.78144354
0.27148372,0.13614452,1.3919941,1.0810196,0.18027988,-0.37677404,-0.6516804,-0.094730794,-0.52127254,0.3024871,-0.12189214,-0.97559774,0.47029826,0.8001415,-0.86326325,0.13021952,0.5025291,-0.7195045,-0.10256704
0.32224762,0.15890943,1.4678109,1.0121372,0.07785291,-0.15021256,-0.61989933,-0.11728929,-0.3072742,0.31820634,0.030954331,-0.97637045,0.40304247,0.7459473,-0.71349573,0.044787083,0.44959545,-0.79701054,-0.013677651
0.4745439,-0.8758054,0.4649431,3.3793883,-1.0760179,-0.12266438,-1.5699174,0.52983624,-0.13826165,-0.6106127,1.8782465,1.2304287,-1.0437077,-0.4936311,0.23566695,-0.36465088,-1.0093439,-1.1840856,-0.8162014
1.0626576,-0.48144913,0.15072256,0.44358456,-0.14948705,-0.5513806,-0.06425664,0.028578881,-0.6029123,-0.011745855,0.04186086,-0.21387598,-0.31582874,0.6301094,-0.32790777,-0.26007435,-0.9100542,-0.87792623,0.5992551
0.25631377,-0.73460555,-0.232909,1.4296554,-0.86538,0.26039654,-0.64751035,-0.33268052,-0.13380341,0.1677567,0.29045588,-0.29164267,-0.9976149,1.2994624,-0.12598425,0.6824936,-0.4242562,0.8241512,0.90958446
0.6793831,-0.9056779,-0.3033215,1.1718384,0.46591774,0.040119242,-0.68000764,0.7453479,-0.30048046,-0.09621996,1.0004978,-0.8320369,-0.5194764,0.1473593,0.81851,0.5366249,-1.2734984,0.028070318,0.36410576
0.87526417,-0.17637004,0.13378333,1.0118679,0.9773327,0.33911234,0.05211801,-0.25657073,-0.12302436,-1.1911799,1.3694834,-0.3399414,-0.5835895,1.2496933,-0.040081006,1.2687318,-0.21026434,0.25661865,1.8546327
1.3929074,-0.7462596,0.16388984,0.9515131,-0.18127182,-0.53475803,0.46480858,-0.35583353,-1.2656556,-0.20997934,0.62008893,0.104795985,-0.9194397,2.1590831,0.52051973,0.22097962,0.19951011,-0.1861954,0.2516113
0.80430657,-0.25142246,1.3287486,-0.06760104,0.0076707555,0.14597489,0.61564183,0.66999817,-0.41320336,-0.18510096,1.092712,-0.9912522,0.6258607,-0.2074259,0.43920216,0.17552234,-0.45782667,-0.008409297,1.0880204
1.4439986,-0.29059595,1.0435214,0.13287318,0.4037933,0.2667512,-0.16357858,0.60483634,-0.0031548487,-0.19292185,0.9366014,-0.7067322,0.5387557,-0.61082214,0.37325996,-0.26055577,-0.5498462,0.15314224,1.0101104
0.9952239,-0.5150326,0.78656006,-0.17977938,0.19418824,0.2846665,-0.4215237,0.22245128,-0.080820136,-0.26615772,1.3712404,-0.9678912,0.16773565,-0.16277862,0.06716743,-0.14408793,-0.53886396,0.06461193,0.30929893
1.168547,-0.73072493,1.2175556,-0.2955279,0.026598768,0.17687972,-0.13154687,0.1988783,0.122838795,-0.08127096,1.0536972,-0.6446124,-0.2089383,-0.20756912,0.17031911,-0.11871089,-0.3633372,0.15479635,0.6084825
1.1372744,-1.3721242,1.3662027,-0.21386579,0.45651552,-0.24103679,-0.1480884,0.8817072,-0.176937,-0.54416746,1.338442,-1.1787813,0.48066962,-0.31450492,0.15648444,-0.06694324,0.1330665,-0.33534586,0.26621994
0.3167726,-0.7420136,1.2249378,-0.633582,0.10611483,-0.38739538,0.4615358,1.0945884,-0.9318468,-0.20341244,1.2626804,-1.2334625,0.16247132,0.60636294,0.0542736,0.5104922,-0.11206225,-0.095259614,0.39383066
-0.1486146,-1.2222008,1.4418812,-0.44200188,-0.26460835,-0.093992546,0.74981195,0.8842158,-1.0221676,-0.35197428,1.0526533,-1.275148,-0.4148389,0.5283581,0.095476046,0.48164445,0.07829865,0.029837137,0.17126758
0.08729058,-0.9506802,1.3410796,-0.57362807,-0.016338512,-0.09878044,0.45724943,0.72537947,-1.0643123,-0.11146094,0.9627907,-1.0632944,-0.24705827,0.68628484,0.14107883,0.5011247,0.14338332,-0.038503356,0.6436648
0.059112437,-0.70392865,1.3467138,-0.32706726,-0.032160748,0.25108546,0.5634212,0.73181915,-0.5652738,-0.1388729,1.3799827,-0.91711164,-0.23731516,0.531438,-0.085532695,0.48201594,-0.38082796,-0.019285684,0.6143222
0.18997015,-1.0099261,1.3086318,-0.76167154,-0.07572278,-0.2588373,0.30538386,1.1060824,-0.63518363,-0.17735553,1.345847,-1.3826805,0.16221873,0.6877001,0.2767249,0.34840578,0.14877494,0.041314766,0.4482099
0.02980972,-1.0499396,1.3546779,-0.54721355,0.12054161,-0.20441954,0.5528629,0.84037864,-1.2096765,-0.2625672,0.87220055,-1.3392218,-0.21884409,0.7471388,0.11164355,0.5957679,0.29769778,0.13615195,0.5070133
1.1493803,-0.74748707,1.1406499,-0.26722127,0.11799122,-0.6830715,-0.22119771,0.5810116,-1.0602711,0.5410942,1.2643541,-0.893183,-0.45044065,0.14456287,0.49950585,0.54628927,-0.03255745,-0.6104406,0.62395424
-0.0037950396,-1.0528328,1.32798,-0.3243961,-0.015484618,-0.3315552,0.8165228,0.9954309,-1.1362723,-0.2477672,1.1609409,-1.4453489,0.14406632,0.46018732,0.2631226,0.4210822,0.30279008,-0.043967202,0.39038348
0.10716473,-1.0737158,1.2159986,-0.5646084,0.11789009,-0.3071585,0.7171337,0.86473227,-1.0437586,-0.30233303,1.0540085,-1.3328601,0.17814979,0.6108266,0.12318767,0.16197108,0.12284394,0.14938454,0.5246554
-0.0074066385,-1.1610612,1.441356,-0.54416996,-0.04498772,-0.00060614955,0.90670204,0.83496207,-0.8963641,-0.24264249,1.196551,-1.178605,-0.28253847,0.5253399,0.006813248,0.53901446,-0.20984797,0.176386,0.5190499
0.93086535,-1.2992188,1.7048911,-0.07461382,0.1737713,-0.2020021,-0.08501277,0.836632,-0.27824435,-0.65516853,1.5782475,-1.2671953,0.2409246,-0.2318832,0.23754059,0.058703847,0.09962019,-0.32440582,0.4614002
0.83422214,-1.0925084,0.83269894,0.6290582,0.40227702,0.055636156,-0.42544645,-0.41320762,0.2649649,-0.14315978,1.9581871,-0.1308811,-0.08177324,-0.85749507,-0.16656642,-0.16418679,-0.62120503,0.54019046,0.14472343
0.7981172,-0.922629,0.5544076,0.48652098,0.4294844,0.07438788,-0.73913735,-0.13838908,0.14714518,0.008021707,2.2321515,-0.3964917,0.37411338,-0.7141383,-0.11901673,-0.22127254,-0.6822319,0.24085857,0.13524102
1.3453275,-0.60257673,0.7685015,0.5029309,0.6385633,0.09860135,-0.022066364,0.113746524,0.19595286,-0.3192766,1.5033816,-0.42156178,0.9804578,-0.84109074,0.06945777,-0.38322967,-0.43219575,0.20879167,0.71911055
1.296375,-0.25066224,1.0745136,0.13110618,0.0996572,-0.5205063,0.1412088,0.742552,-0.9879527,0.14836414,1.3435538,-0.87787557,0.24709387,-0.43177667,0.6735397,0.24913843,-0.26775238,-0.31283945,0.89565605
1.84575,-1.8125529,1.8513341,0.9662186,-1.1920775,-0.1111353,2.2478652,-0.6456857,2.100243,-0.056118306,1.6530248,1.255771,0.65706736,3.7333152,-0.4430941,1.1610708,0.91350263,-1.2690874,1.0343735
1.0039889,-1.4859728,0.7055165,1.3126338,-0.74821395,1.037627,0.9537232,0.8262896,-0.22194105,0.9933656,1.590844,-0.49860227,0.51553845,0.66363955,0.4476953,-0.17596886,-0.2624685,0.49696368,0.32126454
2.5218997,-0.71206385,1.1033566,0.5341261,-0.8514544,0.1552797,1.1629256,-0.22658189,-1.4435782,1.2061415,-0.5896362,-1.7663573,-0.20375387,0.07228809,-0.73268944,0.88853824,-0.12617502,-0.24326292,0.11836246
2.3747187,-1.6094921,-0.40823308,-0.63151973,0.6252818,0.29318476,0.8830083,2.076529,-0.039702844,0.0044061407,0.7557116,-1.8789278,0.03164129,1.4415714,-0.12373261,-0.34614876,-0.20362659,-0.35386994,0.82051206
2.298342,-1.5408595,-0.09070618,-0.7244209,0.46374813,0.13166499,0.5942915,1.9353193,-0.250711,-0.26647112,0.9796303,-1.6523666,0.2015238,1.2422945,-0.071172215,-0.3653628,-0.29109505,-0.1082114,0.4539278
2.465615,-1.5610902,-0.09928886,-0.6817921,0.38742214,0.27394474,0.6036139,1.8516071,-0.0011706258,-0.3385943,0.8191805,-1.682029,0.22807913,1.2724297,-0.060062464,-0.4016938,-0.29494253,-0.19475463,0.49989742
1.4501946,-0.35525787,-0.040032603,0.4973097,0.6160979,1.8377993,-0.3273122,0.29416543,-0.3806131,0.40268975,0.71540666,0.06411881,0.39811358,2.1619575,-0.024272993,0.2120125,0.33560765,-1.2815781,0.14905484
1.278524,-0.33019987,0.6043679,0.10467692,0.52824366,1.1902442,-0.37436312,0.5350895,-0.8849443,0.74456316,0.48325995,0.40400544,0.439789,1.2115076,0.21246019,-0.5772006,-0.00802476,-0.33222863,0.8049928
1.5537987,-0.16393526,0.07906604,0.37453774,0.8911459,1.8627746,-0.097995885,-0.094013296,-0.24926329,0.6534671,0.23692834,-0.107613295,-0.06976916,2.2170675,-0.30677217,0.5505484,0.05334177,-0.7859963,0.5112015
1.1878968,-0.22358264,0.47462603,0.1792804,0.92703766,1.0733496,-0.09436127,-0.20719744,-0.66504645,1.0504855,0.0919143,-0.005130676,0.037184678,1.4326465,0.11754761,-0.07846872,-0.20954087,0.015941303,1.0332954
1.1316639,-0.12670279,0.39357024,-0.0070172227,0.954908,1.1210756,-0.092882164,0.0059140404,-0.59091246,0.93023497,0.17531228,0.09591318,0.07837106,1.460479,0.055139676,-0.055784866,-0.19444266,0.05462265,0.86886543
1.899695,1.6748419,0.1103198,3.286122,-1.7889775,2.3450897,-1.1516976,-0.63355166,1.3831294,1.0188273,1.9651711,0.5731175,1.0042651,2.1236684,-1.2628549,-0.8155141,1.3566678,0.58673906,0.21444154
0.4169261,-0.51196903,1.0447809,0.3678363,0.92990977,0.47159895,-0.8441256,1.4192126,0.48651677,0.6742602,0.5562607,-0.43848607,-0.7264143,1.7495201,-0.40110657,0.047233492,-0.9291812,1.0117096,0.91911054
0.5865106,-2.525686,1.3083743,-0.53561056,-0.06351068,-1.5132082,0.34053385,1.9854711,2.9380252,-0.97591865,0.617587,0.15435633,-1.0433149,1.3971714,-0.47872496,0.5340234,-1.6069264,0.9823359,1.8869092
0.10684279,-0.9935799,1.8007739,-0.25582007,1.0865173,2.3562036,-0.698172,3.0215068,0.21730472,0.48664814,0.2049481,-1.6691755,0.9476932,2.6101499,-0.9998278,2.445598,1.8703787,2.6925328,-0.19418176
0.5020644,-1.3052615,0.21489473,2.554617,-0.66152674,-0.52942824,-0.23808816,-0.26688877,0.0874139,-0.7763376,1.0290335,1.4806461,-0.14813037,1.0504327,-0.6353284,-1.2563925,0.11098477,-0.12574022,0.77854264
0.3953586,-1.2856936,0.29525584,2.7135777,-0.75023717,-0.3921003,-0.4552642,-0.3502112,-0.12569737,-0.6978888,1.2747338,1.5491363,0.09859347,1.192651,-0.81734365,-1.1706752,0.02523816,-0.23251733,0.8264577
1.256541,-0.025180029,0.1725311,1.7465941,-0.66498154,-0.9103376,-0.670058,-0.18402673,0.07317391,-0.058544714,-0.39391473,0.31922397,-0.007301285,1.881763,-1.0781971,0.12891325,0.06537389,0.4775185,0.70875186
0.96763206,0.024134,0.11315707,1.8197631,-0.64939547,-1.0580004,-0.59572923,-0.18755099,0.067867205,-0.12530068,-0.21872732,0.40094283,0.26077732,1.7715124,-1.3204259,0.13576135,0.09133739,0.46379814,0.8634203
1.5060761,-0.024822077,0.27515256,1.7730852,-0.33519056,-1.0491316,-0.6292791,0.06703261,-0.17448536,-0.5648438,-0.55301476,0.092200354,-0.56712556,1.5644289,-1.1607413,0.3264461,0.24433964,-0.03135537,0.11917892
1.3174121,-0.13480331,0.2777118,1.847657,-0.4904864,-1.3593673,-0.51172507,-0.06151942,-0.02605445,-0.72480214,-0.48943397,0.10798326,-0.3325529,1.6244563,-1.0201906,0.1963988,0.32497925,0.19188604,0.3398557
2.226912,-0.13811585,-0.014858706,1.181611,-0.9019374,0.7412192,3.0261834,0.33918813,-0.40551692,-0.14135115,1.944771,-0.35440108,-0.22704804,2.3280299,1.0704268,0.26636106,-1.7415227,1.5196009,0.46412313
0.056960307,-2.1706638,0.75677085,1.026644,1.1994482,0.9528569,-0.46805254,1.3075094,1.2365527,0.7186229,-0.4103673,0.2433313,-0.2540843,1.470807,-1.4078807,1.8009183,-0.23220117,2.6855094,1.3371351
0.9948991,0.12625603,1.1571745,0.83462274,-0.7204731,-0.88908464,0.773427,1.3975824,0.75575364,-0.080922976,0.083510466,-0.92492104,-0.25946206,0.83042365,0.6922995,-0.24223472,0.4702716,-0.68888295,2.2586377
