p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21
-0.038082566,-1.3748685,0.49749854,1.5624651,-0.16306266,0.882595,0.7520201,-0.16155696,-0.6477752,0.43828225,0.10183791,-0.21345972,0.7393817,-0.34632403,0.7394253,0.5204774,-0.72200584,0.81326205,0.79544085,-0.8979233,0.15905225,0.08078402
-0.087713905,-1.3448391,0.19066553,1.5814855,-0.1710957,0.7769086,0.8366604,-0.1886707,-0.5290014,0.54708654,0.25917175,-0.01051538,0.8510439,-0.42994758,0.56503516,0.275556,-0.5639905,0.6612449,0.53231496,-0.677782,0.04935619,-0.0046375906
-1.3593782,-1.7314821,1.1566509,1.3069686,0.20307821,1.0022722,0.10243702,0.2955471,-0.7980933,0.52114373,1.1020864,0.44478866,0.97495675,-1.1104608,0.59473693,0.013764248,-0.7998882,1.112831,-0.030655796,-0.7450583,-0.17632622,0.28023693
-0.15979582,-1.2769369,0.39617196,1.6254789,-0.036861178,0.714218,0.93988186,-0.21193416,-0.61832964,0.48973417,-0.08047984,0.05078317,0.89402586,-0.15114754,0.20040257,0.55016536,-0.8946855,0.5440135,0.6050475,-1.0445007,-0.11660328,0.23950464
-0.3124495,-0.58507186,0.34366482,0.46748063,-0.3298187,0.5993122,0.47282115,0.06920115,-0.76252043,-0.09443307,0.42306966,-0.1297416,1.3018402,-0.5187279,0.055734005,0.39804047,0.013071022,0.15856342,-0.389773,0.3671524,0.24767299,-0.54316884
-0.15874411,0.13023196,0.6508682,0.22777641,0.027981868,-0.17575303,0.13634677,0.047817945,-0.40154323,-0.7818886,1.1828986,-0.6644999,0.83698153,0.37594298,0.48982948,0.7885959,-0.9591858,0.06904041,0.35768384,-0.35336187,-0.20630682,-0.15819249
0.55412334,-0.59668237,0.95503265,0.24237075,0.31207904,-0.8098493,0.70964104,0.90155905,-0.726018,-0.12301992,1.0997534,-0.81486446,0.5025256,0.5104844,1.473313,1.7283827,-1.3984147,0.2737002,0.86985564,-0.61263824,-0.93393713,-1.1985939
0.15763907,0.08240771,-0.16507018,-0.26861843,-0.27430552,0.96749943,0.44652683,0.06470506,-1.4748671,-0.11712022,0.93794656,-0.028524082,1.083448,-0.7294405,-0.15643445,0.49359828,-0.5477195,0.08313577,-0.5572586,-0.052611843,-0.14393584,-0.65473145
0.051042773,0.055360287,0.07974477,-0.4256932,-0.05356848,0.92197704,0.45119846,-0.028672904,-1.2142045,-0.12475305,1.1142287,0.07440821,0.9312421,-1.0107769,-0.26101884,0.39969796,-0.7048671,-0.23623702,-0.58984274,-0.3016074,-0.22044222,-0.6283466
-0.0031498354,0.25139064,0.044066384,-0.3666136,-0.016155,0.9020232,0.55073196,-0.050552722,-1.0775739,-0.42529684,0.8865556,-0.17791437,0.85901886,-0.83613664,-0.1897614,0.37693763,-0.7021219,-0.4778125,-0.5675818,-0.36835995,-0.35466367,-0.47141004
0.20444244,0.03329575,-0.11641819,-0.3246884,0.14174652,0.805715,0.57577896,0.060067665,-1.2970752,-0.21780793,1.0319895,-0.060178705,0.92066073,-0.8230722,-0.19987041,0.6607295,-0.74744433,-0.10787372,-0.694569,-0.18940121,-0.20858988,-0.38612965
0.031948496,0.14447299,-0.14976294,-0.42789698,0.11482801,0.9880063,0.345573,-0.1349511,-1.1904905,-0.28933954,0.91433114,-0.24075608,0.8996804,-0.91718334,-0.21622437,0.36338603,-0.7814267,-0.13834439,-0.5900824,-0.3401894,-0.29158324,-0.403594
-0.16712575,0.07279115,-0.17040777,-0.3786232,-0.2133947,0.9640952,0.5068671,0.060724076,-1.4519159,-0.25653374,0.8949633,-0.077370636,0.840407,-0.9309167,-0.12625565,0.2730269,-0.60716957,-0.22325195,-0.43621337,-0.25274754,-0.1405216,-0.84904885
-0.08082835,0.12999488,-0.19353014,-0.24003915,-0.013302338,1.1133363,0.6886051,0.11402038,-1.2053665,-0.4271195,0.94155216,0.08821142,0.8558412,-0.8554335,0.9135285,0.7718934,-0.48853973,0.38716692,-0.052697405,-0.33526284,-0.11717463,-0.2189762
-0.4298413,0.15232727,-0.08710293,-0.1804973,0.22815867,1.1382433,0.59117717,0.23430933,-1.1033937,-0.4406462,0.92100465,0.22833899,0.67049867,-0.90080005,0.95658386,0.7959518,-0.32344046,0.16299039,0.10986185,-0.68708134,-0.056645464,-0.22460052
-0.63677144,0.17350967,-0.11540359,-0.02351598,-0.1890049,0.9894003,0.53696585,0.15428463,-1.0186778,-0.33002833,0.96489227,0.20803742,0.7786237,-1.045122,0.9083621,0.7874883,-0.46644953,0.05298415,0.070212975,-0.5325374,-0.3450316,-0.4660935
-0.27690318,-0.10652386,-0.14641728,-0.19718659,-0.121140726,1.0237213,0.53144306,0.1506522,-1.1369816,-0.30039313,1.0130237,0.21932273,0.7681477,-0.72829866,0.72487646,0.9568665,-0.44203585,0.14330201,-0.0728108,-0.38204178,-0.10851076,-0.24921554
-0.1372521,-0.0066947057,-0.17352884,-0.24580246,0.019607956,1.0767825,0.5628543,0.14477392,-1.0732282,-0.35101688,0.92553926,0.114604,0.772193,-0.82853955,0.747922,0.8005408,-0.5636256,0.25185645,0.097033896,-0.44646296,-0.21193591,-0.22035648
-0.21143982,-0.057056177,-0.080024034,-0.39430344,-0.17220718,1.1422501,0.5893598,0.15985782,-1.1316712,-0.33608356,0.92145777,0.25501892,0.73388124,-0.8370967,0.7176919,0.88161206,-0.54945207,-0.0054321876,-0.13085686,-0.33998135,-0.06078037,-0.49320328
-0.15187818,-0.6388445,2.5644777,-0.1984672,0.28449008,0.6417212,0.6480477,0.4364692,-0.5837841,0.6791361,0.89720285,-0.656514,0.8860863,-0.5338639,0.024707748,0.2715094,-1.3604256,-1.2603335,-0.6027923,0.3010603,-0.5713882,-1.031823
-0.9461147,-0.5816542,2.3241494,-0.12690324,0.079275765,0.7351781,0.63805497,0.14125192,-0.31005177,0.46454522,0.80594677,-0.40463835,0.7537687,-0.81754744,1.0017313,0.61872846,-1.1747463,-1.0634714,0.023191428,-0.13969286,-0.35392871,-0.60054445
-0.6400956,-0.1513882,0.35647935,0.47400573,-0.058961447,0.13994634,0.2397973,0.26479092,-1.1742235,-0.9243489,-0.25935805,0.17068172,1.025147,-0.16489886,-0.52742964,0.31809866,0.7642274,-0.61173815,-0.9920423,-0.6652834,0.15968993,-0.21003737
-0.5108952,-0.137686,0.30550414,0.637243,-0.21678974,0.0017571655,0.27294216,0.29382762,-1.3357866,-0.9693072,-0.071796425,0.14218195,0.9654871,-0.19037528,-0.5980831,0.24510384,0.7195,-0.5911143,-1.2268778,-0.82169443,0.18303567,-0.26457512
-0.48816222,-0.21980822,0.44536585,0.6474288,-0.07738071,0.2293032,0.27108663,0.2310798,-1.2347639,-0.74434763,-0.12075229,0.29842114,1.3514211,-0.13921113,-0.059443165,0.37538847,0.81479967,-0.7035301,-0.8832838,-0.572392,0.2165844,-0.22090891
-0.35759085,-0.1959799,0.29007807,0.5819451,0.0043887123,0.2514358,0.22676882,0.099578515,-1.1725332,-0.77624136,-0.18001397,0.23614901,0.8489372,-0.07968846,-0.4099262,0.5114701,0.6249125,-0.5222225,-0.98429203,-0.63515574,0.2893464,-0.087554134
-0.32825893,-0.28213584,0.24389444,0.78456485,-0.2023932,0.13264233,0.281212,0.16593441,-1.1617215,-0.73696345,0.09651779,0.29817042,1.0997076,-0.111666314,-0.15104362,0.4222546,0.71005446,-0.7516221,-0.9395541,-0.5334948,0.23308991,-0.21026273
0.48983523,-0.10983174,0.33691588,0.540767,-0.020399755,0.42311847,0.43923774,0.4643121,-1.1093756,-0.28619146,0.15575193,-0.4003215,0.8069915,-0.559315,0.057958852,1.3344201,-0.3166361,-0.6446246,-0.5915668,-0.692981,0.08782495,-0.34560335
0.92870367,0.83492434,0.3321634,0.43126306,-0.4705569,0.27027434,-0.08866877,1.5898014,-2.1454973,-0.4936072,0.34739113,0.44845718,2.1256487,-0.10355743,-0.30866423,-1.0386745,1.1391488,1.1673148,-2.2765038,0.6318768,-0.5710599,-1.0371019
0.19595887,0.8522451,0.7907223,0.49897152,-0.21893442,1.0790827,0.12889208,-0.43600458,-1.2508124,-0.5713759,0.49017072,0.6425278,1.0372244,-0.4967209,0.5303826,0.98106813,-0.6684629,0.58746934,-0.14104892,-0.18085827,0.21053177,-1.0668173
0.9610627,-0.044127606,1.3249458,0.29875204,0.7011966,0.3198632,0.6325539,0.768906,-0.66397107,-0.48313168,0.28398535,0.27559283,0.040274043,-0.62637174,0.107547976,0.5133427,0.14534973,-0.63091135,-0.1502268,-0.06397357,-0.94931346,-1.1681397
1.1028844,0.17391203,1.161882,0.11914085,0.38734046,0.30188355,0.3950915,1.1745619,-0.5697559,-0.64371645,0.014663188,0.3718448,0.07466234,-0.035415143,0.16079555,0.48449042,0.3217096,-0.6303301,0.17453787,-0.03838716,-0.7564876,-1.3645024
0.7849367,-0.9556908,1.0698801,0.3908524,0.68142205,0.59123033,0.8257564,0.890035,-0.48916614,0.0003244491,0.9944917,-0.11414177,0.29593956,-1.1688875,0.641339,0.506,-0.6367986,-0.3406549,0.24022152,-0.34804836,-0.81969345,-1.4238724
0.61700857,-0.56624395,0.7468415,-0.019780878,0.9160813,0.7524103,0.8381395,0.9480715,-0.5452694,0.2076506,0.33194137,0.529731,0.34974992,-1.1475753,0.8407885,0.6373586,-0.7552843,-0.04181573,0.789115,-0.460151,-0.28941602,-1.705574
0.40167123,-0.5384043,0.6907575,-0.03204234,0.94954586,0.8095167,1.0961317,0.92435646,-0.75008845,0.1800958,0.37816226,0.7924243,0.22642985,-1.14083,0.8305844,0.4369098,-0.7047415,0.053212706,0.5015415,-0.44143534,-0.28892797,-1.3690634
0.34916118,-0.7325439,0.7458942,-0.33219847,0.9561045,0.4689623,0.9348363,0.8275318,-0.50339663,-0.06130386,0.6286766,0.7541641,0.5943484,-0.86230177,1.0014173,0.37963396,-0.5559414,-0.11239236,0.5910867,-0.4240534,-0.38516915,-1.5276549
0.53003323,-0.35939947,0.8661645,-0.1337463,1.120985,0.40591884,1.0160947,0.9383704,-0.5051158,0.12832631,0.61123925,0.76888067,0.24572615,-0.82667446,0.8152736,0.5218274,-0.6865562,0.016008506,0.39432156,-0.3186485,-0.36130017,-1.3440236
0.32474428,-0.6920914,0.6015917,-0.06567007,0.9666433,0.53959906,0.6695727,0.8589848,-0.6563206,0.25251636,0.2092826,0.64849466,0.29836446,-1.3092146,0.9386677,0.43550858,-0.586548,0.030110173,0.5049369,-0.19366677,-0.13608709,-1.5414429
0.68652695,-0.8893015,1.090364,0.32937354,0.7878416,0.72493285,0.78370976,1.0363821,-0.5609731,-0.21661584,0.7598787,-0.062111154,0.33631393,-1.0287032,0.6024948,0.35379785,-0.4518673,-0.4737069,0.2708567,-0.48918998,-0.90454394,-1.5095382
0.22575618,-0.969943,0.75085807,0.120495036,0.8482874,0.68307126,0.7739982,0.7127292,-0.73727775,0.15002505,0.4811094,0.6568095,0.2700713,-0.91239786,0.90338635,0.41475984,-1.031208,0.19693065,0.38013116,-0.3469924,-0.19122636,-1.6466991
0.683302,0.38979426,0.74936056,0.24002354,1.6465383,0.20357987,0.013610452,1.0100654,-0.1505262,0.13513602,0.98492885,0.70997524,0.72295636,-1.0166234,1.2715024,0.28084934,-0.3247334,-0.9671277,0.43385196,-0.590545,-0.22963387,-1.4943006
0.45382118,-0.68049455,0.83200765,-0.087935075,0.758696,0.6292042,0.7505544,0.939719,-0.6043495,0.100131795,0.26262558,0.6903946,0.30737162,-0.9627016,0.9490872,0.7317536,-0.68940395,0.108478874,0.4750588,-0.5912954,-0.35626644,-1.3963299
0.22506703,-0.62307715,0.52269584,-0.1979279,0.8341946,0.49655545,0.8616882,1.1282405,-0.6809698,0.30954838,0.32233834,0.6185831,0.49959978,-0.92555165,0.84627604,0.38946462,-0.68964064,0.0140645085,0.41928908,-0.36230558,-0.37250644,-1.4335747
0.2404213,-0.8036255,0.46024278,-0.28592172,0.8551597,0.42851788,0.9553918,1.1807119,-0.5326825,0.27045596,0.3912316,0.54249316,0.36386624,-0.6858788,0.596713,0.6819822,-0.9316371,0.009986364,0.52984047,-0.4967084,-0.24539748,-1.4670101
0.9042409,-0.90845364,1.0308694,0.2409878,0.77924895,0.6190318,0.7940322,0.89653796,-0.56396943,-0.12869498,0.75095004,0.03796062,0.43036258,-1.02958,0.72322494,0.5270964,-0.67275673,-0.5722354,0.33544254,-0.35985142,-0.86556005,-1.4945343
1.3821832,0.21472386,1.3527297,0.17202793,0.31768396,0.019248962,0.66847277,1.1702049,-0.28485125,-0.5771224,0.2445125,0.12611516,-0.20204797,-0.029969132,0.060356375,0.6961857,0.32877573,-0.8226537,0.15885435,-0.12228121,-0.9149074,-0.9542296
1.0927526,-0.23049405,1.7603319,0.38716787,0.4338885,0.15730491,0.60499436,0.6960015,-0.28517532,-0.668522,0.63123465,0.06929164,-0.12839939,-0.5114253,0.00811464,0.61262244,0.13441779,-0.75186026,0.041278042,-0.2336795,-1.211153,-1.0722431
-0.025661316,-0.9353162,-0.8060868,0.66438746,1.005737,0.10238418,0.29067895,0.7804381,-0.008371513,0.8175496,0.98673475,0.080755726,1.8479518,-0.22813772,-0.5314818,0.5102767,-0.37936616,0.015981667,0.7852115,0.54210365,0.54352057,-0.48153612
-0.15243708,-0.124698184,1.3594031,0.43751553,1.3054726,-0.29129666,0.6472639,-0.019572599,-0.069855645,-0.6135682,-0.98117965,0.9090681,1.8353529,-0.4430412,0.38886163,1.1097828,-0.6445059,0.860755,0.5583821,0.04230884,0.036832582,1.0873863
-0.31872422,-0.20339534,0.49722925,0.44283605,0.75422114,0.020382008,0.16111544,0.34909564,-0.37381348,0.07742374,-0.7788181,0.34473535,1.6901842,-0.04706013,0.9384124,1.4865229,-0.75880283,0.51489544,0.14366503,0.29456335,0.19086793,0.5386831
-0.21184926,-0.35134253,0.99633247,0.53212434,1.207469,-0.48362514,0.6627894,0.060729705,-0.2000658,-0.7039663,-0.91354156,0.7297392,1.7348672,-0.49043906,0.34851912,1.1957583,-0.5213163,0.9825177,0.46010303,0.28852206,0.14188202,0.9136957
0.5677163,-0.767119,-0.4069794,0.9199956,0.87823135,-0.07618405,0.08270689,0.6906525,-0.7265876,-0.257965,0.6339028,0.5785782,0.5034438,0.43551877,-0.026875906,1.2222159,-0.31381276,0.5373767,0.6365685,0.572598,-0.72270226,-0.20815629
0.22289824,-1.0281546,0.34421518,0.58677727,0.47224614,-0.14986947,-0.06869041,0.4993028,-0.71511567,0.27831393,0.22225204,0.3406755,1.6141819,0.061589208,0.41734648,0.840317,-0.40721896,0.5252032,0.13004448,0.69980013,0.077322826,0.09280661
0.3404387,-1.1233872,-0.27084407,0.7369435,0.4741549,-0.3818277,-0.0441586,0.60035145,-0.984147,0.03537792,0.7608204,1.0501919,1.1332555,0.5694236,-0.09727492,1.7498509,-0.6619874,0.39977643,0.9267512,0.85590076,-0.6451654,-0.17862175
-0.3272582,-1.4466627,-0.17670631,0.24114087,0.671324,0.5289568,-0.25770366,0.4804593,-1.0967681,0.13613771,0.39272875,0.6459282,0.9777461,0.03621518,0.43274924,0.8689721,0.60298115,-0.09180608,0.14013375,0.80452985,0.92915255,0.38661554
-0.16870789,-0.8548782,0.563932,0.8709452,1.0061209,0.2206496,-0.33367744,-0.1089142,-0.41717488,-1.3561662,0.11487009,0.67850715,1.318212,0.006363996,-0.17550772,1.0537064,0.63529867,0.8648937,0.88959223,0.24716437,0.62806904,0.019841846
-0.39619762,-0.9941229,-0.137613,0.77294,0.6195466,0.51104486,-0.7127018,0.20658703,-0.7275301,-0.43976358,0.22085114,0.34735027,1.2274544,0.43131185,0.6251415,1.3634025,0.35407826,0.544031,0.33093977,0.4993917,0.69054157,-0.595253
-0.13066301,-1.0976906,0.46957943,0.6431851,0.9835712,-0.014219167,-0.3821039,-0.16418663,-0.66133374,-1.4563293,0.008563066,0.78879064,1.3043404,-0.11489461,-0.056425713,1.0987667,0.8082878,0.66788286,0.6922878,0.31689936,0.7638431,-0.13740969
-0.8748805,-1.3964832,0.39197537,1.241017,0.63375443,0.56906945,0.7401742,0.2662933,-0.67681366,0.8251449,-0.051543556,0.15279189,0.78985566,-0.22902307,-0.16386251,0.9923709,-0.42015886,1.2796131,1.1564325,0.5079823,0.260363,0.19878274
0.30345535,-0.9671829,0.19355324,0.46612954,0.41356018,-0.1174458,-0.032218415,0.466641,-0.6740117,0.18949614,0.16148773,0.37350777,1.6177584,0.10940418,0.47875956,1.0145867,-0.27916622,0.4312972,0.19717866,0.78942347,0.13813582,0.028838424
0.65240216,-1.1427606,1.2510813,0.12007052,0.3316868,0.39480725,0.56168646,-0.11550869,-1.6904174,-1.039958,-0.39406016,-0.46169895,0.40896812,0.7416865,-1.090328,1.0580038,-0.5397027,-0.49974865,-0.90156233,-0.28639734,0.18353401,-0.09290437
-0.7191257,2.6719012,1.5570781,0.523622,-0.0039789174,0.65156174,-0.12929755,-0.62458235,-1.2907945,-0.6974952,0.18534838,1.8112497,0.4601541,-0.32353178,0.28283402,1.5441741,1.0830592,0.81387573,-2.2247992,-0.9420849,-0.6505833,0.59319925
-0.041972406,1.3947505,1.5476036,-0.5864918,-0.07775143,1.7769814,-0.24403475,-0.413226,-1.2429519,-0.4655084,0.048190147,0.6713974,0.048503894,-0.080574356,1.0969441,1.760406,-0.872307,-0.32677603,-0.6899999,-0.17308018,-0.25801495,-0.4020107
0.4246607,-1.4333481,1.376643,0.79370254,0.6524712,-0.7206521,0.23880735,-0.07372394,-1.3777211,-0.61224073,0.62156403,-1.0317729,1.6559161,1.9175643,1.5871803,1.081213,-0.6072138,0.95375246,-0.8566445,-1.0596218,0.23956163,-0.1143342
0.5283452,-1.3144106,1.5789585,0.674206,0.52429265,-0.62019247,0.20371626,-0.30626667,-1.2824712,-0.55435985,0.5668236,-1.1538072,1.4879875,1.9371516,1.3764764,0.9359011,-0.3120088,0.9231096,-0.9785364,-1.2831547,0.22537148,-0.18084489
0.096162796,0.54202914,2.390681,-1.8808324,-1.444376,-0.39471087,0.41124812,0.6428945,-1.5347241,0.3921368,-0.30629042,1.0629098,0.31673804,1.666631,3.1127052,2.2345078,-1.7762958,-0.58249587,-0.4415641,-0.9837223,0.4610751,0.33321938
0.036348686,-0.43323374,0.6674209,-0.2272492,0.21798639,0.7248201,0.30891055,0.5973342,-0.9963616,-0.5667523,0.24720396,0.55074596,0.76345474,0.29443428,-0.7494696,1.5406485,0.31157926,-0.5008296,-1.0138165,-0.7043228,0.017512284,0.098456144
-0.4270851,0.029860362,0.27892435,-0.33537912,0.044205405,0.08875031,0.07331197,-0.6835883,-0.95472246,0.078014374,0.112225324,-0.85318047,0.30690223,-0.05835433,-0.21519332,-0.07948007,-0.72216964,-0.31344807,-0.32366675,-0.18400276,0.6567322,-0.4441819
0.017443119,0.16986991,0.13904302,0.4882892,-0.020146713,-0.050947294,0.086907335,0.08424611,-0.70074344,-0.042402625,-0.13784009,-0.39427847,0.40656054,0.071514614,0.09800622,0.1811231,-0.4697912,0.050174836,-0.13427886,0.05010809,0.5796045,-0.2519689
0.052501235,0.11842717,0.18891117,0.5245344,-0.028962508,-0.09258957,0.0917837,0.1559056,-0.7396321,-0.06526501,-0.10831414,-0.33365723,0.4527312,0.06629213,0.1450674,0.16842237,-0.4610139,0.10571659,-0.12564126,-0.033865735,0.52913916,-0.27403456
-0.03226404,0.15952794,0.1885066,0.49942324,0.018387182,-0.12802717,0.0952218,0.08961791,-0.6984758,-0.03252977,-0.17688651,-0.38678467,0.36741847,0.12908955,0.07092901,0.095103525,-0.52203476,0.09523648,-0.079151735,0.014359557,0.5306097,-0.22935586
0.24422193,0.731029,1.8370512,1.777462,-0.26326013,-0.53760886,1.6030545,1.6636347,-0.5776371,-1.1995407,0.03361691,-0.3102519,0.59753466,-0.8615712,1.9532509,1.1984468,0.52176964,-0.4564368,-1.2846231,-1.5365709,-0.767759,-0.4854478
-0.40016633,-0.08248175,1.313715,1.3707705,-0.58006305,0.31479025,0.51644194,0.49667498,-0.97044843,0.0073214322,-0.8166357,-0.0795141,0.3917045,-0.4677302,1.3442076,1.029038,0.8338854,-0.32112676,0.044515707,-1.230609,-0.7717105,-1.6422981
0.3220912,-0.093331315,-0.63100785,0.1236374,0.4355541,-0.6854095,-0.6957849,-0.37873605,-1.4620311,-0.7099267,1.1002774,0.13310926,1.631251,-0.5010461,0.5610871,1.7406062,0.46812382,0.16821232,0.13135953,-0.35039955,0.16559301,-1.5845965
-0.19119099,-0.38466156,-0.7397057,0.68310016,-0.41898778,0.09131043,0.7682213,1.6471331,-0.62448233,0.6250533,1.1522156,-0.15654674,0.7377748,-0.1731578,-0.36365423,0.0677732,-0.3214239,-0.657238,-0.25421554,0.019741071,1.140916,-0.33034694
-0.666512,0.42132452,0.23205712,0.8989643,-0.09835588,-0.31650203,1.433623,1.3992077,-0.67760164,-0.48428676,-0.72625047,0.30216986,0.65680224,-0.6306913,0.6852608,1.5515773,-0.9082265,-0.38378128,-0.103025585,0.4754196,1.6409857,0.57791895
0.13614786,-0.18441805,-0.47704372,0.83298016,-0.17781042,0.065930024,0.24625316,0.85769206,-1.1985021,-0.13991053,0.49900576,0.51565284,0.633719,0.00042306582,0.19185598,1.1046771,-0.37911248,-0.0012446046,-0.18291323,0.5095675,0.16675647,-0.555898
0.1440492,0.3873622,0.03281999,0.69908583,-0.4454975,-0.72073895,0.35372645,0.9163658,-0.9542096,-0.5669028,0.44642535,-0.30278116,0.33296564,0.2056597,0.7219389,0.9113915,-0.3326133,0.15245607,0.10571078,-0.7700118,0.7556705,-0.82659525
-0.2682259,0.47474164,0.54084355,0.5447737,-0.5444298,-0.5296596,0.56682414,1.3762946,-0.83858395,-0.40635794,0.62845546,-0.7610272,0.6177797,0.17641358,0.99284077,0.854647,-0.086919874,-0.064637825,0.30322295,-0.7868175,0.74423605,-0.47244832
-0.08882017,0.29904315,-0.024966706,0.60737294,-0.517507,-0.697801,1.0370711,1.5032786,-0.9593424,-0.4455545,0.7523981,-0.15567806,0.07945468,0.559954,0.8644624,1.4347192,-0.019443963,-0.49539617,0.5789152,-0.8363108,0.6408598,-0.27835017
0.1004296,0.1998255,-0.5407441,0.9127839,-0.11522675,0.04727837,1.2149526,1.0354586,-0.33906248,0.13715354,-0.88661206,0.2944222,1.273154,-0.5990658,0.12822464,1.4644487,-1.0494933,-0.2486886,-0.67143273,0.15262336,1.9402064,0.68705904
0.52138174,0.45600188,-0.016898802,1.1196257,-0.697294,-0.43145946,0.28511748,1.1066458,-0.93165535,-0.44418606,0.24945131,-0.0036687348,0.22813858,-0.13409354,0.4054637,1.0295649,-0.21550345,0.24384128,-0.14591798,-0.14284994,0.48020706,-0.99020153
-1.2399529,-1.1550145,-0.23493898,1.296745,-1.0009134,0.2857823,1.4921154,1.5101806,-1.1977979,0.7496458,0.28450248,-0.103017695,0.0063564493,-0.20444664,0.12615146,0.47211695,-0.41835225,0.13417016,0.09999658,-0.06177219,0.93040276,0.09005158
-0.37114552,0.43351752,0.04009792,0.8084841,-0.48026407,-0.9278489,0.8796154,1.5491469,-1.0225536,-0.3397188,0.51686114,-0.83064574,0.18303645,0.3618879,0.9297289,1.2874049,-0.17314413,-0.19274431,0.45112556,-0.87823397,1.134863,-0.4275365
0.23355946,-0.25237504,0.60066813,0.4849015,-0.39996836,0.08381418,1.1607785,0.1997445,-1.142963,-0.9595261,0.6839097,0.14642967,-0.4241411,-0.75702316,-0.6175045,0.9370835,0.43218067,-0.06367352,-0.46079046,0.4602213,0.54520667,-0.17755501
0.7413507,-0.006996519,0.6120978,0.49153152,-0.04491025,-0.8064338,1.4652046,0.7260154,-0.74987864,0.24721332,0.086348236,0.10552139,0.095080726,-0.24495316,-0.23809926,1.0603399,-0.43349215,-0.22847727,-0.9377442,-0.3903976,-0.32368547,-0.27508953
0.64534557,-0.46242344,0.28068444,0.38642567,-0.4249692,-0.1077139,0.53917974,0.5375087,-1.2409985,-0.08082504,0.17828026,-0.30699396,0.30807418,-0.8504943,-0.44775185,0.99484664,-0.46651062,-0.24699236,-0.2852727,-0.08230615,-0.21290979,-0.4561082
0.282062,-0.4724105,0.8038474,-0.13657321,-0.14020398,0.0011923938,0.44997692,0.150653,-0.89494216,-0.24264428,0.2713436,0.19112016,0.82794374,-0.42319158,-0.03419061,0.34087867,0.16052355,-0.45159137,-0.0031958409,-0.45440125,0.42384484,-0.15163392
0.5431595,-0.43937954,0.9025964,0.700724,0.77475655,0.3017762,-0.20401306,-0.1926498,0.0662239,-0.6675741,-0.05645878,0.38386488,1.6829627,-0.17205483,0.2668604,1.217247,0.1613378,0.104995854,-1.0313547,-0.27594465,-0.34878448,-0.46765122
-0.9224405,-0.52113914,1.1788847,0.28247887,-0.03604768,0.3005585,0.2540048,0.77101994,-1.0553526,-0.47226098,-0.4005702,0.43848166,2.1377668,0.40527257,-0.71366525,0.57644075,1.0242088,0.11127857,-1.1478637,-0.83497196,-0.3684843,-0.64271986
-1.0889997,0.0051466497,0.17680228,-0.061453704,0.34997833,-0.36242068,0.8214051,-0.5963817,-2.250108,-0.94127476,1.1371602,-0.3269904,0.49597672,1.4767896,0.6914197,1.2880073,-0.80868524,0.54308707,1.1447622,-0.48700994,-0.30605686,0.21311179
0.7724767,-0.7098586,1.2884109,-0.07513762,1.1108617,1.0020032,-1.1291267,1.5919151,-1.6438464,0.6860452,-0.61527866,0.17350097,0.9391349,-0.4956515,-1.0044216,1.8202178,-0.31168947,-0.31809044,0.52737373,0.2311679,0.18589906,-1.985836
-0.43382698,1.2476836,1.3757795,0.56288815,-0.30048814,-0.0774565,0.48191833,0.6156105,0.23458049,-1.0617894,-0.48553485,0.97571224,2.665374,-0.45115152,0.90777963,0.035924505,0.5814992,0.044098187,-0.61589605,-0.20837632,1.3410234,-0.8559559
-0.20740369,-0.17703621,0.97095174,0.62232673,-0.39670718,-0.062331177,1.1352042,0.20185612,-1.0171169,0.36082307,-0.45092794,-0.5063298,2.8093793,-1.0395796,-0.6266427,0.26006952,-0.5775918,-0.45364884,-1.3451982,-0.23222369,-1.1093507,-0.096988745
0.96331275,-0.8827555,1.0482546,1.1796426,0.23284127,1.3658395,1.3014665,1.2936559,-0.49717477,-1.2442416,-0.8469151,-0.12077193,2.4282768,-0.60287106,-1.0752125,0.0648989,-1.2003762,0.2074397,-1.0695305,-0.17474905,0.2890308,-0.55284774
-0.3857524,-0.6157296,1.2131103,0.17353511,0.055975605,0.7277393,1.5437481,0.12862383,-0.8294475,-0.2143128,-0.5343499,-1.0170602,2.3095968,-1.4480277,-1.2844797,0.03191766,-1.0317644,-0.3975579,-0.87998414,-0.35389125,0.35922444,-0.5083477
0.43791083,-0.12064786,0.5306235,1.3772731,0.29824346,-1.7773615,0.25027418,-0.3767491,-2.1996417,-0.7771431,0.5228571,0.62506986,1.3238677,-0.831888,-0.3844702,0.4698957,-1.2890697,0.32607272,0.6964231,0.63786054,0.14339168,-1.2381285
0.65992695,-0.7041059,1.4073155,0.23026927,-0.0033016794,-0.61767626,0.26490816,-0.38492048,-1.6711541,-0.6782752,0.2213128,-0.23268011,0.79655164,0.16106424,-0.08749613,0.44059154,-0.48254436,-0.31609914,0.29021284,-0.30290654,0.3738317,0.121195436
0.17179261,-0.036145438,0.80188906,0.3185701,0.25875846,-0.40983656,0.053940356,0.3178092,-0.6215081,-0.3061698,-0.17695726,-0.3031201,0.5182134,0.09230309,-0.054526784,0.17908655,-0.7239519,0.018562706,-0.12095842,0.1931826,0.4069592,-0.588432
