p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23,p_24
-0.06692175,0.3894439,1.3260335,-0.67903644,-0.2539828,-0.3662757,0.057895094,0.7702898,-1.1004705,-0.21974726,-0.40837893,0.91058004,-0.11212937,0.76509297,0.1835298,-0.09444444,0.82407224,0.327129,-0.19090085,0.5919055,0.83344436,-0.13703418,0.5896435,0.7349731,0.3351113
0.16892192,0.4292182,1.2992983,-0.55785584,-0.49907494,-0.502929,0.4231763,0.75086725,-1.093558,0.056283593,-0.61581016,1.1664506,-0.17106691,0.48577574,0.27072012,0.1468194,0.42993855,0.33442292,0.07841743,0.646812,0.49167007,0.051269826,0.61959827,0.5508646,0.7380453
0.02977064,0.49636546,1.2440763,-0.40169454,-0.26474068,-0.1256645,0.3433224,0.40801162,-1.0300355,-0.46906888,-0.8987604,1.260286,-0.041323695,0.45047194,0.22372228,-0.004674165,0.49016276,0.3676995,-0.020560706,0.6273144,0.82586986,-0.1065891,0.8885489,0.97969985,0.76936597
0.39938068,0.83303404,1.0253081,-0.4465025,-0.090105765,-0.613248,0.055693235,0.85544163,-1.3905503,0.13485666,-0.61613184,1.0344075,-0.1659649,0.43854913,0.37812832,0.33118764,0.5422662,0.24180666,0.06707123,0.44093302,0.55816066,0.011404959,0.56480134,0.3532784,0.61790025
0.2466266,0.47709784,1.0583653,-0.4962397,-0.4092677,-0.22141828,-0.07634127,0.8088172,-1.1643208,-0.1909749,-0.5502004,1.1687794,-0.24549997,0.5980024,0.21137826,0.17225055,0.76900357,-0.034245044,-0.2718315,0.44732794,0.86494124,0.06832342,0.588839,0.66115654,0.62867635
0.33958027,0.49951673,1.2931168,-0.3979097,-0.56336594,-0.7256958,0.32620966,0.7573119,-1.2273806,-0.06753316,-0.3943261,1.0088418,-0.21425839,0.60250276,0.19493078,0.13856386,0.5941003,0.3643642,0.12122062,0.6069974,0.60830456,0.11540955,0.41583833,0.5360886,0.65720075
0.54669416,0.2811538,0.97796875,-0.86562383,-0.7836137,-0.96314675,0.94170755,-0.2807464,-1.0693146,-0.47239968,-0.24603963,1.2924155,-0.054331064,0.010614123,0.47009173,-0.11224671,-0.33894,0.56925064,0.12657186,1.1701171,1.0800065,0.5695592,0.62411803,0.8634565,0.8708479
0.3726196,0.5287053,1.1566442,-0.6768974,-0.16211487,-0.37101233,0.26992804,0.41483283,-1.2458113,-0.07338521,-0.549362,1.3747776,-0.4203864,0.40881878,0.0541433,0.19653443,0.41904497,0.21560434,-0.2724067,0.68980205,0.846165,-0.01911926,0.55544066,0.9302283,0.80645347
0.9108373,1.3704907,1.2896379,-0.58740366,0.29505482,-0.70083994,0.05870818,0.43111467,-1.4542516,0.14428833,-0.55020416,0.25406694,0.38468236,0.51705045,-0.89653337,-0.49969968,1.1114683,-0.5762785,0.029097423,0.57326,0.5474463,0.1025158,0.8147768,0.6518893,0.8172708
0.14753498,0.58546644,1.3490547,-0.4260914,-0.62999785,-0.48642427,0.2517459,0.91920394,-1.15911,-0.07896446,-0.7019896,1.0128152,-0.27448568,0.5273575,0.24645144,0.24350986,0.5499344,-0.071614295,0.034708068,0.60529107,0.66469204,-0.081064895,0.5686975,0.49628735,0.50637627
0.109811105,0.3066853,1.1033266,-0.8430616,-0.13536628,-0.2399789,0.2461868,0.6525906,-1.2732015,-0.18844606,-0.6113907,1.1113966,-0.21608394,0.7266609,0.37407777,0.048557363,0.69447595,0.21029946,-0.05303868,0.58586794,0.51460886,-0.011361774,0.64633876,0.6177857,0.6150641
-0.2059405,0.4471364,1.6353724,-0.77842087,-0.12306988,-1.7493113,0.34091473,0.4315327,-1.1055588,-0.34557799,-0.16487388,1.3262767,-0.84508973,0.35680434,-0.4034948,0.31317556,0.17315672,0.25981852,0.19086571,0.89002234,0.5960431,0.35567206,-0.061356943,0.11700671,0.9432602
0.27006644,0.67061967,1.07421,-0.30632448,-0.08266568,-0.26286012,0.3348609,0.74375015,-1.3007666,-0.10436486,-0.64035964,1.0011046,-0.2545826,0.2684011,0.01790315,0.20394646,0.36500925,0.26984462,-0.18290538,0.5229871,0.87346506,-0.10073096,0.48186004,0.7454848,0.5481374
0.22339408,-0.21341215,1.5761195,-0.6974136,0.52119327,0.25842348,0.87502736,0.47070047,-0.6828117,-0.38552243,0.8263412,0.45461777,-0.64666027,0.31995505,-0.045903336,0.024646774,1.1003691,-0.005416733,-0.77780926,0.6867274,0.7550918,-0.2502167,0.7598625,0.20903163,-0.6741387
0.3287245,-0.2724055,1.7068049,-0.6168283,0.42096293,0.1685211,1.1563871,0.6474892,-0.6901919,-0.22761454,0.6901764,0.8573861,-0.9165792,0.14527702,-0.10235077,0.22426595,1.0834472,-0.25876197,-0.67510164,0.90504134,0.46618178,-0.12807795,0.7561782,-0.050589297,-0.70308876
0.08504443,-0.19432707,1.4708143,-0.39497745,0.646372,0.4095674,1.3322475,0.21601154,-0.72932583,-0.4336883,0.5623289,0.78207815,-0.6783542,0.23384427,0.09536136,0.11285945,1.0151783,-0.13117582,-0.943949,0.79133594,0.40527335,-0.20714344,0.95670116,0.57363915,-0.54967517
0.12562717,-0.092809975,1.2914342,-0.6809534,0.70880824,-0.20302817,1.0241663,0.6168768,-0.7539446,-0.111989535,0.51827353,0.8560277,-0.660597,0.14523777,0.00059660425,0.13852315,0.8843014,0.05196898,-0.8226868,0.68584055,0.5854795,-0.08788652,0.56519115,-0.0063186437,-0.6382048
0.11345258,-0.13217163,1.363503,-0.6192537,0.44883204,0.08128205,0.71013457,0.43091175,-0.7509644,-0.39301056,0.6868012,0.87890524,-0.64840215,0.25406843,0.1513207,0.21157037,1.0012561,-0.54397476,-1.1653978,0.74043494,0.4403687,-0.12138088,0.5530983,0.38786432,-0.6395107
0.27391905,-0.29473668,1.4230056,-0.3719404,0.2591433,-0.08200672,0.9980299,0.5555639,-0.8054122,-0.25759152,0.91481394,0.7413066,-0.83524466,0.27169463,-0.15697733,0.18687712,0.94036376,-0.08525235,-0.61674577,0.7159612,0.39379624,-0.2866102,0.57167655,0.12744033,-0.52858937
0.60847855,-0.33888274,1.1664495,-1.042021,-0.11951255,-0.5385732,1.8445394,-0.8012868,-0.2863482,-0.53132635,0.84333026,0.79679096,-0.61048794,-0.37991714,0.20591617,-0.14573169,-0.070586614,0.25027683,-0.742956,1.5819877,0.75430304,0.45796067,0.61952,0.19104557,-0.27157584
0.2476517,-0.12674819,1.3137914,-1.0274771,0.4569017,0.09959147,1.0205737,0.068665266,-0.69085425,-0.03437204,0.5785451,0.8961771,-0.9722785,0.3221547,-0.09602153,0.13718927,0.9661869,-0.22873542,-0.9524564,0.7703068,0.3503192,-0.20724328,0.59113234,0.24685892,-0.3890437
0.89487606,0.56177413,1.5175103,-0.8402604,1.1249363,-0.39710847,1.0118656,0.11074098,-1.1720423,0.35811007,0.78403693,-0.085262515,-0.17738982,0.41161752,-1.2825303,-0.48093912,1.5726552,-0.85649604,-0.83743036,0.794239,0.12672487,0.11096948,1.0300303,0.38974252,-0.374239
0.13898785,-0.24307129,1.6446912,-0.7104175,0.30151713,-0.13952753,0.9196395,0.60614926,-0.51905495,-0.226763,0.5903695,0.56093395,-0.8167967,0.23992857,-0.3019372,0.267604,1.024597,-0.24116935,-0.94399685,0.48839644,0.5535294,-0.3098975,0.6144148,0.16550036,-0.73467
0.12689704,-0.04400126,1.4884132,-0.9981598,0.5681451,0.10824328,0.9314552,0.3450698,-0.69657373,-0.2599338,0.57008123,0.6270541,-0.8610852,0.44407248,0.10036642,-0.022380644,0.93920994,-0.057196263,-0.746344,0.77103436,0.40414137,-0.16495027,0.56168836,0.22729112,-0.53340095
-0.11437311,-0.15220697,1.6735752,-1.1502515,0.67547876,-1.3803209,1.1923078,0.13994129,-0.567783,-0.33298162,0.97716343,0.9634785,-1.3761432,0.20471701,-0.79079133,0.34376666,0.5734155,-0.1253099,-0.5688014,1.2589436,0.19169232,0.29611036,-0.09709693,-0.16685775,-0.14137372
0.2699485,-0.06430186,1.1532153,-0.5284547,0.63519144,0.18596391,1.1668426,0.45525914,-1.128271,-0.12392679,0.64492726,0.71660846,-0.91631985,-0.05275353,-0.111006215,0.3035863,0.82367665,-0.19934651,-1.0028236,0.7998559,0.5487899,-0.20227674,0.5810426,0.16658026,-0.5749664
0.6902011,-0.5091711,1.1628052,0.12660216,0.15492828,0.45807952,0.60054195,1.6007811,-0.81155354,-0.50738454,0.40941224,0.5159978,-0.14473553,0.02280694,-0.1862286,0.4517509,0.3559833,-0.043321174,0.046797227,-0.020453112,1.1472114,0.29850835,0.92451113,0.09466629,-0.11964321
0.90085006,-0.69201195,0.9099582,0.2564362,-0.03538421,0.3799878,1.098538,1.7763613,-0.84314513,-0.08164155,0.2301681,1.0704359,-0.28996754,0.038116597,-0.22665115,0.61459774,0.10989719,-0.23088178,0.3672688,0.14852333,0.51312333,0.24087673,1.0076568,0.086133935,0.14272936
0.56536627,-0.42584565,0.82967883,0.65097296,0.41673598,0.6396195,0.8638728,1.3607138,-0.87138283,-0.53397375,0.06044082,0.986689,0.015169379,-0.18410361,-0.064091414,0.49150577,0.17001826,-0.10568416,0.07864915,0.08706233,1.0487887,0.28227594,1.214921,0.4754291,0.3287893
0.79545635,-0.028507192,0.813937,0.30067635,0.3283664,0.18353777,0.6348642,1.7587153,-0.9411744,-0.15763588,0.10936863,0.8098963,-0.09246868,-0.043702558,0.05095076,0.68996286,0.248882,-0.23590995,0.15998451,0.08518859,0.71140575,0.29467663,0.90951544,-0.16157955,-0.11354654
0.6692706,-0.4982565,0.8679068,0.2745996,0.013171525,0.51124364,0.4167847,1.6143264,-0.88140535,-0.4270911,0.10444484,0.9999928,0.011472254,-0.07729362,-0.03958735,0.59990484,0.15028085,-0.48822173,-0.08967487,-0.009589998,1.0129731,0.5979451,0.85095066,0.12952231,-0.0064239376
0.71256447,-0.30175504,0.9970575,0.5462146,-0.005042152,0.1924826,0.72963977,1.5738535,-0.9802296,-0.21443255,0.29304042,0.7535919,-0.3385752,0.08067471,0.01882782,0.48261747,0.48936895,-0.3087083,0.2659624,0.27280107,0.8322852,0.21629043,0.6863813,-0.0769114,0.11398465
1.1991348,-0.523816,0.61302304,-0.07494041,-0.50660723,-0.09690057,1.6475995,0.75881124,-0.64350665,-0.82584673,0.2459704,0.9937115,-0.1831863,-0.6509179,0.36053872,0.35516313,-0.87159324,-0.06450516,0.56828207,1.0489346,1.3207852,1.0966638,0.9143713,-0.010322626,0.33530656
0.7799868,-0.29464573,0.86807334,0.16958709,0.19499937,0.5073155,0.86164093,1.4502869,-0.7132338,-0.2630813,0.20548245,0.90721047,-0.34305266,-0.04610031,0.07572429,0.5820531,0.16401693,-0.44710726,0.038937714,0.27473015,0.9938101,0.33416185,0.8843996,0.1764569,0.16799432
1.3545684,0.50153905,1.0186787,0.4068647,0.9796015,0.08118373,0.5535523,1.4648196,-1.1551054,-0.12135519,0.28901476,-0.09741041,0.686378,0.05418234,-1.2457408,-0.17244248,0.7596344,-1.3153282,0.17244822,0.2796123,0.5387273,0.43786764,1.1217589,0.13538425,0.22746032
0.68007565,-0.62026995,0.9629334,0.22841026,0.015905622,0.2640541,0.8283765,1.8148118,-0.8759899,-0.21082014,0.16686511,0.7964423,-0.30945006,0.020142252,-0.20066927,0.71821225,0.22769865,-0.47876444,0.20421028,-0.024744187,0.8627649,0.31380087,0.9332274,0.06613948,-0.08590433
0.7201123,-0.41331413,0.9133424,0.076832935,0.29073694,0.43485475,0.55133003,1.6019595,-0.846515,-0.37119842,0.078732036,0.9255464,-0.23125121,0.2135134,0.06423197,0.4428463,0.29347247,-0.16843432,0.31457064,0.08792224,0.83354837,0.33463457,0.81559235,0.290163,0.2527379
0.29395387,-0.3775986,1.2506827,0.23591514,0.2924039,-0.8075376,0.7928779,1.5540603,-0.71282595,-0.55702084,0.47449118,1.0597286,-0.8371231,-0.19347003,-0.60048664,0.6056925,-0.0868579,-0.537769,0.55859274,0.64351857,0.84865063,0.71572375,-0.061322324,-0.5609993,0.5806283
0.76207894,-0.46314922,0.661092,0.14581983,0.06830668,0.6032887,0.8668859,1.7205487,-1.0379394,-0.3670059,-0.06545019,0.7234806,-0.20972139,-0.24072655,-0.29251635,0.63998646,-0.044669226,-0.28630868,0.08338704,0.21818517,0.93014956,0.30244854,0.7010992,0.083671674,0.21746062
0.21842125,0.26138195,0.66522986,-0.5660186,0.111582965,-0.4294512,0.42299676,0.40849543,-0.1813756,-0.7343733,0.66419,0.046908535,0.28075927,0.37879673,0.010271888,0.35585836,0.4273366,0.524933,-0.4699928,0.10189803,0.35288513,0.8107876,0.27613813,0.056865342,0.5420565
1.1817253,0.34916836,0.80364317,-0.70370126,0.045819663,0.17051725,0.620172,0.09415774,-0.03766432,0.018515287,0.02395209,-0.020593673,0.206487,-0.38434893,0.31247425,0.9216229,-0.021841833,-1.0510341,-0.7968186,-0.12471346,0.59680474,-0.13476911,0.37338609,0.22954415,0.66507626
0.26969326,0.23815143,1.7016131,-0.6176356,0.9273725,1.1047007,0.18695615,0.2941876,-0.7140448,-0.6097027,0.14426939,0.4169471,0.13727094,-0.9593934,-0.14431112,2.28972,0.43423855,-1.8848525,-0.38392764,-0.46536735,0.21219724,0.0007061317,0.36001244,0.9316373,0.39969066
0.28251657,1.0580014,0.42624992,-0.70366144,0.307374,-0.50866526,0.2029566,0.5083478,-0.10242521,-0.8874352,0.6125617,-0.4459893,0.3635991,-0.24185757,0.2449976,0.73614705,0.49805504,0.37773982,-0.58843553,0.30473495,0.38601092,0.8994396,-0.011772644,-0.0063923188,0.9127409
0.22519581,0.96652585,0.23069881,-0.71334904,0.35129404,-0.7828075,0.023977345,0.40540165,-0.20357731,-0.63931394,0.7267748,-0.50304174,0.25682402,-0.49556667,0.23042504,0.8038952,0.47462115,0.3638171,-0.4291427,0.5103981,0.5650903,0.7418548,-0.25827464,0.10086982,0.8544446
0.14942631,0.72396994,-0.07041181,-0.53763074,0.1408686,-0.6890116,0.0772614,0.44422704,-0.06430955,-0.69613194,0.9800952,-0.49293375,0.3583441,-0.46898392,0.18029952,0.93846285,0.5045762,0.30344188,-0.4899064,0.5367401,0.63443744,0.83319646,-0.32938185,0.07503344,0.7384126
0.14645149,1.0198687,0.32304505,-0.5489357,0.28802854,-0.76513153,0.026158415,0.54613286,-0.2027105,-0.90548533,0.77177894,-0.34864938,0.22165489,-0.41926712,0.39061487,0.9972908,0.44029152,0.40569112,-0.6059941,0.39005822,0.2511211,0.79802775,-0.11114345,0.33843613,0.7123077
0.12907742,0.9001938,0.070278,-0.5562146,0.3599425,-0.78253263,-0.09067105,0.5842829,-0.23123413,-0.73785913,0.70358735,-0.4725811,0.30992833,-0.42202824,0.38772643,0.77265,0.39001372,0.33134505,-0.49996683,0.43326896,0.47905844,0.80407524,-0.44617558,-0.019735713,0.64598167
0.13188861,1.0444844,0.061230123,-0.85449,0.24381392,-0.5649351,-0.017698476,0.44896033,-0.021812044,-0.89169693,0.56456596,-0.47647473,0.18449344,-0.20366018,0.04871427,0.86904204,0.8412538,0.37215263,-0.5965856,0.42841858,0.5041297,0.8006943,-0.2428398,-0.047389384,0.72924984
0.13149206,0.6892206,0.54408914,-0.4023121,0.4271446,-0.5446007,0.37225062,0.99675554,0.18567088,-1.1947676,0.8930796,-0.30215856,0.116825394,-0.24448928,-0.41170126,0.8755126,0.6992768,0.18946236,-0.35242084,-0.09999327,0.47065136,0.10366577,-0.09240466,-0.10778662,0.4227305
-0.08002178,0.59240496,0.36083958,-0.27251714,0.38114893,-0.59431416,0.4887994,0.8194994,0.1478463,-1.0408461,0.8177238,-0.550073,0.009249579,-0.17546389,-0.60424525,1.006037,0.9155393,0.15186684,-0.31713128,-0.0593221,0.64444155,-0.14633761,-0.14940172,-0.06359195,0.21380664
0.025989648,0.7159993,0.442528,-0.20229214,0.3503696,-0.31719244,0.3644673,0.81025004,0.059741054,-1.0430303,0.75401,-0.47695568,0.0572714,-0.22833593,-0.6493133,1.0111611,1.0413818,0.05518752,-0.27059597,-0.1206777,0.77202755,0.05162634,-0.49375445,-0.14722909,0.63917345
0.08033435,0.8042619,0.4862652,-0.3643699,0.3475461,-0.49778992,0.4795144,0.8246504,0.10500416,-1.1631014,0.67386633,-0.46843463,-0.038942207,-0.25464955,-0.44303215,0.8948145,0.7737577,0.16856539,-0.46342534,0.006069712,0.45241502,0.065577604,-0.20362473,0.07982873,0.64615417
0.13357493,0.7018718,0.38766664,-0.3812906,0.43728638,-0.6326027,0.2851733,0.993118,0.13963509,-1.1106833,0.71946263,-0.46997038,0.017759705,-0.2683895,-0.48751393,1.0166014,0.5782626,0.17096865,-0.31632045,-0.08688931,0.5170835,0.07227179,-0.2588984,-0.045726255,0.5485978
0.15381601,0.8483829,0.30593488,-0.5922279,0.25018376,-0.50987226,0.45212618,0.79804164,0.15465367,-1.0226259,0.7590127,-0.39776134,-0.04016809,-0.27886507,-0.5969567,0.91542006,0.789612,0.19671631,-0.5213993,0.01550613,0.45451134,-0.045738935,-0.25292903,0.038693912,0.72922367
0.4557214,-0.58651996,0.1777182,-0.7109699,1.2105423,-0.70858663,-0.6617739,-0.43273684,-0.5948935,-0.90594923,0.5160261,0.6113523,0.1408942,-1.7606742,-0.5531501,1.9254262,-0.24425319,0.025080403,-0.8241944,0.5455484,0.95217764,1.0947039,-0.3259188,0.5399895,0.96232015
0.39737538,-0.601705,0.3816693,-0.34323746,1.0325723,-0.48182738,-0.0062398654,-0.10529012,-0.22590142,-1.1690632,0.27665335,0.3656347,-0.07001826,-1.1539681,-1.2513756,1.5567479,0.1669362,-0.1403105,-0.4569228,0.23088549,1.1695179,0.08321193,-0.46412632,0.1165346,0.6007139
-0.23598847,0.017180022,0.032389045,0.13997404,-0.84668773,-0.08491067,1.4748851,-0.052223306,0.08744224,-0.65529317,0.051744316,-0.7222297,0.16771686,0.17539571,0.6893639,0.8852254,-0.067958765,-0.16420494,-0.8830226,0.5628237,0.59790397,0.14257197,0.12546489,0.36775059,0.43268397
-0.3342404,0.078933574,-0.007539534,0.09684898,-0.918632,-0.024139099,1.4670619,-0.22367209,-0.12979159,-0.46533275,0.034918945,-0.6685156,0.18837418,0.17286076,0.7808734,0.8657207,0.121460065,-0.13174729,-1.0306104,0.63679916,0.6631883,0.09390654,0.21573119,0.43879375,0.5159878
-0.28761828,-0.002850092,0.29957697,0.090359814,-0.8519023,-0.2911297,1.2783452,0.07700156,0.008184823,-0.7564675,0.24648896,-0.35889006,0.05347303,0.46656665,0.67787,0.90540123,0.03443753,-0.114929095,-0.89301866,0.46060494,0.6795414,0.01186664,0.44791523,0.31800285,0.5400803
-0.2374545,0.10861685,0.053443674,0.13787508,-0.84500134,-0.12258199,1.1746832,0.12108427,-0.18472491,-0.675958,0.21469049,-0.53569144,0.095029995,0.1943899,0.65456665,0.803397,-0.0537355,-0.13491748,-0.88697165,0.39294335,0.350437,0.18161,0.28641874,0.35214385,0.35756388
-0.27682304,-0.05292519,0.19083434,0.009765186,-0.8184459,-0.13997033,1.1483158,0.0052004717,-0.20098244,-0.5696538,0.3111321,-0.37540627,0.10110417,0.3900149,0.74945736,0.8994089,0.12528041,-0.1468327,-0.93002546,0.46286684,0.58674526,0.084043205,0.4626512,0.37966475,0.52746296
0.22355577,0.20357952,0.5342869,-0.3801092,-0.133964,0.06276916,0.3649784,0.48768795,-0.58406305,-0.55392236,0.79684657,0.1741658,0.08730992,0.17311676,-0.31461382,1.314854,0.68721044,-0.013994056,-0.80594355,0.4045304,0.07647868,0.380265,0.67883253,0.6009391,0.68539715
-0.36060593,-0.13282086,0.4084816,-1.1934203,-0.7755383,-0.58902234,2.2478375,-0.48488444,-0.31709749,0.5802076,0.45569012,-1.0680015,0.9671668,-0.1309184,-0.32424504,1.1566978,-0.2614577,0.13130264,0.62195605,1.0843898,-1.0995624,0.7106696,1.454618,-0.18320097,2.3489497
0.6543233,0.85634667,0.7175071,-0.8401111,0.1941636,0.33854502,1.3893833,1.1626502,0.29856566,-0.60464066,0.8951882,-0.3340377,0.39266202,-0.07934993,-0.065278225,0.9695311,-0.114148885,0.38184288,0.069425315,0.48868933,0.27641982,0.32414144,0.44575736,0.7158822,1.0544765
-0.10841318,-0.013984028,0.7735776,-0.29809195,0.6990648,-0.031820577,-0.27320412,-0.1268608,0.39854255,-0.5131267,0.09270722,-0.85250115,-0.63496614,-0.4636783,0.017670158,1.1170878,0.6370813,0.13704197,0.07994642,0.48994315,0.3460509,0.36884692,0.8882979,1.4552711,0.8245322
-0.38088265,0.09855299,0.58482057,-0.10307543,0.6167045,-0.16071276,-0.17080994,-0.87105703,0.021901192,-0.19026065,0.016041417,-0.8293495,-0.818234,-0.11828562,-0.057578113,1.2167006,0.6403981,0.086532034,-0.16200207,0.29228216,-0.039985675,0.22476587,0.7047833,1.4561061,1.1525736
-0.24072316,0.7629537,1.0198413,-0.88535005,1.0172025,-0.36601663,-0.18692453,0.63419753,0.006898804,-0.5199437,0.28665578,0.008052173,-0.54648685,-0.4427441,-0.15367019,1.5502303,0.69113797,-0.29697692,0.008191967,0.8978564,0.97467405,0.5184077,0.36647937,1.3784738,0.3245619
-0.5190356,0.86225337,0.25970018,-0.5803097,1.0394866,-0.6628154,-0.064487375,0.9357691,0.14541827,-0.66103643,0.13236882,0.3534662,0.10139072,-0.23017803,-0.24479224,1.841104,0.98937446,-0.16883697,0.42488167,0.49845344,0.54975224,0.3874145,0.13036989,1.3067892,0.35063946
-0.7080897,0.66609824,0.17935811,-0.70612496,1.2440065,-0.67007524,-0.018209241,0.8575001,0.14874177,-0.99476403,0.3551432,0.17130545,-0.073071525,-0.14976338,-0.29844043,1.7916113,0.8456499,0.01681033,0.47031322,0.4787788,0.5767623,0.32020336,0.09117495,0.94127285,0.2594655
-0.52410024,0.9370158,0.22823492,-0.7751702,1.0965441,-0.39344564,-0.03802246,0.67634493,0.15863419,-0.879916,0.16683736,0.1999013,-0.12971151,-0.2897997,-0.149461,1.8304707,1.2774307,-0.28672546,0.5476243,0.6456997,0.31528774,0.18451692,0.21145855,0.78589386,0.38126343
-0.52789015,0.5661309,0.13304769,-0.601158,1.212977,-0.269596,-0.12862869,0.77347183,0.36378685,-0.756391,0.20964502,0.22641799,0.14437796,-0.17816809,-0.10963143,1.6235362,0.9949759,-0.22684312,0.48350987,0.39653057,0.32284826,0.20171835,0.44700167,1.2509216,0.64773935
-0.7314129,0.5669388,0.46718088,-0.55661064,0.9835642,-0.51794595,-0.17328204,0.9223626,0.4393301,-0.94539875,-0.08424262,0.4289249,0.06622422,-0.18154852,-0.27198505,1.9279164,0.8844855,0.06968477,0.35181767,0.42535818,0.52600604,0.1323868,0.0989689,0.92546195,0.13308002
-0.2887208,0.7332055,0.956684,-0.704657,1.1151729,-0.3956904,-0.19519246,0.35580704,0.09762216,-0.6167388,0.045338377,-0.16626358,-0.633381,-0.3215555,-0.12221392,1.6505911,0.7534268,-0.202918,0.052462135,1.0309896,0.9476495,0.4942907,0.49820367,1.2638524,0.3987249
-0.6048763,0.5797859,0.4844165,-0.58741266,1.1961068,-0.60891896,0.027915567,1.2038523,0.06447609,-0.9268425,-0.024238536,0.2260338,0.11189429,-0.14263386,-0.23948455,1.7875781,0.85881966,-0.35347295,0.29186627,0.5880658,0.40930292,0.2422838,0.033568442,1.0778841,0.18017998
-0.6908359,0.7873676,0.85724944,-0.11759869,2.043894,-1.2212056,-0.41630247,-0.0017328954,-0.54506606,-0.8738483,0.36623004,-0.0146806,-0.44766122,0.03918226,-0.75692105,1.4556004,0.9900792,0.08050339,0.1774256,0.3885926,-0.5037396,-0.72648406,0.3275554,0.6221524,0.9843085
-0.6726183,0.77332735,0.24501267,-0.92120343,1.0226347,-0.47977164,0.11061181,0.8035083,0.10023549,-0.7066494,0.04945031,0.3125955,-0.0067185024,-0.17701791,-0.25106147,1.9141515,0.6530293,-0.3709764,0.26183942,0.5759914,0.34485462,0.11022421,0.19364838,0.9638185,0.44581375
-0.7570735,0.5872568,0.17835243,-0.67334586,1.0114367,-0.4899829,-0.027117368,0.9067324,0.24468999,-0.7830869,-0.042884387,0.39062706,0.063995525,-0.060925424,-0.46675366,1.9502311,0.7147142,-0.25490248,0.2884495,0.43762127,0.43126813,0.46522608,0.093331896,0.84967506,0.32640642
-0.5112101,0.55690616,0.11697434,-0.5611021,1.130758,-0.45712405,-0.13918689,0.8892222,-0.06461053,-0.7497634,-0.04440303,0.22953169,0.005829789,-0.022968384,-0.24569023,1.9973676,0.9760336,-0.27910566,0.5210689,0.39817676,0.51558024,0.32043755,-0.10014906,0.9846474,0.35286692
-0.36166844,0.72385466,0.9739895,-0.7591677,1.0451342,-0.32712814,-0.17414665,0.618549,-0.0584824,-0.62570333,0.25411567,-0.10003321,-0.6186308,-0.40257806,-0.2415288,1.6210246,0.8856328,-0.24939473,0.09578001,1.1115733,0.8566042,0.38478702,0.3242905,1.1822464,0.48950133
-0.14836186,-0.13831964,0.5029237,-0.13820465,0.69316185,0.21748158,-0.4261219,-0.83647966,-0.13195348,0.07385468,0.4562491,-1.0693545,-0.968201,-0.060070515,-0.25690067,1.2105216,0.34897164,-0.06399466,-0.1608994,0.5537862,0.15018423,0.009085276,0.6302934,1.5135698,1.1720991
0.0025341443,-0.0008908495,0.940528,-0.26951572,0.7736506,0.1492569,-0.35397413,-0.16004102,0.26580238,-0.21803184,0.039621253,-1.2264737,-0.8176251,-0.5580736,0.18171173,1.3063723,0.25175834,-0.10549618,0.22658,0.8736305,0.5353504,0.34792468,0.63446534,1.3957567,0.97927165
0.9313065,0.11589354,0.47655252,-0.85526735,-0.011943482,-0.96234936,-0.48731375,0.03424666,-0.9585097,-0.2837208,-0.69414896,0.91740876,-0.22332074,0.23613168,-0.3952862,0.005917338,1.8161833,-0.16825767,-0.079481624,-0.33626387,0.20037754,0.21293229,-0.2225034,0.55427444,1.2865853
1.6647779,-0.9610063,0.48019934,0.09129528,-0.21298413,-0.1707179,0.87594306,0.91239077,0.44933596,-0.23959729,0.5856592,0.62596333,0.62328345,0.31240058,-0.9007211,1.1663134,0.9326229,-0.43493286,0.04946962,0.20923452,-0.45951667,-0.12002841,0.1845734,0.16876948,-0.6140978
1.1690081,-0.6250977,0.43442425,-0.2854617,0.004113893,-0.14086653,0.22760248,0.3324472,-0.16701171,-0.23069508,0.528383,0.23035106,0.46598676,0.6402408,-0.594847,1.4769765,0.7307982,-0.6411327,0.10127546,-0.1914567,-0.20290916,-0.39667094,0.44677854,0.28743252,0.30580208
1.6498787,-0.66449785,0.47844234,0.20261952,-0.3173458,-0.20297773,0.82846206,0.7739228,0.2850421,-0.28770584,0.65832597,0.5896075,0.6609596,0.37026694,-0.67774385,1.1833417,1.1770688,-0.39989117,0.27529004,-0.3137956,-0.43539086,-0.08003901,0.077536725,0.26679173,-0.38579667
1.0975486,0.096648745,0.6069587,-0.24569204,-0.33850074,-0.12719324,-0.943946,1.3157713,-0.07572949,-0.15489252,0.2607553,-0.17079583,0.03738573,-0.22482152,-0.2773475,0.60496384,0.4190786,-0.54869986,-0.22214873,-0.35888654,-0.29062903,0.16871457,0.44199452,0.05580394,1.0020648
1.0934012,-0.43786484,0.74164075,-0.4849627,0.23602244,-0.5573503,0.089516,0.37934983,-0.57920134,-0.06010261,0.33283332,0.3215075,0.03345802,0.09554421,-0.26939493,0.75004727,1.06545,-0.37931654,0.051462464,-0.29264563,-0.60405153,0.5540976,0.35472277,0.29842067,0.90496206
