p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15
0.5426671,-0.5416987,-0.64417505,0.56628853,0.39048484,-0.06691293,1.8730237,0.6459802,-0.5364804,-0.04346557,-0.0973023,0.6147837,0.2856455,0.17830066,-0.39879388,-0.23787642
0.56681687,-0.16914593,-1.0492676,1.3386288,0.8397595,0.0021192622,2.0837345,0.6652277,0.13791813,0.14867881,-0.6155879,-0.0025139567,-0.15893613,0.7747641,-1.2083583,-0.80385286
0.84743184,-0.10867396,-0.2077462,1.2669166,0.29372767,1.0202005,1.8800625,0.013055651,0.35338843,-0.5551801,-1.1074778,0.27004558,0.08188496,-0.03120997,-0.8577786,-0.82167274
0.8560217,-0.080616176,-0.16947691,1.2567763,0.07591442,0.77029866,1.9313174,-0.2519019,0.6085369,-0.816767,-1.5872473,0.35105386,0.13829198,-0.1518888,-0.701896,-0.64664835
0.74497414,0.040094625,-0.18867823,1.2353227,-0.049943764,1.0276577,1.782823,0.29285082,0.30441844,-0.69520515,-1.5113345,0.32605824,-0.09147122,-0.2453067,-0.42718685,-0.6367172
0.93542284,-0.051613465,-0.16899079,1.2613609,0.32197914,0.67768794,1.5794836,0.18428253,-0.08259551,-0.71552813,-1.0173845,0.18862689,0.34564146,-0.37515077,-0.40419585,-0.56444204
0.9497663,-0.3237182,-0.27012613,1.4069654,0.3552654,0.9238465,1.6077096,0.12665556,0.3218114,-0.5680322,-1.5686443,0.38238892,-0.22017433,-0.18723549,-0.7929702,-0.71211696
0.9378332,-0.02100872,-0.10748706,1.2362814,0.018903058,0.86051285,1.7663199,0.2076592,0.26185966,-0.6391857,-1.4179432,0.099030174,-0.26070195,-0.10313205,-0.6196128,-0.8184386
1.372615,0.363452,-0.2866002,0.45098436,0.29828116,0.2549396,1.8482764,0.7730123,-1.4077154,0.60317105,-1.3841785,-0.24368443,-0.6668789,0.10323022,-0.49247742,-0.94822544
1.0566622,0.029478962,-0.1528729,1.5383778,0.25832042,1.0905454,1.6807745,0.06735274,0.53132963,-0.6594736,-1.5152391,0.12372708,0.02797329,-0.07716125,-0.67425126,-0.8486042
0.8974908,0.20267366,-0.21690553,1.3190051,0.056458004,0.95391685,1.7403193,0.25787506,0.25496453,-0.2518072,-1.5112101,0.3717513,0.13000412,-0.16105327,-0.79102576,-0.62712926
1.0962195,0.3236271,-0.2827111,1.3967954,0.25778458,0.6751789,1.67562,0.4160595,0.015562776,-0.77308273,-1.4845672,-0.0074132713,-0.03926727,-0.21683782,-0.4773324,-0.8906168
0.902047,-0.27560684,-0.846249,1.4780053,0.743695,-0.13852379,2.221702,0.6506816,0.08952357,-0.11090912,-0.83105296,0.06473044,-0.13510743,0.7103949,-1.4531243,-0.9005243
0.4630588,-0.58210415,-0.68819845,0.4292098,0.33926782,-1.1459283,1.9355134,0.41809487,-1.0064119,-0.3883246,0.055517882,-0.21227127,0.620567,0.45352975,-0.16334218,-0.84364206
0.52718335,-0.54751515,-0.6301867,0.33797875,0.50730217,-1.2736874,1.9665304,0.12005159,-1.1723858,-0.45821318,-0.10509449,-0.26338628,0.71567476,0.54238874,-0.4260432,-1.1030663
0.31010127,-0.49147713,-0.7793834,0.7558977,0.35989875,-0.71796364,1.8879766,0.88352525,-0.39159495,0.03465119,0.014772383,-0.15235843,0.37022674,0.7032062,-0.33937833,-0.4361993
1.5597726,0.14448383,-0.0019171049,0.39167973,0.1274726,0.20402592,2.177044,0.9008414,-1.1754726,0.3912093,-1.0748365,0.31675795,-0.48812604,0.4626899,-0.4119293,-0.7969137
-2.1876006,-1.5072535,4.354838,1.6431562,0.17440972,2.2195525,1.309729,-1.338225,-0.8601998,0.81411344,1.0719323,-1.6966107,1.5058903,-0.35092968,-1.8937212,1.5819707
-0.031581055,0.30841777,0.75822943,2.3495636,1.5629551,1.2489523,1.3959341,0.4294208,-0.9960512,-0.9302242,-1.4325321,0.28067982,-0.6291705,0.2188254,-1.026642,0.6337182
0.36130401,1.522387,0.19065255,0.06326044,0.29226676,1.861992,2.2826397,0.85336363,-1.2314107,0.46708304,-0.67386657,-0.5491021,0.1739067,1.3475188,-1.4651477,0.65126395
1.1574664,0.078818865,-0.08780579,2.5998852,-0.021905523,0.8029198,2.6914139,-0.560142,-0.34053493,1.0357664,-0.5771264,-1.870709,-0.047114924,-0.24520656,0.013537858,1.0463084
1.0602627,0.15157409,-0.019742142,2.3271008,0.041234154,0.45696506,2.61954,-0.20142731,-0.23857057,0.9224991,-0.80984443,-1.4897536,0.05480213,-0.05524033,-0.1705408,0.80275154
1.1141858,-0.02245562,-0.22888568,2.4358702,0.22593561,0.5983091,2.4435437,-0.1553428,-0.32037833,0.8976654,-0.73025143,-1.6235448,0.21291952,-0.0297862,-0.15976274,0.8255939
1.0169923,-1.6518229,-0.0866225,0.33241084,0.6976205,0.63197494,1.9947941,-1.1339043,0.26047793,0.24262701,-0.60711443,1.023296,-0.23328823,-0.6165287,-1.5328642,1.5523015
0.7006414,-0.2913512,-0.10229083,0.88131636,0.5860854,-0.121246554,1.6276454,-0.21960388,-0.04336699,0.4053893,0.12498054,1.2479646,0.20502828,-0.8558542,-0.5318864,1.2290454
0.8758133,-1.3109294,-0.31787533,-0.040288813,0.49758428,0.37245,1.9038961,-1.1874603,0.30165556,0.19220014,-0.48550826,0.745854,-0.14947261,-0.49740964,-1.6703346,1.3442379
0.5872925,0.004519539,-0.40229684,0.7461842,0.33672643,-0.23886386,1.587075,-0.66566235,-0.19745179,0.19374567,-0.18018144,0.8160099,0.3643424,-0.47159544,-0.49443766,1.166956
0.4537121,0.019936264,-0.3095214,0.836777,0.26031888,-0.24071746,1.4089639,-0.59151,-0.067945465,0.30541816,-0.26508737,1.0184968,0.19688918,-0.69424,-0.527399,1.1187085
-1.0427817,-4.015381,1.8508921,-1.6577587,0.9411217,0.38105702,2.276139,-0.92403734,0.42715967,-0.36694384,1.115981,-0.31638855,0.7163457,-1.7614408,-0.8269516,1.2903826
-0.78485745,-1.05991,0.747142,1.0436567,-0.017065642,-0.57995206,1.7832388,1.3091893,-1.6616262,-0.65561837,0.44603154,0.4754813,-0.42108393,-0.55806774,-0.05089592,0.3999961
1.3038665,-2.8999496,0.7484104,2.3751261,0.12900123,-2.138957,0.13652064,-0.15116613,-1.1248592,1.1990236,-0.40856895,-1.6402305,-0.95647573,-2.125416,-0.55758643,0.005171006
-1.4390454,-0.9863064,1.4310282,1.990785,-0.21478592,0.4082691,1.6700603,2.3196414,-0.2832064,-1.0839833,-2.103615,2.7705495,-3.4039197,-2.533625,-1.5696785,0.80086213
-0.3888701,-0.4115774,1.4572295,0.4674579,2.8624735,-0.46840298,1.2190615,-0.51835227,-0.01254631,1.2736177,0.6936324,-0.8502472,0.54233193,-0.050687056,-0.22503872,-0.46562007
-0.4600457,-0.64592546,1.4496766,0.6505696,2.9747787,-0.37337816,1.3168678,-0.688468,0.15867527,1.2399137,0.6625489,-0.6130978,0.70956844,-0.3658298,-0.17023228,-0.6069637
0.0031902287,-0.6966825,1.6913344,-0.124919444,1.4533437,-0.060987864,1.5553814,0.42968145,0.66152036,0.43709353,0.12701495,-0.9522072,-1.0846348,0.29152453,-0.4203757,-0.49366835
-0.1483268,-0.7972863,1.650304,0.18941966,1.4707756,0.02775656,1.4340369,0.49864903,0.6567462,0.4701127,0.14553897,-0.9681381,-1.0055921,0.16811974,-0.3047815,-0.7708867
-0.2529768,-0.30382368,1.2676578,-0.34705913,1.5843935,0.05417419,1.4917338,0.5327038,0.55757195,1.1065686,0.2334162,-1.2174636,-1.2517171,0.2899416,-0.9195148,-0.3082188
-0.40812764,-0.45593154,1.608653,-0.20713589,1.6453027,-0.04687604,1.3267647,0.5430165,0.56765723,0.926874,0.21480025,-1.4082818,-1.2024329,0.55825233,-0.8722144,-0.5083704
1.5659888,-1.0413406,2.8235886,1.22445,1.1212058,0.2846927,0.9728639,0.51034683,-0.6264946,-2.0126216,-3.2166402,0.51698256,0.070211194,-1.075917,-1.6406993,1.869807
-0.76379496,-1.7665716,2.423184,1.4140005,0.046722557,-0.66376,1.8824636,2.501423,-1.7289102,-0.317859,1.5306172,0.5700075,-1.76416,-1.1848474,1.7225392,0.92475516
0.52760756,0.36588338,1.7576092,0.6973843,0.20261303,0.25849587,0.6413338,-0.49587408,-2.0915213,0.87395847,-0.38786268,-1.5067708,-0.36519256,0.6070917,-1.2552241,0.47017643
0.58205616,-0.039083604,1.2464359,0.90212643,0.86022675,-0.20846342,0.9141171,0.28727916,-1.9518191,0.42618433,-0.67956984,-1.4979638,0.47481236,0.0894461,-1.1089306,0.63157547
0.6508121,-0.027871089,1.0734112,0.8571387,0.7919294,-0.18991084,0.93199956,0.3870823,-1.860764,0.65965825,-0.5661238,-1.41059,0.49905306,-0.057372767,-1.411855,0.4142866
-0.025959672,0.22026728,1.3838451,0.7140353,1.6405917,-0.046598297,0.54232836,0.61227876,-3.169802,0.059891034,-0.75873,-0.6288308,-0.01770652,0.0466425,-1.1342611,0.23744065
0.5865629,-0.25204858,1.1959718,1.0272413,1.0116203,-0.213297,0.9464178,0.48778823,-1.9308858,0.53654444,-0.52182627,-1.4846145,0.31133044,0.054472204,-1.2456303,0.61771905
0.4144504,0.012448041,1.0838926,0.71324444,0.9479038,-0.18802921,0.9374295,0.36480364,-1.8260156,0.72375464,-0.765813,-1.3731527,0.34510866,-0.05260348,-1.4675815,0.80502546
0.5346454,0.06400999,1.2030019,0.76794076,0.8398342,-0.15130505,0.98739636,0.19376817,-2.009246,0.7912041,-0.45019585,-1.3398334,0.4553715,0.11973639,-1.2492899,0.6768733
0.32743952,-1.0106794,-1.865996,2.665701,1.4125319,-2.4383667,2.114982,0.29905474,-0.9597167,-0.4715256,-0.5475942,-0.35416988,0.90782785,-1.6248376,-0.49316445,-1.099376
-0.4383096,-1.1465113,1.1905655,0.46172,-0.7838203,-0.5924144,1.5865172,-0.06307339,-0.6177552,0.23430686,-0.6356122,-1.1669407,-1.3463198,-1.4763271,-0.17077628,0.46391466
-0.8818632,-0.89892924,0.72615874,-0.08207478,-0.39479682,-0.8914926,1.79796,0.4420636,-0.61519974,-0.26067403,-0.17178437,-0.6523931,-1.858455,-1.637491,-0.84019005,0.25992543
-0.19729118,0.46824324,1.6027046,0.4061385,0.80918723,0.2828444,0.9742966,0.5672611,-0.18232286,-0.41286445,-0.05618995,-0.48818907,0.30901116,0.13756678,0.84184915,0.7836222
-0.0030936615,0.8614439,1.6530538,-0.018892556,1.2337707,0.081912175,1.3734365,0.7436428,-0.25185835,0.13284062,-0.16328697,-0.14719778,-0.13273261,0.21903874,0.774422,1.298274
0.09914556,1.0643761,1.5116757,0.7540286,1.5307411,0.7580564,1.1207204,-0.60474986,-0.0027385824,0.86776495,-0.5344488,-0.36209312,-0.88197744,-0.42894942,1.7778643,0.7187689
0.08802348,0.3694275,1.3794639,0.42101178,0.57612693,0.3028366,0.4834366,0.73098004,-0.07877504,-0.63510334,-0.016644005,-0.5222354,0.21548219,-0.3767009,0.88163877,0.674086
0.37841883,0.3925063,1.4980274,-0.20909217,0.91551286,0.1074515,1.1913868,0.6370138,-0.14663869,-0.23098427,0.4420227,-0.58674514,0.33120435,-0.3277936,0.7440402,0.20248987
0.6973896,-0.5414196,0.35546243,0.6687884,1.1597532,0.4024266,1.9044634,1.0396049,0.655141,-1.0760343,-0.7466232,0.87862694,-0.31344476,0.11420305,0.7333302,0.62210655
1.1930823,-0.34632623,0.39113966,0.43364498,1.0737883,-0.13169996,2.1575031,1.2417754,0.6573066,-1.5302156,-0.55541867,0.9297747,-0.048770014,0.09151538,0.58086723,0.6190879
0.78023404,-0.24603724,0.52326,0.54450893,1.215189,-0.047870103,2.2317524,1.0397288,0.73821354,-1.0922083,-0.8389873,0.92696667,-0.021800842,0.31292847,0.4521758,0.61734843
1.0192412,-0.26489544,0.5055025,0.18875858,1.3792092,-0.1430786,1.7038558,0.853914,0.5322762,-1.1298121,-1.1990438,0.34331346,-0.5380667,0.6129412,0.9129624,1.348582
-0.10268296,0.9323576,1.0840571,1.2624946,0.9582291,0.17178899,1.1742027,0.022553964,-0.64093703,0.2809517,0.21348806,-0.13969514,-0.4577143,-0.62496585,0.4257705,1.0928286
0.41306886,0.8105055,1.1700135,1.0094881,0.77952427,-0.22097543,1.3890281,0.18056288,-0.49313587,-0.13888411,0.26632065,-0.14602602,-0.6339166,-0.69113255,0.4903357,1.1003704
0.11152187,0.8908103,1.3564423,1.1353817,0.6088352,-0.14265229,1.751538,0.304382,-0.5554765,0.35675472,-0.06758591,-0.08411754,-0.66729844,-0.6181817,0.6904469,0.6489742
0.36890474,0.73090637,1.5740948,0.57990354,0.83262557,-0.1441131,1.0689307,0.1182758,-0.66275674,0.2654707,0.032638177,-0.5571414,-0.21596234,0.021686299,0.4607728,1.4739901
0.37333453,0.77002144,-0.2554433,0.86266756,1.666681,0.90005445,1.1833167,0.82770574,-1.3182787,0.09344183,0.40562898,-0.22720732,0.039411258,-0.5997352,0.3922944,1.0982916
0.9997512,0.7037165,-0.1013441,1.0374364,1.4771036,0.6641669,1.0081633,0.5681605,-1.1486021,-0.11844645,0.8559298,-0.4193731,0.13906564,-0.60072845,0.22656761,1.0681105
0.58538043,0.95181155,0.20325938,1.1536126,1.6968583,0.61515105,1.3270506,0.42139155,-1.4703927,0.15405625,0.5251677,-0.41513982,0.23757763,-0.33508345,0.62300074,1.2387905
0.95373726,0.567036,0.82279474,0.88703877,1.405031,1.1112206,1.1050159,0.4563803,-1.6632929,1.1230018,-0.48467633,-0.58957297,-0.3564899,-0.03148183,0.45067534,2.4152877
1.1854886,-0.22958815,0.74341136,0.78394705,0.7330063,0.6011929,1.0573908,1.088619,-0.9725517,-0.083866015,-0.17451091,-0.3491453,-0.8599851,0.9345167,-0.69147485,-0.32149065
1.0547888,-0.332251,0.78039145,0.9495149,0.80133486,0.67121,1.0700094,1.0876372,-1.0406069,-0.06909348,-0.01602715,-0.34251305,-0.86296034,0.86751705,-0.70633143,-0.17894793
-0.020368483,0.08118347,0.1045733,0.13084242,0.8159343,0.08859641,0.64620525,0.23277162,0.06362379,-0.25986803,0.27013192,-0.14517172,-0.16165452,-0.039995316,-0.11348058,0.0064962255
-0.9165571,0.20571202,-0.037582457,0.12183376,1.48363,0.4312425,1.424442,0.7416574,-0.02943769,-0.5197159,0.32767898,-0.0648829,0.05969929,1.1835228,-0.56590736,-0.2931074
-0.10241575,0.26888412,-0.18103135,0.26565075,0.5506355,0.1722321,0.87892497,0.18669328,0.028475419,-0.21263452,-0.33183238,-0.12634057,0.0081627155,0.50308096,-0.26219085,-0.061974604
-1.475039,-0.018373648,-0.22824398,0.9506024,0.9019516,-0.2715582,0.4324334,-0.24398553,0.5918846,-2.3861852,-0.92091227,-1.0908723,0.1612754,0.9825971,1.2610949,-0.60945445
-0.13728698,-0.14567201,0.38099015,0.0750702,1.4953103,-0.14690363,1.2746956,0.20345004,0.20343235,-1.0576895,0.29009947,-0.31622475,-0.05930453,-0.010074859,-0.017115636,-0.4038002
-0.54702973,0.2504336,0.09940861,0.22135825,1.210634,0.24160385,1.0320333,0.5033576,0.012751074,-0.29670095,0.36410725,-0.008790342,-0.115218624,0.55420756,-0.5136899,-0.002726197
-1.4191207,0.5215455,0.0118699735,-0.57011545,1.2147762,0.8899522,1.1439236,0.6085677,-0.15927987,0.8974692,0.037844706,0.18696018,0.513101,1.7994136,-0.18889652,-0.08051674
0.24432938,-1.6031144,0.71614337,1.7642387,1.6789333,0.55032015,1.3798978,-1.598419,-1.2477769,-1.7067964,-1.5453925,-1.4843869,1.3651971,-1.0869129,-1.0359706,1.2974408
-0.6161208,0.33308634,0.338122,0.38631445,0.944456,-1.0755135,1.2558715,0.7540531,-1.4563415,-0.009918872,-0.7318736,-0.60444355,0.048395686,0.3979314,-0.88202024,0.3399631
0.926396,-0.4834715,-0.3660299,-0.32684532,0.38657793,0.45088598,1.0842195,0.635728,-0.32233664,-0.8078787,0.071458794,-1.096811,-0.28270838,-0.1084515,-1.4242783,-0.7491688
0.9294792,-0.5383895,-0.31830025,-0.3173786,0.4207412,0.57994926,1.1321867,0.9093903,-0.27574766,-0.8735551,0.041800514,-1.3561019,-0.41378465,-0.19517994,-1.7969564,-1.0564271
-0.9415732,-0.50471365,1.2101691,0.6459367,0.46441048,-0.47326174,0.3427462,0.16259591,-1.2565992,1.0145549,0.9104717,-0.82407916,0.7814797,0.12956709,-0.4169181,0.8059022
-0.5347875,0.5276241,-0.029959599,0.0015354122,0.580317,-0.20539944,2.1292124,-0.572865,-1.3486652,0.9734974,-0.9243666,-0.75243914,0.70388293,-0.44552833,-0.31689855,0.34921518
0.6793852,0.629776,0.36869797,-0.005973049,0.50669515,-0.20089217,1.2625402,0.9089018,-1.6543938,0.28648505,0.32621285,-1.4605007,-0.499256,-1.2728243,-0.32207,0.43619737
0.6784062,0.7016662,0.535741,-0.32407045,0.51259327,-0.12648925,1.199317,1.106021,-1.6164161,0.42549208,0.38723737,-1.3828907,-0.8142976,-1.1916494,-0.33944488,0.60280675
1.5240566,0.61161953,0.79937685,-0.76205385,0.48791745,0.376202,1.4552238,0.36221573,-2.6873353,0.8408176,-0.8540066,-1.2247196,-0.94351697,-0.731,0.029341273,-0.8122494
0.4592946,0.415214,0.90898985,0.033418905,0.23155816,-0.27580082,1.2510132,0.903043,-1.7505608,0.39821357,0.51365286,-1.6918051,-0.48472014,-0.96741754,0.010436076,0.37706098
0.2490997,-1.1526476,1.0786167,0.5666619,0.37030888,-0.16796556,0.92342955,-0.76850957,-1.0963517,0.008704298,-1.3359731,-0.5833514,0.7686563,-0.6753232,-2.3491077,-0.042838417
-0.50364673,-0.94969994,-0.8130162,0.014928571,1.8068453,0.5587939,1.4234191,-1.2569797,-1.6081636,0.4994319,0.77117026,-1.4979038,-1.3026862,0.075947225,0.19453514,-1.0967838
0.89100444,-0.3605446,0.21720274,0.18459813,0.050737336,-0.88870436,1.3713516,-0.4350583,-1.2299165,0.81975657,-1.0289783,-1.1943426,0.2749316,-0.30243212,-2.775323,-0.012896119
-0.8005822,-0.33076528,-0.53856355,1.347342,-0.34626186,-1.1275454,1.577822,-0.09421916,0.9120613,-0.73465955,-0.37476835,-1.4271463,0.28788966,-1.3848537,-2.3298965,-0.3904897
-0.2942087,-0.890024,-0.73183763,0.047183357,1.6429716,-0.07887848,2.5028684,0.62962925,0.09309694,1.5581312,-1.4925134,-2.9955356,-0.04036411,-0.54727703,-0.10537587,0.88979405
-0.9037257,-2.5256202,-1.303702,0.32212597,1.4187498,-0.4978986,2.0519662,0.691895,-0.7981598,0.23312761,-2.337002,-3.289575,-1.4240978,-2.9943,-0.87905186,1.5502245
-1.0902405,0.2740578,1.1594516,0.92293435,0.6109545,-1.1784294,0.67671186,1.0277098,-1.7609667,-0.51493305,-0.8368453,-0.55341405,-1.041015,0.023341708,-0.40002838,0.43931705
1.0239946,-0.040162325,1.5690362,0.9294692,0.19245963,-1.1295202,1.5108565,-0.23484051,0.1244916,0.9725074,-0.503256,-0.84437835,0.33208537,-0.32575256,-1.308009,1.4323109
1.2801622,-0.104191676,1.6888703,0.87668973,0.046763115,-1.0183699,1.487378,-0.076899156,0.30144167,1.2042296,-0.48816115,-0.5794731,0.22569111,-0.42344245,-1.3929174,1.5702723
-2.638053,-0.8437673,0.93849003,1.0085392,-0.71489364,-0.5085705,1.8973372,2.2056758,-0.48995706,-1.3968155,-0.37872407,0.095828354,0.6798426,-0.28678238,-0.17210533,-0.84365076
-1.1016421,0.25709462,0.681581,1.0188036,-0.57315034,-0.6480537,1.5262476,1.3899734,-0.81191325,-0.11542718,-0.4383272,-0.47205922,0.1525032,-1.6065063,-0.63781834,0.014740556
-0.840087,0.25768295,0.772769,0.9254815,-0.49220145,-0.45023048,1.508856,1.2151856,-1.0971682,-0.5607672,-0.43461895,-0.6085841,-0.027947534,-1.4421715,-0.5234411,-0.0912358
-0.90624434,0.3138098,0.73579097,1.0299891,-0.44511265,-0.46193457,1.4790579,1.1339134,-0.9450954,-0.3029948,-0.5275695,-0.6084122,0.24330446,-1.4714904,-0.5483388,0.11869914
-1.2170151,1.0831302,1.859868,-0.03178455,0.635325,-0.66690636,1.2896369,1.2568922,-0.15490833,-0.8213257,-0.13787468,-1.2765752,-1.3595029,-1.277297,-0.38782066,1.2043986
-0.55916023,0.70767653,0.87089854,0.6630352,-0.096992575,-0.81264037,1.4579996,1.8846318,0.16733325,-1.1900492,-0.17585567,-1.4013845,-1.52383,-0.9603619,0.2667342,1.8234881
-1.0711849,0.8031796,1.1920578,0.20564052,0.39780334,-0.8482798,1.0673461,1.5090138,-0.015123615,-1.6175184,-0.3719297,-1.0980731,-0.9949858,-1.2147388,-0.6518194,1.0802792
-0.988585,0.486428,0.7652038,1.9548804,-0.35726115,-0.56027675,1.0420206,1.5579726,-1.2217885,0.79424906,-1.2283164,-0.052057505,0.55437714,-1.2361854,-0.17239475,1.8108625
-0.6983639,0.53516364,1.0525835,1.5115376,-0.6706087,-0.53879493,1.447821,1.3843588,-1.2320628,0.05389633,-1.3010695,-0.71479017,0.30963796,-1.9729153,-0.1827885,1.2901992
-0.5216586,-0.78933305,1.8615485,1.7853994,-0.41487363,-0.59798354,0.25818703,0.42324275,-0.17085862,0.047551703,0.28274313,-1.1261888,0.41884646,-1.192563,-2.45002,0.656044
-0.32951143,-0.13573238,2.1284087,0.78431886,0.064817816,-1.1176386,0.9415603,-0.38541812,0.11532337,-0.45611334,-1.5572048,-0.39412364,0.0488847,-2.6580079,-2.6922364,-0.1752167
0.5741724,-0.2652977,0.31616184,1.0682791,1.4396431,0.036771294,1.3414725,-0.3855489,-0.30903578,0.46849832,-1.2153901,0.41002446,0.42955026,0.80396366,-0.6484384,0.7662537
-1.3155032,0.94813716,0.9345279,0.5408783,0.03735035,-1.0772071,1.4524628,-0.108434245,-1.3250513,-0.6138849,-1.005012,-0.5851905,-0.14365275,0.7888003,-0.74214596,0.74231476
1.2550749,-0.60077417,-0.15208945,-0.75572854,0.04647922,-0.33212468,1.5345008,1.8389362,0.5457217,-0.7381688,-1.6267024,-1.5977596,-1.5746784,-0.5818158,-1.7300024,-0.56772995
0.69362164,0.9650934,-0.039298188,-0.84931964,-0.015431525,0.54697233,1.432907,1.0978932,0.37923166,-1.237304,0.21304052,-1.9409447,-0.55175847,-0.8274572,-1.4248693,-0.91079694
0.031156855,0.39699656,0.90087694,0.23465073,-0.15165739,-0.65501165,2.2885525,1.713932,-1.6914921,0.069735855,-0.46758723,-0.6492854,-0.24381244,1.6282696,-1.6828287,0.41128346
0.114647165,0.84200984,-0.32414672,0.3855702,0.91429156,-1.2167244,0.9340373,0.21270174,-1.0583806,0.13623768,-0.54391325,-0.88331234,-0.27342588,-0.18526575,-1.0605134,0.42785278
-0.10604418,1.5195887,-0.27198067,-0.29238206,0.742148,0.83317304,2.1891,-0.58027536,-0.93693376,-1.1692098,-1.103259,-1.5416665,1.3103061,-0.38657188,-1.2818651,-0.22497827
-0.8408551,0.29356572,0.63636595,0.43771866,0.7860355,-0.9800046,1.376628,0.45450646,-1.1383018,0.0012665915,-0.8480978,-0.411673,-0.34031227,0.5471522,-1.2759128,0.2815974
-0.86739635,-0.2259486,0.74150765,0.50594586,1.3586701,-1.3802414,1.6624888,-0.22275494,-0.1709883,0.22615555,-0.7279093,-0.96673924,-0.23364231,0.57329845,-0.44723454,0.78011763
0.16184926,-0.54140747,0.7300314,0.18238693,0.9653277,-0.52057517,1.3501974,0.51226425,0.6651091,0.7495319,-0.40859267,-0.7224814,-0.2568681,-0.23185416,-0.038449574,0.608432
-0.036262874,-0.45332208,0.71722287,0.5869945,0.8687172,-0.72820026,1.4496533,0.59575224,0.47614872,0.48975024,-0.29672706,-0.8142007,-0.17543542,0.071144976,-0.18530072,0.31403542
-0.21334356,-0.45657828,0.6781,0.6111114,0.84028375,-0.630941,1.3779101,0.5413107,0.6375013,0.4175465,-0.45756644,-0.9114342,-0.13756894,-0.078459926,-0.026944777,0.30577278
0.11860362,-1.5089682,0.40075412,-0.9229602,1.4416536,0.097647496,2.563039,0.4385664,-0.6757325,-0.6873856,2.2742047,-0.7634913,-0.7370337,1.4603901,-0.16453014,-0.13002048
-0.010358778,-1.6826351,0.4299493,-0.5494238,2.2351215,1.3138704,2.0632894,0.5904142,-0.38029414,0.8708589,2.1556687,-0.69878894,-1.9883915,0.018801859,-0.5841244,0.3685382
-1.5442929,-1.1232934,1.2983736,1.2669357,-0.8596954,-0.71015346,1.2117001,0.6071696,0.69270915,1.8888693,-0.19177654,-1.7792456,-0.4557304,-0.22498438,-3.52735,0.21178563
-0.99906766,0.55449355,-0.9091915,0.24082153,1.4111277,-0.5458346,1.6764448,1.3029722,-1.6650177,1.1242439,0.6630606,-0.9447515,-0.8759441,0.69561774,-2.1535761,0.17564473
1.4375589,1.2920516,-0.010200099,0.6457549,2.0478542,-0.8294865,0.8187885,-0.21461326,-2.1260571,0.30522627,2.43287,-2.8709095,0.91362524,0.39793044,-0.9463875,1.095866
0.5969233,-0.071433194,0.19994712,0.24179058,0.048189886,-2.332089,1.8269517,0.9824041,-0.54271805,0.8815885,-2.297689,-1.3359028,0.56100845,-0.57541186,-2.1942708,-0.025216581
-0.69576824,0.2341785,0.24852052,0.26922205,0.7003679,-0.907054,1.3965724,0.54395646,-1.1076291,-0.20186983,-0.7652061,-0.74809575,-0.12915961,0.6269184,-1.2219244,0.34483966
-0.7542165,0.22038484,0.36979696,0.5547469,0.7314576,-0.9325177,1.1963278,0.81517994,-1.1588647,-0.17764764,-0.8088067,-0.8065971,-0.359685,0.58525276,-0.8304824,0.40620103
-0.5376582,0.458065,0.6109944,0.5095032,0.90431064,-1.1249233,1.2899544,0.7061532,-0.96076304,-0.3779259,-0.6529453,-0.34228215,-0.45350754,0.56788516,-1.1377307,0.39375934
-0.5014551,0.5627423,0.39628652,0.645451,0.7549877,-1.0425348,1.3159901,0.2783245,-1.1499171,-0.2130297,-0.77150077,-0.8110393,-0.07548828,0.65990686,-1.0599829,0.23687336
-0.64049935,0.37793696,0.43346485,0.5515955,0.87328666,-0.9964016,1.2107534,0.53075016,-1.0702126,-0.2119077,-0.64920723,-0.8336171,-0.04216936,0.76752776,-1.1013123,0.30241087
-0.95469296,0.52978444,0.61331934,0.60427856,0.8743729,-0.9715563,1.3237135,0.41075858,-1.1272277,-0.28039217,-0.819135,-0.6041417,-0.19777077,0.71119905,-1.1255908,0.34581372
-0.74034816,0.25790104,0.5157177,0.5429705,0.7659091,-1.0324507,1.3375405,0.54568434,-1.1119256,-0.044820163,-0.58545405,-0.80925524,-0.11930717,0.7409923,-1.1177045,0.48666385
-0.6306656,0.29903013,0.6274678,0.36618385,0.8432267,-0.9507331,1.2219905,0.6295267,-1.2307564,-0.2894013,-0.7750663,-0.5206898,-0.08216019,0.5368975,-1.040229,0.17442848
-0.7991227,-0.28048524,0.32153067,-0.73541975,1.2366532,-1.5329132,1.2319658,-3.1518078,-0.4305973,-1.2477764,-1.3981471,-3.5079384,0.8191688,-1.5022216,-0.06029522,-0.56303734
-0.44844735,0.25227308,-0.67829645,0.5340266,0.6488989,0.20678207,1.9042544,-0.15678664,-0.427157,-0.96046716,1.3287809,-0.5844485,0.7207359,-0.77935135,-0.77546513,0.4619925
0.10818618,0.58608407,1.4906673,0.30430347,1.1794461,1.1324103,0.7839687,-0.94491196,-0.21689124,0.21123385,0.55105966,-0.69376385,0.7563666,-0.3869684,-0.46698308,0.377691
0.10865138,-0.29820502,0.018392669,0.34485152,0.4044987,0.012183033,1.894827,-1.6843549,-1.6049759,-0.44768423,0.09083311,-0.33440936,0.5618468,-0.38511604,-0.5332028,0.17780922
