p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16
0.43406704,0.0017712098,0.0085657835,1.2835361,0.77929056,0.32439023,0.52439815,-1.0683815,0.99279004,-1.0749094,-0.07004989,-0.43508795,0.19018553,0.3914288,0.5573612,-0.8520505,0.9494554
-0.033608228,-0.7170795,0.511645,0.76577795,0.12664664,0.3793882,0.2709231,-0.24508673,0.2931639,-0.5405637,-0.23521295,-0.5454913,-0.100084916,0.34018934,0.9930249,-0.30451262,1.4184004
-0.26009762,-0.55678487,0.08716285,0.96655387,0.26649,1.1278926,0.24032588,-0.21921091,-0.13143335,-0.27178603,0.26789618,-0.023423668,0.061181054,0.100124225,0.68340045,-0.7966082,0.5937734
-0.047666956,-0.51535684,0.41392547,1.3042415,0.46929806,-0.14086416,1.0050182,-0.5233171,0.45408,0.76560426,0.52526575,1.1682924,-0.74726033,0.36136684,0.6433775,-0.7856284,0.9252407
-0.67896664,-1.5869999,1.1174225,1.6789471,0.65230066,0.50400716,0.57490057,-1.0170375,-0.5937537,-0.2952921,-0.7473851,0.7465826,0.30028158,0.74451816,-0.30267116,-0.9161126,1.4030985
1.7051939,-1.7688398,-0.41244692,-0.13390294,-1.0320024,0.058345746,0.07587479,-0.5137542,-0.1173813,0.76054835,2.2342145,0.553561,-0.9592734,0.8518862,-0.039861884,-0.76982576,1.4651414
-0.69469184,-1.0622883,1.2864827,2.570146,-1.2230093,0.053494547,1.8095516,0.2111713,1.6337831,0.463854,-1.5459658,0.10132268,-1.4562536,0.2997504,0.90443647,0.38921395,1.1246972
-0.15354283,-1.0406377,0.6660444,2.1700516,-0.12891778,1.4444685,1.3043265,-0.6161268,-0.46116453,0.18839915,-0.0018822559,0.94497705,-1.1153867,1.1264834,-0.5854955,-2.0825908,-0.97001475
-0.9148571,-0.871623,1.9812357,1.4212525,0.8846664,0.7167259,0.77154166,-0.5137864,-1.5061016,1.0948118,0.14908667,-0.98905337,0.066552185,0.1560509,-0.5077904,-0.6977307,1.3326049
-0.20190492,-2.6455486,1.5849415,1.5294604,-0.6848569,1.0848383,0.34667644,-0.7128907,-1.9567405,0.68532455,-0.1513408,-1.2981693,-0.18837228,-0.059037402,0.16516602,-0.5637044,1.2933179
-0.9165301,-0.837007,1.4543145,1.6319885,0.19489023,0.41010502,1.0569148,-0.76336604,-2.3353817,0.20276083,-0.2875098,-0.91473264,-0.108466215,-0.62041265,-0.34227818,-0.8112062,1.8533875
1.5117717,-0.89610124,0.0017321237,1.5137856,0.671674,0.3207238,2.25413,-0.821669,0.22694354,-0.7227772,-0.78732896,-0.23951985,-0.0060622687,-0.31718412,1.8044213,-0.6142344,1.3502138
0.67928666,-1.7525164,-0.8216985,1.0989969,0.4836311,0.90062416,0.021524291,0.22855315,0.0411099,0.20345291,0.06520146,0.028795106,0.4933042,0.42130688,0.9868272,-0.8290844,1.2828408
-0.32082886,-0.35194743,0.22609136,0.5822325,-0.28315037,0.36382574,0.47860265,0.4713627,-0.027994046,0.25899398,0.38181248,-0.37080365,0.30321664,0.98813057,0.6399299,-0.40999603,0.58166987
-0.36698753,-0.29173315,0.21450609,0.8078362,-0.16315666,0.3470073,0.5800803,0.6564678,0.0030196442,0.16535746,0.2703352,-0.2045039,0.32884204,1.0192885,0.52343357,-0.3451199,0.59973556
-0.33589727,-0.31569433,0.29417643,0.711235,-0.24107735,0.48277575,0.343988,0.4955235,-0.0801182,0.24643002,0.45194486,-0.49547175,0.38437727,1.0188686,0.48570728,-0.294607,0.69336885
0.8638756,-0.37509438,1.4429362,0.18321232,-0.33351472,1.1797665,0.08721467,-0.98332244,1.0363208,0.18294427,0.025014149,-0.068465225,0.031393357,0.590715,-0.29468343,-0.25626808,0.8038059
0.8080663,-0.4521667,1.3796726,0.21754505,-0.30672184,1.1932802,0.20024236,-1.0437505,1.192972,0.35995075,-0.2259144,0.054129746,0.12996617,0.74546874,-0.09702767,-0.34533164,0.7757107
1.6925658,0.39396718,1.6119388,0.72275865,-0.06796514,0.8067235,-0.17002547,-0.24048837,0.65996605,0.55817753,0.3794208,-0.24028018,0.19371879,-0.24623169,-0.14274985,-0.65914476,0.85502434
1.6576198,0.29216027,1.4923146,0.78583133,-0.09176753,0.7950165,-0.22670244,-0.2934876,0.7482575,0.45666993,0.24346264,-0.15633379,0.32851866,-0.16897388,-0.11002,-0.6272762,0.7280511
0.49893114,-1.5346806,1.8604904,1.3002105,1.501924,0.24977373,0.18284246,-1.0067732,2.7870653,-1.5140382,0.7533006,-0.127727,0.085205734,-0.16926888,2.2570872,1.111898,0.70699996
0.36013,-0.20358805,-0.17066449,0.29261857,-0.18925942,1.0968087,0.33101857,-0.05300313,-0.529124,-0.7739165,-0.07784312,0.5681445,-0.8675699,0.35692444,0.6969902,-0.0018781523,0.9174847
0.965189,-0.8331905,0.40115383,0.48986942,0.37173548,0.60278034,1.2561382,-0.5339242,-0.15325929,-0.22237764,-1.0437634,-0.9651141,0.3708545,0.31659317,1.1580212,0.08781312,0.99814606
1.2918118,-0.34260777,0.47705373,0.53130096,1.0826061,0.67155486,1.3255733,0.39065373,0.30051583,0.41672468,0.13932775,-0.20571749,-0.3836203,1.025386,0.81645894,-0.067620166,0.5832433
0.51689094,-0.5079093,-0.5635547,1.9880465,-0.38182133,1.1372513,1.6603761,0.745336,-0.1847125,0.091990605,0.010680391,-0.06967788,0.3049049,-0.46609175,1.4351158,-0.33370522,0.9596276
0.022246458,-0.6748464,0.8849812,2.0930889,-0.21732575,0.41487446,1.561938,0.41329047,1.1928902,0.7141264,-0.75148386,-0.24181996,-0.4718784,-0.02893431,0.93323714,0.22573796,0.9146051
1.2289652,0.45083877,0.3253583,0.34635383,-0.8491513,1.1412288,0.5578875,-0.46820003,-0.3174553,-0.13773754,-0.24461842,-0.25363773,-0.7018079,1.4953451,-0.19746514,-0.32726955,0.55903214
1.5097717,0.39945143,0.36250976,1.0271986,-0.3575308,1.0008599,-0.20487924,-0.13740994,-0.6559392,-0.2754512,0.017724901,-0.020230303,-0.63465637,1.2842091,-0.17953613,-0.4212341,-0.05521901
1.105555,0.47622275,-0.10890301,1.0207472,0.06455073,0.7218442,0.12597954,-0.8578026,-0.045789067,-0.062344484,-0.33123782,-0.17846987,-0.29469186,1.3465077,0.077506065,-0.32500497,0.35612047
1.3402457,0.5514386,-0.030756159,0.8034559,0.08675137,0.8799154,-0.008262543,-0.50425124,-0.43946046,-0.6485952,-0.3070785,-0.22429341,-0.5670217,1.4499537,0.07344672,-0.16078202,0.30106702
0.99712783,0.01352033,-0.27754438,1.0057185,-0.06960865,1.9460661,-0.019266982,-0.3202102,-0.4771559,-0.18954153,-0.16382447,-1.2109351,-0.67923313,1.5126921,-1.1159413,-0.5798837,0.2838548
0.7741994,0.10848881,-0.37979412,0.4138549,-0.40898946,1.6036464,0.84596527,-0.5472002,0.13958423,-0.094697036,-0.8369689,-1.097592,-0.9501504,1.0413992,-0.41796824,0.16683935,1.1129836
0.74404734,-0.056024916,-0.10557015,0.118949786,-0.16393103,1.3860166,1.1042329,-0.608574,0.21304524,-0.051304534,-0.5705963,-0.9016405,-1.2102975,0.8195522,-0.9877744,0.30119878,1.5924449
0.6697724,0.17777275,-0.17476872,0.03371028,-0.3412093,1.2731979,1.0768402,-0.5520653,-0.3058874,-0.39383358,-0.9157452,-0.97708416,-1.1496013,0.91815865,-0.60108286,-0.10609761,1.4969909
0.91194606,0.3010313,-0.34240592,0.283915,0.014179953,0.9865807,0.8687005,-0.5457384,0.0033715025,-0.20391004,-0.8299069,-0.8190613,-0.9880933,1.0496497,-0.12761907,0.010880693,1.4420521
0.8145433,-0.08845715,-0.54658395,0.2073304,-0.54384124,1.5582314,0.8531404,-0.6400067,0.02143455,0.010647414,-0.4643372,-0.98023665,-1.1430773,1.08175,-0.6990893,0.07210051,1.299151
0.5249679,0.14665848,-0.3707994,0.03627651,-0.35702986,1.3069339,1.1476552,-0.5854418,-0.23973337,-0.064152926,-0.7404454,-0.9993474,-1.2820132,0.90366364,-0.48661697,-0.13024235,1.4070594
0.99493283,0.5580194,0.6072688,0.18380384,-1.1432742,1.8019764,1.1678402,-0.71059585,-0.6905375,-0.26578304,-0.2692891,-0.45184225,-0.5210757,1.515798,-0.021460097,-0.3977112,0.431695
0.7452138,0.07015839,-0.3074022,0.04124766,-0.32915828,1.5382146,1.2722023,-0.3856029,-0.04821982,0.26238468,-0.78302103,-1.1586511,-1.1688412,0.81657296,-0.8311998,-0.04166076,1.4369007
0.6173449,0.058817204,-0.052185684,0.14012693,-0.58201396,1.4099061,0.9203799,-0.3838448,-0.28977954,0.31371123,-0.65020776,-1.2222198,-1.0858837,1.1463333,-0.6944937,0.01523053,1.1785645
0.7739944,0.21911536,0.0042365296,-0.18578175,-0.33054128,1.3151803,1.1103107,-0.4784092,-0.22019513,0.06556321,-0.6203911,-1.110594,-1.216538,1.0539663,-0.661658,-0.25589243,1.3870991
1.1498873,0.08799694,-0.13138641,0.997103,-0.123230495,1.8526736,0.5419466,-0.79032767,-0.46031228,-0.2573005,0.062361524,-1.0422827,-0.8402628,1.6336137,-0.9953704,-0.464642,0.42648032
0.98538816,0.823547,0.18261544,1.1582233,0.79622823,0.30332994,0.055553496,-0.95504856,0.39887992,-0.92931783,0.6788319,-0.21021059,-0.44592243,1.2094805,-0.3908436,-0.94211847,0.046963014
1.012049,0.8536929,-0.15254296,1.2670834,0.77664846,0.5970667,0.03164503,-1.1942698,0.45350102,-0.72150046,0.51119804,-0.3436113,-0.09525897,1.1859018,-0.234934,-0.76434296,0.24576513
1.2465394,0.49537414,0.32302156,1.0815524,0.10729294,0.8541647,-0.475597,-0.44639778,-0.09578738,-0.36524126,0.4363306,-0.25613758,-0.4865345,1.1693411,-0.44764656,-0.94338775,-0.28850466
1.1628084,0.58847564,0.85381615,0.51990795,-1.4772276,1.5584167,1.0369142,-0.5323966,-0.6417044,-0.17122573,0.027116923,-0.259365,-0.63641566,1.754768,-0.16710593,-0.45041525,-0.020550547
-1.8445584,-2.9749627,0.25148955,1.5625607,-0.120413154,2.520699,-0.9699783,-1.337187,-0.38822362,2.7556999,-2.3060033,0.29251316,-1.3933938,-0.4753844,1.8434918,-2.5605617,0.19961962
-0.124193974,-1.188671,-0.17490062,0.185041,-0.48385936,1.6887094,0.3278654,0.16150929,-0.48566076,1.1760383,-0.18498525,-1.1563686,-0.48116645,2.0291235,-0.3738811,-0.68303955,2.453932
0.8505681,0.088565014,2.069889,1.0117449,0.70842266,1.4352047,-0.7784865,0.4035543,0.67024326,1.3817488,0.06445725,0.89313865,-1.0615457,-0.103026226,0.15040603,0.2766475,1.6403807
1.0056583,0.3529929,1.0515403,1.4622828,0.7175756,1.9593885,-0.33878738,0.10860361,-0.47274345,2.551967,0.27763012,-0.9356911,-1.8742192,0.40677083,0.5506372,-0.6723513,0.5159286
0.74212986,0.19142498,0.9131862,1.422282,0.56138134,1.6498835,-0.097915314,-0.16474713,-0.5894838,2.3403957,0.43155417,-0.8843068,-1.8281809,0.8459576,0.5037894,-0.63700056,0.435354
0.8188758,0.107310995,0.8180093,1.4273866,0.70156044,1.5841758,-0.26554152,0.0055156886,-0.50643915,2.3235824,0.51882076,-0.7570315,-1.8244991,0.81864715,0.42321566,-0.77331406,0.33840588
0.6832061,-1.7000759,-0.26030013,0.98384774,0.30959252,0.6757762,-1.0002029,-1.8556857,-0.5455619,0.35180882,-0.30115625,-0.1892044,-0.22026424,-0.6866857,0.19804302,-0.72031844,1.5250766
0.38824266,-0.953401,0.05694456,1.4499348,-0.5438618,-0.14205238,-0.59105027,-0.7322662,-0.5238726,-0.4180571,-0.7388119,-0.45784506,0.19616821,0.0998791,0.3751993,-0.5112925,1.6544906
0.4019071,-1.5090146,-0.0895146,0.76843005,0.2509771,0.6417505,-0.86104256,-1.8629516,-0.6741697,0.31556076,-0.5045087,0.26686996,-0.33652228,-0.29063848,0.35290512,-0.40593696,1.5422101
0.22784466,-0.5257733,0.24995822,1.0501355,-0.429907,-0.068011254,-0.5409006,-0.8535894,-0.64388436,-0.022349676,-0.9719879,-0.03203546,0.18271445,0.26810926,0.63460344,-0.35778624,1.7272441
0.22249696,-0.61657834,0.09887537,0.97291505,-0.45708153,-0.11911656,-0.701563,-0.9162524,-0.6734355,-0.061959893,-0.9626961,-0.0824924,-0.04156427,0.22434938,0.4410445,-0.42284176,1.6205636
-0.21961184,-2.9954891,2.803725,1.79335,2.1912253,1.7760963,-1.5094309,-2.5295117,0.91886306,-0.22742434,0.18516453,-1.5248774,0.88255626,0.72841674,-0.0077683185,-0.19994313,-0.49813986
0.49762416,0.43693745,0.3904093,2.1722558,0.03791592,0.663887,1.292811,-1.2935772,-0.9116211,-0.5336152,-0.28171113,-0.1881256,-0.076615706,0.7182323,0.71684664,-1.7659383,-0.2791662
0.45025358,1.4612817,-0.8208318,1.6122179,-0.069093004,2.0617154,-0.6748465,0.27405357,-0.5462448,1.1725463,-0.8483565,0.5921633,-2.35554,1.5073274,1.755979,-2.7320592,-2.1438508
-0.5981881,-0.7567127,0.11460334,1.1547978,-2.0323188,2.04476,-0.22805838,-1.502921,-3.8050904,-0.763228,-0.07490819,-0.93862695,-1.0165374,1.0749226,-1.4734918,-2.9777865,0.7611048
0.4923776,-1.0160455,0.2763914,1.3238946,0.40811825,0.39756274,-0.10990944,0.3366746,2.298468,-0.028162079,-0.8508857,-1.8796327,-0.7695836,-0.08944052,1.9890897,-1.1342853,-0.3083706
0.48495662,-1.1859868,0.25739732,1.3837472,0.6517688,0.22793393,-0.20673668,0.047155887,2.5427577,-0.11406986,-0.7915258,-2.033884,-0.8420149,-0.1429292,1.9982365,-1.2801632,-0.064173244
-0.52868843,-0.089069806,0.5353168,1.4697381,0.1829059,0.20274113,1.3613274,0.76242846,0.9286315,-0.47543,-0.52228016,-1.0135832,-1.6175388,-0.23087877,0.59647125,-0.91350764,0.57629067
-0.5495362,0.005538784,0.5895262,1.3724755,0.32202545,0.32298353,1.205359,0.6810456,0.8067499,-0.46218264,-0.3017815,-1.4010324,-1.6187028,-0.46117422,0.7311085,-0.91234344,0.35917935
-0.71618116,-0.13872202,0.40386173,1.5748979,0.27892572,0.98306406,1.4249666,1.0248352,1.247537,-0.9437046,-0.29603645,-0.32132965,-1.7787014,-0.27229849,0.45008898,-0.67309135,0.40374395
-0.7757842,-0.091120295,0.46970087,1.5553206,0.48377293,0.81457514,1.5740906,1.0234271,1.2745036,-0.79664016,-0.30563098,-0.6032844,-1.6383266,-0.42151216,0.86369646,-0.81904846,0.23045433
-0.18987241,-2.8453438,1.7880782,0.20186716,0.7554871,1.5226147,1.0126249,0.097224526,-0.91799223,2.017034,-1.1583992,1.0926023,-1.4597775,2.1166737,0.24238636,-0.09886814,1.5608344
-0.3376942,0.23352915,1.2558185,2.5362298,-1.1165078,0.6095532,-0.11533556,-0.3036416,-1.6056504,-0.39232877,-0.15671487,-0.8458676,-0.85593176,1.2297713,0.53568816,-3.0166333,-1.9044939
0.586716,-0.5356448,0.19550766,0.29201362,-1.0851443,1.9324499,1.4434974,0.67140603,0.20889756,1.1318171,0.036408193,0.85365725,-0.5660111,-0.574075,1.8727323,-0.74049425,0.4236151
0.7345178,-0.61765933,0.3632303,0.22118902,-0.39194378,2.082274,0.94830847,0.6933327,0.256015,0.54175943,0.38538906,0.76602656,-0.5181823,0.61088306,1.9712759,-0.88463074,0.6314703
0.68662894,-0.44604212,0.28127307,0.28060666,-0.5247858,2.012228,0.58626765,0.670244,0.32532972,0.36493558,0.45709208,0.7999822,-0.76551586,0.7434039,2.013656,-0.8286501,0.6429868
0.22650439,-0.5102343,0.6795104,0.13427073,-0.9947005,2.457614,1.2746937,0.30343342,1.4993541,1.2600993,0.086773135,0.7427845,0.16349685,0.70001113,1.3753576,-1.7012696,0.76355684
0.5915031,-0.5269205,0.47424555,0.2759406,-0.36129624,2.0663564,0.646748,0.80102605,0.32845858,0.42442888,0.30928206,0.66434973,-0.7651416,0.9997572,1.9616104,-1.1658907,0.6814143
0.6263057,-0.89451694,0.39381513,0.3028701,-0.54020786,2.018278,0.6203359,0.6429902,0.3598366,0.4284123,0.5696678,0.9883155,-0.7195343,0.6961742,1.9116356,-0.8447688,0.70207316
0.6067585,-0.66155595,0.3120123,0.30699274,-0.6532792,2.0604324,0.6861205,0.64047164,0.37375736,0.49147552,0.23061416,0.89666337,-0.56216043,0.5858736,1.8822601,-1.0062702,0.764578
-0.21637636,0.88113374,-0.5220925,1.0235025,0.949393,0.46991614,-2.4534016,-1.2084429,-0.9460508,-0.93385977,-0.28588468,-0.11483272,-1.980449,2.743249,0.3883603,-1.1547611,2.1225555
0.13595696,-0.4383279,0.43681088,1.6190833,-0.6313284,0.93488693,1.5923496,-1.4192108,-0.37526444,0.51993525,0.6193357,-0.42096058,-0.72050333,-0.059272468,1.944381,-0.16068052,-0.5020207
-0.28977743,-0.43213707,0.013430061,2.3457904,0.38342658,1.3153949,0.5154274,-1.7954983,-0.5359163,-0.64738315,1.3221993,0.18779573,-0.11514925,0.0961681,0.860508,0.061435435,0.15266693
0.29754287,-0.94125175,1.0906425,0.626751,-0.070787154,-0.22906642,0.45076308,1.2288802,-0.1843233,-0.018942736,0.086793855,-0.8656112,-0.02903357,0.45503458,0.414389,-0.93412656,0.5017451
0.5437286,-1.3826209,1.5090618,0.77066946,-0.41173738,0.16867332,0.46938807,1.3150662,0.1113479,-0.40559727,-0.26699394,-0.7025618,-0.30901507,0.7352356,0.05529556,-0.94156766,0.3221851
0.2565614,-1.7952604,0.7673026,1.0249171,-1.7250093,-0.8776344,0.8310605,0.5666723,0.2897003,0.887528,-2.0286946,-1.978599,-0.14718762,0.27511021,0.76270354,-1.3998264,0.6772593
0.055158056,-1.0655462,0.8499276,0.26654145,-0.10283145,-0.37336954,0.16444644,0.69929457,-0.42978936,0.13413443,0.28855696,-1.0070428,-0.12808266,0.63193727,0.35743067,-1.0313077,0.23074913
0.25266364,-0.5152978,0.91686267,0.63674325,-0.5538158,-0.46936715,0.25428566,0.64324945,-0.21294385,-0.75486803,-0.43539536,-0.9017577,-0.74142176,0.83006936,0.6348524,-1.1452384,0.49300808
0.048436917,-0.56910795,0.60087115,0.62966365,0.61050147,1.0973765,-0.6733482,0.20918144,0.15280603,0.7261037,-0.62508774,-0.7009872,-0.14117786,1.2657251,-1.1595049,-1.4865205,0.67888
0.23433174,-0.49362633,0.3743596,0.9603263,0.6195717,0.91213554,-0.5639991,0.20496553,0.0059597795,0.63709456,-0.50391525,-0.48927307,-0.013951508,2.080958,-1.3331211,-1.6578677,0.6748057
0.16476305,-0.5198959,0.5716184,1.1383082,0.7084387,1.0528512,-0.17559032,0.44549823,0.3522457,0.43571758,-0.7229252,-0.41802144,-0.014654178,1.5267931,-1.1758788,-1.3666607,0.7740674
0.03126958,-0.9282847,0.7800832,0.43403816,-0.1339819,1.1657755,0.25165892,0.7614844,0.4959971,0.79736966,-0.75218225,-0.53496057,0.07319279,1.5998374,-1.0520658,-1.2335833,0.6158919
-0.51079214,-0.88203126,0.9460156,1.3686414,0.02494686,0.6817345,-0.58008677,0.84157,-0.5419272,0.7818305,0.34913066,-0.89666796,-0.004066551,0.025447432,0.4372505,-0.9631747,0.26672336
-0.55855983,-0.74885577,0.88662446,1.4725269,-0.058630325,0.5102921,-0.34951466,0.64600194,-0.8225369,0.7399893,0.18336675,-0.8197363,-0.25014445,0.84847325,0.22036524,-0.8903186,0.29438305
-0.5145426,-0.36257553,1.4346133,1.4830747,0.409187,0.8581267,-0.27024934,0.77060115,-0.7322797,0.62783813,-0.033646986,-0.94507563,-0.4574361,0.40368488,0.14612542,-0.7546018,0.24840711
-0.59054726,-0.9936822,1.1425929,0.9741411,-0.22066951,0.60288113,0.2246147,0.94790566,-0.34665984,0.5947108,-0.4684023,-0.5439431,-0.039677545,0.24487408,0.5051286,-0.9176811,0.29885197
0.71156234,-1.0182539,0.95598024,0.34104285,-0.4823492,0.62466025,-1.2354746,0.8327474,-0.085689895,0.78620994,0.5983753,-0.62720674,-0.453127,0.33066872,0.33236387,-1.5343422,0.82812214
0.5577391,-0.9357785,0.34815454,0.55245787,-0.67236805,0.27216035,-1.2214599,0.62666404,-0.41671926,0.7709525,0.45513535,-0.6012332,-0.39740962,0.8507031,0.6247881,-1.5560535,0.8737871
0.38620675,-0.927232,0.7989669,0.7726855,-0.37279066,0.65749866,-1.0271198,1.3508145,-0.34578782,1.0233793,0.21349944,-0.72884154,-0.21440189,0.47631913,0.58018553,-1.580901,0.95817643
-0.42394823,-1.5254998,1.480642,0.26526898,-0.7364115,1.6206597,-0.6204122,1.4011025,-0.24762361,1.3346472,-0.6034197,-0.3381871,-0.6456079,-0.019589346,0.23735873,-1.0521173,0.91507
1.4471382,0.3405534,0.7691558,1.1810209,0.81956136,1.5516384,1.0544041,-0.03430246,0.14443773,-0.028133463,0.072342604,0.5688937,-0.4302155,-0.13913797,0.079016834,0.31975162,0.3822873
1.4166716,0.3152016,0.7582954,1.3045769,0.97015667,1.5437804,1.0799768,0.0506552,0.14358932,0.1457446,0.10194615,0.48996496,-0.49796543,-0.17998505,0.1727261,0.119781844,0.31757355
0.1581313,-0.04300511,0.34791908,0.43699238,-0.16721046,0.092297405,0.07503786,0.34612262,0.6002729,0.13832864,0.23410928,-0.47938174,-0.29485208,0.5801586,0.28091326,-0.5792061,0.2875901
0.4351598,0.25314662,0.7458623,1.1157881,-0.38544735,0.7886043,-0.064097725,0.721772,1.5078678,0.23434864,0.50224096,-0.7633712,0.7093062,0.80197906,0.65436876,-0.49119487,0.2258356
0.53407675,-0.06572304,0.19547462,0.35735357,-0.1946186,0.64547646,-0.015583688,0.24091142,0.41528198,0.25649342,0.05298623,-0.3650852,0.039492242,0.80576426,0.1312763,-0.10994649,0.3135349
0.54196465,-0.2727673,-0.04117915,-1.2304701,0.4716156,0.44660285,0.93462175,-0.28503224,-0.56158024,0.73269224,0.40023053,-2.0435355,1.2134299,0.95730186,1.3487504,-0.072540745,0.336575
0.38369012,0.15430537,0.64359736,0.2917892,-0.2610119,0.061378848,0.5512267,0.1555413,1.0068831,0.15509053,0.3558606,-0.9410815,-0.2750105,1.118746,0.6735021,-0.9727262,0.64918995
0.18527582,-0.029920697,0.52397054,1.0291355,-0.45192993,0.55810654,-0.21210742,0.41895878,1.1163594,0.19564769,0.41692877,-0.65375125,0.273717,0.6578233,0.4731296,-0.41351312,0.14784352
0.6246205,0.19636188,0.74509096,0.6100503,-0.38786992,1.1688365,-0.1281578,1.8271992,1.4059538,-0.64459574,-0.53322554,-0.37740552,0.7678909,-0.3325751,0.27315322,-0.60168546,-0.02246831
1.3146317,-2.4700768,0.18216711,-0.13662641,1.339846,1.4551983,-0.10976556,-1.617551,1.0274777,1.4765737,0.76920485,0.4632104,-1.1472595,0.7129931,1.056838,-0.4848182,0.6527614
0.54701906,0.12922812,0.70965195,0.6454371,0.3170215,0.5721543,-0.2411272,-0.27681231,-0.48994714,-0.29375845,-0.2972758,0.31064764,0.1994839,1.1375858,2.143017,-0.8571866,0.860668
-0.030495163,-0.97357947,0.12979706,0.6704763,1.3286444,0.6690169,1.7107146,-0.6766674,0.07095186,-0.17565122,-0.06921878,0.098279856,-0.12003854,-0.4083246,0.5541545,-1.1494267,0.71943355
-0.27184522,-0.89290637,0.19504105,0.73511785,1.463534,0.8911613,1.8935206,-0.60789263,0.066538155,-0.3316859,0.14291115,-0.029121736,-0.4000363,-0.4982653,0.69713473,-1.2070177,0.648788
-0.2861391,-1.1168468,-0.73692423,1.1805842,0.083090805,0.87199634,0.3177534,0.0829239,0.18120341,0.17351973,-0.5084028,0.655914,0.42754677,0.10029122,1.7499166,-1.3442185,-0.289547
1.1100985,-0.73229986,0.2510921,-0.21757685,-0.18978088,1.0794735,-0.14934216,-0.7519012,-0.6260401,-0.07838102,-0.21691477,-0.4964815,-0.6728219,0.7587794,1.5947051,0.5096814,1.5640153
0.44187057,-0.36393577,0.9508714,0.2290503,-0.80148816,1.2421695,1.010349,-0.5760006,-0.42749134,-1.1727815,0.16678886,0.5142352,-0.9990565,0.76823276,1.1643012,-0.42861724,0.9056281
0.3138156,-0.63623524,1.2066829,0.3236732,-1.1386539,1.180687,0.8449779,-0.5773739,-0.3353279,-1.2809513,0.32157725,0.7075713,-1.1237339,0.6650442,0.92908615,-0.5667736,0.6683755
0.9276004,-0.052016303,0.7540842,0.1392159,-1.5810983,1.835827,1.654066,-1.0698941,0.2752088,-1.0486877,-0.4382066,0.7028189,-0.6469939,1.0297891,1.084918,-0.3011911,0.52011114
0.39062417,-0.37667018,1.2994143,0.2418993,-0.86445737,1.0918704,1.262981,-0.5620041,-0.42800686,-0.8484034,0.26095387,0.6034192,-0.7291343,0.47234544,1.4600686,-0.7848554,0.53856766
-0.24208127,0.013626311,-0.37192318,0.7108715,0.316454,1.4333644,0.57976013,-0.37844798,0.7539318,0.7409954,-0.10834049,0.5067765,-0.8027139,1.4401803,1.7435756,-0.007839824,1.113206
-1.1331683,1.3279587,0.018874101,1.325766,0.14121132,1.6988083,0.4536555,0.11735626,0.3679741,-1.1680592,-0.38446283,-1.9956369,0.9478507,0.3656313,1.9586604,-0.6145811,0.66644937
0.16510677,0.18615952,-0.5238729,0.5931495,-0.095017806,1.8330369,0.09574925,0.087331906,-0.081425145,0.2787749,-0.45963424,0.87158716,-1.4259806,1.56214,2.045712,0.25178936,1.177521
-0.26749688,0.092514694,-0.60438,1.9712976,2.138392,0.9453881,0.16495852,-0.2189867,0.14999329,0.29965296,0.48078758,-1.6183672,-0.464819,1.8560104,1.0061842,0.34131366,0.31401786
1.7537887,-0.57454205,0.9042958,0.95634043,0.78831404,3.3762677,1.1769875,0.76392895,0.9639723,-1.1155213,-0.6124036,-1.1868094,-1.2540071,1.681025,1.8560308,-0.32274973,-0.71747464
1.9148487,-0.25612321,0.1596177,1.2100525,1.8981075,3.0433803,2.4794452,-0.8339354,0.8717188,-1.0846403,0.89037544,-1.7363533,-1.7414685,1.8869354,2.6694207,-0.19786003,-1.3668056
0.25940406,0.05377987,1.1632088,0.5399727,-0.2834003,0.87819254,0.103720665,-0.2917646,-0.5854641,-0.22320025,-0.18921712,-0.1823912,0.50462765,1.4001876,1.7897075,-1.7589313,-0.58212024
0.21202032,-0.65101045,-0.57858515,2.0921354,-0.06612964,1.2825302,0.03985128,-0.26981997,0.5301535,0.38588282,-0.5200058,0.2570632,-0.9375301,2.0664663,0.759496,-0.20087607,0.40168062
0.18687427,-0.7665865,-0.62204623,2.2289264,-0.24562104,1.3345989,0.07338876,-0.23595688,0.60338604,0.3612615,-0.68203044,0.42836347,-0.9891966,2.070168,0.5082589,-0.30109736,0.34419551
0.259432,0.3210405,0.3158353,1.8172234,-0.122822836,2.154819,1.5280261,-0.5667428,-1.3409088,0.6486673,-0.46662325,-1.3070575,2.2892687,1.0953667,1.7892307,-0.4600522,-0.8070888
0.19290884,-0.039204888,0.84897226,1.2980219,0.16413851,1.6563967,0.7804292,-0.18750413,-1.2802223,0.41027975,-0.19644073,-0.20237859,-0.45104513,1.025735,0.95518935,-0.6111796,-0.5669239
0.19549996,0.080931336,1.1590223,1.0386028,0.16210316,1.6958492,0.9959289,-0.36720926,-1.036181,0.20561373,-0.07232535,0.017005526,-0.3925607,0.9165191,1.0200299,-0.76765615,-0.26977623
0.26628184,-0.0669871,1.0246524,1.0141416,0.22182365,1.6421605,0.795596,-0.17826822,-1.1049122,0.37967423,-0.1733646,-0.06474838,-0.42034546,0.91816306,1.0483238,-0.6792538,-0.276278
